,cost_savings_10,cost_savings_20,cost_savings_30,cost_savings_40,cost_savings_50,cost_savings_60,cost_savings_70,cost_savings_80,cost_savings_90,pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,percentile
0,407.03724183767366,359.4975800249621,320.7125100401977,273.4404093400954,242.72512358467264,202.87509613651616,152.22888063104995,73.3665360409193,-65.38599285526834,00L,QHM,Y63,2019-08-01,413.39284999999995,327.84899999999993,1.2609245414809869,0.8571428571428571
1,708.2075694071829,666.8746226615012,620.0184755743608,571.9348067342498,535.7480523716204,475.4631978709764,408.2143956292545,342.5068765329931,276.6508026195497,00L,QHM,Y63,2019-10-01,719.69205,328.266,2.192405092211804,0.9809523809523809
2,95.09262,55.882186898644505,26.967767675924335,-4.650992307538601,-45.5480907051127,-79.19051700460734,-126.8349878164481,-179.5443454081199,-293.66246120436966,00L,QHM,Y63,2021-10-01,95.09262,332.816,0.2857212994567569,0.3523809523809524
3,159.49875,86.30984968467489,41.53343888573991,-0.6278020509074054,-50.729233317280745,-106.26118529270045,-163.2953993603514,-229.31454461108805,-351.6885016153101,00L,QHM,Y63,2018-12-01,159.49875,326.4049999999999,0.48865290053767574,0.3904761904761905
4,418.3052525442983,367.80198272810026,336.4523994487497,314.3707568105478,292.3347648876219,258.45591533023696,212.18395326679087,170.50657996238675,68.13231646919132,00L,QHM,Y63,2020-09-01,449.47918,329.489,1.364170518590909,0.9333333333333333
5,162.08282,113.89193235613173,69.78746020740482,32.68816110464806,0.1279788315142696,-34.81872509791131,-101.95916295271971,-177.29295254973894,-267.42266659086613,00L,QHM,Y63,2020-10-01,162.08282,329.6820000000001,0.49163381682955076,0.5047619047619047
6,225.48428,186.84265109428964,141.61520302329336,100.8320012334836,75.00971851295435,61.58568647382401,-7.118203287174481,-57.650809780463135,-131.8744216159676,00L,QHM,Y63,2023-05-01,225.48428,336.00299999999993,0.6710781748972481,0.6857142857142857
7,226.8264916889156,176.8880467319503,130.3909564501027,88.23419406364621,47.54877178379394,22.200570293169108,-10.796308584735073,-100.65021723237214,-161.93499067264793,00L,QHM,Y63,2020-05-01,235.06704000000002,328.7610000000001,0.7150088970407072,0.6761904761904762
8,454.00878,413.4594563640615,356.07443371297467,324.6407711804631,293.03573221655654,251.07700652904757,206.54403695896778,106.652999095972,5.368116148778313,00L,QHM,Y63,2019-12-01,454.00878,328.41,1.3824450534392982,0.9238095238095239
9,358.2785,300.47704779858395,263.79393383964407,234.74306021648152,209.10789324077749,160.69830303743757,140.36661175443197,77.08159604019443,4.67926305186279,00L,QHM,Y63,2020-08-01,358.2785,329.2479999999999,1.0881721377198954,0.9047619047619048
10,207.65494999999999,154.52532372725216,102.66860564722859,72.46695326540257,46.41411186732557,20.36110939700899,-6.342342726726827,-53.45105426802701,-182.41997921937275,00L,QHM,Y63,2021-02-01,207.65494999999999,330.3790000000001,0.6285355606742558,0.6666666666666666
11,458.0256799999999,458.02567999999985,377.289668955607,325.9497875371066,289.064020791025,245.28051878637342,195.67398540319152,91.16641410281636,-34.31795750491369,00L,QHM,Y63,2019-01-01,458.0256799999999,326.5339999999999,1.4026890921006696,0.8857142857142857
12,255.74955073985663,185.4225162146171,91.58241886378613,26.137612169797137,-32.860675810713076,-96.43339227692047,-139.40765989853753,-250.145892360566,-443.0185512587433,00L,QHM,Y63,2018-05-01,382.60857,325.449,1.175632956315736,0.45714285714285713
