month,code,numerator,denominator
2022-06-01,00L,1564.18923,333.64000000000004
2021-11-01,00L,2168.19158,332.84600000000006
2022-09-01,00L,1636.00365,334.57499999999993
2023-04-01,00L,1024.17652,335.87600000000003
2021-06-01,00L,1822.90024,331.6259999999999
2020-11-01,00L,1213.9033200000001,329.88700000000006
2021-02-01,00L,810.3525999999999,330.3790000000001
2023-08-01,00L,799.39927,336.762
2021-10-01,00L,810.73848,332.816
2021-07-01,00L,950.71855,332.0899999999999
2021-08-01,00L,1369.30874,332.393
2019-10-01,00L,2063.7715,328.266
2022-04-01,00L,1564.52027,333.3459999999999
2022-01-01,00L,1564.2116999999998,333.0500000000001
2019-11-01,00L,1926.5863100000001,328.3159999999999
2023-12-01,00L,2237.54821,337.82400000000007
2024-01-01,00L,820.5946799999999,338.04099999999994
2021-05-01,00L,1963.28633,331.46199999999993
2024-02-01,00L,1576.00883,338.333
2023-11-01,00L,1724.8275899999999,337.598
2020-01-01,00L,1384.0703199999998,328.4200000000001
2020-05-01,00L,2160.5666100000003,328.7610000000001
2023-09-01,00L,1700.74865,337.17400000000004
2020-03-01,00L,2190.8673400000002,328.6329999999999
2022-02-01,00L,1565.3624,333.16300000000007
2020-04-01,00L,2299.83431,328.834
2020-07-01,00L,2298.1382000000003,328.92400000000004
2021-03-01,00L,1960.65917,330.62399999999985
2019-12-01,00L,1352.0252500000001,328.41
2019-08-01,00L,2467.3370299999997,327.84899999999993
2021-12-01,00L,812.13369,332.994
2024-04-01,00L,2031.7316,338.729
2024-05-01,00L,1064.7468,339.4289999999999
2020-10-01,00L,1924.38519,329.682
2021-01-01,00L,1961.1409,330.1350000000001
2022-03-01,00L,813.62049,333.252
2022-05-01,00L,813.9106300000001,333.508
2020-12-01,00L,1554.922,329.98999999999995
2022-12-01,00L,1016.72948,335.1209999999999
2020-06-01,00L,1925.78791,328.732
2019-09-01,00L,807.80808,328.11400000000003
2023-10-01,00L,1003.2436299999999,337.2459999999999
2022-08-01,00L,749.51484,334.23199999999986
2023-07-01,00L,1585.80476,336.4639999999999
2020-02-01,00L,3065.2157500000003,328.54099999999994
2022-11-01,00L,1563.2896799999999,334.96
2022-10-01,00L,952.0541,334.68499999999995
2020-08-01,00L,2799.68532,329.2479999999999
2020-09-01,00L,1211.8897200000001,329.489
2019-07-01,00L,2129.1433899999997,327.63600000000014
2023-01-01,00L,2177.90112,335.14499999999987
2023-03-01,00L,1669.9411799999998,335.5460000000001
2023-06-01,00L,614.4303,336.17799999999994
2022-07-01,00L,813.50721,333.92799999999994
2019-06-01,00L,897.2264499999999,327.391
2023-05-01,00L,1817.98514,336.00299999999993
2023-02-01,00L,1427.31615,335.363
2024-06-01,00L,1596.0944,339.6300000000001
2024-03-01,00L,460.84373,338.532
2021-09-01,00L,1558.85325,332.718
2021-04-01,00L,1215.53692,331.11299999999994
2022-09-01,00N,3298.0682699999998,159.031
2021-12-01,00N,2903.55042,158.713
2021-05-01,00N,3708.9473100000005,158.54299999999995
2021-03-01,00N,5229.079360000001,158.311
2022-08-01,00N,2906.9186099999997,158.963
2023-11-01,00N,2513.81258,159.75200000000004
2023-07-01,00N,2913.93972,159.412
2020-06-01,00N,4007.55962,158.27399999999997
2023-02-01,00N,2234.30679,159.109
2020-07-01,00N,2532.62992,158.31299999999996
2020-04-01,00N,2891.4950000000003,158.56099999999998
2023-08-01,00N,2130.29315,159.495
2023-05-01,00N,3322.8051600000003,159.16799999999998
2020-08-01,00N,2892.1568700000003,158.303
2020-02-01,00N,2926.92294,158.52499999999998
2020-03-01,00N,3527.5066500000003,158.617
2019-08-01,00N,3897.5429599999998,158.23999999999998
2023-09-01,00N,2142.78287,159.60500000000002
2024-06-01,00N,3445.946,160.024
2021-07-01,00N,4022.8593600000004,158.73099999999997
2021-11-01,00N,2511.41684,158.67900000000003
2022-11-01,00N,3299.0560499999997,159.17599999999996
2022-04-01,00N,2503.02951,158.827
2023-12-01,00N,2532.50412,159.79299999999998
2024-05-01,00N,3445.946,159.94400000000002
2021-02-01,00N,2118.4999199999997,158.26899999999995
2019-06-01,00N,2890.4495800000004,158.084
2022-05-01,00N,2127.7978000000003,158.795
2020-01-01,00N,2892.20234,158.463
2022-01-01,00N,2127.8208,158.713
2022-06-01,00N,3317.2821599999997,158.892
2019-10-01,00N,4425.54333,158.36999999999998
2023-04-01,00N,1747.5270999999998,159.17300000000003
2021-08-01,00N,2138.5471000000002,158.714
2023-06-01,00N,1951.4879500000002,159.281
2020-10-01,00N,2111.3932099999997,158.26299999999998
2021-06-01,00N,997.35097,158.615
2019-11-01,00N,2113.79362,158.40699999999995
2022-12-01,00N,1938.94984,159.17700000000002
2019-12-01,00N,3699.96786,158.47200000000004
2019-09-01,00N,2111.85052,158.308
2022-10-01,00N,1733.61427,159.121
2020-11-01,00N,3702.5676500000004,158.29
2022-02-01,00N,4242.40596,158.757
2020-05-01,00N,2922.67229,158.34799999999998
2019-07-01,00N,2534.3300600000002,158.113
2023-10-01,00N,2130.5517600000003,159.65800000000002
2024-01-01,00N,2554.57945,159.85399999999998
2021-09-01,00N,2713.0276900000003,158.76600000000002
2024-04-01,00N,979.7668,159.83699999999996
2022-07-01,00N,2501.70595,158.91799999999998
2021-10-01,00N,2914.40523,158.755
2020-12-01,00N,3515.2860299999998,158.301
2023-01-01,00N,4041.84301,159.12200000000004
2024-02-01,00N,3482.23246,159.929
2021-01-01,00N,2895.1299,158.29500000000002
2024-03-01,00N,2533.6106800000002,159.841
2021-04-01,00N,2118.5138800000004,158.45299999999997
