month,ratio_quantity.00L,ratio_quantity.00N,ratio_quantity.00P,ratio_quantity.00Q,ratio_quantity.00R,ratio_quantity.00T,ratio_quantity.00V,ratio_quantity.00X,ratio_quantity.00Y,ratio_quantity.01A,ratio_quantity.01D,ratio_quantity.01E,ratio_quantity.01F,ratio_quantity.01G,ratio_quantity.01H
1541030400,12.347296990798913,27.473671590109134,20.30673345232941,41.06143149284254,23.773762681857104,21.06260714480993,26.930486730407495,3.0262307492082763,26.746232193177743,18.846238467108787,25.927009625085667,2.6510211488399493,1.4797563302641144,18.85785329400909,7.702516334136577
1543622400,9.585676199813118,26.162881551429106,17.73016973782825,36.2788424081452,33.179193323182126,26.825541231484703,21.538019255211907,3.0259103595913612,29.834405905952586,12.826819276355684,22.294058923840428,0.8831266044423778,1.5039065905788327,12.876124433507492,14.47675607497624
1546300800,8.239596856682615,22.53128600503421,17.34726329528984,35.40195079345274,25.9910932283736,20.69421538935373,17.825670217066268,1.0081582881906825,22.172270083027193,16.786930344412944,23.647980221246645,0.88321620775079,1.5151662317031656,15.80327657611223,4.13779235359252
1548979200,7.206838805659463,17.8410608192026,19.489643643227666,33.232921741692074,19.15066186438731,24.985578239138793,22.07970658385336,1.007203479220421,17.776798139621484,16.150987495091915,10.531420809562619,0.8825765260174241,1.520919742680687,11.870431539269426,11.54794978642007
1551398400,7.429877051938597,25.57384581268928,16.76537861691903,33.63250026882177,35.62733175271108,16.73183871483887,20.70754459269492,1.0065013372234377,22.642533068244802,16.50639782138133,22.978164438054762,0.8830210412054965,1.5234574857807552,18.992498025758458,7.299312962547311
1554076800,6.080115106725314,15.833090745618476,19.409920893094775,32.47540405039537,19.523519639023164,31.881780690567723,32.58657418072424,0.0,18.517859252749638,15.337436296303995,16.9758259325797,0.8835347709994261,1.5231041688670275,13.802379754005207,7.2074876577745295
1556668800,7.0805685246603165,21.043477013859434,18.117935136885528,30.08734836843534,28.510532636386596,20.82039824633669,23.62726593833455,2.0109744481403085,19.72949293269138,15.429156370220683,26.77199906016231,0.8836130210928417,1.521771081431457,15.786089709384559,5.797581429221105
1559347200,2.7405348650390513,18.284263935629163,16.61332584910242,31.22516793561387,20.67339905177406,21.08748496099107,17.40889839105006,0.0,19.66361231608346,15.527558709048796,24.52266990824912,0.8838201367874862,1.5224990394684308,16.85900450803677,6.063365642501864
1561939200,6.498502576029494,16.028600178353454,17.289582877312508,36.81218132308006,26.46416555881545,23.494694529664557,22.726948196505045,0.0,21.418836756114313,14.687943177053416,13.371452778469973,3.535801878962919,1.5220792302827715,14.892931422729935,5.96503779644572
1564617600,7.525833630726343,24.630579878665326,19.572432266031512,27.716506841601444,30.94378558955716,27.170154973402234,20.748051496947973,1.0020430176979718,16.738978267658254,13.356551461120386,23.19868159140983,0.0,1.900315077358377,18.676081081563513,6.767471140923122
1567296000,2.461973826170172,13.340137706243526,23.24925874716343,22.10109818460032,23.02061447527279,19.847129862780257,19.158101535526296,0.0,20.6448934538968,12.95578911617336,12.068203280181848,1.7670604035763775,1.5178323575610448,15.335769910999543,7.806321515611347
1569888000,6.286887767846808,27.944328660731205,15.00955289772228,28.821851756038583,26.126809687828995,19.55049301349611,20.28394438393959,0.0,31.447663105023533,12.756700853376707,21.549184449324173,2.6299198173172,1.5179824132877382,17.41905848108905,4.547820797409829
1572566400,5.86808535069872,13.344066991988994,14.236111722610023,29.867396739954952,25.177688790459182,22.350484796728864,22.671977314189768,0.0,15.199546632174213,15.564325869805877,13.787672756824584,0.8755429583619155,1.5192065925642007,10.56724051493394,5.432492840893064
1575158400,4.116882098596267,23.34777033166742,9.006151688256903,24.260514346344507,26.42539045155974,16.43760511888796,19.394264771341756,1.0011797378599052,22.891386798115995,15.620607610996926,13.16243596379382,0.8753340158929945,1.5181513936445004,19.877880617580555,4.192932941371212
1577836800,4.214330186955724,18.251593999861164,21.17823739312633,21.885904013100347,27.584410713162058,19.87047092132098,22.47956650012817,0.0,18.305295185495716,16.389549386581322,14.007202188227973,0.8751325331743655,1.5180773878776508,13.717371703247258,6.054495278969956
1580515200,9.329781518897189,18.463478568049208,9.825139721576585,23.12626747771487,20.494094306579363,20.830219979754524,21.340825454246495,2.0044578274434413,11.99869093410288,14.884081558567273,14.595008696821248,0.8737696920894565,1.5186601758228573,15.848628183265927,3.053853188515949
1583020800,6.666607857397159,22.239146182313373,19.893941706732882,28.72098037018779,27.56533202107997,14.04458288029736,14.103736473522181,1.0000934283367071,16.2530173294124,15.09517943257487,13.115761453800872,0.8700276997958716,1.5148272604588395,11.577578323335608,4.18846602155941
1585699200,6.993906682399023,18.235852447953796,16.271540189636447,24.20416427247321,19.77434175208465,25.38060232316973,22.713122684659698,1.0007865898511115,13.579083301037185,13.41728371825134,9.728243401378231,0.8702656643944344,1.5154991418013928,12.2820388762072,3.049421251325298
1588291200,6.571845839378758,18.457273157854857,11.689183879678499,26.471710809357354,25.85727236810462,28.082540083774127,15.61673399745757,0.0,16.26441317852673,13.831944610131835,5.489246603506002,1.7405110388882665,1.516886507900779,13.062058201969837,4.19389519356075
1590969600,5.858230747234831,25.320391346652016,18.61843498962835,23.060272507799937,18.328766746822396,21.535980302828964,18.64388015194865,0.0,19.03616126046903,12.289238266888121,10.973654269804838,0.869799441518174,1.5165011032557298,10.096945820944828,3.0016264583563355
1593561600,6.9868364728630326,15.997611819623154,10.923961172909037,21.998211131384828,26.9851812469239,26.130216103061617,13.717416611912032,0.9995279697763276,15.45842050900043,12.301108084213991,10.563663091964042,0.869835051931555,1.5152333063354932,7.960396783030137,4.190717951547927
1596240000,8.503272062396737,18.26975401603255,12.370170615546535,20.868372252977696,18.90204062836091,14.908106768338758,20.00202372846982,0.9998293540982904,10.487682518342103,10.209936199722613,8.876798859849519,0.0,1.514019164545591,10.967921449854181,4.241799344756675
1598918400,3.6780885553083706,23.353723338387663,4.922453680238779,26.30683140363726,27.45238477595722,21.752441307427638,14.747195801664857,0.99832848112464,13.905605173095902,16.261619737656265,3.7836881375814326,0.0,1.51026835049311,7.512818562057594,4.188162320208654
1601510400,5.837095109833112,13.341041241477798,13.967708355332165,21.86923188729875,18.947155833242835,20.109252553682687,13.959579586830339,0.0,12.018066101486664,9.776551455981766,8.00833442213791,0.0,1.5095844641321816,11.229060891698369,3.045962845241635
1604188800,3.679754946390733,23.391039547665677,12.90077690750682,21.582458992588787,22.256459749368855,20.188144754026307,17.66772421849356,0.0,14.700780492299897,11.482166693605699,3.787499570862169,0.0,1.512902072802321,10.042201765685379,3.05194509573154
1606780800,4.712027637201129,22.20634127390225,14.450756615768025,24.989621893325882,26.32703318315915,15.110236733507342,17.148497807017538,0.0,21.684836235194744,13.045003821237882,8.016225710077496,0.0,1.5112600207699838,6.182060781244005,7.246365280455622
1609459200,5.9404210398776245,18.289458921633653,3.3974216552797127,19.705735072670688,14.95383250921771,23.799565553640534,9.759899589471143,0.0,8.157597126774181,14.696554326123337,6.321231371041216,0.0,1.5122701535795386,12.496000020864555,5.434998346105077
1612137600,2.452796939272773,13.385438209630445,18.754042543456777,23.185327625322618,20.657386710401497,15.684522576103396,9.342039974894993,0.0,18.654490048796944,9.898273598532969,6.319011113337674,0.0,1.5124624860022398,8.057528988099165,4.245768204883217
1614556800,5.930177996757649,33.030423407091114,9.449386772870238,18.645214297257684,25.17840946502058,21.727237398404753,15.602795158987425,0.0,11.584127091275896,14.239587014761534,4.223006939894588,0.0,1.5098348439073512,13.319427928646203,4.289196627304261
1617235200,3.6710637154083354,13.369982770916302,14.709065786049392,18.652243918196397,20.660356461107618,11.812188241896479,12.788292603014298,0.0,13.138042669445909,12.138859460316162,6.310280199278761,0.0,1.5103301774265687,6.077289361099696,4.238475655052873
1619827200,5.923111337046179,23.393951861640076,10.056283751235073,19.687215404053052,17.188208168116002,19.64529434749453,10.373313109133635,0.0,15.532419520456099,10.46773390121774,4.173857070239911,0.0,1.5094594393302947,12.015452554669126,3.096925456062445
1622505600,5.496855614457252,6.287872962834536,10.294281897409398,19.653171828699463,27.590252399451565,20.0020780181587,5.827918951418953,0.0,13.53073248261106,10.884779941589823,4.167047220661381,0.0,0.0,8.619410069567428,4.232334068161972
1625097600,2.862834020897951,25.343879645437884,16.545730338262672,15.325689793017677,20.582057096508866,11.797696727988702,15.929615656412698,0.0,12.825707481924525,11.681345852616133,11.352351164384984,0.0,3.013822751519294,11.93929569183014,4.23483735843991
1627776000,4.119547463394235,13.474218405433671,5.1850510397639455,15.314482861847027,25.32504920523409,19.153744346771184,15.87316028920756,0.0,12.402405988271502,9.032658965269968,4.212730140545745,0.0,1.5075261039404697,9.834359692521566,4.234894309091796
1630454400,4.685208645158963,17.088215927843493,15.527508000014052,24.26981650817211,20.65521041214751,12.40293667803673,13.269533665572006,0.0,13.544951350483055,11.128823675797289,6.279493805720537,0.0,1.5033212003499044,8.570559913305503,4.940476977941828
1633046400,2.4359961059564443,18.357879940789267,4.8175550242426155,18.635409636419997,17.084198301156537,15.280180201667692,11.946104886174881,0.0,12.373358151594067,9.5322944425977,6.274944660608545,0.0,1.5007131486787648,5.943322633778195,4.222741655605754
1635724800,6.514098351790317,15.827027142848136,12.193696327406323,18.47046918662882,26.990246767235234,10.544506786450313,12.303930466517803,0.0,13.541869233180192,8.904254450267093,6.278450638301398,0.0,1.5020745846536563,13.62063552375193,4.226742053622255
1638316800,2.4388838537631305,18.294345264723116,13.336862134984445,20.982182350078528,14.95110163213203,20.20482623727771,11.961092375683185,0.0,18.195958702402912,10.40837163206854,0.0,0.0,1.5021834377751309,9.60475757808919,4.227254744476691
1640995200,4.696627233148173,13.406720306465129,9.823764681186036,24.03507852650892,24.132982559959046,11.243678833213824,9.166751050198531,0.0,16.27498338350713,7.3866124073802135,10.48810059721849,0.0,1.505263679604684,9.189981542240897,4.232455017385174
1643673600,4.698488127433118,26.72263874978741,8.378399993007115,15.566990855274783,11.290190763850253,12.881822792969542,7.849383493028227,0.0,12.397088708970049,12.27155213258147,2.077702565457563,0.0,1.505813965526166,7.136046486864213,4.23435881620127
1646092800,2.441457185553275,17.23785189429477,11.474211874475817,18.289497301949876,22.90648988695179,14.281872398577763,6.2328670283118335,0.0,14.285839791114752,8.371210331711369,10.46439706452598,0.0,1.5046662770828556,9.134986325739472,3.089910798378815
1648771200,4.693382461466466,15.759471059706476,8.299906362729294,16.48347251632257,12.934865154522258,21.080466317846646,8.734084165170557,0.0,11.605071263614398,9.570868340332206,6.265369560022086,0.0,1.5050373437846636,7.411184298136645,4.231296560146549
1651363200,2.4404530925794887,13.399652382001959,8.834897875233132,20.779797914668958,17.27293287320368,12.994665797175607,5.327603917478422,0.0,13.564458257633753,8.523683036503725,6.258805177481908,0.0,1.5058043557088205,8.32626623419563,4.228348171450085
1654041600,4.688254495863805,20.877590816403597,14.398740121246776,19.658128898930894,17.27471016750409,10.436571993069323,8.224283556116497,0.0,12.33893439345648,10.38424184774381,4.185623709177083,0.0,1.5067243983709737,10.23927837805747,3.086051111717778
1656633600,2.43617549292063,15.74211826224846,5.994317580498415,10.84821132615698,8.047097780722469,7.376088667741954,6.216122203155696,0.0,12.35682292717273,9.288704259571492,4.179024929518424,0.0,0.0,6.486926045185465,3.0817000784912705
1659312000,2.242498743387828,18.28676239124828,11.765806078430007,19.614909563283682,11.327987012987013,12.646457621740677,7.808427848101268,0.0,12.34110629347756,11.707738311685041,8.296865550323695,0.0,0.0,6.474003011463947,6.057304596326691
1661990400,4.889796458193231,20.73852437575064,10.233509771419813,11.127860362341146,16.177054438633427,14.619760602425364,8.377055927727987,0.0,12.753898748997416,12.848290078946905,10.35161693470655,0.0,0.0,9.742844776119401,4.205074532134049
1664582400,2.8446273361519046,10.894943282156346,7.496372363181052,11.585999219681607,14.925797002223726,8.608910128201941,5.003214121984299,1.2381982868020305,10.780154490644646,7.936779051246364,2.058467563356024,0.0,0.0,6.439596151328707,4.199378866976023
1667260800,4.667093623119179,20.725838380157818,7.26967781684641,8.760067110408153,13.710770744617685,6.204471051326556,5.640368087901589,0.0,16.57232541186209,12.575179193247516,6.226269209018711,0.0,0.0,7.589440172304806,3.069166508196672
1669852800,3.0339175402317387,12.181092997103848,12.934754451922018,10.97889831066257,18.020992565643777,8.590748054408463,5.008920274109978,0.0,16.943570377170953,6.937457596924896,10.37691449966242,0.0,0.0,8.383830260844698,4.198544439181423
1672531200,6.498384639484405,25.40090628574301,10.403472859162086,10.910208545771523,11.333866311097045,4.414147076570793,6.61906454768893,0.0,5.765276071526071,8.420827997361481,6.226638938986836,0.0,0.0,8.389805468935059,4.205494947545542
