month,code,numerator,denominator
2026-05-01,11J,5389,28815
2023-10-01,11J,6462,37273
2024-02-01,11J,6858,38313
2024-03-01,11J,7135,39262
2024-11-01,11J,6195,35852
2025-11-01,11J,5627,31906
2023-06-01,11J,6593,34268
2022-12-01,11J,9236,56993
2023-04-01,11J,6327,35315
2022-05-01,11J,6404,32318
2024-01-01,11J,7360,44202
2022-11-01,11J,7033,40011
2023-02-01,11J,6683,38673
2026-06-01,11J,5745,30028
2022-06-01,11J,6349,32366
2022-09-01,11J,6321,33305
2024-05-01,11J,7284,37736
2022-10-01,11J,6825,37670
2023-08-01,11J,6342,34079
2022-04-01,11J,6232,32279
2023-01-01,11J,7429,45183
2023-07-01,11J,6120,32769
2025-08-01,11J,5358,27649
2025-01-01,11J,6786,39261
2023-05-01,11J,6348,34878
2026-04-01,11J,5667,30853
2022-03-01,11J,6909,35612
2023-09-01,11J,6076,32760
2023-11-01,11J,6710,39863
2025-02-01,11J,5797,32563
2021-07-01,11J,6556,31318
2025-07-01,11J,5859,30668
2022-08-01,11J,6339,32727
2024-08-01,11J,5831,30139
2025-04-01,11J,5681,30552
2025-06-01,11J,5666,29202
2022-01-01,11J,6314,32432
2025-12-01,11J,6439,37831
2026-01-01,11J,6281,37085
2021-06-01,11J,6328,29466
2023-03-01,11J,7359,41477
2021-12-01,11J,7360,38755
2021-10-01,11J,6631,34838
2025-09-01,11J,5777,30826
2021-11-01,11J,7001,36817
2024-12-01,11J,6695,40013
2025-05-01,11J,5778,29958
2026-02-01,11J,5778,32317
2026-03-01,11J,6115,34019
2024-07-01,11J,6684,34003
2021-09-01,11J,6596,33127
2024-09-01,11J,5835,30778
2025-03-01,11J,6108,33706
2022-02-01,11J,6048,30516
2023-12-01,11J,6739,40794
2024-04-01,11J,6901,37402
2021-08-01,11J,6164,29597
2024-10-01,11J,6658,35854
2022-07-01,11J,6429,33664
2024-06-01,11J,6307,32042
2025-10-01,11J,6220,34641
2022-03-01,11M,6433,27554
2022-02-01,11M,5577,23975
2022-12-01,11M,8420,44054
2023-04-01,11M,5513,24702
2024-06-01,11M,5535,23597
2021-11-01,11M,6652,29623
2026-04-01,11M,4728,22197
2021-08-01,11M,5606,22950
2024-10-01,11M,5845,26947
2023-11-01,11M,6254,30345
2022-04-01,11M,6213,26663
2024-12-01,11M,6124,30107
2025-04-01,11M,5118,23323
2023-07-01,11M,5722,24978
2024-02-01,11M,6172,28628
2025-10-01,11M,5525,25898
2025-07-01,11M,5029,22562
2022-08-01,11M,5792,25160
2022-10-01,11M,6319,28937
2024-09-01,11M,5162,22716
2026-05-01,11M,4691,21383
2026-06-01,11M,4857,22247
2025-08-01,11M,4731,20693
2025-03-01,11M,5361,24794
2025-12-01,11M,5796,29059
2021-07-01,11M,5763,23649
2022-07-01,11M,5792,25269
2024-04-01,11M,6124,27305
2025-05-01,11M,5104,22207
2026-03-01,11M,5337,25196
2021-06-01,11M,5716,22856
2026-02-01,11M,5018,24017
2024-08-01,11M,5141,21631
2023-09-01,11M,5754,24622
2023-05-01,11M,5899,25996
2024-11-01,11M,5639,26636
2025-09-01,11M,5002,22723
2024-07-01,11M,5993,25596
2022-05-01,11M,6004,25277
2025-06-01,11M,4943,21851
2022-11-01,11M,6801,31386
2023-02-01,11M,6395,29532
2023-06-01,11M,5827,25412
2023-10-01,11M,6132,28438
2024-01-01,11M,6773,32447
2023-12-01,11M,6260,30614
2026-01-01,11M,5593,27668
2025-01-01,11M,6045,29135
2025-02-01,11M,5343,24772
2022-06-01,11M,5877,25604
2024-05-01,11M,6148,26706
2024-03-01,11M,6243,28417
2021-12-01,11M,6718,29643
2022-01-01,11M,5904,25369
2023-01-01,11M,7213,35363
2021-10-01,11M,6263,27428
2023-03-01,11M,6787,31161
2025-11-01,11M,5120,23877
2021-09-01,11M,6117,25833
2023-08-01,11M,5901,25616
2022-09-01,11M,5806,25513
2025-02-01,11N,4334,25582
2021-12-01,11N,5455,28612
2022-03-01,11N,5194,26444
2025-07-01,11N,4173,23940
2024-09-01,11N,4301,23019
2021-10-01,11N,4887,25188
2025-09-01,11N,4253,23770
2021-11-01,11N,5197,27624
2021-06-01,11N,4874,22163
2022-05-01,11N,4746,23692
2023-01-01,11N,5824,34771
2023-06-01,11N,4623,24999
2022-08-01,11N,4797,24544
2021-08-01,11N,4693,21439
2023-08-01,11N,4681,25411
2024-08-01,11N,4473,23516
2022-11-01,11N,5250,29162
2023-11-01,11N,4822,29133
2021-07-01,11N,4838,22797
2022-07-01,11N,4748,25019
2024-07-01,11N,4950,26414
2023-09-01,11N,4552,24828
2025-05-01,11N,4242,23351
2026-02-01,11N,3885,24078
2022-04-01,11N,4720,23774
2022-12-01,11N,6779,43500
2024-01-01,11N,5353,32208
2024-04-01,11N,5168,28625
2025-11-01,11N,3988,23960
2023-12-01,11N,4946,30239
2024-02-01,11N,4980,28862
2025-01-01,11N,4873,30641
2023-05-01,11N,4773,25353
2026-04-01,11N,3957,23398
2024-11-01,11N,4425,26654
2026-06-01,11N,3973,23457
2025-04-01,11N,4103,23650
2023-04-01,11N,4669,24998
2024-05-01,11N,5000,27601
2024-06-01,11N,4818,25493
2026-01-01,11N,4513,28988
2023-07-01,11N,4811,25219
2023-10-01,11N,4796,26944
2025-08-01,11N,3854,21648
2022-01-01,11N,4717,24026
2025-10-01,11N,4382,25675
2024-12-01,11N,4722,29742
2022-10-01,11N,5071,27215
2023-02-01,11N,4999,29605
2025-03-01,11N,4393,26023
2026-05-01,11N,3849,21790
2022-02-01,11N,4587,23080
2025-06-01,11N,4108,23273
2022-06-01,11N,4596,23715
2022-09-01,11N,4708,24950
2025-12-01,11N,4572,29369
2021-09-01,11N,4884,24071
2023-03-01,11N,5732,32244
2024-03-01,11N,5129,29709
2024-10-01,11N,4752,27264
2026-03-01,11N,4257,25930
2022-02-01,11X,3353,19650
2025-02-01,11X,3116,20913
2026-03-01,11X,3168,21276
2021-10-01,11X,3669,22538
2023-06-01,11X,3457,21261
2021-07-01,11X,3643,20865
2022-08-01,11X,3594,20939
2025-01-01,11X,3545,25715
2022-06-01,11X,3585,20823
2024-05-01,11X,3835,23508
2021-09-01,11X,3681,21431
2024-11-01,11X,3223,22649
2023-01-01,11X,4535,30635
2024-04-01,11X,3849,24499
2022-05-01,11X,3687,21628
2022-10-01,11X,3800,23623
2024-06-01,11X,3478,20710
2022-07-01,11X,3576,21871
2022-09-01,11X,3422,20864
2023-11-01,11X,3680,24879
2025-04-01,11X,2779,19012
2025-11-01,11X,2925,19644
2022-01-01,11X,3674,21573
2024-02-01,11X,3659,24869
2021-08-01,11X,3329,18983
2024-10-01,11X,3293,22623
2025-03-01,11X,3144,21169
2023-04-01,11X,3420,21695
