month,ratio_quantity.05W,ratio_quantity.06H,ratio_quantity.06K,ratio_quantity.06L,ratio_quantity.06N,ratio_quantity.06Q,ratio_quantity.06T,ratio_quantity.07G,ratio_quantity.07H,ratio_quantity.07K,ratio_quantity.09D,ratio_quantity.10Q,ratio_quantity.10R,ratio_quantity.11J,ratio_quantity.11M
1514764800,2.037784075861333,0.6996084285197097,1.1971258220446188,0.0,0.42767557445698495,1.531098925292741,0.978365385162469,3.733397315917327,2.324812192118227,0.3380804812577893,0.3333676155764557,0.04278467815477288,2.0453139502546365,1.7475662454697825,1.0836878774163954
1517443200,1.83996684721864,0.8441543629927839,0.6478976411579008,0.0,0.5590509358008798,1.1252771210725618,0.8889985352881781,2.206718133324234,1.697148457392123,0.31705775503115907,0.08340262244261437,0.26366393612469347,1.5403811494791464,1.4654432924803757,1.3951668398210755
1519862400,2.3122889008913554,0.5763920986899542,1.0189410447461436,0.0,0.34446274113531783,1.4213466165202067,1.0534030553360358,1.6043928589691863,1.8123840369009125,0.23247154588388405,0.6329800886835623,0.08549713815400178,2.019588762426913,1.6237276461334877,1.3080509478031117
1522540800,2.4222902876399077,0.5263911249422251,1.0987108375718542,0.12991484913327703,0.4674659067148863,1.5574639685469323,0.5874922465084415,2.760520505984458,2.234754591817171,0.5494369069186504,0.16659542397895444,0.2066629693417821,1.4935038149065467,1.766379262333874,1.2016004052089448
1525132800,1.7469769927318333,0.8244511424434939,0.9557835491035245,0.0,0.81929389436953,1.5422306401391597,0.8724198867719785,1.8880980733965724,1.6234831281342468,0.10556180044197307,0.08325508159175497,0.1564212243254128,1.791662486439575,1.8590846939285006,1.108936172514403
1527811200,2.510972066693689,0.6080592191393991,1.1236649853658371,0.0,0.33594104210262765,1.7043918639498852,0.9930888327971812,1.9757943085202607,1.7737029929583084,0.6754961467041767,0.08326128387048082,0.04266562760296855,1.7928603050320742,1.7352594409660438,1.3387217761857702
1530403200,1.5470096894699987,0.7292305512286864,1.0187421648072417,0.0,0.6629351514758511,1.0414230835943636,0.978190114219538,1.8246307523822425,1.426474093313726,0.3375673674741476,0.4670167713038335,0.08535104323625774,0.9898931651770592,1.9756183694448048,1.350331964228405
1533081600,2.0522211095602425,0.6946956292736346,1.0446024949730395,0.0,0.342720590162014,1.4571726430837026,0.811906307042869,1.670043831232853,2.2210794712715987,0.463213499137321,0.1665633811681772,0.12046834288343528,1.8862984131399487,1.4572577929544757,1.3639394621252978
1535760000,1.448561533780504,0.4628030544860164,0.7243374015767707,0.0,0.5378984593040251,1.2845259611200317,0.9623029692290226,1.8173937119093315,1.3945382095412064,0.4625626270002541,0.1666845515860271,0.08498779577053642,0.8524084209244048,1.6206309462823143,1.3373777572610115
1538352000,2.2951406326333306,0.5690302901267582,1.26968886300287,0.0,0.4397998106483368,1.3735223122364166,0.9616969456001594,2.2902014902291583,1.8112461011791547,0.587909355275112,0.08285422398826721,0.1614028385509525,1.5355835442599075,1.913977847234328,1.186378605813511
1541030400,2.2748076608282863,0.651900665642601,0.6350088143530934,0.0,0.6195800169348008,1.1054280027387289,0.8076512167088852,1.3383951220882861,1.409540740365304,0.6934271363562425,0.24752870122662263,0.119165831978205,1.8655680934019403,1.8817507223797079,1.7068866746440845
1543622400,2.2193157296023323,0.33378084692490995,1.1475122824396022,0.0,0.3421129652414641,1.4827652852535074,0.7006759765058833,3.1492293498743718,1.8439335357945013,0.3362735779823792,0.46215428605245873,0.11907078190061751,1.069556007201509,1.3508477542871005,0.9756494182631774
1546300800,2.0377582773679896,0.7682431569423082,0.9159736738873151,0.0,0.73305118585246,1.185479020223462,1.1333124331626045,1.8410736953060165,1.7753956529846613,0.33586436702365796,0.08250607718965818,0.08405469636542098,1.2298700857640306,2.0416521257805305,1.2834271904767738
1548979200,2.072330856472429,0.5079086824974784,0.8013435319359521,0.0,0.3334727700085513,1.0232572221008736,0.7306964891456605,1.9866199791836874,1.471701651114518,0.6923449656886415,0.0825390222089266,0.08398175778539409,1.4801688924815328,0.9891643795242827,1.3439497164623315
1551398400,1.5502023460310874,0.7044227995936142,0.7215635441794723,0.0,0.6262700069162551,1.305878816803583,0.7903627681742637,1.5708612421471526,1.772546056364669,0.3567675644885026,0.2474990893836139,0.11889586994322143,1.3447735293485505,1.6600135396566462,1.1161347415713825
1554076800,1.9093341531855341,0.4744930303628573,0.7918896341038678,0.0,0.5281654288791882,1.5200820110853208,0.70045007645088,1.6870873249815763,1.3859779067095228,0.46118357507014984,0.16471489483367308,0.08391344101604702,1.5948449485741805,1.4536954841243412,1.2779594447926375
1556668800,2.339524593894234,0.6047411068412077,1.0632925032280092,0.0,0.8684617880802812,1.330492124088072,0.8641481212877618,2.0959017946189293,1.9511105554821708,0.4396833015331254,0.16452588067590693,0.04191261110877073,1.0711721441566988,1.6377037434603416,1.4503111866539606
1559347200,1.2778941226359088,0.6208860595823632,0.9670317320916672,0.0,0.3405299909790072,1.1690143941562205,0.7900188277346584,2.093859828679497,1.333585914900166,0.5865543080032848,0.16459626442134548,0.0,1.8713856028515343,1.6538897679455902,1.2828359584297022
1561939200,2.105206159168376,0.38078292311114814,0.6149791444850866,0.0,0.5349415494958322,1.1941735057205116,0.7902414507276961,1.6203797517584693,1.3648520851106543,0.46056868074430274,0.16476125672669423,0.0,1.0751375723440775,1.4671114554851081,1.1534915969461184
1564617600,2.1731636056704695,0.7057973687282528,1.2269169755300817,0.0,0.2987318067041847,1.2711039842298797,0.878134258570189,1.9092371471354885,1.3111057200186564,0.7101135732435148,0.16462038634279763,0.0834172663755916,2.567349977492295,1.4999453147598014,1.5753562658802454
1567296000,1.221047246576224,0.45014793474502235,0.8411041814362936,0.0,1.0091059222997922,1.2426699215397203,0.7141887912229826,1.467001440283625,1.135280232761638,0.458721285165838,0.1646285630810258,0.15247407947826866,1.402313947436898,1.1028369438673051,0.9198146099979158
1569888000,1.991503368656261,0.5150180463704814,1.0758179270599186,0.0,0.3633505725333249,1.0090485625083607,0.8480973159356316,1.9061736193771628,1.4441482157137138,0.5629292766392638,0.16371068832517433,0.06883540713763014,1.6418546307655881,1.662141360412637,1.602975132311291
1572566400,1.9198218375057923,0.5566361312009781,0.778367385958319,0.0,0.5248363454258458,1.09874980447167,0.77129337010085,2.198470407378939,1.501732055430302,0.45873202018455345,0.1630689637141548,0.1175516156883691,2.2527178470425158,1.4554869447463346,1.0991336935733584
1575158400,2.134410620797878,0.6042623009144618,0.8998010441723427,0.0,0.5086321264800492,1.169958212461155,0.8568529523151808,1.7575889177393518,1.685385354820469,0.4542105406509601,0.24434481148449988,0.15176438293018008,0.9093001826617156,1.6283131086439044,1.0679167273720636
1577836800,1.4530811687763006,0.5175855472383221,0.6900233270875521,0.0,0.3629327185999879,1.2343729828253789,1.034222679953237,2.0488425095606777,1.4999093152026517,0.4542093615697256,0.16296806542992154,0.09276100523072142,1.6384719141615431,1.2330879871862004,1.1423830838981641
1580515200,2.2425391914121735,0.4149036856780735,0.7944727716751798,0.0,0.5966936914111982,1.1013943628659708,1.0351789953549992,2.0483937763864244,1.482425149419091,0.22724467266324075,0.08150283960092093,0.12554645790620778,0.843031064746103,0.9465706164562401,1.2413965735415569
1583020800,1.3422928917183694,0.30086518680584035,1.018806212267241,0.0,0.6590734335163384,0.7111621402238132,0.8403038899132574,1.8942311182484641,1.410476883178637,0.22668407371574442,0.09766711443152264,0.08225427598782935,2.410132544642665,1.3536764645873856,1.1806489484309388
1585699200,1.8795422564915896,0.515809110655414,0.8705003526382256,0.0,0.5384252699349068,0.5782414888058202,0.8704259548606282,1.8950935232021116,1.2779079716422068,0.762507651792928,0.26031686167733686,0.0822578530315154,1.1835884407748491,1.258656385351598,1.197272926755448
1588291200,1.254098697228995,0.5858665563648181,0.7313534858387802,0.0,0.41020052100302923,0.9784440360329557,0.7821011830089539,1.8095146956048014,1.3124825252534738,0.3298476399936274,0.2607659556167211,0.041170780994415734,1.3221272151327468,0.8264029488769806,1.2776643907491452
1590969600,1.8085922723588208,0.2632025712856223,0.765430558289051,0.0,0.45809319504664625,0.6449031468171064,0.7079717118896287,1.6333364333747895,0.9546296881403227,0.4325904311945854,0.0814716616804671,0.1234894532764637,1.346829323952516,0.8638664411652996,0.6998951707053381
1593561600,1.6293923265780295,0.5368899888652698,0.7992788429240192,0.0,0.5378450698895842,0.7913234222233392,0.9435827257712005,2.243219295545491,1.4094996561210456,0.3294222032384577,0.16303396333227704,0.041175703928969035,1.0747732195403987,1.2333927316199038,1.0675692386846847
1596240000,1.613495041978479,0.5593206931508266,0.773647545613969,0.0,0.4897002637437089,0.7778997423366498,0.943644897460259,1.7774189100856355,1.2932719816600862,0.32941582875585745,0.08166766746422532,0.0,1.00891919213738,1.122909026780852,1.301233425462422
1598918400,1.5227308740121817,0.5802939290132555,0.7113652623861857,0.0,0.6172312486863533,0.5855308575042921,0.6771678696649944,1.91966676365473,1.1589418469999593,0.3288847697527873,0.16382119553452698,0.08253154269508256,1.1939555977361174,1.2347486276232975,0.9059971701621404
1601510400,2.2729811860014926,0.5153827885662204,0.5634958772331652,0.0,0.2646869002718264,0.7178327621933778,0.7062206506286373,1.337257149130029,1.3900503284461876,0.3287819841620712,0.0817080486585569,0.041022681571159,0.8034616101742686,1.2394458518010238,1.3210968135681305
1604188800,1.6129074882431782,0.4318312345902224,0.5296125117094966,0.0,0.2972375878742933,0.891569592959848,1.0890543458675794,1.9216840407321247,1.1274452882841544,0.3294552773641102,0.08169722835508833,0.12300569152109948,1.0580858295878688,0.8856765583988684,0.9379136402941531
1606780800,1.433131393586754,0.38537752339171266,1.0234587101115966,0.0,0.34531422147784036,0.668131656949285,0.7643273537011961,1.9487244235185783,1.2750559081764732,0.32912928739444997,0.08170315657187914,0.040965061058344646,0.9650839215346642,1.5060851393360923,1.3127518664592155
1609459200,1.8998420550057529,0.42279595173987383,0.7550326623356468,0.0,0.466288417827475,0.766478706061767,0.7793694224849973,1.1639882058280309,1.010289973414948,0.32897343612130225,0.08177427452864769,0.0409645059747249,1.932158019429755,0.8459601275503591,0.8733335844928104
1612137600,1.2563464109211697,0.3588900113307315,0.6341967016021537,0.0,0.3137772448748015,0.666095527711954,0.8689327531141541,1.8070101453249248,1.1435243332502492,0.22644725993194828,0.08194690265486727,0.04097000754430355,0.3928752308327359,1.125041281402382,0.9454645000383811
1614556800,1.523906664596148,0.35842179450133543,0.7288493219586123,0.0,0.248816979808547,0.6862795885766937,0.9120901212403307,2.066737453325219,0.8274208942577863,0.513299034872251,0.08190455323941923,0.04094582036985697,1.1327589973929433,1.1451791516072864,0.6953901259401913
1617235200,1.435516662897417,0.390417657090226,0.3297091787944164,0.0,0.32128076043215986,1.066792496202127,0.853186585129638,1.484052807955143,1.124752518970021,0.45134429176535945,0.08188201173656832,0.04096239349570133,1.5940173588776272,0.8744329278211277,1.0695099585392245
1619827200,1.0773629545116998,0.32058597650027215,0.7635547349053281,0.0,0.16852770986145063,0.6409065468113975,0.7793673756041455,1.4822423954164752,0.9422619339805824,0.32796997726134036,0.08188260992802915,0.040942491787562194,1.1542088710693326,1.0261662146240205,1.0123141492558783
1622505600,1.6131012886624014,0.3306997036004274,0.6239070937163327,0.0,0.26459172777427536,0.9834566625413057,0.9983625383652732,1.4787161856114557,0.8415139958978873,0.4294453828720503,0.08179175532651974,0.040871753313259186,1.36232332009628,1.2922438036708679,0.938969969731836
1625097600,1.3642881277630348,0.3247760601506166,0.7795434477059326,0.0,0.36054340875201807,0.7715051063533577,0.8820646036001953,1.3338975633416716,1.401896774952919,0.22487400507588876,0.0,0.08169669541129435,1.480277593063433,0.9746902011093829,1.0895871996797382
1627776000,1.2574137343831664,0.2925820812076314,0.5628202865195385,0.0,0.2160508854708867,0.8636885384244989,0.7787911263382353,1.4789874734491586,0.840399776132787,0.22469889633017323,0.0,0.08172359746618453,0.7880858661424172,0.9854176249350759,0.7799781899608136
1630454400,1.9015891206279205,0.3769761860108776,0.6656473226974254,0.0,0.3032114086261881,0.8216374600939899,0.8803334803462153,1.765221341486636,0.9041570014362711,0.22420688070759862,0.0,0.08153374240955252,1.436847455263972,1.2929014850932277,0.8495873158831794
1633046400,1.4156227738820126,0.4715639191773961,0.5704323851857628,0.0,0.14367371875698104,0.9656552896035985,0.7769387485117079,1.4750730598078574,1.4301998702742773,0.22404514081622495,0.0,0.08106056030271269,0.976274075239769,1.1974364341426873,0.9584841154052285
1635724800,1.2368590121320076,0.3010683441890179,0.6224283244454188,0.0,0.2633939002399792,0.7026547951784559,0.7762024818510175,1.4756948205178388,0.5427151994712476,0.22421715982899112,0.0,0.10770576041907755,1.4841243073223434,1.2434371770300396,1.061864206071155
1638316800,1.683723912268548,0.4010167112445036,0.6226786209806325,0.0,0.26334202369008214,0.979683320176492,0.7745395274588434,1.938446667861662,1.1018668053211218,0.2241619637531543,0.0,0.08079007869224178,1.2034837192930614,1.247843052926996,0.9270504754133203
1640995200,1.8659918455426103,0.41184322923925626,0.9009505355552565,0.0,0.2636445571362324,0.9021293701190597,0.8483988811755875,1.4776269107173872,0.5767077025555942,0.32632483529074763,0.0,0.04044857154027469,1.2046845200633693,1.1341543386845487,0.9634680145677845
1643673600,0.9696661514683153,0.3986670374087302,0.7797220592572905,0.0,0.17578082773300163,0.4927534340693292,0.687442798872129,1.4779753792400012,0.9062296254504989,0.22439517621691768,0.0,0.08081727070218897,1.6468901727078982,1.1410895509458046,0.6737575646079462
1646092800,1.236536086628053,0.37145331031739676,0.5190062382526411,0.0,0.311194249786661,1.124643846849206,0.7887066574012773,1.6207465285311347,0.4775724895716757,0.22396077848192972,0.0,0.08071602050233491,0.9250988222846639,1.0398990287140522,1.0285530430759504
1648771200,1.5045309177026245,0.3872635394014703,0.5714703326914223,0.0,0.16742495005628938,0.6932592923344867,0.46726202030198716,2.3430571526110726,1.0697077230749321,0.22402144618821263,0.0,0.08070723440020332,1.7562294315915175,0.7731667176797544,0.6803413529980785
1651363200,1.3423510956025062,0.4105621479615769,0.4242335397201374,0.0,0.3587658376629288,0.649042531956263,0.9189549029732297,1.6194065441068903,0.3785987486792128,0.10163024890023044,0.0,0.08065665642501313,0.46186717394033044,1.4317814242029645,0.9250720439328028
1654041600,1.323318874850949,0.23117127565288637,0.6575388282032254,0.0,0.1354175363788168,0.5826462016373991,0.8454891243512428,1.5899431772015449,1.0682535534666695,0.10146643445459316,0.0,0.11405174189335145,1.6409371807967312,0.8636818391163121,0.6473444399572185
