month,ratio_quantity.99A,ratio_quantity.99C,ratio_quantity.99E,ratio_quantity.99F,ratio_quantity.99G,ratio_quantity.A3A8R,ratio_quantity.B2M3M,ratio_quantity.D2P2L,ratio_quantity.D4U1Y,ratio_quantity.D9Y0V,ratio_quantity.M1J4Y,ratio_quantity.M2L0M,ratio_quantity.W2U3Z,ratio_quantity.X2C4Y
1514764800,0.3981703984941057,0.5074660769926627,1.7497539887402125,0.8305828793395407,0.8425270667984149,0.9129228273486043,2.315391185728216,1.3666399360238173,1.7104314573816457,2.9812143518693635,0.29518352507595,0.897608729033066,0.9835361579566883,1.9341826788123537
1517443200,0.2191675047890469,0.6533095059743486,1.7504296313853933,1.0884801038062282,0.6474295243557878,0.9577645379095624,2.0112793767154606,1.6730010864327263,1.5837597426982457,2.661318949583675,0.12658745901508878,1.2188809346971397,0.660599248137375,1.3844348186031568
1519862400,0.4870181061058355,0.6042308676500155,1.7475290123944098,0.6296672090647147,0.9833251001264195,1.077303079725319,2.627834508569642,1.7135957560084598,1.3989571047288243,2.8582023629912694,0.210384725779716,0.9715411551603803,0.8417162518849817,2.123117605950746
1522540800,0.3977796873475575,0.8953147645548336,2.2220344313202376,1.5738918475149344,0.421994578937578,0.9794904291442299,2.0237811869245426,1.4616989197674801,1.622435804470772,2.7420158935082495,0.1996680464175576,1.3066164263474502,0.7712124932136494,1.7631842501594255
1525132800,0.7547076845768455,0.12089958426606971,2.315570402957698,0.6580207219756606,0.7596691035831175,0.961033353176853,2.4948572325733767,1.6104122869503277,1.8032504948121242,2.9536572054198635,0.3307565003621635,1.3543984568796104,0.8875961116265422,1.5708690091515083
1527811200,0.33784726505163587,0.6533122479458874,1.859007654632162,0.8581241638976395,0.42190389161907277,1.0580696350908938,1.8011597371098977,1.7193284454839863,1.4030265322650477,2.5036942090589136,0.14683817658123324,1.428068429406901,0.7698925491241376,2.0647876202762134
1530403200,0.7062412030131614,0.24175734317747286,2.408494096354084,0.6577374501970552,0.7598110643358054,1.0048237428328097,2.2209108323313536,1.5095434416240607,1.5562093821946903,2.6781377962520714,0.19380447522537217,0.7989541590466044,0.7495513352936567,1.4716795600813555
1533081600,0.49703458085630203,0.8930663822105522,1.835424752294823,0.999175618165167,1.0379035932648797,0.940303662319498,1.8654997993418425,1.677074149906289,1.871178750088967,2.7868072192648574,0.1829955602036386,1.4349659063765214,0.7476880872066766,1.7503788958870992
1535760000,0.3780030720812413,0.6508421579558127,2.438055611065118,1.112656155768071,0.4207948143083537,0.9253057255664059,1.8124911969098825,1.255075771341637,1.4860286378967047,2.3995578124486547,0.3499194406190019,0.8920514819811064,0.668112758702398,1.4757276804740929
1538352000,0.394116970470763,0.6014131735437168,1.982481581773359,0.3134230247432004,0.7013058127503781,1.1239914707033944,1.6657550245812223,1.8690016670336242,1.5771729444862508,2.849691841186974,0.17211185260309023,1.1863245573462602,0.7913422440086705,1.3127095807035392
1541030400,0.5304867230370244,0.7703589533747073,2.4736874794985515,0.5984562302520737,0.421529944078895,1.0412821971158426,1.8858114397700392,1.6223864786971058,1.7595079877472595,2.579566361894109,0.2971696646384968,0.9315463076784699,0.6815038180903539,1.4705718957555964
1543622400,0.44181947341318206,0.24057001104038592,1.7179362007704941,0.6274207699097897,1.4599329915762356,0.8045393989267292,1.9867587002602698,1.5102492340917077,1.7041870875964458,2.3724637951862784,0.23439989463990343,1.5763528147606662,0.8007144019953252,1.9883571879911943
1546300800,0.48077692898876806,0.6496716598234076,2.244822299056036,0.6274647447628479,0.21090204219981357,0.933940917022232,1.6943091950746965,1.3785590635645997,1.5834622024793439,2.7754619344433236,0.1821906868780893,1.0149929538667901,0.6035463640352174,1.0971583520929429
1548979200,0.3335432247896245,0.24043998838074832,2.148898004324201,0.1713272988521211,0.7565055610766921,0.7647073228511672,1.6676929053923306,1.664903474539747,1.3807956107548387,2.08909504341091,0.3171169007676107,0.7715087047173311,0.6873375506726438,1.5151758972525262
