month,ratio_quantity.01K,ratio_quantity.01T,ratio_quantity.01V,ratio_quantity.01W,ratio_quantity.01X,ratio_quantity.01Y,ratio_quantity.02A,ratio_quantity.02G,ratio_quantity.02H,ratio_quantity.02M,ratio_quantity.02P,ratio_quantity.02Q,ratio_quantity.02T,ratio_quantity.02X,ratio_quantity.02Y
1514764800,2.513029094484773,0.20545033686361225,0.0,1.2062981647693516,0.8304248702038747,6.667857205940457,1.1827583722846224,0.9761008964668663,2.798486184264826,2.81648471234666,0.34668427297874144,0.22590861703582168,1.873947326605013,0.8270784571142786,1.5682013938498105
1517443200,2.451967283734673,0.957252733782781,0.0,1.0464260531723606,0.16122635629848442,4.250682877632308,0.8775911668529323,0.27970911935863857,2.039043651169398,3.0303243815736853,0.3469093953918115,0.2259553947132578,1.393633179848935,0.5629291850185862,1.6048980659683492
1519862400,2.620886590844699,0.6146262615846663,0.0,1.3670206475471414,0.5628392942153616,5.719631645175822,1.7739448205094255,1.8147651525805086,2.5224036975734303,2.7461820641452004,0.34623263308068863,0.2256600522104114,2.2820412922074684,0.661589459812255,1.7079994208945204
1522540800,2.8057491477593084,0.5464940801692117,0.5089520251513964,1.6684768092980893,0.29508872294646243,5.6060324123519845,0.7014229846051978,0.27983561571545423,2.3609238027519988,3.256609782498393,0.3461512397138708,0.22569941338972066,1.5617613973973428,0.628171793039533,1.2724946057599957
1525132800,1.8239373941296508,0.9557700238417423,0.0,0.9040017761021294,0.5627815514815301,5.0731714833361945,1.2261636803273608,0.5596758896758016,1.5670355034637526,3.6878411851918673,0.3458123277258662,0.22539762709843367,1.7767653216596877,0.6274207436643252,1.8809841992985494
1527811200,2.375934145009291,0.2049335059281155,0.0,1.3950263270835874,0.29490363213273973,5.386297069576677,1.5536472594960493,1.8200844599057642,2.6963824076048857,2.987684582480938,0.3456810013157037,0.4506819361812594,1.6796502638193798,0.7262575962871248,1.3933237179381883
1530403200,2.008919753710665,0.9557259549158698,0.0,0.6317154748803521,0.5629171345046986,6.083548729697891,1.1371385242620689,0.0,1.8083025525799816,2.910439850661381,0.3456508389203859,0.0,2.1353561506230716,0.46223318318645507,1.2015330273843992
1533081600,2.502866252717266,0.4093962854274461,0.25393091225521114,1.7640786365655874,0.562056414922657,5.727432547019002,1.1132824462079822,0.2808770442584155,2.0940141014293054,3.293914540493406,0.4666494381592296,0.44963656752554987,1.2928022964084713,0.4610999241538804,1.6855828222870826
1535760000,2.314342993297208,0.9539825603827458,0.0,0.5162440860421018,0.16074086612064653,5.5481779953410175,1.6994596930167485,1.8249403783984315,1.9166781260163708,2.6648857454365618,0.34465423649710986,0.2245667888413765,1.3405707831665503,0.46070871178598594,1.5970387972683056
1538352000,1.9110171891673635,0.20427218790375987,0.0,1.3432467698401294,0.3212699792751352,5.516601935002805,1.5681878832777711,0.5590756672120476,1.6875306136091541,3.1235464874523764,0.34435094700593083,0.2241604774985587,1.8643585977502903,0.8218660165227655,1.3872233686430961
1541030400,2.260920927223967,0.9526255989312366,0.0,0.9899992973984582,0.4281102031947204,6.436225116804578,1.1770751866700693,0.27949603683720275,2.4933487822582365,3.6891355459074515,0.22281344641928474,0.22423397620580957,1.4605036137063203,0.4605707046556832,1.5969806592369833
1543622400,2.109656360239526,0.20444842075505634,0.0,1.5808914240127645,0.1607592589785948,5.616974933017433,1.8312926183110643,1.8157185657678552,2.0421870315411272,3.095427230205122,0.34438597496895,0.2243821510297483,1.34129150057398,0.9533217483049138,1.7007288720406446
1546300800,1.9741019419559194,0.9535082059915945,0.0,0.7937644526641366,0.16071853565403615,6.251819708380362,0.6104371506024343,0.27974135808981254,1.912477763620919,3.690635218289616,0.46589113639663476,0.22409861599018072,1.1248082693176684,0.46029076133314717,1.1795634915440603
1548979200,2.400464374660063,0.6135081204707816,0.2539785400877543,1.3264456222431862,0.1607564633407392,5.179039068602301,1.8955640414337387,0.9781165229468279,1.4143466028806775,3.079248497162711,0.34414355129913005,0.22408167236303342,1.1012676666681713,0.36150786959836845,1.4743001278768197
1551398400,1.6577971548289712,0.5445340179717589,0.0,1.1644578290234142,0.16089217340351367,4.829894377580522,0.9367245338514815,0.8400937456029267,1.0913598202851331,2.2940600963427924,0.4655841480673352,0.22408660798092286,1.842288905529642,0.19726917729104024,1.699491421288277
1554076800,2.404049927790385,0.9528068509846688,0.0,1.1653497305847569,0.0,5.390094794388985,1.2860698810125228,0.5604079173081152,1.588578477642645,2.976762035176726,0.34394346219692146,0.2239024822994643,1.3155313948664298,0.5252651211456127,1.074570407559965
1556668800,1.5823199474960303,0.20400016659618367,0.0,1.3240376944364924,0.0,6.21844381613055,1.6969436061669847,0.280047587213905,1.6832514090810138,3.2588103803393142,0.3435594176170462,0.22360267427529504,1.3380500268113433,0.36065384294288066,1.4547100739347385
1559347200,2.4963305142306895,0.951133830543197,0.25409942098798904,1.4078115466748018,0.0,5.707887496657722,1.2647305696714743,1.63563555367739,1.506890611073344,2.8585335166531034,0.4649489690996473,0.22360954582264814,1.4341229077966253,0.4590567022890387,1.022452988467853
