month,ratio_quantity.00L,ratio_quantity.00N,ratio_quantity.00P,ratio_quantity.00Q,ratio_quantity.00R,ratio_quantity.00T,ratio_quantity.00V,ratio_quantity.00X,ratio_quantity.00Y,ratio_quantity.01A,ratio_quantity.01D,ratio_quantity.01E,ratio_quantity.01G,ratio_quantity.01H,ratio_quantity.01J
1514764800,0.8571442159699564,2.4972330635396087,1.682576322244393,1.2107489592221223,2.215779392147464,3.7592900363311066,0.7539689696326748,1.618399643964877,1.2689560951448755,0.15268825016786983,0.13650968767452853,2.883857453077466,1.7530815857850532,0.9315499728307854,2.216819153588261
1517443200,0.6538109612561963,1.4194514816300794,0.8730637568177574,1.5757830580640733,3.045658882040677,4.856372308698624,0.286041071691447,2.745817588794835,0.790274505956002,0.22225812372339615,0.1365833923550748,3.2297984042527763,1.5585266810259268,1.0631852803240573,1.189450462752238
1519862400,0.9783091392227536,2.159878622692335,2.132548019693884,0.6050049472955739,2.2620296031924783,3.497440678185634,0.753207879328776,2.1369365198804777,1.5983119734350562,0.15267896603518372,0.13637752278820375,2.44139172621466,1.4180124064108348,0.9809283781947552,1.059550275619917
1522540800,0.5719889653984666,2.5647543351681565,0.532229789691651,1.2709389322574378,2.9967980514495807,4.5082391015335626,0.12978999960775084,2.136625997644905,1.1419503603070544,0.22200655869957536,0.2727632131681598,2.466891874465677,0.9717943667447945,0.6379327844713423,1.5405180499509212
1525132800,0.7988082003631904,1.4855937724672812,1.7544499640890592,0.9676311386000079,1.9555103100515783,4.2973624579777585,0.12968910342799733,3.635597138919303,1.3894853064947363,0.08320806345286552,0.0,3.330838833094213,1.377675011895611,1.7808502847341756,2.083545403926696
1527811200,0.6773869325126993,2.090440751031619,1.1395802029277355,1.2078715794157413,2.3223804690698757,3.801127212818192,0.9855179013735645,1.557552764667135,1.7001169860633991,0.3187343903172259,0.27216550703689285,2.5972091154738277,1.6397023402442283,0.5228581651064882,0.67271227442063
1530403200,0.815079502941655,1.4850513059997839,1.6205206231845783,0.9667650126827598,2.932503082827212,4.434151859190748,0.2851489775665938,4.295961641988262,1.015512193596554,0.22152788006999405,0.13605582404997843,3.155322366282294,1.455498943860136,1.2751540142992355,1.8903393651484384
1533081600,0.7407671998233714,1.5822725801230173,0.999846831754255,0.6026582148715145,2.5011934445487376,4.048204166102547,0.9826558654634948,1.035068270693026,1.158227612377316,0.2349971172835158,0.24864301044986922,2.1901801500294034,1.3274674302494183,0.929475939485982,1.022940292290697
1535760000,0.6509419526036144,3.0332168626530183,0.46222012713578603,0.9641279413772699,2.1024124560626376,4.368930396560884,0.0,3.766414425852379,0.6609426325394228,0.1519327062945449,0.2483527717291721,2.4678522005065218,1.6336503984426836,1.1743164521889045,0.8304639280974787
1538352000,0.9097713996751354,1.607741499619386,1.8022052169752238,1.2022050521073189,2.312917224998706,3.9722793272342605,0.5154532559261804,1.5789588746819714,1.464044507310078,0.0828320157227049,0.3834991115220883,2.9438427916444714,0.9700301871457908,1.2710135137215537,1.722176373795273
1541030400,0.48071233288175913,3.0614217946360056,0.6707123569318731,0.6618495796409908,2.25232650644655,3.521466657660874,0.1289548063896767,2.2695152054140815,1.3607058507574221,0.1517793343092769,0.13539864712418107,2.2637073650407586,1.0928936254907993,1.1892581239824829,1.1475214684026063
1543622400,0.7968033884284865,1.3126213955256987,1.5285836180476633,1.2016707528858923,2.6489467635820385,3.438955788080833,1.1092840898576555,2.067908408530472,0.8856805140884493,0.2206453132850347,0.1353222822781957,2.0858911090759835,1.9121327540917368,1.33657970916407,1.2122392804248097
1546300800,0.6754610239668766,2.6557336689470654,0.3594820853093909,1.2614786351932306,2.466013905248944,4.413189004671217,0.1289340034773461,2.5260112676056337,1.0290372263170569,0.220591381477751,0.1352299800682524,2.8410373302201086,1.622927165971619,1.3198152682086617,1.3065446853580303
1548979200,0.7154408676539912,1.816502103769041,1.9290598224379043,0.6000782922988024,2.252969715769398,3.4160114699474575,0.38672549916764837,1.6351616550097634,0.8021601880549424,0.0,0.13513740321923387,1.306068283295572,0.8390588358007106,0.8152426261874522,0.8293646723132214
1551398400,0.5532155858617377,2.1528167568458003,1.1120738469337819,1.559881831610044,2.314060610931554,3.2849031329002534,0.5935731553679049,2.5218592538563365,0.9045237901459923,0.13768958321964705,0.13507881779666406,2.0108206496750674,1.656145095984034,0.7505120881080566,1.1525629658263166
1554076800,0.7962990266553281,1.8159857157329549,1.3558078269012763,0.5990119884016029,2.46632467249159,4.189457543476108,0.3863198079325043,2.1204605622012798,0.882854161908117,0.13761063096004825,0.1349600444045218,2.0880738056732007,0.9124365385787364,1.3203942441885488,0.636749872337869
1556668800,0.9337488881077195,2.5534804328143705,1.2185097815604033,1.2572510282021154,2.7678108145326035,3.425416016067797,0.12861578052925468,1.7176398548533414,1.0356286327513198,0.0,0.1347841125095783,1.5843170332408,2.125767543466972,0.5540702012069962,1.1770032352358604
1559347200,0.568873915287836,1.5794342880999972,1.0414640000281543,0.2991446035410118,2.0983091881603615,3.286324900005741,0.8496955857014585,2.0607702432261856,0.9835196093958228,0.0,0.13471104815864018,2.591470844914105,0.6461093744964712,0.8149996774203456,0.6680872940174325
1561939200,0.5769095886898873,3.0534854186562774,1.5418649990674307,1.2558863193027163,3.4360034840011013,4.039678967036538,0.12859629552387927,2.288896745369198,1.0240886604462351,0.0,0.13459933183256112,1.4846297323829447,0.8346345953133264,0.7818892082089826,0.6674978878429637
1564617600,0.42948531183563177,2.009555927704753,0.8914904111709594,0.29816853426431666,2.093482437809522,2.959759283768995,0.3848164906501308,2.7956402058304266,0.8580059602980922,0.2738236830265953,0.13434742235841327,1.8620999539317145,1.2106772623905353,0.6672379055766597,1.3002776979451065
1567296000,0.6560780399495296,2.3770134800515454,1.4439083153024783,1.2517232514050078,2.577516464778819,3.462665801889791,0.590548838065169,1.880459722543229,0.8986331816658254,0.13677023606591257,0.2684843181329363,1.785934812733727,1.8520430168872666,0.45508067013074605,0.1904147275228809
1569888000,0.27596053200757925,3.1127078360800673,0.7288850584821039,1.549252650226359,2.2439860163866894,3.5904247540019374,0.38454420484522855,2.7357786568062594,1.1840051922439894,0.21894325884038884,0.13417304847363476,1.9458662837233391,1.429964183660792,0.893899698303879,0.6652113172807923
1572566400,0.7370152840556053,1.908096990663292,1.6056547746733951,0.2978173093671512,2.428532023989378,3.2585894831078286,0.1282750944838833,1.882210432959768,1.000784857198951,0.0,0.13415858552257598,1.744638356653542,1.0890531220348105,1.0735626598151815,0.19031557066142604
1575158400,0.5987545750738406,1.2384544272805287,0.6220317789534742,1.548100140909116,3.2345850021742604,3.601424404133413,0.71891752627199,1.7677347443059732,0.8779396779953207,0.0,0.1340974755827116,2.8659137062989606,1.0500364259468626,0.7805345439608609,0.5070865887749983
1577836800,0.7919411728883747,1.8086124836712671,1.5978597142535715,0.594788016779201,2.883789649511191,2.789971149339381,0.6412967754728937,1.254460819592889,0.9798174272901395,0.08214208224783609,0.13403930736950104,1.5691110631286935,1.385786297366833,0.6346854690374002,0.34864400809547413
1580515200,0.2750313355106364,1.0385358145402936,0.7524672717107324,1.250530974939732,1.732724234238359,3.0084970580792105,0.5912707294543239,1.7407963033567282,0.4286813275489069,0.08215834895264772,0.2681390903209001,1.7411041614973712,1.1421139211071498,0.4560876320886556,0.34856847289465537
1583020800,0.806933357270877,2.407243359791195,1.5856965542467851,0.2967897077936629,2.851314923639444,3.569871485283705,0.5121512355673267,1.2529019700492379,0.6513791739928286,0.0819058458008945,0.1336219983468092,1.3874685749786293,1.3793122666122828,0.5854439044718311,0.5373182560203997
1585699200,0.6132022844353077,1.2041610484293113,1.0449060782804045,0.8906904797907669,2.550472331438972,3.322204608399833,0.0,0.969043152372924,0.7738280719391885,0.0,0.13366758800609002,1.6103258474180593,1.025004565408253,0.796750923877405,0.3476185741333937
1588291200,0.5489339672284731,2.0103789754212245,0.6908721337562802,1.2477212736398675,2.1265089380804594,2.4674813026752025,0.846297579861665,1.111827450980392,0.5500481466976895,0.0,0.13369733231515432,1.3628324741305242,0.8398049854248933,1.138594955921809,0.34789015429174197
1590969600,0.6129839200321234,2.010265173054323,1.1204918875705678,0.29677202888078547,2.064024275735715,2.3738553431661007,0.12805980320136096,1.4244226916528362,0.6721494867728324,0.0,0.13363907969770847,2.030626751092681,1.39753431879046,0.8946057377350852,0.0
1593561600,0.17733117680680033,1.4062361271658048,0.9505436848774989,0.3564132515419834,1.9726124852633145,3.2534976188819824,0.3839585185328334,1.3943114347658097,1.058445621121828,0.0,0.2670182116984169,0.9411093831726818,0.9125306244293043,0.8457740558835971,0.5053468313110194
1596240000,0.6125714051414133,1.4076849459580676,1.5891893033521185,0.8895343622434714,2.7628838584929407,3.3388052897306753,0.7177752990202468,1.2812921251903813,0.34676656551300283,0.0,0.1336174627460021,2.0321968939981137,1.0612911886403755,0.19538663340392473,0.5375485303925306
1598918400,0.45061094604068713,2.2443872883497598,0.6312901954158923,0.651993056448502,2.061040347716679,2.6994489033090465,0.3833991555072988,1.2220126747197244,0.44804610769473047,0.0,0.13337648463520393,0.816775074455471,1.2080072714013756,1.2830048945540806,0.3473242498049702
1601510400,0.6107724716545034,1.5392736773598383,1.7410040266661038,1.2435955389087654,2.453662689996971,3.3851810505676623,0.38352464241218465,1.5630477426412623,0.5493723507187611,0.0,0.1332727790480498,1.75023049942317,1.296768782166032,0.3573646235942831,0.3469523095416623
1604188800,0.4345737176669586,2.381738581085349,0.8429092317169761,1.1850646456635743,1.4250694547573082,2.367488054693851,0.5897460466104149,0.9398766491472705,0.24487661786670048,0.0,0.2670214903852193,1.2823225135653247,1.204801421484949,0.7160566022122306,0.34766509756779757
1606780800,0.6112996151398528,1.2742987094206606,1.4690671749491366,0.6522756771851438,2.4584817732750928,3.1701095508635797,0.38432191436741614,1.1677350832891022,0.7745668707887815,0.0,0.0,1.9684866438578437,1.0919444628468018,1.2521423075862035,0.5370146075702424
1609459200,0.354104351250246,2.0138670836097154,1.174405572744521,0.8881048733421822,2.064745305399148,2.985126612246444,0.1282207196329389,0.7689150523686495,0.41928921427557325,0.0,0.13335626342580598,0.8124299896692779,1.1271945167942303,0.29315367134045117,0.34763122996687645
1612137600,0.7081878690836887,1.5443968812591227,0.9799715978080692,0.6520332001092551,2.4303911562682146,3.122080101523804,0.8470969922271038,0.6553052065593434,0.3884380754357966,0.0,0.13330936993804582,1.6239701159637578,0.6093977003990094,0.45599763586864983,0.34763189484068024
1614556800,0.3534937572590014,2.382256128759215,1.2906684633084005,0.8871693034712199,2.0946487197073616,2.531299914180422,0.2560544493324072,0.938494909157093,0.5932977531968425,0.0,0.13312821069236194,1.2280634693169998,0.9756653886951518,0.8287878991987705,0.3470834941769657
1617235200,0.6101840157287695,1.7119055492795974,1.0029946262651839,0.6514746145963284,2.096472995370635,3.217948054241006,0.38396161777743515,0.9384131720516361,0.6431431166014645,0.0,0.13312517457736642,1.422324237041821,0.6429494798122972,0.4552144073418501,0.3469187842846554
1619827200,0.6097713765077144,1.7775785118232914,1.0113894661336091,1.2427935569692818,1.6411606540892003,2.6651910217869466,0.5893171443430026,1.3366163710194485,0.3675381037402586,0.0,0.376929576760581,1.102346311616922,0.7874322812115869,0.09762780292356733,0.1891997654556439
1622505600,0.2564192493954034,1.843424329350944,1.2112402487598917,0.885735888497868,2.611624428702012,3.280058933900844,0.3832202982202983,1.24910247168693,0.6110775389381822,0.0,0.265760046617136,1.4410349422836555,1.2250213379092632,1.0220636980403892,0.34616548785179485
1625097600,0.5128345629196907,1.4418267383182868,1.166019354385472,0.9455629830327793,1.7631726375434107,3.1481247031663293,0.38353769163097245,1.5066754004930794,0.20382659805585673,0.0,0.2656543615098572,1.5876439951542742,0.509694031738652,0.4220496009469883,0.503282807689353
1627776000,0.4488995255616093,1.8462252227276739,0.9184818392581142,1.0327021348545073,2.0991712502070445,2.5618674905164047,0.12788249141264924,0.7670941884836299,0.10189470380180979,0.0,0.2656082152433608,0.6841848842753916,0.508412894740429,1.055455992098332,0.3463525435346535
1630454400,0.5117549396185358,2.045149843165413,1.4459187809770027,0.4417813605977192,2.430213494691175,3.389643396208653,0.8432129208196499,0.9937130275307615,0.3051202469192464,0.0,0.26495132029958013,1.5594637280312118,0.7955468853505997,0.3566144677015098,0.3455142442409365
1633046400,0.3355409595692514,2.0442233630436837,0.8610459960186636,1.38329342146052,1.943237678247269,2.1204474600101038,0.0,1.1056241142309124,0.4065694586253973,0.0,0.26475943628822063,0.8024566847803734,1.2928320406110563,1.052465203784659,0.34502732433723
1635724800,0.5117932016608281,1.744116045601497,0.9161472122503926,0.5887319953297144,2.5176387851985247,2.2714780879368375,0.8437584095656556,0.9932904899381053,0.30506910628148576,0.0,0.2649072578306865,1.284574027783469,0.6444887455486125,0.3402502412605827,0.18842161085610248
1638316800,0.6880237181450716,1.8466478486324376,1.0224808632620137,1.4719989160970648,2.156359046251339,2.7393729684321375,0.0,1.0223524900950025,0.30509459258155813,0.0,0.39718377275905287,1.2102035329912355,1.2835885066622947,0.9726251148470629,0.6905415751379557
1640995200,0.44909869388980633,1.5807266575516814,1.3199122889880173,0.0,2.461314745796467,2.2242442222730148,0.2558611627951585,0.8250191399532548,0.4072482248396537,0.0,0.26511016511334756,1.2122635360545388,0.4281567607800989,0.9574433766139036,0.3459379673351153
1643673600,0.5293906286112203,2.0537255050171015,0.823742661841576,0.884492898480297,1.6079345271213956,2.039747982514606,0.7173449745239111,0.7677644930428076,0.30551154196714936,0.0,0.1325085253779653,0.677900788421391,1.1117614428564297,0.34086314606058754,0.34557790864423915
1646092800,0.3524564593760879,1.748634924033019,0.9156046966731897,1.1770461592787542,2.1206911150458563,2.487784205868465,0.0,0.8245801616114297,0.2033507023194648,0.0,0.396766564637356,1.9779606083608954,0.7179018639477458,0.8110464480376252,0.501627717119985
1648771200,0.6889438301344551,2.0870462830627035,1.1620441462750921,0.5885583200988177,1.635663453359796,2.050708795634338,0.25549137043686415,0.7673965007130542,0.30512732178380064,0.0,0.13217751571938327,1.1327499040783624,0.601799155279503,0.5837804059288332,0.3452723448506817
1651363200,0.41616315050913333,1.2778297805346517,1.5092769517700586,0.294033109590098,1.270712804297566,2.499800339475935,0.46021879126557325,1.2778801571395917,0.20326359450163967,0.0,0.26407804922230743,1.5900419970949375,0.6797487171348464,0.6324969028214685,0.34513363486842114
1654041600,0.688191134156576,1.277123140246205,1.1984974533994763,0.8820864653367136,1.5725744761602645,1.8300390785684901,0.7149397624921118,0.6236800148608126,0.5080411330827725,0.0,0.26389896405032465,1.0586023215065918,0.8904939114488509,0.6800583007249674,0.3450634859109435
1656633600,0.4476911489902014,1.2084269875029894,0.8895830152438918,1.1745334361148583,1.1182113268663396,2.708983602882107,0.0,0.9339616669317641,0.30451932482064353,0.0,0.39522443142122093,1.5615565908221365,0.8433279995785676,1.0512933482436442,0.15656092420942638
1659312000,0.5904114208094975,1.342974717387065,1.6154087364364327,0.29338248731243866,1.4191258959000896,1.8918319428112813,0.2545974205875328,0.820169636092966,0.6083039521076512,0.0,0.2630547265315505,0.792359132430365,0.5707640439095115,0.6780082281604096,0.5328107273303815
1661990400,0.6856680564895763,1.8115120322452858,0.280029843573707,0.8790482498570867,1.117233353709615,2.354720169315588,0.25453648218267594,1.1007739175045086,0.43113080598626213,0.0,0.26286259213230134,1.5349368773153975,0.9193489913072002,0.2905097260505826,0.5328173934486868
1664582400,0.6848123758160659,0.9382924315458051,1.3927029894092477,0.8780033740527647,1.236136388070005,1.7545010124475142,0.45853192871196347,0.3385618654822335,0.3037611477316789,0.0,0.26256380710243576,1.0745481574351854,0.42779257756250805,1.0141424074342613,0.15628744271740977
1667260800,0.49369826247910215,2.2130684274011165,0.5942480484003655,0.8785389482008699,1.5994949357854198,2.4977034155715363,0.2547416696524543,0.9596134062855181,0.20250895104735792,0.0,0.2627053264816045,1.6658975388086925,0.7739485431641785,0.773052826350089,0.18796933001026245
1669852800,0.6524931293473106,1.0726532099486732,1.212846391381412,0.8773551996489691,1.5976853504767932,1.4373006271707967,0.0,0.33864862009213476,0.3034905953853275,0.0,0.1311498659901385,1.1405592073034958,1.1191714191940365,0.5476240673640003,0.34437005149378913
