,cost_savings_10,cost_savings_20,cost_savings_30,cost_savings_40,cost_savings_50,cost_savings_60,cost_savings_70,cost_savings_80,cost_savings_90,pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,percentile
0,1346.3950762712625,1170.2334340495704,877.1008241177406,750.4539548277353,511.53901704610007,315.23744308981213,-61.07540085691289,-454.4897601641542,-803.4009393592269,00Q,QE1,Y62,2021-11-01,2515.2407,180.71699999999998,13.918118937344024,0.6666666666666666
1,1317.98389455242,1058.8734980687393,814.0695758483007,641.3409878207685,452.7324293590857,211.0421243466535,-59.535571776577854,-342.7671524489947,-843.910308066474,00Q,QE1,Y62,2023-01-01,2494.64233,182.40599999999998,13.676317281229787,0.6761904761904762
2,1500.4662216536124,1312.846242033813,1042.4912596352021,902.3246134738904,692.5269842558068,477.46872336508477,71.42615121327435,-183.37997312976722,-736.457261470267,00Q,QE1,Y62,2022-05-01,2713.41625,181.458,14.953412084339076,0.7238095238095238
3,2381.3223552656355,1945.2895989176877,1302.3879894099064,618.0437212787328,201.7588214310872,-220.81205723949643,-671.1898988688436,-1322.6768820033003,-1980.8717122878925,00Q,QE1,Y62,2018-06-01,7349.51184,175.29899999999995,41.92557767015215,0.5428571428571428
4,3107.225207284171,2738.451714532738,2113.0122659199205,1254.2112436080806,988.7500462743992,422.5785569342197,-0.12920167989614129,-584.3724390981306,-1285.3456378669116,00Q,QE1,Y62,2018-05-01,8176.552049999999,175.101,46.69620419072421,0.6952380952380952
5,1144.713473312652,1003.7295603067532,650.7304591692287,472.8140460045688,315.82928197458205,61.848631431683316,-238.33805502626183,-513.0875329166861,-1065.5204664744965,00Q,QE1,Y62,2022-12-01,2335.8427599999995,182.32,12.811774681878015,0.6285714285714286
6,3129.420074248157,2470.0107312114624,1912.8293543671061,1151.9530442323257,741.7442620170059,258.270508351291,-10.898754830760481,-670.9788069545657,-1282.6495092355044,00Q,QE1,Y62,2018-11-01,7500.480579999997,176.03999999999996,42.60668359463757,0.6952380952380952
7,1652.935442933796,1547.2157664191625,1220.2445232091707,1073.8446196471007,948.9859427630031,592.9617930159111,159.26871055547917,-7.26927143642888,-610.3023341626435,00Q,QE1,Y62,2021-09-01,2937.4775999999993,180.55299999999997,16.269336981384967,0.780952380952381
8,3485.965694779777,2820.17539722984,2156.9518827509146,1630.5697921371275,1259.8916612380071,576.9176374280023,185.21819762233372,-402.4616848946698,-1313.6847082019212,00Q,QE1,Y62,2019-03-01,7482.147780000001,176.69700000000003,42.344509414421296,0.7428571428571429
9,2553.7906973336403,2090.5375465306115,1393.751042683908,872.1480025323517,267.9245772180557,-286.0465581757426,-633.7123676131332,-1059.958988138439,-1845.410505914254,00Q,QE1,Y62,2018-07-01,7410.74796,175.43500000000003,42.24212933565137,0.5428571428571428
10,1146.2388396067295,923.819371218767,678.6780569599782,449.28997367554166,296.92640161383633,77.68767869397243,-132.94249507165932,-528.4691166110833,-923.1657551964017,00Q,QE1,Y62,2023-05-01,2402.3127900000004,183.18700000000004,13.113991658796747,0.6476190476190476
11,1484.2093597233543,1327.10784911682,1076.486717428982,885.1274092488461,742.7074360135371,455.6187661489248,210.24055012181043,-119.12626272870466,-700.8611930093803,00Q,QE1,Y62,2022-04-01,2674.3669800000002,181.34400000000005,14.747479817363681,0.7333333333333333
12,3679.7061520656725,3356.354729476215,3071.8424693145575,2642.3431789294227,2367.966632617333,1912.1873243786736,1502.785118945053,616.7111353491464,-285.41069308308397,00Q,QE1,Y62,2020-01-01,5980.630690000001,178.316,33.539506774490235,0.8571428571428571
13,1092.7951632077609,923.679714883911,677.2092934119812,535.7157376113607,376.27421387925415,108.55841335893365,-133.67264112750127,-414.14557043432205,-849.7223972210222,00Q,QE1,Y62,2022-10-01,2315.45816,181.97700000000003,12.723905548503382,0.6476190476190476
14,1088.9050574293587,899.1135528762718,592.9584349325798,395.6101117751273,303.41627269275136,26.957903809313393,-215.04319032434796,-620.5691801781982,-1247.4910222136332,00Q,QE1,Y62,2022-08-01,2280.2478199999996,181.67400000000004,12.551316203749568,0.6190476190476191
15,2349.8992400054235,2161.3334764897,1782.2597100955354,1563.7794013314042,1291.6946744408774,860.9094695937806,428.6277259130816,-165.8100315404572,-1027.5229707442813,00Q,QE1,Y62,2020-02-01,4496.33841,178.37,25.207929640634635,0.7523809523809524
