month,code,numerator,denominator
2021-07-01,00L,256.75122,332.0899999999999
2024-01-01,00L,107.93746000000002,338.04100000000005
2022-04-01,00L,248.23173000000003,333.346
2022-10-01,00L,140.75688000000002,334.685
2022-06-01,00L,188.35728,333.64
2020-08-01,00L,348.8564,329.24799999999993
2024-06-01,00L,38.763980000000004,339.63
2022-05-01,00L,155.16597,333.508
2023-01-01,00L,144.89633,335.14500000000004
2023-05-01,00L,243.94780999999998,336.003
2023-03-01,00L,163.28601999999998,335.5460000000001
2020-03-01,00L,239.81363,328.6330000000001
2023-02-01,00L,156.00133,335.36299999999994
2022-09-01,00L,173.05063,334.5750000000001
2023-04-01,00L,88.70063999999999,335.87600000000003
2021-04-01,00L,148.03584,331.11299999999994
2024-05-01,00L,166.82641999999998,339.42900000000003
2021-03-01,00L,275.04759,330.62399999999997
2024-03-01,00L,51.78899,338.53200000000004
2024-09-01,00L,123.07985,340.83700000000005
2023-08-01,00L,208.26188,336.7619999999999
2024-02-01,00L,141.89967,338.33299999999997
2024-11-01,00L,75.71667,341.32899999999995
2023-11-01,00L,131.59519,337.59799999999996
2020-11-01,00L,228.2193,329.887
2021-11-01,00L,301.77536000000003,332.8459999999999
2021-08-01,00L,225.47897999999998,332.3930000000001
2020-07-01,00L,334.1387,328.924
2022-11-01,00L,117.21651,334.96
2021-12-01,00L,201.01900999999998,332.9939999999999
2023-09-01,00L,134.83799,337.174
2020-09-01,00L,153.54771999999997,329.4890000000001
2020-06-01,00L,294.5636,328.732
2020-01-01,00L,455.35134999999997,328.42
2022-01-01,00L,256.19343000000003,333.04999999999995
2020-05-01,00L,328.61837,328.76099999999997
2022-03-01,00L,123.50825,333.252
2019-12-01,00L,168.99909,328.40999999999997
2023-07-01,00L,98.56666999999999,336.464
2023-10-01,00L,102.34794,337.2459999999999
2021-01-01,00L,416.19758,330.13500000000005
2023-12-01,00L,163.46296,337.824
2024-07-01,00L,142.13285000000002,339.93399999999997
2020-10-01,00L,358.91336,329.682
2021-02-01,00L,180.02277999999998,330.37899999999996
2022-07-01,00L,225.46955999999997,333.92800000000005
2021-10-01,00L,150.51339,332.816
2021-06-01,00L,257.29846,331.6259999999999
2020-12-01,00L,224.82265,329.99
2024-12-01,00L,118.6404,341.42299999999994
2020-04-01,00L,313.17135999999994,328.8340000000001
2024-10-01,00L,124.94574,341.04300000000006
2024-08-01,00L,95.70909,340.361
2021-05-01,00L,139.42196,331.462
2021-09-01,00L,378.84835,332.71799999999996
2022-12-01,00L,205.89567,335.1210000000001
2020-02-01,00L,189.01996999999997,328.541
2023-06-01,00L,156.11980000000003,336.17800000000005
2024-04-01,00L,91.86057,338.7289999999999
2022-08-01,00L,240.68177,334.23199999999997
2022-02-01,00L,201.88555,333.163
2020-02-01,00N,194.09336,158.525
2020-10-01,00N,255.73428,158.26299999999998
2022-06-01,00N,71.46038,158.89199999999997
2024-09-01,00N,86.07163,159.98899999999998
2020-01-01,00N,376.21371000000005,158.463
2023-12-01,00N,53.50341,159.79299999999995
2022-04-01,00N,361.90029,158.82699999999997
2021-10-01,00N,357.12293,158.755
2019-12-01,00N,334.28154,158.472
2024-05-01,00N,118.75727,159.94400000000002
2021-12-01,00N,334.56804000000005,158.713
2024-02-01,00N,135.38562000000002,159.92899999999997
2021-08-01,00N,214.21441,158.714
2020-12-01,00N,208.12338,158.30100000000002
2023-06-01,00N,140.52262000000002,159.28099999999998
2022-09-01,00N,148.56068,159.03100000000003
2022-11-01,00N,226.20662000000002,159.17600000000002
2024-08-01,00N,146.13713,159.97099999999998
2023-09-01,00N,778.73459,159.60500000000005
2022-10-01,00N,129.45315000000002,159.12099999999998
2021-02-01,00N,193.02750999999998,158.26899999999998
2024-12-01,00N,148.1037,159.93
2022-03-01,00N,217.20807,158.819
2023-03-01,00N,71.38655,159.13
2021-01-01,00N,354.6254,158.29500000000004
2022-07-01,00N,110.52494,158.918
2023-07-01,00N,72.38310999999999,159.41199999999995
2023-10-01,00N,59.82447,159.65800000000002
2020-06-01,00N,184.36891,158.274
2023-08-01,00N,98.39882,159.49499999999998
2024-01-01,00N,111.23914000000002,159.854
2022-05-01,00N,154.19003,158.79500000000002
2023-05-01,00N,110.38453000000001,159.16799999999998
2024-04-01,00N,69.81193999999999,159.837
2022-12-01,00N,45.21537,159.177
2021-06-01,00N,95.90582,158.61499999999998
2021-07-01,00N,397.67442000000005,158.731
2022-08-01,00N,213.92561,158.96300000000002
2023-02-01,00N,97.42918,159.109
2023-01-01,00N,88.86252,159.12199999999999
2020-04-01,00N,305.63554999999997,158.561
2021-09-01,00N,300.21338000000003,158.76600000000002
2020-03-01,00N,490.18673,158.617
2024-07-01,00N,57.13871,160.01099999999997
2021-03-01,00N,206.74996,158.31099999999998
2020-11-01,00N,314.19524,158.29000000000002
2020-05-01,00N,348.32856000000004,158.34799999999998
2024-03-01,00N,195.96992999999998,159.841
2022-01-01,00N,117.91243,158.71300000000002
2020-09-01,00N,190.59999,158.28
2024-06-01,00N,157.0972,160.02400000000006
2024-10-01,00N,55.29644,159.938
2021-04-01,00N,396.05851999999993,158.453
2020-08-01,00N,156.06102,158.30299999999997
2024-11-01,00N,234.62220000000002,159.88799999999998
2023-11-01,00N,79.56051,159.752
2021-05-01,00N,227.18106999999998,158.543
2023-04-01,00N,89.46604,159.173
2022-02-01,00N,106.24631000000001,158.757
2020-07-01,00N,210.74799,158.31300000000002
2021-11-01,00N,109.60838,158.679
2021-07-01,00P,357.55042,284.69000000000005
2022-06-01,00P,169.30853000000002,286.853
2020-08-01,00P,313.83079,284.08899999999994
2023-02-01,00P,230.54662000000002,289.389
2024-03-01,00P,126.87953,294.159
2020-06-01,00P,388.67460000000005,283.9469999999999
2020-03-01,00P,308.74123999999995,284.32099999999997
2023-11-01,00P,145.367,292.445
2023-12-01,00P,150.12492,293.129
2024-09-01,00P,149.65119,295.091
2024-12-01,00P,233.24846,295.6149999999999
2021-11-01,00P,532.36877,285.24799999999993
2022-08-01,00P,172.87008,286.98199999999997
2022-03-01,00P,393.65166999999997,286.16
2020-07-01,00P,437.16863,284.0800000000001
2024-11-01,00P,147.80349,295.473
2023-03-01,00P,227.55762,289.7610000000001
2024-04-01,00P,265.88185999999996,294.35400000000004
2022-10-01,00P,268.48294,287.51500000000004
2020-04-01,00P,337.27625000000006,284.4389999999999
2021-09-01,00P,338.08335,284.687
2019-12-01,00P,371.71451999999994,284.465
2022-12-01,00P,198.81788,288.864
2024-05-01,00P,116.65235,294.77900000000005
2020-09-01,00P,382.9677299999999,284.112
2022-05-01,00P,291.35513,286.85499999999996
2020-02-01,00P,329.34087,284.387
2022-07-01,00P,217.62232,286.869
2023-06-01,00P,171.95962000000003,290.38100000000003
2021-04-01,00P,285.19789000000003,284.34600000000006
2024-06-01,00P,159.00474,294.871
2022-04-01,00P,159.40393,286.63800000000003
2023-08-01,00P,234.99251999999998,290.918
2021-06-01,00P,353.62230999999997,284.451
2021-12-01,00P,173.88988,285.707
2024-08-01,00P,126.85221999999999,295.05000000000007
2023-07-01,00P,122.89517999999998,290.57300000000004
2023-05-01,00P,264.24211,290.224
2020-01-01,00P,372.73472000000004,284.44800000000004
2023-10-01,00P,230.57768,291.58500000000004
2024-10-01,00P,178.46844,295.266
2023-09-01,00P,166.5172,291.15399999999994
2021-03-01,00P,423.03488999999996,284.234
2021-01-01,00P,263.30771,284.0969999999999
2023-04-01,00P,165.71022,290.14
2020-10-01,00P,374.0396699999999,284.106
2021-05-01,00P,376.13721,284.39699999999993
2024-02-01,00P,298.68378,293.93199999999996
2021-08-01,00P,299.36584,284.68
2020-12-01,00P,384.19167999999996,284.09399999999994
2024-07-01,00P,199.43314,294.9200000000001
2020-05-01,00P,444.2011999999999,284.03899999999993
2024-01-01,00P,118.81525,293.52199999999993
2022-01-01,00P,343.71927,285.82499999999993
2022-11-01,00P,215.07977000000002,288.09700000000004
2020-11-01,00P,378.36762000000004,284.075
2023-01-01,00P,159.55839,289.361
2021-02-01,00P,415.92000000000013,284.1330000000001
2022-02-01,00P,252.62219,286.005
2022-09-01,00P,201.78555999999998,287.16400000000004
2021-10-01,00P,282.24190000000004,284.82899999999995
2020-03-01,00Q,38.66259,178.504
2023-05-01,00Q,9.4069,183.187
2021-01-01,00Q,825.1148300000001,179.302
2024-11-01,00Q,405.59364,187.52800000000002
2022-11-01,00Q,20.51342,182.08800000000002
2024-07-01,00Q,9.9824,187.05299999999997
2022-05-01,00Q,10.26259,181.458
2024-12-01,00Q,141.85335,187.66200000000003
2021-05-01,00Q,1696.91879,179.66700000000003
2020-05-01,00Q,20.32792,178.512
2023-09-01,00Q,9.34189,184.244
2023-02-01,00Q,23.31437,182.588
2020-04-01,00Q,20.3308,178.55700000000002
2021-11-01,00Q,832.2832599999999,180.717
2024-10-01,00Q,9.9824,187.28
2024-09-01,00Q,19.9648,187.09600000000006
2022-12-01,00Q,10.25595,182.32
2020-01-01,00Q,20.33575,178.316
2022-09-01,00Q,41.01469,181.92800000000003
2020-08-01,00Q,790.33764,178.83
2023-07-01,00Q,18.71723,183.662
2024-06-01,00Q,9.9824,186.946
2021-07-01,00Q,813.0402300000001,180.11199999999997
2021-09-01,00Q,812.86277,180.55300000000003
2021-08-01,00Q,832.7434700000001,180.387
2022-10-01,00Q,10.24435,181.97699999999998
2019-12-01,00Q,92.62143,178.12900000000002
2020-12-01,00Q,1626.7209699999999,179.05
2020-07-01,00Q,1679.3814200000002,178.666
2023-06-01,00Q,9.39946,183.412
2023-10-01,00Q,9.35775,184.39299999999997
2022-03-01,00Q,20.51793,181.24199999999996
2023-11-01,00Q,9.3859,184.74800000000002
2024-08-01,00Q,9.9824,186.79899999999998
2022-06-01,00Q,10.26255,181.45999999999998
2022-01-01,00Q,40.91953,180.95800000000003
2023-04-01,00Q,19.72891,183.00500000000005
2021-12-01,00Q,20.41512,180.82800000000003
2021-03-01,00Q,40.7025,179.447
2023-03-01,00Q,10.28289,182.76000000000002
2020-09-01,00Q,86.03307000000001,178.87099999999998
