month,ratio_quantity.00L,ratio_quantity.00N,ratio_quantity.00P,ratio_quantity.00R,ratio_quantity.00T,ratio_quantity.00V,ratio_quantity.00X,ratio_quantity.00Y,ratio_quantity.01A,ratio_quantity.01D,ratio_quantity.01E,ratio_quantity.01F,ratio_quantity.01G,ratio_quantity.01H,ratio_quantity.01J
1588291200,0.0,0.0,0.0,0.0,0.0,0.0,0.0974303518667741,0.0,0.015851184722022252,0.21339938909261782,0.0,0.0,0.0,0.005389129934840934,0.03674247164762604
1590969600,0.0,0.0,0.0,0.0,0.1433132122270521,0.043833997061552735,0.09736205776037554,0.0,0.01584331339891295,0.21330657580576803,0.0,0.0,0.0,0.016163035344055547,0.03673335201158847
1593561600,0.0,0.0,0.0,0.0,0.14323414643401491,0.0,0.19454202979435883,0.0,0.0,0.038021280520525884,0.0,0.0,0.06370116597597812,0.01615571865668438,0.0
1596240000,0.010966505491301393,0.0,0.0,0.0,0.14333956138104595,0.0,0.09730028744878479,0.0,0.0,0.2132717288789219,0.0,0.0,0.0,0.01077648479424808,0.15581912157012195
1598918400,0.0,0.0,0.0,0.0,0.14319833409228896,0.0,0.09715430023644463,0.0,0.0,0.2128875761955633,0.0,0.0,0.021075494255452687,0.010764095978619655,0.03668276531505511
1601510400,0.0,0.0,0.0,0.0,0.14315268334334783,0.0,0.0971367285324353,0.0,0.0,0.0,0.0,0.0,0.0,0.005380635511268725,0.07328703538401116
1604188800,0.0,0.0,0.0,0.0,0.23921617920963348,0.0,0.09983755229003544,0.0357612756334205,0.0,0.43710660621056646,0.0,0.0,0.0,0.005390481094284916,0.036718698857989604
1606780800,0.0,0.0,0.0,0.0,0.0,0.0,0.10098000739871009,0.036179678651642254,0.0,0.22098578171288938,0.0,0.0,0.0,0.005390007877708539,0.03668962481859491
1609459200,0.003667257334120889,0.0,0.0,0.0,0.0,0.04582197536826853,0.10164170624242878,0.0,0.0,0.22222891364855946,0.0,0.0,0.0,0.00538995166951504,0.04341658787219238
1612137600,0.0,0.0,0.0,0.0,0.0901008924371711,0.0,0.10192378136949326,0.03652908636140435,0.0,0.2228115658868126,0.0,0.0,0.0,0.0,0.15556602764473068
1614556800,0.0,0.0,0.0,0.010056127114769093,0.15021136225957893,0.0,0.10198216331381217,0.03655807245921004,0.0,0.22293628901343324,0.0,0.0,0.0,0.0,0.03665720411205407
1617235200,0.0,0.0,0.0,0.0,0.1503922730841139,0.0,0.0,0.07318572474069193,0.0,0.053651178788068285,0.0,0.0,0.0,0.005383524247121006,0.036639762787249834
1619827200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0732090667361436,0.0,0.4461556794413473,0.0,0.0,0.0,0.0,0.14977747900354188
1622505600,0.0,0.0,0.0,0.01619047074954296,0.0,0.0,0.10189848409609086,0.03661082523638986,0.0,0.2624553911469064,0.0,0.0,0.0,0.0053758007291291356,0.05651226657985854
1625097600,0.0,0.0,0.0,0.016209902211661485,0.2403479912813464,0.0,0.10197871863560198,0.010873638352574244,0.0,0.0,0.0,0.0,0.0,0.005378490188421363,0.2677457880523102
1627776000,0.0,0.0,0.0,0.1309655420571957,0.0,0.0,0.10707488253771856,0.021743274486686774,0.0,0.2598142936600835,0.0,0.0,0.0,0.010080632377329037,0.11871018063852795
1630454400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010851634271901845,0.0,0.34995407653634286,0.0,0.0761864130354204,0.0,0.0053678443411022715,0.09823345449395769
1633046400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010844776884218418,0.0,0.0,0.0,0.0,0.0,0.0,0.06127053746706046
1635724800,0.0,0.0,0.0,0.05960614125572038,0.0,0.0,0.0,0.03521148509704693,0.0,0.4159721980598289,0.0,0.0,0.0,0.0,0.0
1638316800,0.0,0.0,0.0,0.0,0.16433120080745506,0.0,0.0,0.021701329605396343,0.0,0.08678694506385565,0.0,0.0,0.0,0.0,0.0618084699147826
1640995200,0.0,0.0,0.0,0.0,0.09889971913718439,0.0,0.0,0.010862722205052482,0.0,0.3310987580335185,0.0,0.0,0.0,0.0,0.0
1643673600,0.0,0.0,0.0,0.010471402454949074,0.0,0.0,0.0,0.0,0.0,0.3483227092949327,0.0,0.0,0.0,0.0,0.12405676234807345
1646092800,0.0,0.0,0.0,0.0,0.16468454579284936,0.0,0.0,0.0,0.0,0.678214624567888,0.0,0.0,0.0,0.0,0.061918267621268286
1648771200,0.0,0.0,0.0,0.010453303090445138,0.0,0.0,0.0,0.0,0.0,0.5475771959751786,0.7611642404134787,0.0,0.0,0.0,0.0
1651363200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5470035570486377,0.4752853637192013,0.0,0.03486926678305031,0.0,0.0
1654041600,0.009393957559045677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5466325875702498,0.0,0.0,0.034783569487321565,0.011747990414657085,0.0
1656633600,0.031566445461297055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6755276871357767,0.47401705939279365,0.0,0.0,0.0,0.0
1659312000,0.0,0.1203620968401452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43203946747238203,0.23681366152184674,0.0,0.0,0.0,0.0
1661990400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6739372536473521,0.7099259971945476,0.0,0.0,0.0,0.0
1664582400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2769791683752971,2.6375955760533736,0.0,0.0,0.0,0.0
1667260800,0.0,0.0,0.0,0.0,0.0,0.005539472112743343,0.0,0.0,0.0,0.5177994967749338,0.2347948412645324,0.390091353634141,0.0,0.0,0.0
1669852800,0.0,0.0,0.0,0.0,0.1793250329682576,0.0,0.0,0.0,0.0,0.4555637620966917,1.419147984858606,0.3432721778225478,0.0,0.0,0.0
1672531200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26629753681687873,1.1620565319481997,0.0,0.0,0.0,0.0
