month,ratio_quantity.02Y,ratio_quantity.03F,ratio_quantity.03H,ratio_quantity.03K,ratio_quantity.03L,ratio_quantity.03N,ratio_quantity.03Q,ratio_quantity.03R,ratio_quantity.03W,ratio_quantity.04C,ratio_quantity.04V,ratio_quantity.04Y,ratio_quantity.05D,ratio_quantity.05G,ratio_quantity.05Q
1514764800,5.939698712483091,3.4169150661430616,1.6248775708932104,7.15371532561771,8.217347661380897,2.9150460582583713,7.538210042613358,4.110323991606683,3.390408150895823,4.044830853832183,3.5552081286163126,15.793897371450933,8.86821072786107,7.956246282438445,7.582956359402036
1517443200,6.204291266417221,3.813919178187689,1.5099834757565744,6.201216475205712,7.998066194932664,3.0495430403631327,6.826512439358651,4.375526505768656,4.817820962205554,4.623856977853416,1.8535117988157839,18.760693511631228,7.485587269993864,6.751225020048116,9.440315930829762
1519862400,6.588877950229832,2.3625541237027208,2.2032349834477145,5.855922157474535,9.223583116527454,3.661865449685521,7.310186186152549,4.0000887694568705,3.444591772534785,3.699619794204129,3.3004421565929887,18.886277601100655,9.829146096268754,6.477577756185202,6.935889619690171
1522540800,6.4593282197692306,2.231788144998461,1.971900745031647,6.919901431838132,8.626721390008363,2.6916382299163715,6.876563839143172,4.104080944802567,2.9694722620191865,2.7872014660618434,2.8022025453174515,17.551066987083217,7.887162686809044,6.215290335893615,7.769218098857164
1525132800,5.549917265725927,2.755995367275449,2.7818846448570596,7.079456422120885,10.82134604057654,2.93674204143086,8.18847001724177,4.4139593225238345,4.603831414285885,3.268870312247527,3.0729389524676995,20.19350662512669,5.801861600703606,6.84360452319375,7.582716359851749
1527811200,6.987730876260378,2.624141066280976,1.912232674579566,7.020767251004912,10.957421339460343,3.1673781906416174,8.240572132624004,3.779933769878391,4.0100955438859724,3.938557027699065,2.8970036891362443,15.178089283303075,6.074496014508035,6.666492724512864,6.1022492469879515
1530403200,6.193609146953973,2.362692037940018,1.3909916985575503,6.3578681083371915,12.452671910769263,2.440683963129033,6.434308596373405,3.882542966059616,3.945996247924672,2.884489748494441,3.397846088163091,17.387688853235776,6.34679186733877,5.412924373296127,6.288920313926241
1533081600,6.052436165677368,2.7526222748973375,0.2311608566938772,5.477381635461174,8.256004315886482,3.6968128896880508,6.868604784571173,2.4077442787263243,5.40673411546404,3.027153202320062,3.8910089163237305,16.17318768299898,6.606057540642283,6.862850974008059,9.88148534689136
1535760000,5.917357822505363,2.4882568997025354,0.46207574589763645,4.480035388381927,8.919134954914,2.665722128505337,4.286635647376135,4.180238767445883,4.305244287016694,4.080924084582454,3.1910438683112927,17.190456018016267,5.567173419954637,5.962355649805879,8.30477118102541
1538352000,7.003754135303869,3.266258933864426,1.1550787369115345,3.6022369555903,8.62529518777786,3.0048735787666168,3.9388996129851988,3.915038745456189,4.453412818383333,3.48827609307855,3.345186160609449,17.172282822540236,3.0196918512713595,5.8399529279372,7.0076024683583
