name,is.nbreak,is.tfirst,is.tfirst.pknown,is.tfirst.pknown.offs,is.tfirst.offs,is.tfirst.big,is.slope.ma,is.slope.ma.prop,is.slope.ma.prop.lev,is.intlev.initlev,is.intlev.finallev,is.intlev.levd,is.intlev.levdprop
00L,2,2.0,2.0,2.0,2.0,2.0,-0.0010374168480366199,-0.0432772002006088,0.533370080059126,0.0250088577736913,0.00361360941791955,0.0213952483557718,0.855506818799179
00N,17,2.0,2.0,2.0,2.0,2.0,-0.008655046054170841,-0.132810517238707,0.594022690267063,0.0768920845472007,0.0186111724138294,0.0582809121333713,0.757957239377418
00P,2,2.0,2.0,2.0,2.0,2.0,-0.00017410731179792,-0.019014942875778998,0.517372724128993,0.00933044887618392,0.00529218469228748,0.0040382641838964395,0.432804920479673
00Q,2,2.0,2.0,2.0,2.0,2.0,-0.000982362905592032,-0.0586854655893041,0.5747768859783879,0.0177218212318982,0.007467098786824441,0.0102547224450738,0.578649468973081
00R,2,4.0,4.0,4.0,4.0,4.0,-0.00120312636636376,-0.129861614930036,0.562977718199542,0.0104678068264978,0.00191950143202164,0.0085483053944762,0.8166281185890171
00T,1,7.0,7.0,7.0,7.0,7.0,-0.000137457668822482,-0.0152096287098959,0.509090909090909,0.0091750003626193,0.00161482857738278,0.00756017178523652,0.8239968922549692
00V,2,3.0,3.0,3.0,3.0,3.0,-0.000723118419616057,-0.0428224675188809,0.561239037441189,0.0176095442029324,0.00601365485386611,0.0115958893490663,0.6585002550568749
00X,3,2.0,2.0,2.0,2.0,2.0,-0.00801611821126101,-0.380500198195889,0.536442377421356,0.0355253609852027,0.00563913816368006,0.0298862228215227,0.8412644373683101
00Y,2,3.0,3.0,3.0,3.0,3.0,-0.000601290667994148,-0.0362084285884725,0.532871146672746,0.0172076635881815,0.0025384912512442,0.0146691723369373,0.852479028414545
01A,0,,,,,,,,,,,,
01D,3,2.0,2.0,2.0,2.0,2.0,-0.00482609927401756,-0.0742792898094382,0.511200748891349,0.0761829696016216,0.0100979824583358,0.0660849871432858,0.8674509209717021
01E,3,3.0,3.0,3.0,3.0,3.0,-0.00649715562693871,-0.19956197880743,0.5576613960533721,0.0390542372201625,0.0041020834244017606,0.0349521537957608,0.894964446462573
01F,5,3.0,3.0,3.0,3.0,3.0,-0.008847287055534841,-0.414429693957259,0.51779943893864,0.0381344164202765,0.00396177585631771,0.0341726405639588,0.8961102272379029
01G,2,3.0,3.0,3.0,3.0,3.0,-0.00443911776737482,-0.526514278835672,0.801429976979647,0.0128702618897934,0.00179226906475691,0.0110779928250365,0.8607433881218649
01H,4,2.0,2.0,2.0,2.0,2.0,-0.0119678604364651,-0.22127261465020898,0.5626110239561429,0.0660543566591635,0.00223836340519162,0.0638159932539719,0.966113311545195
01J,3,3.0,3.0,3.0,3.0,3.0,-0.0035540851912687203,-0.18233720125355,0.5100342308656961,0.0246621981646973,0.00375721781522386,0.0209049803494734,0.8476527603041429
01K,2,14.0,14.0,14.0,14.0,14.0,-0.00203902302449028,-0.156682247606152,0.575752053031001,0.0150527693527643,0.0008867893010666289,0.0141659800516977,0.9410879632654591
01T,2,3.0,3.0,3.0,3.0,3.0,-0.00277853040446978,-0.257426006825078,0.503612958290743,0.0135720412806176,0.00253765323031771,0.0110343880502999,0.8130234665627081
01V,2,4.0,4.0,4.0,4.0,4.0,-0.000569143499353318,-0.0430291283595154,0.535396920513039,0.013796078858071999,0.00422880026918604,0.009567278588885921,0.693478102532604
01W,2,5.0,5.0,5.0,5.0,5.0,-0.0113328997599712,-1.21854239980252,0.7560040013711791,0.0206332735194791,0.00564274471352511,0.014990528805953997,0.726522080551203
01X,4,10.0,10.0,10.0,10.0,10.0,-0.00225790678423025,-0.46011204828414903,0.5816608520061839,0.00716520445802611,0.0032833774854138,0.0038818269726123102,0.5417608102256
01Y,4,4.0,4.0,4.0,4.0,9.0,-0.0011903975142092099,-0.0465655888442882,0.526736851168517,0.0264710811617128,0.006131555639403621,0.0203395255223092,0.7683677670003081
02A,2,2.0,2.0,2.0,2.0,2.0,-0.000203368827089783,-0.0250329400122054,0.5356994480341111,0.00832741765997262,0.0030125651065392,0.005314852553433421,0.638235377454443
02E,2,2.0,2.0,2.0,2.0,2.0,-0.0037479541404678,-0.12164512252378698,0.634299593212002,0.034558512449001,0.0109232827841753,0.0236352296648257,0.683919184881147
02G,3,2.0,2.0,2.0,2.0,10.0,-0.00921172324822017,-0.19178416744899898,0.599941160249464,0.04986179188783401,0.00379865840792831,0.0460631334799057,0.923816247589466
02H,3,3.0,3.0,3.0,3.0,3.0,-0.00486457514110798,-0.152493060842824,0.5139789057119339,0.0436804020382253,0.0058222324748668,0.0378581695633585,0.866708358824818
02M,2,6.0,6.0,6.0,6.0,6.0,-0.00977234597359798,-0.833468299251421,0.544405008278751,0.0214972621850184,0.00354675507176594,0.0179505071132525,0.8350136384233291
02P,5,5.0,5.0,5.0,5.0,5.0,-0.0015957902785853199,-0.0566381539562791,0.543192593197278,0.029770971973546004,0.00626858554824723,0.0235023864252988,0.789439674532045
02Q,4,5.0,5.0,5.0,5.0,17.0,-0.000982780037233967,-0.0727060270849456,0.510706601154715,0.0138395699102087,0.00421780239230422,0.00962176751790449,0.6952360210852379
02T,2,5.0,5.0,5.0,5.0,5.0,-0.0017130296165046698,-0.0641186751780019,0.5703275011616711,0.028429576889964003,0.007404451341733541,0.0210251255482305,0.739551124155232
02X,3,2.0,2.0,2.0,2.0,9.0,-0.0036957713781819797,-0.0596204359624766,0.514514780352932,0.0644660512591026,0.00700186917054349,0.0574641820885591,0.8913867216342829
02Y,2,3.0,3.0,3.0,3.0,3.0,-0.00615351523837566,-0.4566442957166889,0.556055120699022,0.0196290262566791,0.00856264990420524,0.0110663763524738,0.563776124590405
03F,2,15.0,15.0,15.0,15.0,15.0,-0.000511556678234016,-0.0455159423212022,0.5390501529187199,0.0117506226438248,0.00510764753613003,0.00664297510769476,0.565329626271829
03H,17,2.0,2.0,2.0,2.0,2.0,-0.00461486002532448,-0.146831845101462,0.565459303164181,0.0374089387674738,0.00476390136513,0.0326450374023438,0.8726533945605509
03K,2,2.0,2.0,2.0,2.0,2.0,-0.000680652735414859,-0.0303733512392265,0.527341358952074,0.0230901896368224,0.005020038047073789,0.0180701515897486,0.782590003545565
03L,3,2.0,2.0,2.0,2.0,2.0,-0.0037536446598007396,-0.36270789298107,0.5083636809494629,0.0174227438856647,0.00265518750638078,0.0147675563792839,0.84760221904166
03N,4,4.0,4.0,4.0,4.0,4.0,-0.000393234128723159,-0.032854843163232,0.5116367286427701,0.0123620670575386,0.00621342124368081,0.00614864581385782,0.497380072866395
