month,ratio_quantity.26A,ratio_quantity.27D,ratio_quantity.36J,ratio_quantity.36L,ratio_quantity.42D,ratio_quantity.52R,ratio_quantity.70F,ratio_quantity.71E,ratio_quantity.72Q,ratio_quantity.78H,ratio_quantity.84H,ratio_quantity.91Q,ratio_quantity.92A,ratio_quantity.92G,ratio_quantity.93C
1514764800,0.017136251459039444,0.04571220580127502,0.04148014075658863,0.03204428599146294,0.015524769320243397,0.018603983523055978,0.047832008376683624,0.02629100719260813,0.04378685320239376,0.01582430899740534,0.04577101079884634,0.03856243739250411,0.022950067359878958,0.021415495146972472,0.04763814411480194
1517443200,0.01585253602488415,0.03381861191828629,0.03451310411156528,0.02824301557561234,0.018430753027909426,0.013245492371705964,0.041380725350553704,0.023975592215064564,0.032892963522776514,0.014559335766850154,0.03163185135139266,0.0329471915334835,0.02018577202459031,0.01970947226018263,0.04371314751128929
1519862400,0.014874328666849922,0.02919326635557533,0.03592988795920263,0.0266838565383192,0.012725322071132378,0.012743022220103201,0.04395241242564441,0.022368662629524146,0.03712990380485852,0.013340009565945235,0.02546126831545554,0.03158700963264028,0.021577242769460738,0.017815332631668,0.049993813327467454
1522540800,0.012910237284975059,0.02425972649947692,0.03240524198692055,0.025158820926796284,0.012282421304115727,0.013598650074205259,0.03906829571089007,0.0228200923674061,0.028339388758281684,0.012419016714116207,0.020965427484482414,0.03140065512436809,0.016906619480415025,0.01965067660403096,0.035764667556711253
1525132800,0.010374854686231932,0.02463520892805634,0.029747874847899525,0.02327271716271043,0.012224244043756176,0.009533103463231626,0.038421056349469844,0.01964288820470003,0.027262308946278208,0.013386950704566546,0.02151700477326969,0.02821152190193565,0.0172351805900193,0.015664194927944224,0.03518327454791212
1527811200,0.010248956363251398,0.018353502763330653,0.02815727801406128,0.02581317715497365,0.010801863817204533,0.010133079401409579,0.03867371866328297,0.016928600790001372,0.02547921881873392,0.013016900395541172,0.01975377926220956,0.028397971600159253,0.017197334985498657,0.016749617151607964,0.031977303591948496
1530403200,0.009228715212886197,0.02415931034654687,0.02574831875521955,0.02419783726289665,0.013726487036095577,0.009812055232920206,0.03620091206173957,0.016939157633453616,0.024624482772370768,0.010916044539155224,0.01891241382123771,0.023744436704475336,0.016590693884741582,0.014982370209077748,0.03294343320614666
1533081600,0.008941157408657611,0.018613015240333958,0.027736336365240546,0.020719566774417258,0.014527368775991907,0.009792984508511574,0.03099966603075262,0.01646511627906977,0.022222154773521595,0.012249389922962822,0.01576783944374846,0.02156581439053016,0.014331141111959465,0.017218385274216565,0.02967710675858582
1535760000,0.008194638634763761,0.017262172808066377,0.025637666954239746,0.017691752413345894,0.013319998583920417,0.010120725800621701,0.030616114199041942,0.014525232158325917,0.02356801040564545,0.010412737275891275,0.01927352198651042,0.02082573358115763,0.012205766252167611,0.014077119855913627,0.02616411070717201
1538352000,0.008097916634024307,0.01699230904435482,0.02450738273359917,0.01949876376713868,0.009316330288595792,0.008554771541618652,0.0305749491147053,0.013549024483678668,0.01872410007644249,0.009623343371068778,0.015401481795837533,0.02068785508582963,0.012849219456610014,0.013785847660079516,0.02669704390870706
1541030400,0.009744521317740661,0.01944797309697055,0.021044562464530448,0.012901222474003483,0.012555323972198926,0.007770824123651257,0.028620892800310587,0.013679246559220369,0.019466595444313024,0.008946153545206765,0.0143695665641068,0.0189680774400667,0.010924470471396037,0.012842378928541795,0.027205813372684146
1543622400,0.007291899485935055,0.017389500776611617,0.028805279114216042,0.015561758815713395,0.00912035032801625,0.008597944395004742,0.027962053796443453,0.012649168604396086,0.01802718042208132,0.007751049143486137,0.014483288219221417,0.020264125716300495,0.010336354814065371,0.012769767747482464,0.02286336418072945
