month,ratio_quantity.26A,ratio_quantity.27D,ratio_quantity.36J,ratio_quantity.36L,ratio_quantity.42D,ratio_quantity.52R,ratio_quantity.70F,ratio_quantity.71E,ratio_quantity.72Q,ratio_quantity.78H,ratio_quantity.84H,ratio_quantity.91Q,ratio_quantity.92A,ratio_quantity.92G,ratio_quantity.93C
1514764800,8.859077923164381,28.545221659580875,41.943926677927315,24.373569260156398,23.47138965304914,24.44741625225722,22.234663665648522,35.501201678176834,55.401797889032984,4.233338045909388,44.79165384441123,25.182031106099938,14.360494730716889,9.662750344090707,7.021051525897503
1517443200,7.270771066980633,23.787395299469686,36.25480088786295,22.414472267576944,19.935946567226374,21.24991602907188,20.084823148117888,30.84808768951233,50.399189450619964,4.230148210891129,34.87623053987185,21.045287047815133,14.408510349205184,9.399871110663591,5.306885057642046
1519862400,8.595980053249614,24.610464220581974,40.446236469121104,22.278992544917767,20.46194675494022,22.70870135541469,22.297685857958324,34.56232916684097,53.79953139157052,4.77136998811615,41.5502750794684,23.678937635040437,14.035868100394017,8.72370774900008,6.553611511218681
1522540800,8.260215358980712,25.93061948129212,40.62174053380441,21.713081061309484,19.36206847945452,22.889438042144505,19.403697829490834,37.04406382938059,52.57790549082513,4.190158098739157,42.47273889946515,23.664739642017423,15.521419551051023,8.652267920207073,5.562238845916591
1525132800,8.900556584738238,26.944447969186673,38.35128901923174,23.793710560276644,19.895274945366566,21.904999889095095,20.677975112397622,31.696417562053874,52.46579775464211,4.3290534683104696,43.50476468946116,22.87754324739221,13.54379261355805,9.359443915121245,6.394868150837267
1527811200,8.389564688076744,23.159836732562766,34.29389773704942,22.157018311535577,23.604453900576566,21.621309001853184,19.894063899148442,32.05041630897455,54.36280210512487,5.091752594432181,38.98158145039535,22.714538748277228,15.232450001148294,9.497574929700065,5.99178941726807
1530403200,8.437750533756542,22.278309762387128,34.19235196101945,22.814303945240653,20.454449060174525,22.605689164978052,20.282902221683795,34.53098898436596,50.740766837434286,4.299540144934612,39.21950725924853,23.053922780962615,14.490318038686446,9.133280244291981,5.724951651935859
1533081600,7.782902660101882,24.561502909449484,35.3003875480298,23.227389107132165,22.218548288843824,24.49579635176614,20.80690002128876,32.84592795157697,49.843797153779484,4.0996439796486515,42.07377262289553,22.508974020801045,14.712995738747127,8.9756199877539,6.243023293197421
1535760000,7.969203651779813,20.846510770495673,29.840773232316092,18.698825878450993,19.73748639394736,21.482641448933855,18.73202299573643,32.05008706534165,46.98863588099924,4.727785960568114,37.47053656457958,20.441793153236254,12.808299553005776,8.12865175898204,5.22367829277368
1538352000,8.819562768389941,22.063334256431475,32.498654650732824,21.548791638655807,20.964592517840757,22.887420585696244,22.58702189725505,35.009301191036116,49.23303853619645,4.321268650603706,39.90498850045164,22.542299562639705,13.94516991873871,8.44737824746059,6.456985939173795
1541030400,7.330092306181105,20.60786829874517,31.595207036880453,23.369339466578264,21.18752034510901,21.853215327707524,19.67205141534747,34.082252399430836,46.56221599928865,4.476468979443171,38.77109744677856,20.975743223332174,12.9497098938113,9.385632830817215,5.131697125082313
1543622400,8.102749521670882,18.730838077342806,27.763788529790503,21.636398856560326,21.445947917953635,20.725688612427607,19.932415770697418,34.55760828257355,41.73920516699692,3.9167087061873898,37.47732829540482,22.42156916968847,13.362649082097168,7.818579611338969,5.318720563341146
1546300800,8.079451207942887,19.514154794891777,29.533596504449516,22.684500943638376,24.367614491361866,22.41962626254334,21.455226607329774,34.82773601634773,43.00300874339911,5.396522076779372,35.629794284046895,23.69539988726554,12.339586610107846,8.666604808423466,5.669672558128213
1548979200,8.343601770312265,16.37095705565966,26.15289597595015,20.40613856559769,18.723913504345994,18.525452401651926,18.07395019739992,31.40906250198033,39.781586063513174,3.6419032238359197,36.31760124655486,21.084095625006622,11.810593783386446,8.03743148669876,4.446306701966743
1551398400,9.206265728499469,16.31317959195821,25.636908709983977,21.771128297961532,21.65840350051711,18.79054608190271,18.737859553790106,37.38757666578414,38.18835861094986,3.4812321838846754,34.7700628703023,22.486585475775367,12.569078512558848,7.678589879048053,5.009029551863878
1554076800,7.046418412552262,16.263589557247258,25.490133448626437,20.284289206518764,19.946860999606262,18.835135333045763,18.254428219149677,32.930841946262426,37.56516292510745,4.348725565737515,38.88819635201063,21.48253620167175,12.717407755052148,8.536951611542353,5.371384505043287
1556668800,8.030392528054229,16.780439335409092,26.073893691992932,22.557118758019232,24.92192145748235,20.370926990367735,20.357926698244636,34.25477666675527,39.5858213687575,4.51211212832055,39.62148125716508,23.36782726050152,13.604857558730746,7.4678867980585135,5.469856947725261
1559347200,7.980929673591622,16.26155537944867,24.373556703046752,19.833746394033337,21.83319006394514,17.77458008184545,19.715298590981515,33.62079890051203,35.485656441134324,4.154934185855595,34.57681808922389,21.589380888460866,12.459260223316074,7.072457941662546,4.373070413126324
1561939200,8.99254217932313,16.693718411272933,23.731326415442368,21.654457383279055,22.067278241938176,18.988412999819406,18.302864202996386,35.58789672690657,37.55283711909392,4.524725084910483,37.998001416974446,21.431459087171696,12.167854265726612,6.230824946947563,5.2547759611375895
1564617600,9.715850840049173,16.584460686574538,26.383836655805982,21.242971319658523,23.39666972009942,17.958456417139153,19.695029098189444,30.00851030046826,36.2489452393363,4.53750823948076,37.139144918226826,22.42808136216612,12.761386995681352,7.760514816231645,4.564020962604535
1567296000,9.516097498055801,13.593560709378265,21.593446981989292,19.745037124665007,24.40896588156889,17.480801115520098,16.990327896869953,24.185483808611732,33.09377543417149,4.575072448045049,38.88171784030363,20.31802747262273,13.337645729347047,7.814530060587225,4.973183715703793
1569888000,9.860428945500368,15.253683411139844,27.48148935241617,22.171030638114857,21.12219103068377,21.162619674089107,19.344673289386535,25.057228822144843,35.21560776777467,4.380496005288436,37.47906031455131,21.897386451150368,11.751049608673208,7.9767006099083355,5.283479413269779
1572566400,8.750115627778845,14.698089531181333,22.71262340838117,21.12052379896372,23.109597781278907,17.254483783615406,16.283634850787884,24.07940977474384,31.581154196826564,4.108254594631385,38.73358091374855,22.09929760390852,11.450124487207907,9.508621062298486,4.917164333278106
1575158400,10.843427653566005,14.341200929095468,23.875843621975665,19.61045445147491,25.443395767402304,16.357342393168565,19.551114539494083,21.40447345892566,28.296038635799142,4.338172928668435,38.51629418980508,21.141901804917353,13.246818121579068,7.276368605907123,4.156593421476559
1577836800,9.218540852179705,13.951852527287777,23.697910496530927,20.754159062620506,20.899396911970012,16.78203976946494,16.938043934536577,21.590875404050067,27.837097184933096,4.034534391880337,39.60091799320414,20.95164164790777,12.566381591058512,6.67328910204891,4.407726038285356
1580515200,8.594554535206727,13.04636691113223,19.561722576402726,20.338234675849428,19.762303172192105,13.726435047308179,15.421416235938658,20.461659814533068,24.3192444064278,4.299850385942688,36.79789983980964,19.053305586483553,11.32302917912254,7.448115479620171,3.511461060332986
1583020800,10.362311115777993,14.795575162745667,23.044988223632906,22.2973203759414,25.005047969399918,17.170345998461997,18.899356243152305,22.666261158102145,26.068562097477454,5.021917403203935,41.02824012851223,21.659676660867166,13.880284996097314,6.541623166778002,4.02575269385231
1585699200,10.271015835437407,14.071528157445586,19.564917284406857,20.589835766753236,24.52401211848358,15.768223635273799,17.46610035850213,21.913149811820123,21.91640013079659,4.408079886303197,40.96311635613142,19.838604035808554,12.326783348544435,7.285253581530591,4.290131199261513
1588291200,9.861561199000828,13.00160890898842,18.334930439362225,19.045233078063884,19.387085991697543,14.46216064428404,16.738133290154433,20.095947719902718,23.09441253459976,3.8403212738981436,36.12032685255357,18.440501403597548,10.621421160284648,6.429503136904009,4.067864836415561
1590969600,10.782067065874992,13.871273647086248,18.763067163042777,20.47227872122271,21.900852126658993,13.409011359430545,15.452567393853773,22.15237718350918,22.928094131730028,4.471849024522557,39.07833816155989,18.680635007384826,10.593377061146786,6.691485317951348,4.3879160634523116
1593561600,10.366155741684654,15.616892805139013,20.91498946171662,19.99730432981026,22.864130566512582,14.580283119411439,18.46747992797491,20.85534394004996,24.60178033097872,4.455022185048298,43.284973152830204,19.34532508054926,11.908339101348384,7.071616587808472,4.484031312165605
1596240000,10.928008779162367,15.25409575223753,17.677694550277945,17.84354738827792,21.53331062929471,12.096849538639345,14.964630563901427,20.562319296665013,20.152628187838413,3.573742509784035,36.111147967257445,17.45378877975794,10.551973276493019,7.342943814140447,4.468954904376272
1598918400,11.140590244437092,13.480298262873015,19.1717212961956,19.610251465823158,23.15816441404892,13.683013532426914,15.786088717200812,20.86661968783376,23.075342738896953,3.9042548037094096,34.12897767581841,19.23275671718098,11.28585988337928,7.254052100246936,3.7188533462663385
1601510400,11.769705408035723,16.33085355902201,20.870548611963425,21.372454454372583,21.924741090346007,14.307725544984056,18.59372964216111,20.059368626395475,23.328262941252305,4.023687993491768,38.80961243175919,18.674188898966083,12.722615535108314,6.218488575352078,4.6108666324288095
1604188800,12.150270719759154,14.510926124771814,17.450843663478732,21.196530309066837,25.17506514967506,13.172822252227244,16.58284103726623,20.1245120212091,23.31132717224856,4.368503825709068,34.1292636005247,17.07107334968772,10.733232089428911,6.484582407915747,4.0386397327239125
1606780800,12.678121619099182,14.761852979745179,20.494384203335095,22.061796003623822,24.242364669064933,13.748057428765764,19.830098859282067,20.568758500775232,23.705663993110832,4.808935459592272,38.13070230300779,19.058054464417864,11.399695509104411,7.072499706602332,3.8481256997675906
1609459200,11.880505815851585,14.356263594547636,19.278019887068744,18.432114345093698,23.2829183428775,12.760765090360309,15.819246511013366,21.58183381358528,23.709987570252093,4.1727357847143045,33.699472280802084,16.191464484748128,10.109882803553948,7.465983058214305,4.239768076099029
1612137600,11.54737888813688,13.07565213677719,19.30512331852476,18.22665256000258,20.747749336182885,10.819752385351425,17.189699445075206,17.31587518065398,19.665739954094597,4.045922193517089,31.087938150968323,14.762917463838818,9.88054759926238,5.679147892871209,4.295093585803975
1614556800,12.390166740010889,15.261121081258677,19.680036098787877,20.92656640742969,21.789213484184874,13.514748208674483,20.64046298159443,21.059930982700564,23.302394932671167,3.7238542140717437,38.69781241388195,17.849763587500355,10.862807990001697,8.08584961063891,5.166589407148879
1617235200,14.202134074747923,15.366386327807154,17.10105860010935,21.60858687342633,19.893635054187865,12.614772191246308,20.186359836402055,20.408644093052605,22.64749152661598,3.812772504308137,41.81346003322806,17.16660211796552,10.817186928137458,6.870876060075052,4.53601190770877
1619827200,11.899416224334825,15.34590127251021,18.24765467224979,18.66625006359096,23.624537585253286,11.93144849051803,16.31670435475546,20.07083465658617,21.55284877325611,4.130250738382166,37.79830823377694,16.339075294154043,11.062701679612427,6.864273731199127,4.168304356182952
1622505600,12.998174390392467,15.142354995096188,17.29267712281929,20.516214264723672,20.871378196184065,12.62073559375447,18.64620175631584,20.789733677642026,23.461001036386126,3.7816102847910202,40.56663453164701,17.37330009679544,11.898764846287497,6.5347637753477,4.34796531484741
1625097600,14.708632243271545,15.336982306812759,17.802153359818217,20.049531015220538,24.48667717481913,12.457339201653612,18.152374396293617,20.357809830821882,22.47080732489329,4.163099021321128,39.69857271609851,17.600289964471912,13.456932182627764,7.303347958918021,4.538556863166339
