"","name","is.nbreak","is.tfirst","is.tfirst.pknown","is.tfirst.pknown.offs","is.tfirst.offs","is.tfirst.big","is.slope.ma","is.slope.ma.prop","is.slope.ma.prop.lev","is.intlev.initlev","is.intlev.finallev","is.intlev.levd","is.intlev.levdprop"
"1","ratio_quantity.02Y",2,26,26,31,31,31,0.000889137932870764,0.0118947536778389,0.732656767135093,0.0795349352888831,0.0831756766540966,-0.00364074136521345,-0.0457753734505436
"2","ratio_quantity.03F",2,26,26,31,31,31,0.00092038444190872,0.0128020555584502,0.513220195898163,0.0758065206968218,0.0847732804742503,-0.00896675977742847,-0.118284808417601
"3","ratio_quantity.03H",2,28,28,29,29,29,0.0010958410622469,0.0190211948308906,0.586810137937673,0.0825696084594693,0.0937743337162434,-0.0112047252567741,-0.135700355927861
"4","ratio_quantity.03K",2,26,26,33,33,33,0.000992108429586501,0.0125287768374896,0.820163405705872,0.0831237324300378,0.0843333797060372,-0.00120964727599943,-0.0145523695897263
"5","ratio_quantity.03L",2,26,26,33,33,33,0.00112038314035749,0.0137728900172464,0.538947801384805,0.0853946242109366,0.089552292680791,-0.00415766846985441,-0.0486877073149756
"6","ratio_quantity.03N",2,26,26,33,33,26,-0.00304132740682466,-0.0427175877822884,3.54991664867078,0.0742374684980513,0.0733807364370426,0.000856732061008655,0.0115404266651569
"7","ratio_quantity.03Q",2,28,28,30,30,30,0.000844370725913333,0.0146172112492688,0.573963711236306,0.0675976405845925,0.07495325130861,-0.00735561072401755,-0.108814607439037
"8","ratio_quantity.03R",2,28,28,30,30,30,0.000999451090393103,0.013757555823911,0.550539585937354,0.085007843116539,0.0922694542044423,-0.00726161108790335,-0.0854228365487201
"9","ratio_quantity.03W",2,26,26,30,30,30,0.000649040304693264,0.00946264105228091,0.762625542937297,0.0735693201111521,0.0744203803866754,-0.00085106027552323,-0.0115681410979116
"10","ratio_quantity.04C",2,26,26,31,31,31,0.000790488462441816,0.0126846186494169,0.760989703763699,0.0668041850146739,0.0688817123676255,-0.00207752735295161,-0.0310987605416527
"11","ratio_quantity.04V",2,28,28,30,30,30,0.000880117084563065,0.0135904047411642,0.619702173081562,0.0760016035322451,0.0816825071843111,-0.00568090365206599,-0.0747471551656901
"12","ratio_quantity.04Y",1,58,58,58,58,58,0.0129396455794237,0.13565036037426,0.75,0.0824500426139815,0.134208624931676,-0.0517585823176946,-0.627756889829887
"13","ratio_quantity.05D",2,26,26,31,31,31,0.00101651065591486,0.0132445787745035,0.58022604771547,0.0812996314895065,0.0900592404377533,-0.00875960894824679,-0.107744755883394
"14","ratio_quantity.05G",2,29,29,30,30,30,0.00107859526874844,0.0178942438319768,0.503076877314298,0.084071166196518,0.0947911507295637,-0.0107199845330457,-0.127510834190019
"15","ratio_quantity.05Q",2,28,28,30,30,30,0.000998503187988052,0.0141209255433483,0.59679733202437,0.0825041826669159,0.0908696958353568,-0.00836551316844089,-0.101395018992115
