month,ratio_quantity.01K,ratio_quantity.01T,ratio_quantity.01V,ratio_quantity.01W,ratio_quantity.01X,ratio_quantity.01Y,ratio_quantity.02A,ratio_quantity.02E,ratio_quantity.02G,ratio_quantity.02H,ratio_quantity.02M,ratio_quantity.02P,ratio_quantity.02Q,ratio_quantity.02T,ratio_quantity.02X
1514764800,0.09838360075713451,0.12465893821243651,0.11359288350420735,0.10726124039694242,0.1150546296276967,0.11021139981464201,0.10690833446353293,0.11285395738553577,0.092709788681527,0.11768534510704355,0.10962584262413907,0.10620978923658876,0.11333667866933114,0.11584305526653937,0.10912445375960368
1517443200,0.08043918041357004,0.098371516199104,0.09208671475651889,0.08724353225994391,0.09028309357069576,0.09352723454803331,0.0859480817888394,0.0858343490007022,0.07154576379475175,0.09459468557690119,0.08232956628397121,0.08590901713678828,0.0925219520679507,0.09450940326757132,0.08777797521950678
1519862400,0.08529824398276449,0.105876489198111,0.09927369181221403,0.09106874921794356,0.10323900887740646,0.08917993116512185,0.09143826600745382,0.0929612348252863,0.07682168170664301,0.09499496579355107,0.0927206301026291,0.08763285389570019,0.0943979035426384,0.09274094042221101,0.08995062357527021
1522540800,0.07425924661340659,0.09030517332761363,0.08573178064037622,0.07795037687754865,0.0862693849538751,0.08468239765992444,0.07831049629072469,0.07516513970253016,0.06579709796353474,0.08284823657557502,0.07770747312114362,0.08027311150235253,0.08041680058277101,0.08240287738945597,0.07895887375289241
1525132800,0.07427453658903999,0.09335409309697795,0.08333119447441295,0.07805917650312104,0.0857743510025233,0.08479886559446972,0.07532963124859805,0.07681849591132932,0.06542757071781864,0.0819419902367941,0.07935128900374208,0.08012759146681357,0.07517344522722764,0.08445382938013613,0.07935787821239085
1527811200,0.06937834206466675,0.08039981505389873,0.07529182895197727,0.07094375210829547,0.07817118499234407,0.0771808362375485,0.07202044548284987,0.06672678070236077,0.057670998116680215,0.07609853856090673,0.07220096785338102,0.07362369314006562,0.07241443604787713,0.07847394032494358,0.07423256592543465
1530403200,0.06990374641979305,0.08302225240548576,0.07960254254722565,0.07546194140188218,0.07930950692205523,0.0765619968490078,0.06965621461719107,0.07202697206873926,0.06274384605918802,0.07608343290759643,0.07123400017442459,0.07451320585306766,0.07234391137388096,0.07814539161341512,0.07394955495518064
1533081600,0.07095623725101617,0.08332271260647776,0.07966184958809315,0.07272190665209724,0.07816604405598311,0.07838857831987857,0.07171938429500038,0.06617497207779537,0.05969714979747597,0.07633088531704624,0.07087142263479052,0.07529870509562771,0.07055303744538408,0.07728454829258292,0.07218493528040856
1535760000,0.06840820816566208,0.0839505748716477,0.07702840824856973,0.0727299998882825,0.07695883920668033,0.07572600272492327,0.07040954479459907,0.06847032827417444,0.06221528865673421,0.07911585670640736,0.07199832658414271,0.06951198305703414,0.07099908510160007,0.07875626916291563,0.07226204689542977
1538352000,0.080039696492324,0.10111698544178668,0.09383548375027508,0.08862493027971341,0.0932759908859998,0.09047905495842325,0.08568399424119329,0.08346369025387182,0.07321566772896324,0.09291653835570116,0.08473064126737469,0.08642830231012993,0.08442497292059174,0.09048799606629496,0.0826606578490768
1541030400,0.07752153091343078,0.09635780391712925,0.08894181708274078,0.08376122134087172,0.09031015286075794,0.08672632007334434,0.0806562031205751,0.08091229733499676,0.07056683757693215,0.09451050056326898,0.07971485887966351,0.08338429136609767,0.07857324754718881,0.08944317140478468,0.08121719177916163
1543622400,0.08040647565905051,0.09988818798908515,0.09541572119150551,0.08447358621310522,0.09365448427246112,0.08765748090812449,0.08311661632349536,0.08167280334537284,0.06862899756482169,0.09182321335717374,0.08757006285659978,0.08440957055852195,0.0836126743956819,0.0912980218209395,0.08664334957331617
1546300800,0.0907749458035801,0.1115989667132701,0.10666599541299511,0.09842066081677132,0.10447417848290325,0.10154637300844044,0.09206913242102976,0.09612611400030273,0.07831813694504902,0.10730831398327047,0.09631350513916273,0.10086096259014912,0.10128561962812081,0.10377453943596744,0.09735113016183956
