month,code,numerator,denominator
2024-02-01,00T,105,1626
2024-05-01,00T,96,1708
2024-06-01,00T,91,1595
2020-05-01,00T,196,1378
2024-03-01,00T,93,1582
2024-04-01,00T,103,1697
2019-10-01,00T,250,1530
2021-01-01,04C,328,4004
2023-02-01,04C,293,3778
2023-06-01,04C,314,4090
2024-01-01,04C,308,4305
2021-11-01,04C,314,4113
2022-04-01,04C,330,3972
2023-01-01,04C,332,4180
2022-02-01,04C,291,3853
2021-10-01,04C,285,4003
2020-04-01,04C,575,3836
2020-08-01,04C,451,3323
2020-09-01,04C,544,4005
2022-08-01,04C,316,4252
2022-01-01,04C,346,4145
2021-04-01,04C,332,3863
2021-08-01,04C,287,3960
2019-08-01,04C,629,3873
2022-12-01,04C,334,4309
2023-05-01,04C,316,4096
2021-07-01,04C,330,4135
2021-09-01,04C,324,4137
2022-09-01,04C,315,4161
2021-03-01,04C,308,4015
2022-06-01,04C,323,4104
2022-07-01,04C,324,4143
2023-08-01,04C,286,4072
2023-03-01,04C,319,4081
2023-04-01,04C,310,3966
2021-05-01,04C,286,3858
2023-10-01,04C,293,4118
2022-11-01,04C,311,4041
2022-03-01,04C,350,4360
2022-05-01,04C,342,3861
2022-10-01,04C,342,4077
2020-10-01,04C,487,4045
2023-07-01,04C,283,4089
2021-02-01,04C,332,3855
2020-06-01,04C,548,3738
2020-11-01,04C,421,4043
2020-07-01,04C,567,3940
2020-12-01,04C,402,4440
2023-12-01,04C,292,4201
2021-12-01,04C,352,4354
2021-06-01,04C,340,4238
2023-09-01,04C,294,4211
2023-11-01,04C,299,4278
2019-12-01,78H,717,4567
2019-09-01,78H,788,4493
2020-02-01,78H,647,4351
2020-01-01,78H,722,4591
2019-06-01,78H,767,4505
2019-07-01,78H,738,4361
2019-11-01,78H,697,4516
2020-03-01,78H,833,5172
2022-11-01,00P,977,1142
2022-02-01,00P,1009,1144
2022-06-01,00P,1041,1202
2022-12-01,00P,985,1116
2023-08-01,00P,1058,1248
2022-10-01,00P,963,1099
2022-07-01,00P,1004,1167
2023-03-01,00P,1059,1219
2023-07-01,00P,1022,1176
2022-08-01,00P,1065,1222
2023-01-01,00P,983,1125
2023-04-01,00P,982,1122
2023-05-01,00P,1030,1193
2022-05-01,00P,1116,1266
2023-02-01,00P,911,1059
2022-09-01,00P,1021,1168
2024-01-01,01W,811,985
2024-04-01,01W,738,940
2023-11-01,01W,820,983
2023-09-01,01W,857,1010
2023-06-01,01W,917,1066
2024-02-01,01W,794,999
2024-03-01,01W,750,949
2024-06-01,01W,673,923
2023-12-01,01W,800,976
2023-10-01,01W,863,1005
2024-05-01,01W,757,998
2021-11-01,02Q,426,462
2020-07-01,02Q,400,441
2021-02-01,02Q,361,396
2019-11-01,02Q,382,420
2022-01-01,02Q,443,490
2020-11-01,02Q,428,467
2020-12-01,02Q,450,485
2021-09-01,02Q,470,503
2022-03-01,02Q,413,474
2020-10-01,02Q,434,462
2020-05-01,02Q,408,428
2021-05-01,02Q,405,465
2019-06-01,02Q,425,466
2021-01-01,02Q,427,469
2021-03-01,02Q,467,513
2019-08-01,02Q,473,517
2020-04-01,02Q,487,523
2021-10-01,02Q,411,455
2021-12-01,02Q,549,602
2022-04-01,02Q,394,444
2019-09-01,02Q,413,449
2020-06-01,02Q,442,480
2021-08-01,02Q,406,464
2020-09-01,02Q,426,450
2021-06-01,02Q,437,486
2019-10-01,02Q,451,497
2020-02-01,02Q,389,423
2019-12-01,02Q,434,475
2021-07-01,02Q,455,499
2020-01-01,02Q,464,505
2021-04-01,02Q,419,458
2020-03-01,02Q,580,614
