,cost_savings_10,cost_savings_20,cost_savings_30,cost_savings_40,cost_savings_50,cost_savings_60,cost_savings_70,cost_savings_80,cost_savings_90,pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,percentile
0,2516.77078321963,2127.7418387041116,1743.7387249299709,1384.4736321517257,955.3428540425266,374.4768602798749,-22.68933610764543,-718.0372934500629,-1599.264356729076,00Q,QE1,Y62,2019-01-01,6676.9672500000015,176.318,37.868891718372495,0.6857142857142857
1,3262.5472175727655,2542.2108454490826,2120.348741378696,1797.1936391391682,1154.4658869973855,656.2218899221907,329.79425692216137,-515.3806576719153,-2475.337899484629,00Q,QE1,Y62,2021-10-01,7849.4505500000005,180.648,43.45163273327134,0.7523809523809524
2,2134.979222338173,1427.336727865595,713.5956189557164,362.239620085571,-105.81338698822128,-709.5241761210364,-1045.1003697354863,-1775.5559974322114,-3745.0873090876066,00Q,QE1,Y62,2023-01-01,7530.62067,182.40599999999998,41.28493947567515,0.44761904761904764
3,2685.4904810135686,1845.943661745181,1419.9902121548594,879.8650746982057,317.2935928700863,-64.65584599280919,-827.4324357966561,-1466.1581422266445,-2987.5426055326207,00Q,QE1,Y62,2022-08-01,8151.384329999999,181.67400000000004,44.868194293074396,0.580952380952381
4,2944.6674113154577,2426.304004668811,2044.624609903518,1630.6319172100893,1326.3901549796065,675.7373194942911,294.8499829069815,-286.5592777161464,-1327.2853531509154,00Q,QE1,Y62,2018-06-01,6947.26974,175.29899999999995,39.630971882326776,0.7428571428571429
5,2444.814475953699,2149.0508406339623,1288.5331866234083,753.3189300257754,285.42811091363455,-143.39111428293018,-874.1268620776727,-1462.1872294202922,-3213.092624480739,00Q,QE1,Y62,2022-03-01,7962.84933,181.242,43.93490101632072,0.5619047619047619
6,1997.2544868327914,1244.5837688058082,557.2773573950772,220.006560963865,-229.0834132347136,-653.3684657631429,-1210.116537860028,-1998.8397923052316,-3586.0994164698413,00Q,QE1,Y62,2022-11-01,7550.0351,182.088,41.46366097710997,0.44761904761904764
7,1599.130578388399,1267.8425306822874,821.8569356622065,577.132980591241,110.1580722059025,-492.5847086168869,-920.0281267682558,-1433.3726899847125,-2681.0663158032985,00Q,QE1,Y62,2019-06-01,5427.136920000001,177.18099999999998,30.630467826685713,0.5428571428571428
8,2987.245729260279,2560.510596709416,2219.279464367485,1762.9537212052583,1303.0668366654054,739.6645633728576,91.82621457585537,-699.304701250353,-1337.6183184625525,00Q,QE1,Y62,2019-05-01,6977.255529999999,177.00799999999998,39.41774117554009,0.7142857142857143
9,2340.751309442133,1794.1525188274472,1258.7603421419471,746.7243500939776,246.706052593584,-85.71484350839728,-526.2922043133685,-1493.7703674846362,-2933.4045380119333,00Q,QE1,Y62,2021-04-01,7033.16274,179.55200000000002,39.170617648369266,0.5714285714285714
