month,ratio_quantity.00L,ratio_quantity.00N,ratio_quantity.00P,ratio_quantity.00Q,ratio_quantity.00R,ratio_quantity.00T,ratio_quantity.00V,ratio_quantity.00X,ratio_quantity.00Y,ratio_quantity.01A,ratio_quantity.01D,ratio_quantity.01E,ratio_quantity.01F,ratio_quantity.01G,ratio_quantity.01H,ratio_quantity.01J
1514764800,2.6087201649195433,1.6108849119349675,1.9845042813907658,1.1882160462222222,1.0644766979362101,1.044160837648024,1.2659826337108373,1.296069058335801,1.3079236898177795,1.1941462377714416,1.4609209106037413,1.1978611799261496,2.505684839909658,1.8594515972222225,2.23077249411615,2.6144292379788103
1517443200,2.3633505609219907,1.2900009736358062,1.716838532509479,1.1665216017817372,1.0585996543727916,0.8926492100538601,1.1951902591614394,1.5503613664047158,1.1673301979450863,1.1648101770416908,1.2093174945157215,1.1500126085860707,2.700730454666667,1.6734523568219302,2.0199128176268597,2.699944603785042
1519862400,2.757224775472076,1.4237343234607343,2.0093669163799763,1.1861480994829738,1.3514005964061293,1.073553312609187,1.4047477688683143,1.4780870192212914,1.4595892813117801,1.1952996764822392,1.5963321894317049,1.499451173245614,2.7666236937299034,1.9480620220567335,2.3641011188498404,2.6636192081402377
1522540800,3.0221908010439664,1.4961664758519242,1.7261894101518567,1.2448583811475409,1.2502544690949229,1.0749404975840444,1.2217350731504573,1.8674486390474314,1.3918066008528531,1.2039229913625948,1.4436991598988154,1.2800519824605785,2.7959104280936455,2.0032728471112127,2.4013963512820515,2.5008633849557524
1525132800,2.6564235358745885,1.4809477845852226,1.7369264714577322,1.2268060277753048,1.4404371263227513,1.180594145149676,1.3742341271560703,1.669837483750246,1.6333733833138862,1.1826692572335926,1.5740540521042086,1.247525386367471,3.2038968362034437,1.7881820605680394,2.6788977566198637,2.8337137370381558
1527811200,2.6364522091617424,1.6124649993868791,1.7602071826319874,1.314147546263345,1.140046788006196,1.1903591543984713,1.5163061434156893,2.022259541683129,1.704176535308584,1.2127230915203258,1.5909600805378061,1.3081185405587914,2.5978627980308677,1.7879497111810123,2.2395369960854787,2.4982697115095664
1530403200,2.5572005180755277,1.688987791411043,1.864645114767992,1.3229956173059767,1.3245417643157196,1.11104641886656,1.4043040747818865,1.7799059023039658,1.4882158884466816,1.2511498430037145,1.6332511629614794,1.2591409280605808,3.1032164495854504,2.0871590808549656,2.503398431688011,2.3305506358554595
1533081600,2.7392256773672523,1.7522481527880125,1.9565658318008206,1.4030075498524546,1.5552271154058532,1.1303125862871932,1.4953124559939934,1.775767480689245,1.6057942099091171,1.2759845444488698,1.6016723663968966,1.1664003615572185,2.865602194567109,1.9047340961571604,2.5497443972319234,2.3957813546134665
1535760000,2.4572572782421136,1.3927636027599803,1.7211005685193048,1.5160336820383995,1.2310481862205587,0.9701050152810154,1.3532235511837278,1.6823140263993648,1.6543388580482363,1.2991814368630927,1.4083962782433792,1.2932911315833753,2.693557557282594,1.6699653231917342,2.41763984439834,2.2731681838988953
1538352000,2.780330130763009,1.696636057537968,2.2102507053413514,1.4012069424074407,1.413517938359934,1.0260300327374767,1.3440432935879263,2.185642188652907,1.706082535400819,1.397724128354622,1.4151552681218,1.3494523311124236,2.748195081197155,2.0954870140716166,2.4147045844695505,2.4758843522749854
