month,code,numerator,denominator
2023-02-01,00X,136,2356
2022-07-01,00X,153,2480
2023-10-01,01E,128,2596
2021-01-01,01E,190,2586
2023-04-01,01E,148,2543
2023-06-01,01E,144,2675
2023-07-01,01E,145,2537
2024-01-01,01E,118,2597
2022-04-01,01E,165,2615
2023-12-01,01E,133,2505
2021-11-01,01E,177,2652
2023-11-01,01E,118,2533
2022-08-01,01E,167,2664
2023-05-01,01E,145,2517
2022-05-01,01E,161,2635
2022-09-01,01E,167,2715
2023-01-01,01E,142,2646
2023-08-01,01E,138,2553
2023-03-01,01E,148,2718
2022-10-01,01E,162,2633
2022-11-01,01E,154,2617
2021-04-01,01E,204,2732
2022-12-01,01E,145,2590
2023-09-01,01E,137,2574
2019-07-01,03N,455,5449
2019-02-01,72Q,866,9916
2020-01-01,72Q,902,11216
2020-06-01,72Q,873,11123
2021-05-01,72Q,772,10520
2019-09-01,72Q,883,10683
2021-08-01,72Q,758,10750
2021-02-01,72Q,733,10107
2020-02-01,72Q,826,10506
2020-07-01,72Q,860,11274
2021-07-01,72Q,808,11299
2020-11-01,72Q,768,10849
2019-11-01,72Q,891,10844
2021-06-01,72Q,825,11468
2020-09-01,72Q,816,10963
2021-10-01,72Q,740,10731
2019-04-01,72Q,956,10950
2020-04-01,72Q,881,11264
2021-09-01,72Q,789,11235
2019-10-01,72Q,928,11537
2020-05-01,72Q,829,10909
2019-06-01,72Q,892,10623
2020-03-01,72Q,898,11450
2020-12-01,72Q,861,11676
2019-05-01,72Q,992,11308
2021-12-01,72Q,769,11193
2020-08-01,72Q,794,10672
2020-10-01,72Q,832,11537
2022-01-01,72Q,721,10944
2022-02-01,72Q,662,10059
2019-12-01,72Q,882,11258
2022-06-01,72Q,652,10844
2019-01-01,72Q,980,11050
2019-03-01,72Q,990,10848
2019-08-01,72Q,969,11491
2021-03-01,72Q,812,11466
2022-03-01,72Q,739,11510
2020-09-01,03H,329,1606
2020-05-01,03H,321,1540
2020-10-01,03H,333,1644
2020-04-01,03H,336,1668
2021-01-01,03K,416,2142
2023-02-01,03K,368,2016
2021-02-01,03K,469,2305
2020-11-01,03K,437,2202
2024-01-01,03K,396,2268
2023-07-01,03K,408,2223
2021-09-01,03K,439,2296
2022-01-01,03K,478,2416
2023-11-01,03K,392,2237
2022-02-01,03K,397,2047
2019-02-01,03K,465,2150
2022-04-01,03K,410,2182
2019-07-01,03K,508,2343
2020-03-01,03K,539,2538
2021-12-01,03K,451,2388
2019-04-01,03K,521,2341
2023-01-01,03K,399,2243
2019-12-01,03K,493,2350
2020-12-01,03K,454,2372
2022-09-01,03K,394,2145
2023-05-01,03K,388,2287
2023-12-01,03K,425,2379
2023-06-01,03K,398,2316
2019-03-01,03K,537,2435
2019-11-01,03K,512,2386
2023-08-01,03K,393,2225
2020-08-01,03K,424,2060
2021-06-01,03K,435,2284
2022-12-01,03K,423,2375
2020-06-01,03K,446,2235
2019-05-01,03K,544,2394
2019-09-01,03K,487,2243
2022-03-01,03K,445,2366
2022-11-01,03K,416,2232
2022-10-01,03K,415,2261
2019-08-01,03K,529,2478
2022-08-01,03K,426,2215
2023-03-01,03K,408,2285
2022-05-01,03K,396,2147
2023-10-01,03K,379,2198
2022-06-01,03K,407,2093
2019-06-01,03K,462,2152
2022-07-01,03K,460,2333
2021-03-01,03K,441,2265
2023-09-01,03K,428,2296
2021-11-01,03K,435,2290
2019-01-01,03K,501,2328
2023-04-01,03K,391,2081
2020-07-01,03K,494,2439
2021-10-01,03K,429,2239
2019-10-01,78H,1361,6256
2020-02-01,78H,1148,5555
2021-08-01,78H,1090,5700
