month,ratio_quantity.00L,ratio_quantity.00N,ratio_quantity.00P,ratio_quantity.00Q,ratio_quantity.00R,ratio_quantity.00T,ratio_quantity.00V,ratio_quantity.00X,ratio_quantity.00Y,ratio_quantity.01A,ratio_quantity.01D,ratio_quantity.01E,ratio_quantity.01F,ratio_quantity.01G,ratio_quantity.01H,ratio_quantity.01J
1514764800,75208.12042110445,95176.02447262763,95962.8128112276,63150.93712957183,64740.019749721374,90098.28196959333,76391.16042179297,70902.94766502119,94162.11658431313,69886.55678193725,99019.63311423297,85762.88575965712,128761.17945117672,73107.73460329609,58467.81065527207,135744.6491910014
1517443200,66975.85397300149,82458.62071161548,82300.81936331207,59266.559077018166,57699.96360884709,81450.91461341432,71941.41027528339,64210.14595514442,86081.71595659084,62737.09106069227,90829.37351104245,76765.36109876136,117828.74909396101,64478.49051333133,51704.86858314317,122966.86390532544
1519862400,77810.85843984895,96861.5114213117,93537.48600085932,66844.7407102372,61126.23226320622,89632.49294096311,77564.091876465,74765.01668520579,92018.83382404254,69020.93933412497,97260.22520107239,81277.58525918314,128712.01720666299,73415.13787550305,58487.888033797404,138928.20540809326
1522540800,73822.66829458818,90211.84256578318,90224.95809327943,61047.512372418365,56505.480298054325,89103.91105906859,76848.6702753589,69389.11967377557,94089.69079032441,67590.62085006404,91523.68296969438,80840.85166947659,126557.5126137524,72174.2024934802,59122.73146819042,126330.05537984266
1525132800,78063.78265104517,100593.23166192668,94238.24796856739,68757.08876591224,65727.50193277409,90942.97905352987,80000.53907034868,72144.09452679401,96951.47443952507,70345.39903941736,99937.76768888129,84003.29985652798,131576.14321378554,77246.53197174332,58551.696374035186,143703.63981891694
1527811200,75905.76839208603,89113.34778766129,94971.00780870432,67137.86159647233,65515.924962660094,92192.77361416204,77326.00373985492,71694.32150381341,95226.5382297935,70181.30367155944,94803.15516231253,80263.39702049308,132130.00767926525,74587.32120848617,59697.68517804547,131356.50007257247
1530403200,76741.34613318932,99995.13943159941,92072.68726344508,67796.47732778521,63859.065816920396,92681.40099268717,77502.94533171035,70175.85739998585,98825.90460108433,70972.3811016219,99598.81805478995,84745.44872162622,129171.51085478075,77665.32791498255,60375.88676534515,141622.81815104923
1533081600,82004.93394826252,92375.63397000106,100224.43793729677,70132.64306542737,68851.29882469468,96408.20326351143,82311.54048986289,76313.62698240277,99922.13425155965,74329.8923351047,103770.44423678407,84350.80489005969,131609.9019518562,81766.80168153778,59581.725037659526,144132.39404311322
1535760000,73755.81423852625,94362.66888354416,90604.14123540522,64499.22625278777,61291.801618850935,86937.12666441256,77082.20580706502,68522.25622327843,93475.62116887372,68770.45740116059,93241.83012106207,77007.2872365843,123710.57218643426,71747.33338679928,59095.76072901914,129351.7312100374
1538352000,80242.33044224462,97813.87972595789,100327.94325642273,72245.24836969191,71894.77286189982,97549.38993169936,86899.08310545018,77422.68320865362,106949.40615355838,76475.2677577682,104283.65669383947,89428.26839662122,137553.02066290978,82649.41185861385,64359.92253241414,148525.90878131991
