month,code,numerator,denominator
2021-01-01,15M,1537,14815
2023-06-01,15M,1529,16586
2024-01-01,15M,1457,16359
2023-03-01,15M,1538,16687
2023-04-01,15M,1339,14747
2023-10-01,15M,1408,15843
2024-03-01,15M,1362,15237
2019-11-01,15M,1595,15063
2019-08-01,15M,1786,15902
2023-05-01,15M,1474,16164
2024-05-01,15M,1423,16646
2021-07-01,15M,1505,15841
2020-01-01,15M,1693,15977
2021-08-01,15M,1478,14814
2024-02-01,15M,1376,15122
2019-10-01,15M,1766,16209
2019-09-01,15M,1604,15426
2024-04-01,15M,1449,15955
2020-03-01,15M,1738,15530
2023-07-01,15M,1446,15908
2021-06-01,15M,1562,15748
2023-09-01,15M,1413,15813
2023-11-01,15M,1424,15897
2023-12-01,15M,1429,15401
2021-12-01,15M,1542,15403
2023-08-01,15M,1476,16192
2024-06-01,15M,1358,15404
2022-02-01,52R,1278,13633
2023-01-01,52R,1343,14567
2020-02-01,52R,1495,14177
2022-01-01,52R,1380,14389
2020-04-01,52R,1526,13313
2019-07-01,52R,1744,15671
2023-02-01,52R,1193,13482
2021-05-01,52R,1343,14037
2022-08-01,52R,1393,14872
2020-07-01,52R,1594,15042
2020-12-01,52R,1525,14927
2022-09-01,52R,1388,14710
2019-06-01,52R,1633,14738
2022-12-01,52R,1343,14266
2021-09-01,52R,1394,14845
2021-03-01,52R,1454,15211
2022-06-01,52R,1387,14689
2022-07-01,52R,1341,14279
2022-05-01,52R,1415,15346
2022-10-01,52R,1341,14581
2020-09-01,52R,1537,14796
2020-05-01,52R,1441,13442
2021-11-01,52R,1400,14748
2022-04-01,52R,1332,14138
2021-02-01,52R,1325,13570
2022-11-01,52R,1358,14672
2021-10-01,52R,1357,14328
2022-03-01,52R,1472,15857
2020-10-01,52R,1494,14871
2020-06-01,52R,1537,14548
2020-11-01,52R,1474,14292
2021-04-01,52R,1499,14946
2019-12-01,52R,1590,14667
2020-08-01,52R,1411,13251
2019-11-01,07K,1514,4030
2022-12-01,07K,1562,3915
2020-07-01,07K,1556,4082
2020-10-01,07K,1475,3974
2024-04-01,07K,1748,4257
2024-01-01,07K,1706,4291
2021-07-01,07K,1555,4096
2022-11-01,07K,1606,4105
2020-06-01,07K,1515,3926
2021-08-01,07K,1534,3982
2024-02-01,07K,1659,4072
2019-12-01,07K,1531,3989
2023-03-01,07K,1726,4453
2019-10-01,07K,1558,4219
2020-02-01,07K,1423,3680
2022-08-01,07K,1641,4203
2020-09-01,07K,1499,3880
2022-10-01,07K,1550,3984
