,pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,percentile
0,01K,QE1,Y62,2019-11-01,27,88,0.3068181818181818,0.9523809523809523
1,01K,QE1,Y62,2020-04-01,27,90,0.3,0.9423076923076923
2,03F,QOQ,Y63,2018-07-01,27,262,0.10305343511450382,0.4666666666666667
3,03F,QOQ,Y63,2018-05-01,35,259,0.13513513513513514,0.6095238095238096
4,03F,QOQ,Y63,2018-12-01,31,260,0.11923076923076924,0.580952380952381
5,03F,QOQ,Y63,2018-08-01,30,244,0.12295081967213115,0.5523809523809524
6,06H,QUE,Y61,2018-07-01,34,573,0.059336823734729496,0.2761904761904762
7,06H,QUE,Y61,2018-06-01,30,585,0.05128205128205128,0.24761904761904763
8,06H,QUE,Y61,2020-01-01,32,509,0.06286836935166994,0.3904761904761905
9,06H,QUE,Y61,2019-05-01,30,606,0.04950495049504951,0.2857142857142857
10,06H,QUE,Y61,2019-08-01,36,562,0.06405693950177936,0.4
11,06H,QUE,Y61,2019-10-01,36,598,0.06020066889632107,0.34285714285714286
12,06H,QUE,Y61,2018-08-01,30,563,0.05328596802841918,0.21904761904761905
13,06H,QUE,Y61,2018-10-01,37,576,0.0642361111111111,0.2857142857142857
14,06H,QUE,Y61,2018-11-01,35,598,0.05852842809364549,0.2857142857142857
15,06H,QUE,Y61,2019-04-01,31,558,0.05555555555555555,0.3142857142857143
16,06H,QUE,Y61,2018-12-01,39,534,0.07303370786516854,0.3333333333333333
17,06H,QUE,Y61,2019-11-01,31,556,0.05575539568345324,0.3619047619047619
18,06H,QUE,Y61,2018-05-01,30,566,0.053003533568904596,0.24761904761904763
19,06H,QUE,Y61,2019-09-01,27,550,0.04909090909090909,0.3142857142857143
20,06N,QM7,Y61,2018-09-01,31,132,0.23484848484848486,0.8666666666666667
21,06N,QM7,Y61,2018-07-01,34,169,0.20118343195266272,0.8095238095238095
22,06N,QM7,Y61,2018-12-01,34,153,0.2222222222222222,0.8666666666666667
23,06T,QJG,Y61,2018-07-01,27,230,0.11739130434782609,0.5142857142857142
24,10Q,QU9,Y59,2018-05-01,34,155,0.21935483870967742,0.8285714285714286
25,10Q,QU9,Y59,2018-12-01,33,163,0.20245398773006135,0.8476190476190476
26,10Q,QU9,Y59,2018-07-01,34,153,0.2222222222222222,0.8952380952380953
27,10Q,QU9,Y59,2018-10-01,32,180,0.17777777777777778,0.7523809523809524
28,10Q,QU9,Y59,2019-08-01,27,148,0.18243243243243243,0.819047619047619
29,10Q,QU9,Y59,2020-05-01,37,144,0.2569444444444444,0.9047619047619048
30,10Q,QU9,Y59,2020-04-01,31,155,0.2,0.875
31,10Q,QU9,Y59,2020-08-01,33,138,0.2391304347826087,0.9423076923076923
32,10Q,QU9,Y59,2019-07-01,31,129,0.24031007751937986,0.9333333333333333
33,10Q,QU9,Y59,2020-10-01,36,160,0.225,0.9714285714285714
34,10Q,QU9,Y59,2020-03-01,43,169,0.25443786982248523,0.9230769230769231
35,10Q,QU9,Y59,2018-06-01,30,138,0.21739130434782608,0.8571428571428571
36,10Q,QU9,Y59,2019-05-01,34,166,0.20481927710843373,0.8476190476190476
37,11J,QVV,Y58,2018-11-01,30,123,0.24390243902439024,0.8952380952380953
38,11J,QVV,Y58,2018-09-01,33,128,0.2578125,0.8952380952380953
39,11J,QVV,Y58,2018-08-01,30,133,0.22556390977443608,0.8476190476190476
40,11J,QVV,Y58,2018-06-01,27,141,0.19148936170212766,0.7619047619047619
41,11J,QVV,Y58,2018-05-01,27,138,0.1956521739130435,0.7428571428571429
42,12F,QYG,Y62,2018-11-01,35,152,0.23026315789473684,0.8476190476190476
43,12F,QYG,Y62,2018-09-01,27,167,0.16167664670658682,0.6190476190476191
44,14L,QOP,Y62,2020-04-01,37,179,0.20670391061452514,0.8846153846153846
45,14L,QOP,Y62,2021-05-01,27,172,0.1569767441860465,0.9047619047619048
46,14L,QOP,Y62,2018-12-01,39,171,0.22807017543859648,0.8761904761904762
47,14L,QOP,Y62,2019-02-01,38,154,0.24675324675324675,0.9238095238095239
48,14L,QOP,Y62,2018-07-01,41,185,0.22162162162162163,0.8857142857142857
49,14L,QOP,Y62,2019-03-01,36,164,0.21951219512195122,0.8761904761904762
50,14L,QOP,Y62,2019-10-01,34,164,0.2073170731707317,0.8476190476190476
51,14L,QOP,Y62,2020-07-01,32,181,0.17679558011049723,0.875
52,14L,QOP,Y62,2020-11-01,36,166,0.21686746987951808,0.9428571428571428
53,14L,QOP,Y62,2018-11-01,38,165,0.23030303030303031,0.8571428571428571
54,14L,QOP,Y62,2018-05-01,40,186,0.21505376344086022,0.819047619047619
55,14L,QOP,Y62,2018-09-01,45,164,0.27439024390243905,0.9619047619047619
56,14L,QOP,Y62,2021-07-01,30,166,0.18072289156626506,0.9142857142857143
57,14L,QOP,Y62,2020-03-01,35,181,0.19337016574585636,0.8557692307692307
58,14L,QOP,Y62,2019-01-01,34,174,0.19540229885057472,0.8
59,14L,QOP,Y62,2019-08-01,39,161,0.2422360248447205,0.9047619047619048
