,pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,percentile
0,15M,QJ2,Y60,2018-10-01,1889,16789,0.11251414616713325,0.0
1,15M,QJ2,Y60,2021-12-01,1542,15403,0.10011036811010841,0.0
2,15M,QJ2,Y60,2019-04-01,1850,15495,0.11939335269441756,0.0
3,15M,QJ2,Y60,2018-07-01,1957,16699,0.11719264626624348,0.0
4,15M,QJ2,Y60,2023-05-01,1474,16164,0.09119029943083395,0.0
5,15M,QJ2,Y60,2019-02-01,1818,14695,0.12371554950663491,0.0
6,15M,QJ2,Y60,2019-09-01,1604,15426,0.10398029301179826,0.0
7,15M,QJ2,Y60,2020-03-01,1738,15530,0.11191242755956214,0.0
8,15M,QJ2,Y60,2019-01-01,2137,16510,0.1294367050272562,0.0
9,15M,QJ2,Y60,2019-10-01,1766,16209,0.10895181689185021,0.0
10,15M,QJ2,Y60,2018-08-01,1987,16949,0.11723405510649595,0.0
11,15M,QJ2,Y60,2019-08-01,1786,15902,0.11231291661426236,0.0
12,15M,QJ2,Y60,2021-06-01,1562,15748,0.09918719837439675,0.0
13,15M,QJ2,Y60,2019-11-01,1595,15063,0.10588860120825865,0.0
14,15M,QJ2,Y60,2023-03-01,1538,16687,0.09216755558218973,0.0
15,15M,QJ2,Y60,2018-12-01,2004,14863,0.1348314606741573,0.0
16,15M,QJ2,Y60,2018-09-01,1793,15630,0.11471529110684581,0.0
17,15M,QJ2,Y60,2020-01-01,1693,15977,0.10596482443512549,0.0
18,15M,QJ2,Y60,2018-06-01,1993,16772,0.11882900071547818,0.0
19,15M,QJ2,Y60,2021-08-01,1478,14814,0.09977048737680573,0.0
20,15M,QJ2,Y60,2021-01-01,1537,14815,0.10374620317246035,0.0
21,15M,QJ2,Y60,2023-04-01,1339,14747,0.09079812843290161,0.0
22,15M,QJ2,Y60,2021-07-01,1505,15841,0.09500662836942113,0.0
23,52R,QT1,Y60,2019-12-01,1590,14666,0.10841401881903723,0.0
24,52R,QT1,Y60,2022-01-01,1380,14389,0.09590659531586629,0.0
25,52R,QT1,Y60,2022-05-01,1415,15344,0.092218456725756,0.0
26,52R,QT1,Y60,2022-12-01,1343,14265,0.09414651244304241,0.0
27,52R,QT1,Y60,2023-02-01,1193,13476,0.08852775304244583,0.0
28,52R,QT1,Y60,2018-05-01,2019,16604,0.12159720549265238,0.0
