,pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,percentile
0,00Q,QE1,Y62,2018-08-01,595,95463.8333000627,0.00623272688128698,0.4
1,00Q,QE1,Y62,2022-10-01,498,98885.34903501961,0.0050361353310654396,0.2571428571428571
2,00Q,QE1,Y62,2019-01-01,582,95853.07258618381,0.00607179284186962,0.2571428571428571
3,00Q,QE1,Y62,2018-12-01,594,95791.81110075033,0.006200947588048549,0.4095238095238095
4,00Q,QE1,Y62,2020-06-01,565,96995.53570104529,0.005825010356573671,0.45714285714285713
5,00Q,QE1,Y62,2022-06-01,489,98497.4866863852,0.004964593681024269,0.3619047619047619
6,00Q,QE1,Y62,2019-12-01,489,96823.53117754853,0.005050425181284748,0.2
7,00Q,QE1,Y62,2021-04-01,477,97333.45828394544,0.004900678640313742,0.3333333333333333
8,00Q,QE1,Y62,2020-08-01,476,97149.82142086468,0.004899648738806332,0.4
9,00Q,QE1,Y62,2018-05-01,543,95217.38090097962,0.005702740349103778,0.24761904761904763
10,00Q,QE1,Y62,2019-02-01,487,95959.07356658984,0.005075080259732303,0.2
11,00Q,QE1,Y62,2022-02-01,451,98214.22881451879,0.004592002660344971,0.24761904761904763
12,00Q,QE1,Y62,2022-04-01,502,98367.66406156593,0.005103303049727911,0.42857142857142855
13,00Q,QE1,Y62,2021-03-01,594,97268.99970464964,0.0061067760725785035,0.5142857142857142
14,00Q,QE1,Y62,2019-11-01,507,96763.69907837868,0.005239568193743085,0.29523809523809524
15,00Q,QE1,Y62,2023-05-01,495,99528.84060802792,0.004973432795720456,0.3619047619047619
16,00Q,QE1,Y62,2019-07-01,536,96468.95484170827,0.005556191635739179,0.38095238095238093
17,00Q,QE1,Y62,2021-07-01,550,97686.67513724486,0.005630245877723627,0.41904761904761906
18,00Q,QE1,Y62,2021-05-01,472,97416.33940228696,0.004845183086287466,0.38095238095238093
19,00Q,QE1,Y62,2023-02-01,416,99175.30815317831,0.004194592462041857,0.08571428571428572
20,00Q,QE1,Y62,2019-06-01,488,96354.06514646318,0.005064653984844487,0.3047619047619048
21,00Q,QE1,Y62,2020-03-01,537,96972.73929988762,0.005537638761954849,0.26666666666666666
22,00Q,QE1,Y62,2021-10-01,525,97968.38027906515,0.0053588718983056125,0.3238095238095238
23,00Q,QE1,Y62,2022-11-01,544,98953.76060900383,0.005497517190372462,0.37142857142857144
24,00Q,QE1,Y62,2022-12-01,516,99082.0469110083,0.005207805208782691,0.08571428571428572
25,00Q,QE1,Y62,2021-01-01,507,97310.20252023966,0.005210142275621598,0.3238095238095238
26,00Q,QE1,Y62,2019-08-01,562,96604.14179149123,0.005817555951307051,0.4380952380952381
27,00Q,QE1,Y62,2018-11-01,560,95709.56959721404,0.00585103456589257,0.29523809523809524
28,00Q,QE1,Y62,2019-09-01,527,96687.47311345735,0.005450550966220773,0.3904761904761905
29,00Q,QE1,Y62,2020-01-01,570,96916.50509019403,0.005881351163762429,0.3619047619047619
30,00Q,QE1,Y62,2019-04-01,544,96172.57870272035,0.0056564980094956354,0.44761904761904764
31,00Q,QE1,Y62,2018-07-01,543,95388.9957056283,0.005692480521293097,0.3142857142857143
32,00Q,QE1,Y62,2023-03-01,492,99274.55861344586,0.004955952530756082,0.09523809523809523
33,00Q,QE1,Y62,2021-08-01,506,97809.95844629996,0.005173297361922572,0.38095238095238093
34,00Q,QE1,Y62,2018-06-01,530,95323.85300720141,0.005559993467321975,0.3047619047619048
35,00Q,QE1,Y62,2022-07-01,471,98625.92765171643,0.00477562048048126,0.2571428571428571
36,00Q,QE1,Y62,2021-02-01,526,97287.71431370973,0.005406643621042255,0.49523809523809526
37,00Q,QE1,Y62,2021-09-01,549,97905.17344379105,0.005607466701595599,0.3904761904761905
38,00Q,QE1,Y62,2021-12-01,516,98059.19688553241,0.00526212753508825,0.20952380952380953
39,00Q,QE1,Y62,2019-10-01,561,96697.32152990735,0.005801608473989523,0.3619047619047619
40,00Q,QE1,Y62,2020-02-01,480,96915.82394352905,0.004952751578314874,0.2761904761904762
41,00Q,QE1,Y62,2022-08-01,539,98687.39850143217,0.005461690227776933,0.3904761904761905
42,00Q,QE1,Y62,2021-06-01,528,97555.9694060949,0.005412277723386681,0.4380952380952381
43,00Q,QE1,Y62,2020-12-01,592,97193.64147918623,0.006090933429289973,0.4666666666666667
44,00Q,QE1,Y62,2021-11-01,539,97983.4512655419,0.005500928912365752,0.3238095238095238
45,00Q,QE1,Y62,2022-03-01,513,98296.69618166085,0.005218893614205826,0.24761904761904763
46,00Q,QE1,Y62,2018-10-01,626,95623.08884515714,0.0065465360673893766,0.4380952380952381
47,00Q,QE1,Y62,2019-03-01,532,96056.7643981579,0.005538391838755317,0.2761904761904762
48,00Q,QE1,Y62,2020-11-01,565,97222.19038967617,0.00581143047420989,0.42857142857142855
