,cost_savings_10,cost_savings_20,cost_savings_30,cost_savings_40,cost_savings_50,cost_savings_60,cost_savings_70,cost_savings_80,cost_savings_90,pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,percentile
0,925.888078191769,0.0,-483.7609189974132,-1035.4745834612831,-2070.277069379028,-3078.520301318742,-3822.265036417114,-4989.9935286202945,-5762.287737793368,00L,QHM,Y63,2019-08-01,2467.3370299999997,327.84899999999993,7.525833630726341,0.2
1,796.1478863223861,104.44558070281005,-506.7074923414352,-1047.8814182938445,-1910.706680742554,-3049.308680693047,-4089.7835561218535,-4825.269342707269,-6531.886095220928,00L,QHM,Y63,2019-10-01,2063.7715,328.266,6.286887767846807,0.22857142857142856
2,306.5919264589163,-129.20913791558155,-971.5602885699807,-1667.936812722952,-2287.099409580307,-3188.384278013118,-3950.734490536518,-4961.914796402458,-6608.274795599518,00L,QHM,Y63,2019-04-01,1987.67475,326.91400000000004,6.080115106725315,0.14285714285714285
3,352.66226461075246,-521.4108569526757,-1171.7028547821533,-1795.9764079382685,-2362.344478661268,-2964.8776086163184,-3713.3918809518823,-5017.245243556346,-6020.222235341907,00L,QHM,Y63,2019-12-01,1352.0252500000001,328.41,4.116882098596267,0.12380952380952381
4,7.901272804017594,-844.9895723756198,-1151.054828085074,-1644.1356810058746,-2091.638683671001,-2765.450434802913,-3514.049613278529,-4161.354860257591,-5232.131849192443,00L,QHM,Y63,2021-12-01,812.13369,332.994,2.4388838537631305,0.10476190476190476
5,939.802485053536,492.954739864109,39.95953123312688,-307.70351143661446,-714.6677940742966,-1298.0197228171392,-1773.6095775213103,-2342.9619352540985,-3163.738624895786,00L,QHM,Y63,2023-02-01,1427.31615,335.363,4.25603346224837,0.3238095238095238
6,334.6366336288215,-408.80971908484,-1108.4086519487814,-1665.41115046305,-2367.257262368492,-3216.1750226578324,-3923.6734382780405,-4610.118181434405,-5867.728196022816,00L,QHM,Y63,2020-01-01,1384.0703199999998,328.4200000000001,4.214330186955726,0.1619047619047619
7,1356.2866044999466,24.436233259812525,-904.4263008207645,-1745.2547999325107,-2333.687188478464,-3047.019776625966,-4002.5074027977935,-4666.722424367839,-7625.46277233769,00L,QHM,Y63,2019-01-01,2690.5085200000003,326.53399999999993,8.239596856682615,0.20952380952380953
8,1503.9320601684026,564.7503273247276,-4.996590536731219,-935.5468188119949,-1446.2942206313783,-2024.0386024967092,-3587.9607294347115,-4932.477703060506,-6306.816237168576,00L,QHM,Y63,2018-12-01,3128.81264,326.4049999999999,9.585676199813118,0.29523809523809524
9,1004.2329567972138,199.78340859210175,-498.83119045807007,-1130.3421401162286,-2199.7708881105445,-3325.822112171644,-4134.05288692247,-4944.657066776074,-6563.822068373095,00L,QHM,Y63,2019-05-01,2316.37259,327.14500000000004,7.080568524660317,0.24761904761904763
10,854.1904342403326,27.678848581072998,-142.33271506286155,-514.9599433523431,-820.4299653855032,-1297.789745887671,-1804.8948903327046,-2648.8923425701887,-3881.7163729859585,00L,QHM,Y63,2022-11-01,1563.2896799999999,334.96,4.667093623119178,0.22857142857142856
11,1031.238857416252,330.2227881671365,-78.37754659088068,-883.1390643122609,-1553.3058646885156,-1958.471184467774,-2810.4829367752636,-3290.641236352687,-4689.6985304088785,00L,QHM,Y63,2020-06-01,1925.78791,328.732,5.858230747234829,0.26666666666666666
