,cost_savings_10,cost_savings_20,cost_savings_30,cost_savings_40,cost_savings_50,cost_savings_60,cost_savings_70,cost_savings_80,cost_savings_90,pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,percentile
0,-12.327025024442374,-256.85402875311826,-877.7225286635886,-1447.253338445243,-2833.2358679010836,-3758.159803985993,-4534.617004248231,-5402.869966674995,-6209.202710260627,00X,QE1,Y62,2018-05-01,27.40078,183.56700000000006,0.14926855044752046,0.05714285714285714
1,-57.12113308349269,-432.6512600937262,-1596.0883697471256,-2776.8280529145013,-5947.661694752227,-7717.139329961161,-8635.978603327245,-10807.495358293494,-12992.945057486162,01A,QE1,Y62,2018-06-01,30.599359999999997,382.53499999999997,0.07999100735880377,0.05714285714285714
2,-12.367768485719203,-80.26353487873679,-738.5699572044127,-1258.3808575109654,-3998.42019417594,-5334.857757277643,-6222.793974872009,-7188.682277732375,-8684.503980889773,01H,QHM,Y63,2019-08-01,6.18338,325.894,0.018973592640551835,0.05714285714285714
3,-36.09779849623496,-294.67809744973573,-1426.9213538457295,-2392.4033187029786,-4757.681895434271,-6362.883293000642,-7552.854076575431,-8742.426178793821,-10113.540196643713,01H,QHM,Y63,2018-08-01,11.3561,324.61899999999997,0.034982856826002176,0.047619047619047616
4,-41.26189220419376,-99.12290062367691,-911.9489359688632,-1588.2094056229557,-4849.169361576996,-6250.326249134018,-7027.48502779573,-8244.141298614033,-9678.626431850837,01K,QE1,Y62,2019-05-01,4.4421,348.92600000000004,0.012730779592234455,0.05714285714285714
5,-17.295972188680413,-93.89105951134275,-825.8387470565729,-1530.6689268514237,-4731.65163978376,-6015.041110984309,-6877.109361435936,-7931.2955702830395,-9347.094672186804,01K,QE1,Y62,2019-10-01,13.16087,349.65799999999996,0.037639264652889394,0.05714285714285714
6,-37.840455795716956,-108.62227433852888,-433.8429548311348,-966.5681309988265,-2426.154587664483,-4120.889031216517,-5497.5344143561515,-6136.93320059354,-7262.182395373142,01K,QE1,Y62,2022-08-01,14.03053,354.22,0.039609649370447746,0.0380952380952381
7,-11.976835630221473,-56.252066317531884,-483.20959517136896,-1084.912322674628,-2976.3033701757727,-3923.832830252858,-4510.8789628378045,-5043.02705022341,-6141.416382883196,02A,QOP,Y62,2019-06-01,6.20173,243.421,0.025477382805920608,0.05714285714285714
8,-58.385138216343066,-425.6838089807932,-1563.6188857105553,-2718.4772711055484,-5819.807625435442,-7550.499084291292,-8449.197802395309,-10573.115859228337,-12710.66145624021,03R,QWO,Y63,2018-06-01,27.41256,374.1500000000001,0.07326623012160896,0.047619047619047616
9,-37.01917873491806,-360.02653384606197,-1467.8617582817592,-2664.4271717280476,-5516.811675820474,-7182.31912975516,-8344.470738477266,-9924.850218660082,-11814.103474245007,03R,QWO,Y63,2018-07-01,27.42846,374.59799999999996,0.07322105296878255,0.047619047619047616
10,-55.35706950658246,-300.4932219146842,-1550.234260025453,-2947.0831241717447,-5699.469418804685,-7431.925114556814,-9031.05970407832,-10156.251573053616,-12051.94263001377,03R,QWO,Y63,2018-10-01,27.37548,375.78600000000006,0.07284858935670832,0.05714285714285714
11,-27.009504399649035,-339.6734151495848,-1708.7321017460984,-2876.150378051377,-5736.141076518452,-7677.079920411645,-9115.940190805117,-10554.318393258616,-12212.209085782311,06Q,QH8,Y61,2018-08-01,30.36966,392.5150000000001,0.07737197304561608,0.05714285714285714
12,-74.01163530494948,-330.3124006801778,-1636.9723177999188,-3097.440019023333,-5975.182477623644,-7786.542068765164,-9458.508505400881,-10634.946718938007,-12616.976150504646,06Q,QH8,Y61,2018-10-01,12.48893,392.90099999999995,0.031786455112102034,0.047619047619047616
13,-45.18917007984739,-121.4252394337208,-818.0491354931183,-1695.505882448152,-4867.895701687551,-6229.918895415346,-7072.711642919475,-8227.6406926068,-9783.750028495633,06Q,QH8,Y61,2019-02-01,6.19701,393.72200000000004,0.015739557352649838,0.05714285714285714
14,-23.77019018320027,-89.26337437331276,-881.7132437174595,-1527.1665670259138,-5026.1628546203065,-6299.661059252958,-7210.187251925481,-8395.102065181243,-10128.387418724624,06Q,QH8,Y61,2019-12-01,6.20295,396.769,0.015633655855170136,0.05714285714285714
