month,ratio_quantity.01K,ratio_quantity.01T,ratio_quantity.01V,ratio_quantity.01W,ratio_quantity.01X,ratio_quantity.01Y,ratio_quantity.02A,ratio_quantity.02E,ratio_quantity.02G,ratio_quantity.02H,ratio_quantity.02M,ratio_quantity.02P,ratio_quantity.02Q,ratio_quantity.02T,ratio_quantity.02X
1514764800,12.782732284495902,13.137887529133087,14.504603624558879,13.085263261802792,13.910900620327594,13.665290664211827,13.138490028513367,15.479340545704252,14.147391568046865,14.501354557828266,13.698062388768957,15.04701763647724,14.449071405804036,14.609246718571102,14.639771561576223
1517443200,12.941381768562037,12.860072115376205,14.362091870198146,12.923763125294315,14.025897955,13.696147718229087,13.10077527320574,15.717422083014258,13.77634578301578,14.239955410261283,14.096587111792362,15.010753523217288,14.262191272149302,14.457854184869403,14.846480048433317
1519862400,12.887929632118164,13.174870106149944,14.513345241203623,12.922783634430145,14.216768546193572,13.73745856356512,13.116097161925243,15.600408752298103,13.977369803773765,14.27546117571583,14.014271670810995,14.95896329424654,14.237969665735266,14.730439694258605,14.642452855649573
1522540800,12.763050592964866,12.880032392399123,14.581575170487357,12.843623931823458,14.134524567006993,13.737927987719518,13.244471908637603,15.39892897772359,14.2072479178336,14.318388956166473,14.003835270992443,14.74865012251476,14.8041244445248,14.341193360380082,14.486752046895443
1525132800,12.966870405014559,13.09074974224061,14.106555748766327,13.103373534096486,13.788447302246528,13.908734602504238,13.029332203618154,15.346414317497098,14.062751786848928,14.250343060901253,14.034905045824743,14.873859920879065,14.562413554739626,14.328115644603026,14.368592592448078
1527811200,12.856254336327384,12.890467065574555,14.2289298105375,13.04367905080315,13.88246003417088,13.586675571959757,13.07994711043886,15.128652611123092,14.069664903042321,14.22012730884319,13.865244945589001,14.852460328455498,14.064669352080061,14.249366630555105,14.524497917913989
1530403200,12.806345167554738,12.853151927535372,14.147657540263626,12.767626472376335,13.961471703055766,13.747934678266317,13.049852478357986,15.280817442775358,13.831846282370927,14.174520148733032,13.846683663509914,14.801412552057919,13.853903668865938,14.205811071503993,14.27222573605165
1533081600,12.67877387116767,12.434061930755572,14.224040752648268,12.835446604843133,13.605737909422901,13.436355715851588,12.753190379764956,14.85115600058014,13.72685816289484,13.902874759383174,13.483328929639892,14.749386126453695,13.691636675304883,14.280891994681674,14.284858981860241
1535760000,12.534971168297574,12.725707141747536,14.096998332489717,12.845899274252128,13.638510477699064,13.424887720480944,12.83547520663285,15.018547272402134,13.79506306318757,13.961774415697795,13.547116019694705,14.790700143480345,13.589582249889755,14.161838095355423,14.182834628540153
1538352000,12.678292625460255,12.675135486665075,13.941534458229414,12.902028081228849,13.677101728706365,13.617963571923752,13.142980189456443,14.782102124424137,13.752964669765442,13.827913069911352,13.456892700408202,14.529725520620026,13.564795144179056,14.632452896796881,14.253177264298305
1541030400,12.521653066021761,12.720367195304112,14.378130695255406,12.840953940640635,13.800843453705395,13.342918329383878,12.767222551116046,14.862263572270477,13.651735068408907,13.674083289997904,13.531827595541284,14.715931684065703,13.877027734122448,14.204503020484074,14.591821543033696
1543622400,12.899124884170732,12.715794249806827,14.302797385684185,13.254652262710009,14.292968725180605,13.70478905364098,13.171337126612478,15.05731850156519,14.163877481178131,13.884503479110467,13.891291259236601,14.933934541398234,13.62900735955627,14.609028391902152,14.620554939711814
1546300800,12.423876744234319,12.54615384612359,13.936557778443659,12.968896540560005,13.60331763946922,13.164611162949054,12.792497909815935,14.667589667730905,13.75692736513527,13.630770446746736,13.51725774890813,14.857975829441404,13.78033728019591,13.881524310300392,14.335177731592735
1548979200,12.573314444548245,12.291397338349814,14.25610231776427,12.77647917254447,13.871249679676545,13.381360496535832,13.105364733753836,14.831600416749218,13.673699796444753,13.687955978828986,13.388214027144407,14.860423677892278,13.075519938946766,14.195501022611161,14.505476416461779
