"","name","is.nbreak","is.tfirst","is.tfirst.pknown","is.tfirst.pknown.offs","is.tfirst.offs","is.tfirst.big","is.slope.ma","is.slope.ma.prop","is.slope.ma.prop.lev","is.intlev.initlev","is.intlev.finallev","is.intlev.levd","is.intlev.levdprop"
"1","ratio_quantity.99A",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","ratio_quantity.99C",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","ratio_quantity.99E",15,2,2,2,2,6,-0.00971666141235806,-45653171274750.4,92.4301296862489,1.22563286116832e-15,4.57062584541257e-06,-4.57062584418694e-06,-3729196555.50851
"4","ratio_quantity.99F",6,39,39,40,40,40,-0.0302113242590963,-1,76.3407131021913,0.000395743280766486,2.77555756156289e-16,0.000395743280766208,0.999999999999299
"5","ratio_quantity.99G",4,2,2,2,2,2,-0.248906436984242,-15.1190563866689,1.05054924066333,0.240674890298447,0.00374507554070957,0.236929814757737,0.984439276003967
"6","ratio_quantity.A3A8R",3,18,18,20,20,20,-0.094873336781884,-1.35793632541362,3.16457119621474,0.0281349595856606,0.000419537867804465,0.0277154217178561,0.985088378516161
"7","ratio_quantity.B2M3M",6,6,6,7,7,21,-0.0685084849105317,-0.909823701759966,14.0922656322947,0.00592765382722244,0.00106622936233469,0.00486142446488775,0.82012624329746
"8","ratio_quantity.D2P2L",3,20,20,21,21,21,-0.12396143148116,-0.954691940873781,8.14662394798589,0.0205556749475504,0.00533938016426028,0.0152162947832901,0.740247879094986
"9","ratio_quantity.D4U1Y",2,2,2,2,2,2,-0.101695945791314,-8.57219534639259,0.928479017769972,0.113559411529308,0.00402980036419187,0.109529611165116,0.964513726251991
"10","ratio_quantity.D9Y0V",3,8,8,9,9,9,-0.235000650894808,-0.873087602087086,4.90489495804353,0.0427657980012565,0.000145462501050631,0.0426203355002059,0.996598625353691
"11","ratio_quantity.M1J4Y",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","ratio_quantity.M2L0M",11,2,2,2,2,11,-0.120675588820078,-3.53709653839252,0.896860901466512,0.133655024992622,1.37151601085073e-05,0.133641309832514,0.999897383879811
"13","ratio_quantity.W2U3Z",3,19,19,20,20,20,-0.10455330808521,-0.892785735053223,4.40018879351644,0.0288101384094405,0.0050490424675429,0.0237610959418976,0.824747719160959
"14","ratio_quantity.X2C4Y",8,5,5,6,6,14,-0.0888550022994561,-1.02589687928754,44.9916204093129,0.00167503305052264,1.77698752414912e-05,0.00165726317528115,0.989391328585459
