,cost_savings_10,cost_savings_20,cost_savings_30,cost_savings_40,cost_savings_50,cost_savings_60,cost_savings_70,cost_savings_80,cost_savings_90,pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,denom_items,denom_cost,denom_quantity,num_items,num_cost,num_quantity,percentile
0,1273.0757702449118,1094.205434782576,949.4973726823737,797.9235593081903,625.4671263674027,496.6846619049902,270.8238398270987,77.76164105725184,-251.81513720002113,00Q,QE1,Y62,2023-02-01,10150.0,678893.0,0.014950809626848414,18376,56247.21947999999,678893.0,260,3761.0192000000006,10150.0,0.8095238095238095
1,1762.1653743007482,1533.2250331927717,1361.5213131625133,1194.8087606182453,1039.4591108188033,866.2069937279739,610.0430154425267,317.1374929269732,-42.86243212325644,00Q,QE1,Y62,2021-10-01,11662.0,721163.0,0.01617110140148621,19395,36022.75078,721163.0,305,4366.7880000000005,11662.0,0.8857142857142857
2,1592.7720080530526,1382.0969495734862,1217.9997029120022,1053.6523814085922,874.0704086691076,665.8383193309164,416.98873991397704,79.80246595161589,-216.60892650725145,00Q,QE1,Y62,2019-12-01,11038.0,702085.0,0.01572174309378494,18568,33065.07132000001,702085.0,274,4169.32127,11038.0,0.8380952380952381
3,1702.9731655635223,1458.2990661820368,1208.952512431948,1005.9122236733529,889.4781321462651,664.7757435154199,451.62147973923857,118.95335243651789,-222.38412807763234,00Q,QE1,Y62,2022-08-01,10999.0,755606.0,0.014556528137680219,20436,34436.54675,755606.0,292,4071.51828,10999.0,0.8285714285714286
4,1530.9321079899091,1302.3908263117628,1133.2914203508553,982.2564694797038,827.479865275629,641.4118415906123,448.3318898324651,88.37550750238006,-294.6621350947098,00Q,QE1,Y62,2022-12-01,11724.0,775162.0,0.01512458041028843,20950,70693.84193,775162.0,307,4476.6322,11724.0,0.8095238095238095
5,1504.2937660161151,1278.0803496944682,1140.1517594734141,997.168604290764,751.3015831642115,499.82086753481417,356.2465321875534,105.90997861407595,-444.15303252516605,00Q,QE1,Y62,2018-08-01,10549.0,666008.0,0.01583914907929034,17767,26302.953139999994,666008.0,279,4040.29357,10549.0,0.819047619047619
6,1589.4050815081137,1328.274842197985,1186.1186791118307,1027.5229705687525,909.1854404007536,655.8024264833366,416.0896129028988,202.64150257830624,-297.3803279397762,00Q,QE1,Y62,2023-04-01,10871.0,717279.0,0.015155887736849956,19520,54797.80134,717279.0,269,4267.34699,10871.0,0.8476190476190476
7,1462.0220466033497,1283.1745243877922,1064.6174596892488,982.1099147297864,810.9670691472165,569.4975242904547,311.64749944388313,0.0,-237.5037557575888,00Q,QE1,Y62,2019-05-01,10324.0,690475.0,0.014952025779354792,18244,28552.97532,690475.0,253,3988.94214,10324.0,0.8
8,1518.5287284524093,1333.688944330148,1119.480304703182,955.9268840861405,797.2704548365291,593.6568605846478,330.44460598345177,10.466483116935706,-273.7397120512396,00Q,QE1,Y62,2020-06-01,11004.0,716059.0,0.01536744877167943,19106,38294.13247,716059.0,278,4264.409170000001,11004.0,0.8095238095238095
9,1496.2736653147367,1318.9575385245553,1074.0748310621493,933.7936042653237,821.0547087524101,581.8954288119421,365.6440195121395,162.38199452361732,-188.32317732328374,00Q,QE1,Y62,2020-10-01,11417.0,733933.0,0.015555915866979684,19656,37312.34222,733933.0,289,4223.87763,11417.0,0.8380952380952381
10,1814.2465890254134,1668.850638528369,1384.9006321155975,1227.604166053763,1080.1212499248213,845.113300887675,685.254203380744,270.6487584325005,-157.73930636342266,00Q,QE1,Y62,2018-05-01,11363.0,651403.0,0.0174438865034395,17412,21947.12283,651403.0,293,4453.207160000001,11363.0,0.8857142857142857
11,1947.5249815501593,1743.028327767017,1585.5937056058465,1350.0414079701368,1192.4316129416184,1015.8801644588166,790.2134328586326,423.55769916241115,69.97451557060413,00Q,QE1,Y62,2021-11-01,12073.0,720370.0,0.01675944306398101,19453,36312.43494,720370.0,311,4444.31097,12073.0,0.9333333333333333
12,1229.7247786501393,1102.3342687888944,908.7721969627964,761.1945838176107,619.8264942093374,450.17584232007357,196.56322664210893,-110.03222988348716,-344.51932427161955,00Q,QE1,Y62,2020-08-01,9748.0,664169.0,0.014676987333043246,17687,35319.057349999995,664169.0,249,3720.6616200000003,9748.0,0.7714285714285715
13,1591.7901788801973,1420.419609697572,1208.7363036752795,1087.73587624215,881.970096573823,678.1672644049904,489.1974095585538,177.38699187878228,-200.56654488106142,00Q,QE1,Y62,2023-03-01,12491.0,798588.0,0.015641356995096344,21668,62043.62246000001,798588.0,327,4571.4250299999985,12491.0,0.8666666666666667
14,1512.6820661449601,1316.7772427569944,1059.5956367514846,847.9883926940602,658.0805397251825,433.00883897387394,284.8551396869225,40.89343191279477,-463.9185540379476,00Q,QE1,Y62,2022-07-01,10398.0,742544.0,0.014003210584153936,20084,33707.33613,742544.0,278,4064.88346,10398.0,0.8095238095238095
15,1352.5940791034482,1175.5413382758743,998.5429029881707,857.3513862681611,620.6740171531455,466.9330847872843,261.5681083427189,58.47061876449516,-510.6804369355741,00Q,QE1,Y62,2018-12-01,9821.0,645408.0,0.01521673112201894,16881,24059.881849999998,645408.0,258,3764.1410000000005,9821.0,0.8285714285714286
16,1421.522436783005,1223.1480079720095,1020.2109743126603,901.8113160718967,784.3505772863246,536.6751138932777,408.79719944469616,148.81552855590053,-271.69850099941686,00Q,QE1,Y62,2018-11-01,10318.0,661142.0,0.015606329653841384,17435,24554.383710000006,661142.0,254,3803.2953199999993,10318.0,0.8285714285714286
17,2369.70658513148,2126.1861525951317,1955.1382124916454,1736.7216244206793,1614.5901175071413,1389.3868412022057,1225.44813297554,907.6297172584163,515.181953868334,00Q,QE1,Y62,2019-10-01,12847.0,702131.0,0.018297155374139583,18527,33686.073650000006,702131.0,314,4963.78441,12847.0,0.9428571428571428
18,1527.216299220454,1263.7401178868095,1054.0618908947981,888.0388868761074,763.2646456051189,524.7510012160783,314.4581948418527,47.554294052068144,-407.858914154167,00Q,QE1,Y62,2018-07-01,10031.0,629548.0,0.0159336539866698,16731,22058.903700000003,629548.0,254,3970.7269800000004,10031.0,0.8285714285714286
19,2200.395303216508,2035.4843339487998,1740.4241764983162,1569.1061270106075,1462.0763510406396,1259.3565867373618,891.8281224586171,730.6628496266567,311.8770210854491,00Q,QE1,Y62,2021-08-01,12732.0,724009.0,0.017585416755869058,19510,37894.63156,724009.0,321,4866.18734,12732.0,0.9333333333333333
20,2147.454058937161,1847.9649830989874,1693.1212280848777,1485.98345604301,1350.2901278827703,1068.3522276969306,759.3175818480959,460.4180095083211,149.56151417822548,00Q,QE1,Y62,2021-04-01,12250.0,722369.0,0.016958092055445347,19449,41955.125909999995,722369.0,312,5059.9784,12250.0,0.9333333333333333
