month,ratio_quantity.00L,ratio_quantity.00N,ratio_quantity.00P,ratio_quantity.00Q,ratio_quantity.00R,ratio_quantity.00T,ratio_quantity.00V,ratio_quantity.00X,ratio_quantity.00Y,ratio_quantity.01A,ratio_quantity.01D,ratio_quantity.01E,ratio_quantity.01F,ratio_quantity.01G,ratio_quantity.01H,ratio_quantity.01J
1514764800,0.48157894736842105,0.9235751295336787,0.7337367624810892,0.8526603001364257,0.837037037037037,0.8486932599724897,0.637065637065637,0.8215962441314554,0.8227206946454414,0.799565453557849,0.7125,0.7424425634824667,0.8655737704918033,0.4772200772200772,0.6102403343782654,0.9262295081967213
1517443200,0.48253676470588236,0.9172932330827067,0.7479131886477463,0.868421052631579,0.8442703232125367,0.8478093774019985,0.6303630363036303,0.8316831683168316,0.8072378138847858,0.8060678167757287,0.7078947368421052,0.7215909090909091,0.8204667863554758,0.45836837678721615,0.5957219251336898,0.9106901217861976
1519862400,0.5116279069767442,0.921875,0.7524904214559387,0.8792401628222524,0.8331830477908025,0.8592375366568915,0.618595825426945,0.8292682926829268,0.814866760168303,0.8074398249452954,0.7179054054054054,0.7490445859872611,0.8456591639871383,0.49801113762927607,0.606280193236715,0.9172335600907029
1522540800,0.493431855500821,0.9133333333333333,0.7495987158908507,0.8862928348909658,0.846307385229541,0.85360524399126,0.6206543967280164,0.8380520951302378,0.8223234624145785,0.7990196078431373,0.7077814569536424,0.7193877551020408,0.8479338842975207,0.46520423600605143,0.5883211678832116,0.9159456118665018
1525132800,0.49592169657422513,0.9278481012658227,0.760361718161266,0.8781127129750983,0.8318815331010453,0.848208011243851,0.641735918744229,0.8320355951056729,0.8296853625170999,0.8103266596417281,0.7210610932475884,0.749691738594328,0.8546511627906976,0.488248673237301,0.5953065134099617,0.9225589225589226
1527811200,0.48304383788254757,0.9267643142476698,0.7547021943573667,0.8773841961852861,0.8519163763066202,0.8511080332409973,0.6294559099437148,0.834106728538283,0.8224101479915433,0.800321199143469,0.7197758206565252,0.7489823609226595,0.8630769230769231,0.48517940717628705,0.6027592768791628,0.9161747343565525
1530403200,0.5024752475247525,0.9243027888446215,0.7507396449704142,0.8825100133511349,0.8472222222222222,0.8539007092198582,0.6502683363148479,0.826530612244898,0.82381280110117,0.7986401673640168,0.7362110311750599,0.7478890229191797,0.849478390461997,0.49606299212598426,0.5986779981114259,0.9068736141906873
1533081600,0.5057121096725057,0.9259259259259259,0.765090909090909,0.8743718592964824,0.8324742268041238,0.8647375504710633,0.6345311130587205,0.8470343392299687,0.8251655629139073,0.8191543555781966,0.7084639498432602,0.764030612244898,0.8458015267175573,0.49121574139142654,0.6152389966871746,0.9235095613048369
1535760000,0.495583038869258,0.918075422626788,0.7619426751592356,0.8711048158640227,0.8648383937316356,0.8600583090379009,0.6259541984732825,0.8463329452852154,0.8365591397849462,0.8166939443535188,0.7183570829840737,0.7347204161248374,0.8555729984301413,0.4935752078609221,0.605955334987593,0.9157509157509157
1538352000,0.5043409629044988,0.9181818181818182,0.7614747930775019,0.8894536213468869,0.8509737510584251,0.8488219895287958,0.6491071428571429,0.8365180467091295,0.833118556701031,0.8181362725450901,0.7073906485671192,0.7370283018867925,0.8619186046511628,0.4896602658788774,0.5776744186046512,0.9234972677595629
1541030400,0.5286521388216303,0.910547396528705,0.7720964207450693,0.8694550063371356,0.864816472694718,0.8598510494245092,0.646784715750233,0.834920634920635,0.8378756114605171,0.8250639386189258,0.6994577846630519,0.7459526774595268,0.8526785714285714,0.49245147375988496,0.6125630444750114,0.9210836277974087
1543622400,0.517428350116189,0.9168831168831169,0.7743362831858407,0.881979695431472,0.8611346316680779,0.8600823045267489,0.6619343389529725,0.8472075869336143,0.8389945652173914,0.8179500254971953,0.7166276346604216,0.7343550446998723,0.8612804878048781,0.5060882800608828,0.6088674275680421,0.9181494661921709
1546300800,0.5141287284144427,0.9205921938088829,0.7603485838779956,0.8919567827130852,0.8632478632478633,0.8648484848484849,0.6543778801843319,0.8304033092037229,0.8358108108108108,0.8229736449527598,0.6992753623188406,0.7483296213808464,0.8646723646723646,0.4887955182072829,0.6111881645862228,0.9291084854994629
1548979200,0.5033726812816189,0.9182561307901907,0.7629382303839732,0.8972099853157122,0.8662361623616236,0.8610719322990127,0.6619718309859155,0.8404255319148937,0.8340874811463047,0.8267674042093902,0.7049455155071249,0.7527027027027027,0.8627145085803433,0.518341307814992,0.6086734693877551,0.917283950617284
1551398400,0.5046801872074883,0.9176788124156545,0.7745454545454545,0.8987012987012987,0.8653026427962489,0.8627320954907162,0.6371681415929203,0.8554603854389722,0.840244731475187,0.8320571720265442,0.7030397505845675,0.7453488372093023,0.8693623639191291,0.4901269393511989,0.6027014438751747,0.9235294117647059
1554076800,0.5052802599512591,0.9149484536082474,0.7552447552447552,0.8924302788844621,0.8725314183123878,0.8564002599090318,0.6430493273542601,0.8458149779735683,0.8342776203966006,0.8300653594771242,0.6922462030375699,0.7276119402985075,0.8606431852986217,0.48344880677444185,0.6149882903981264,0.9236812570145904
1556668800,0.5117554858934169,0.9014084507042254,0.766016713091922,0.8854679802955665,0.8648648648648649,0.8676557863501484,0.6475195822454308,0.8494167550371156,0.8396540252827678,0.8309859154929577,0.6896802325581395,0.7436781609195402,0.8678414096916299,0.4972375690607735,0.6068566340160285,0.9263271939328277
1559347200,0.5270700636942676,0.9159779614325069,0.7651573292402148,0.9024390243902439,0.8598901098901099,0.8613387978142076,0.662200956937799,0.8493303571428571,0.8362193362193362,0.8308510638297872,0.7034372501998402,0.7667057444314185,0.8532934131736527,0.5049580472921434,0.6209117938553023,0.9102272727272728
1561939200,0.5130293159609121,0.9269588313413014,0.7584905660377359,0.8958837772397095,0.8709415584415584,0.8710268948655256,0.6313901345291479,0.8563151796060255,0.8473436449226631,0.839475012619889,0.6885369532428356,0.7496947496947497,0.8609929078014185,0.5110793423874196,0.6177658142664872,0.923950056753689
1564617600,0.5355648535564853,0.9168704156479217,0.7931754874651811,0.9138817480719794,0.8704581358609794,0.8662053056516724,0.6630971993410214,0.8400392541707556,0.8489347966429954,0.8457394711067581,0.7100213219616205,0.7431991294885746,0.8650904033379694,0.5,0.6290178571428572,0.9217391304347826
1567296000,0.4935483870967742,0.9164383561643835,0.7609502598366741,0.897172236503856,0.8643344709897611,0.8763474952441345,0.6373626373626373,0.8558091286307054,0.8333333333333334,0.8461538461538461,0.6964285714285714,0.7436781609195402,0.8645980253878702,0.5203193033381712,0.6280459770114942,0.9159090909090909
1569888000,0.5112359550561798,0.914179104477612,0.763724808895066,0.8997555012224939,0.872,0.8579356270810211,0.6641477749790092,0.8467005076142132,0.8318414322250639,0.8537414965986394,0.6803751803751804,0.7443762781186094,0.8739837398373984,0.5070422535211268,0.6211180124223602,0.9327024185068349
1572566400,0.5135975135975136,0.9255874673629243,0.772831926323868,0.9051383399209486,0.8929503916449086,0.873862947240752,0.6395891690009337,0.8302469135802469,0.8352010547132498,0.8522286821705426,0.6970149253731344,0.7230955259975816,0.8710644677661169,0.5325697924123121,0.6280285035629454,0.9289805269186713
1575158400,0.5167977126518942,0.9088729016786571,0.7829848594087959,0.8969849246231156,0.8792111750205424,0.8813857897827363,0.674933569530558,0.8583247156153051,0.8394113883557262,0.8455635491606714,0.7017416545718432,0.7451205510907003,0.8635703918722787,0.5121951219512195,0.6216931216931217,0.9055036344755971
1577836800,0.49227202472952086,0.9082007343941249,0.7662337662337663,0.8974668275030157,0.8826728826728827,0.8769587928032502,0.6471095772217429,0.8578680203045685,0.831758034026465,0.8591682419659735,0.6954419889502762,0.7400215749730313,0.8772919605077574,0.5166666666666667,0.6322521699406122,0.9323394495412844
1580515200,0.4966996699669967,0.9164222873900293,0.7848297213622291,0.9111747851002865,0.879746835443038,0.8697951090548579,0.6515151515151515,0.8506493506493507,0.8358422939068101,0.8585594989561587,0.7005473025801408,0.7524390243902439,0.8724409448818897,0.5333827893175074,0.6332684824902723,0.916955017301038
1583020800,0.5441265976871577,0.9267015706806283,0.8117229129662522,0.9022556390977443,0.8938506588579795,0.8834745762711864,0.674982674982675,0.8614173228346457,0.8461095100864553,0.858700040371417,0.7087011349306431,0.7765567765567766,0.8776896942242356,0.5497937536829699,0.6437883435582822,0.9216417910447762
1585699200,0.5039123630672926,0.9138817480719794,0.7780337941628265,0.9097320169252469,0.8778930566640064,0.8763313609467456,0.663527397260274,0.8479591836734693,0.852511125238398,0.8585810162991371,0.7036516853932584,0.7523923444976076,0.8819345661450925,0.519916142557652,0.627689429373246,0.9209401709401709
1588291200,0.5221757322175732,0.9015047879616963,0.770573566084788,0.8891855807743658,0.8870106761565836,0.8811369509043928,0.6512059369202227,0.8511837655016911,0.8481355932203389,0.8528497409326425,0.7027231467473525,0.7632241813602015,0.8813813813813813,0.5018839487565938,0.6228513650151668,0.9205448354143019
1590969600,0.5224940805051302,0.9089726918075423,0.7755430410297667,0.8984771573604061,0.892707460184409,0.8804682686383241,0.6407678244972578,0.8522114347357066,0.8392056374119155,0.8619186046511628,0.6845540246555475,0.7626918536009445,0.880184331797235,0.5145287030474841,0.628780487804878,0.9274553571428571
1593561600,0.521774193548387,0.9021879021879022,0.7690631808278867,0.9040767386091128,0.8889763779527559,0.8804026050917703,0.6287944492627927,0.8527918781725888,0.8362346872985171,0.8564102564102564,0.6932862190812721,0.7522421524663677,0.870604781997187,0.5198054204308548,0.632929104477612,0.9189473684210526
1596240000,0.5088013411567477,0.888283378746594,0.7797286512370312,0.9109874826147427,0.8964912280701754,0.8746041798606713,0.6389684813753582,0.8680947012401353,0.8386396526772794,0.8501777552056882,0.6969930609097919,0.7540574282147315,0.8787878787878788,0.5045180722891566,0.6476991588322613,0.9289099526066351
1598918400,0.5218080888183981,0.8941469489414695,0.7855563743551953,0.8946731234866828,0.8777686628383922,0.8789156626506024,0.6494755244755245,0.8752535496957403,0.8437892095357591,0.8600377002827522,0.7008426966292135,0.7712344280860702,0.8779411764705882,0.5229924502402197,0.6300089047195013,0.9283422459893048
