month,ratio_quantity.01K,ratio_quantity.01T,ratio_quantity.01V,ratio_quantity.01W,ratio_quantity.01X,ratio_quantity.01Y,ratio_quantity.02A,ratio_quantity.02E,ratio_quantity.02G,ratio_quantity.02H,ratio_quantity.02M,ratio_quantity.02P,ratio_quantity.02Q,ratio_quantity.02T,ratio_quantity.02X
1514764800,0.6799537839399191,0.8641791044776119,0.9694072657743786,0.7388374052232519,0.9218910585817061,0.9322555812163202,0.9311163895486936,0.8991477272727273,0.9657701711491442,0.9544159544159544,0.8540372670807453,0.9235611510791367,0.8838095238095238,0.7758186397984886,0.9477707006369427
1517443200,0.6629287598944591,0.8806451612903226,0.968,0.7454545454545455,0.9183673469387755,0.9331619537275064,0.9380645161290323,0.8783382789317508,0.9418282548476454,0.952303961196443,0.8447867298578199,0.9254473161033797,0.8832684824902723,0.7692307692307693,0.9490167516387472
1519862400,0.6680647094068305,0.8619676945668135,0.9694915254237289,0.7340513670256835,0.9088291746641075,0.927570093457944,0.9463414634146341,0.8881491344873502,0.969047619047619,0.9498607242339833,0.8495486459378134,0.9250217959895379,0.8969804618117229,0.766497461928934,0.9498730964467005
1522540800,0.6831432192648923,0.8668730650154799,0.9667359667359667,0.7265625,0.9116751269035533,0.9345941686367218,0.9425717852684145,0.8925294888597641,0.946524064171123,0.9532293986636972,0.8583877995642701,0.9366071428571429,0.8871252204585538,0.7456724367509987,0.9528118939883645
1525132800,0.6725352112676056,0.8559782608695652,0.9675213675213675,0.7451802179379715,0.906679764243615,0.9283047050037341,0.951073985680191,0.8937583001328021,0.9595238095238096,0.9655414908579466,0.857429718875502,0.9295652173913044,0.8955223880597015,0.7484586929716399,0.9501246882793017
1527811200,0.6816009557945042,0.8676236044657097,0.9731182795698925,0.7578512396694215,0.8985645933014355,0.9345794392523364,0.9430604982206405,0.9112343966712899,0.9461538461538461,0.9521800281293952,0.8442105263157895,0.9260908281389136,0.8944543828264758,0.7503105590062111,0.9356466876971609
1530403200,0.6858006042296072,0.888268156424581,0.977859778597786,0.7610324729392173,0.8973384030418251,0.9272581934452439,0.9464720194647201,0.9081885856079405,0.9452954048140044,0.9637630662020906,0.8538622129436325,0.9310938845822567,0.8741379310344828,0.7765293383270911,0.955076923076923
1533081600,0.669327251995439,0.874828060522696,0.9790940766550522,0.7695406929895245,0.8935574229691877,0.9305247597930525,0.9436133486766398,0.9143920595533499,0.946078431372549,0.9618983957219251,0.8526912181303116,0.9334500875656743,0.9172794117647058,0.7327887981330222,0.9500320307495196
1535760000,0.6887459807073955,0.8647058823529412,0.9714828897338403,0.7648114901256733,0.8830769230769231,0.9186046511627907,0.9511228533685601,0.9102902374670184,0.9615384615384616,0.9670658682634731,0.8654661016949152,0.9429373246024322,0.9024390243902439,0.758893280632411,0.9502982107355865
1538352000,0.6721698113207547,0.8751753155680224,0.9712230215827338,0.7607843137254902,0.9042844120328167,0.933933933933934,0.9492502883506344,0.9090909090909091,0.9551569506726457,0.9613034623217923,0.8625123639960435,0.939843068875327,0.8727272727272727,0.758177570093458,0.945398773006135
