month,ratio_quantity.97R,ratio_quantity.99A,ratio_quantity.99C,ratio_quantity.99E,ratio_quantity.99F,ratio_quantity.99G,ratio_quantity.A3A8R,ratio_quantity.B2M3M,ratio_quantity.D2P2L,ratio_quantity.D4U1Y,ratio_quantity.D9Y0V,ratio_quantity.M1J4Y,ratio_quantity.M2L0M,ratio_quantity.W2U3Z,ratio_quantity.X2C4Y
1514764800,0.46007276419324816,0.4664454781775893,0.4710833386469426,0.512971441028995,0.5476127670799261,0.5059119325903778,0.41249268377564635,0.5740835055013693,0.5144574640224503,0.41808909242298087,0.5514733847534724,0.5795437377247318,0.49045797354902176,0.4226789621756799,0.5066323413910463
1517443200,0.46107707309893103,0.4660469483568075,0.46633147782366674,0.5100813242866079,0.5393231930196911,0.5075330999847816,0.41104926942054204,0.5676408201744049,0.5094110761453182,0.41443306802423874,0.5467856934865263,0.57519115199052,0.490696489653332,0.4158303862582097,0.505870747317261
1519862400,0.45618271123091936,0.45991096968568573,0.4624673102379492,0.5020736458464246,0.5364577938891766,0.49818031998901324,0.4042193537056551,0.565970788858092,0.5038466708309284,0.4112151143748599,0.5427864134437956,0.5684771742752416,0.4844929649965683,0.41243699790037075,0.5034053700065488
1522540800,0.4538126436387336,0.45940373962460335,0.45681157483209145,0.48941279196681947,0.5250787102377592,0.49702212138400453,0.4010279050581402,0.5598034196785092,0.49899338745580724,0.40636048744593406,0.5375136002716197,0.5660139970118738,0.4820905206165962,0.40695694876411853,0.5010773229081055
1525132800,0.449849960604181,0.45707492285121665,0.453585500394011,0.5006057983556902,0.5260204869511504,0.487957769712966,0.39808722346854436,0.5590011238309301,0.4961316859628797,0.404180402851373,0.5346102830421978,0.5628548052111524,0.47985433791899146,0.40314362116522434,0.499557856141486
1527811200,0.4452675882836025,0.45446586471958117,0.4476479020067761,0.49653271692745377,0.5252788723014595,0.4900357339197361,0.396417142362913,0.552910451509216,0.49233689205219455,0.4049790616793243,0.5294546570979007,0.5600337158788822,0.47802123941389973,0.398858923930041,0.49577895459883453
1530403200,0.44453848451657874,0.45255474452554745,0.44408563955178093,0.49729466028029096,0.5186724202226839,0.48313917841814835,0.39301965340303996,0.5524170785092454,0.4888847433386189,0.4009507060646689,0.5256404497746635,0.5559733202853391,0.4701800134589502,0.39654866425163643,0.49475043029259896
1533081600,0.442275223342349,0.4498290496521458,0.44088303297120957,0.4902983517629877,0.5164736842105263,0.48598800834202294,0.39304967935925067,0.548035768878019,0.4856066030980289,0.4015588622330195,0.5211823537267588,0.5536991337630943,0.47078980007988397,0.39141419403233874,0.4918544343297394
1535760000,0.43992076686357046,0.44567351253397763,0.44108068589658384,0.49148837209302326,0.5164145018555524,0.4767294713160855,0.3901918497551332,0.5447280011685413,0.48209719708100296,0.3928296773721024,0.5177488566206176,0.5499258396016528,0.46573169902802636,0.38823188975518136,0.4866929748084247
1538352000,0.43584754492388694,0.44427299703264095,0.4295656575242795,0.48661397246302907,0.5095900516387396,0.4716576105185483,0.3851175933529535,0.5412810776774981,0.47723446443937295,0.3974184319869219,0.515350475002751,0.5455938507927485,0.45758664368627616,0.3850554741364115,0.48479595672695375
1541030400,0.4353039134054954,0.4419879885107494,0.4276832355863218,0.4788744935666266,0.506725976740447,0.4656643356643357,0.3810700994708769,0.5373810202056913,0.4757645546569546,0.39065301337746516,0.5113509073258159,0.5427468704771095,0.4537490874960893,0.37993366074413104,0.48391596386188546
1543622400,0.4300982760332219,0.437985853351075,0.4254439537724326,0.4849669904545646,0.5040400775694893,0.47676038500506585,0.3812017167381974,0.5333477270942922,0.47321358844201483,0.38979748068759135,0.5073225965048197,0.5388987878635781,0.4497913136906484,0.37476891457387584,0.47787903528321457
