,cost_savings_10,cost_savings_20,cost_savings_30,cost_savings_40,cost_savings_50,cost_savings_60,cost_savings_70,cost_savings_80,cost_savings_90,pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,denom_items,denom_cost,denom_quantity,num_items,num_cost,num_quantity,percentile
27,-1491.346498329336,-2552.742517223958,-3676.0985285379993,-4825.967166881086,-6060.148661338108,-7381.785949617066,-8637.474083792096,-10079.572940060292,-14014.222935085474,11J,QVV,Y58,2019-03-01,24124.0,411948.0,0.05856078922582462,3664,12312.518399999999,411948.0,202,1939.3347099999999,24124.0,0.0
28,-1827.6151168214546,-2938.2081541407733,-3870.905847997543,-5414.360755369562,-7201.75919660143,-8555.72179775195,-9465.89800505407,-11234.139589026156,-15514.639893247346,11J,QVV,Y58,2018-07-01,27413.0,406474.0,0.06744096793398839,3643,12255.345439999997,406474.0,251,2206.2295999999997,27413.0,0.0
29,-1801.9312126294317,-2557.2364152310347,-4041.835346796488,-5151.512698209968,-6484.077164041642,-7749.766911888699,-9012.17611638831,-10255.970642506123,-14583.247442805761,11J,QVV,Y58,2018-11-01,26306.0,403045.0,0.06526814623677257,3580,11729.34436,403045.0,220,2118.8470500000003,26306.0,0.0
30,-237.6540013768681,-492.30314210070355,-652.3157729410414,-940.7406564569064,-1150.1007710188314,-1444.74345784686,-1717.7394719274052,-2239.5677072921353,-2680.7685687336525,11X,QSL,Y58,2022-11-01,15376.0,344586.0,0.044621661936352607,3315,19857.349790000004,344586.0,146,1175.0555900000002,15376.0,0.0
31,-1265.1072769943057,-2556.8826393031704,-3960.108041931031,-5445.748368654102,-7080.775422157421,-8883.870084650196,-10890.738190587985,-15076.489999550213,-22139.801268768584,15N,QJK,Y58,2022-01-01,33912.0,708558.0,0.047860584454624745,6098,17454.69303000001,708558.0,283,2712.297660000001,33912.0,0.0
32,-1342.6456987064594,-3337.055625542813,-4343.098063219859,-5838.020628979048,-7746.311841000403,-9221.609609087853,-11512.933140982557,-13845.629813016782,-20100.30139699399,15N,QJK,Y58,2021-03-01,32641.0,707155.0,0.046158197283480994,6024,24319.056219999988,707155.0,274,2811.5011999999992,32641.0,0.0
33,-1300.6743305636592,-2630.4937208348892,-3727.5716400144993,-4820.982236779659,-6572.460340677968,-7884.5735267762975,-9629.284237817472,-11979.77854590397,-18239.41545639784,15N,QJK,Y58,2021-04-01,34614.0,666391.0,0.051942478214741794,5704,23819.103610000002,666391.0,294,2930.7693499999996,34614.0,0.0
34,-1469.3623782436662,-3232.753921874795,-4722.745037017703,-6040.396954113639,-8148.936013147431,-9754.48436184015,-11948.791272539456,-13509.21894140268,-20807.30671110373,15N,QJK,Y58,2020-10-01,37719.0,745065.0,0.050625113245153106,6387,25693.16466999999,745065.0,339,3153.0539299999996,37719.0,0.0
35,-1805.9806890857908,-3423.6245105111557,-4708.8181179923195,-6343.2333925161,-7854.49515121564,-9819.55119941134,-12361.239846311211,-14272.536086871616,-21318.023855754036,15N,QJK,Y58,2020-01-01,38803.0,733402.0,0.05290822768413503,5984,26195.257390000013,733402.0,328,3202.3501799999995,38803.0,0.0
36,-2984.9571922545365,-4110.339162570908,-6498.162195335408,-8689.563503408292,-10751.309380822324,-12958.171940503027,-15204.159777132616,-17703.75035033312,-26484.065580404178,15N,QJK,Y58,2019-05-01,41790.0,706761.0,0.059128899302593095,5828,21660.02762000001,706761.0,339,3601.156060000001,41790.0,0.0
37,-1251.9156255415292,-2944.1322572877652,-4075.233186319205,-5141.0845992442155,-7352.5799484782365,-8793.860627435166,-11152.993035178853,-13041.582799675798,-18828.52957569339,15N,QJK,Y58,2020-04-01,35983.0,676415.0,0.05319663224499752,5775,23525.12008000002,676415.0,304,3046.92081,35983.0,0.0
38,-1622.0770293213645,-2675.440852062311,-4486.40488176082,-6101.601453792744,-8225.700929296552,-9721.163561008747,-12348.089951497717,-15672.122857344213,-23920.072559397566,15N,QJK,Y58,2021-12-01,34539.0,702593.0,0.049159328373610325,6089,19934.79425,702593.0,286,3026.3663700000006,34539.0,0.0
39,-1194.1030986472724,-2674.504790012521,-3748.691009149501,-4924.162531103881,-6869.09941169677,-8308.22836342168,-9688.063823393095,-12233.9602052056,-19309.664049981053,15N,QJK,Y58,2021-05-01,29900.0,660611.0,0.04526112946953653,5775,23371.788350000017,660611.0,263,2519.3739500000006,29900.0,0.0
40,-2983.4612175801813,-4276.571427593863,-6796.805374996136,-8466.70131146441,-11540.49663380122,-13424.611390235284,-15248.348293991952,-18119.745546886345,-25259.474376653878,15N,QJK,Y58,2018-06-01,45654.0,649362.0,0.0703059310523252,5318,23696.03019,649362.0,383,3920.415999999999,45654.0,0.0
41,-1503.7721604507824,-2995.63448242312,-4237.093501542717,-5565.171174081421,-7557.194266359718,-9806.520905869322,-11589.583500716515,-15761.157121351036,-22680.641820848436,15N,QJK,Y58,2022-05-01,35210.0,683194.0,0.051537337857182584,6041,16720.67290000001,683194.0,303,3139.7251300000003,35210.0,0.0
42,-1529.6507116766516,-2599.1485753657726,-4117.776011751335,-5373.67863098556,-6969.617760568493,-8136.259134333581,-10625.781655146991,-14612.811424014864,-21279.748180778057,15N,QJK,Y58,2022-07-01,30379.0,681214.0,0.044595384123050905,6046,16432.29041,681214.0,259,2600.9355100000007,30379.0,0.0
43,-1244.7603603279167,-2330.216693628732,-3680.01654380318,-4690.923090461398,-6008.173805517221,-7358.723699788421,-9311.76674046952,-12576.55325381552,-18737.635307273336,15N,QJK,Y58,2022-08-01,28114.0,678914.0,0.04141025225580854,5971,18992.48069,678914.0,236,2350.08523,28114.0,0.0
44,-1362.866036225838,-3156.992847876416,-4263.489331521425,-5800.306253958723,-7558.781173065599,-8614.333978200517,-11206.196091967871,-13227.708456975433,-19056.858650154525,15N,QJK,Y58,2020-09-01,37250.0,717095.0,0.05194569757145148,6130,25806.68295,717095.0,332,3129.2513799999997,37250.0,0.0
45,-1624.0032180973612,-2563.7354854554433,-3911.9647366755635,-5132.293275001521,-7255.224459215668,-8516.154908677829,-10615.115091194559,-13905.393251019483,-21285.54308159951,15N,QJK,Y58,2022-02-01,27358.0,646154.0,0.042339751823868614,5603,15818.945450000003,646154.0,245,2312.19551,27358.0,0.0
46,-1038.215874226502,-1837.4196037290494,-2737.3546190092275,-3620.316138396338,-5170.879163017773,-6243.925301129275,-7330.271731830617,-9829.269965913394,-11891.059121313061,15N,QJK,Y58,2023-04-01,30602.0,634180.0,0.04825443880286354,5643,24032.276829999995,634180.0,264,2710.694880000001,30602.0,0.0
47,-1017.1234320060757,-1778.1059939479892,-2409.7027806911137,-3336.0070102711034,-4164.733076025725,-5096.544517869173,-6385.465517939796,-7647.2996842741995,-9363.118021914357,15N,QJK,Y58,2023-01-01,31012.0,684204.0,0.04532566310632501,6066,31869.394130000015,684204.0,268,2521.37279,31012.0,0.0
48,-1463.1337741668103,-3537.3837093002585,-4910.1608685074025,-6291.011978628609,-7752.054547717758,-9584.939674410132,-11869.278665041871,-13584.704093003224,-20278.17916242862,15N,QJK,Y58,2020-02-01,34776.0,649880.0,0.05351141749246015,5303,23408.063230000014,649880.0,271,3058.876490000001,34776.0,0.0
49,-1885.932242167164,-3446.732439967069,-5006.711583087104,-6522.768861917157,-7852.188634288828,-9409.637768930039,-11137.314195257346,-13435.331140501181,-19503.0942784135,15N,QJK,Y58,2019-08-01,35603.0,675948.0,0.05267121139495937,5635,26616.79115,675948.0,300,2982.4438800000003,35603.0,0.0
50,-1150.5138075791729,-2194.4776475564104,-3527.2224727944886,-4828.790481537781,-6534.651271382532,-7847.174274629691,-9656.990410340168,-14012.923417911083,-19945.913367311154,15N,QJK,Y58,2021-08-01,32956.0,663462.0,0.04967277703922757,5774,20143.204309999997,663462.0,283,2641.837779999999,32956.0,0.0
51,-1868.8905009132504,-3299.4218924942397,-4994.7058541182305,-6470.183138018434,-8418.663911810017,-10421.499432484768,-12704.864390681916,-15025.766621017563,-22797.40902189622,15N,QJK,Y58,2021-01-01,36673.0,777286.0,0.04718083176591371,6348,26755.560779999996,777286.0,304,3132.8180399999987,36673.0,0.0
52,-1438.026058430576,-3226.3902248785125,-4349.172498941807,-6233.186927855102,-7908.597009943012,-9957.521984609473,-11543.371864032575,-15685.388315072007,-23793.63412549875,15N,QJK,Y58,2021-07-01,30681.0,699969.0,0.04383194112882142,6013,21202.50671,699969.0,278,2651.2818999999995,30681.0,0.0
53,-1035.4691047981214,-2749.6801547572177,-4312.852552205804,-5704.572785622549,-7472.201425786494,-9179.270740520158,-10675.91090940628,-12981.823538696997,-20341.22889205759,15N,QJK,Y58,2020-12-01,32691.0,684466.0,0.04776132050386725,5837,23535.608799999995,684466.0,263,2774.5596499999974,32691.0,0.0
54,-1325.8306729137985,-2628.468285367202,-3895.2559017555577,-4802.426989062496,-6772.740915193484,-7949.074085939381,-10450.273460679131,-14089.648122645089,-21096.44124776016,15N,QJK,Y58,2022-06-01,30450.0,668399.0,0.04555662112001963,5933,15946.586760000002,668399.0,263,2587.589140000001,30450.0,0.0
55,-1287.1806629510975,-2236.9777500422642,-2825.4443339572244,-3803.492534300607,-5028.86749451232,-5934.082357031926,-6840.212585746063,-9345.099273937405,-12396.761632960712,15N,QJK,Y58,2023-05-01,30879.0,681274.0,0.045325375693186586,6085,28082.06856,681274.0,257,2782.7600600000014,30879.0,0.0
56,-935.448062903648,-1582.5977288304712,-2041.1271390617694,-2569.5034084234576,-3137.8712810464713,-3792.900186218947,-4805.128721101282,-6114.686174530114,-7507.72860811904,15N,QJK,Y58,2022-12-01,26908.0,658606.0,0.04085598977233733,5760,38256.03039999999,658606.0,234,2405.189310000001,26908.0,0.0
57,-1803.8297169664984,-3298.9395253572256,-5007.803299185613,-6520.432414951607,-8041.61423344156,-9781.367049794299,-11529.768743826917,-14346.713968738473,-20133.21107075657,15N,QJK,Y58,2019-10-01,37541.0,676354.0,0.05550495746310364,5654,25756.448909999996,676354.0,325,3211.414379999999,37541.0,0.0
58,-1689.1576899676656,-2835.5009301946484,-4301.785401699355,-5673.513007146063,-7177.000653386756,-8544.810060627227,-10462.09711434233,-13132.683487876195,-18430.415349732597,15N,QJK,Y58,2020-07-01,37982.0,707640.0,0.05367418461364536,5970,25544.077150000005,707640.0,329,3211.653730000001,37982.0,0.0
59,-1171.719787541584,-2718.336031638857,-3884.123496896642,-5027.852401474589,-7038.5099688333685,-8359.434131465609,-10213.74838694432,-14054.420576758825,-19253.82853776171,15N,QJK,Y58,2021-06-01,35135.0,689508.0,0.05095662414359224,6039,24587.389539999993,689508.0,310,2988.4140300000013,35135.0,0.0
60,-1028.9621024806656,-2647.9495746922075,-3940.209726036792,-5217.1682943925625,-6701.706639077023,-8227.1071741265,-9714.293224215366,-12737.590106939791,-18707.32942101447,15N,QJK,Y58,2021-02-01,33819.0,677853.0,0.04989134812415081,5706,23318.99202000001,677853.0,280,2777.261170000001,33819.0,0.0
61,1120.6339387008093,1062.5130950470689,1020.3403458117682,974.1911168927372,897.8325359665814,841.3320676891935,787.159472842367,687.2071109739563,409.4136720032784,00V,QOP,Y62,2021-05-01,109037.0,117941.0,0.9245046251939529,1015,5132.4029,117941.0,934,4837.609490000001,109037.0,1.0
62,1351.5489840151722,1275.9789841061875,1215.6597406310693,1156.054734075581,1086.760459414245,1015.5588471266647,946.1409846670267,805.0215819083214,526.3701363816699,00V,QOP,Y62,2021-02-01,115719.0,124350.0,0.9305910735826297,1033,5448.869470000001,124350.0,963,5173.315640000001,115719.0,1.0
63,1030.9947795800108,980.2359411884254,913.5901617318673,839.4635201078922,742.932700703419,665.4039091321429,600.0003438715371,501.3409050617088,232.3748473728724,00V,QOP,Y62,2018-09-01,82984.0,87016.0,0.9536636940332812,769,3888.2587900000003,87016.0,730,3764.7761399999986,82984.0,1.0
64,1624.8315828698906,1542.6732625465893,1482.2320550960449,1420.968560912334,1325.2344688918693,1218.8459113982403,1141.3248022442021,947.5558935580125,551.5068790180562,00V,QOP,Y62,2021-10-01,97558.0,106528.0,0.9157967858215681,906,4498.64251,106528.0,804,4269.502530000001,97558.0,1.0
65,1255.2829057521076,1191.051388186277,1066.1127296877457,1000.4771801044108,864.2477218125332,779.8212240560788,670.0247193005594,527.014159251069,230.1318095777051,00V,QOP,Y62,2018-05-01,93404.0,96288.0,0.9700481887670322,860,4697.96765,96288.0,821,4601.908189999999,93404.0,1.0
66,-45.6745401934395,-43.28933951444651,-41.59933684859425,-39.651899489354946,-37.55706500658289,-35.14282380143686,-31.412051283398796,-26.585413039485502,-21.451074055158642,00V,QOP,Y62,2022-12-01,62167.0,94052.0,0.6609854123250968,816,5287.661089999999,94052.0,536,3477.3164999999995,62167.0,1.0
67,545.557465157146,519.447794605936,499.58816683121495,474.00602525452905,446.3702528738986,409.86297236939026,359.316465610691,332.0165717040427,275.32633813195025,00V,QOP,Y62,2023-02-01,76723.0,103794.0,0.7391853093627763,859,5237.493050000001,103794.0,617,4030.9561000000003,76723.0,1.0
68,1221.0705082070472,1160.5650897434725,1089.3110172555898,964.6564923509954,855.1778467777217,766.5574852860013,713.3370822157285,567.28421662959,250.75993842496246,00V,QOP,Y62,2018-08-01,91667.0,96203.0,0.9528497032317079,852,4392.826899999999,96203.0,811,4253.923739999998,91667.0,1.0
69,-339.1127043240376,-321.69515400549517,-310.7505733902153,-291.0228220713725,-276.7029609490728,-256.54992289353504,-237.87747892418338,-202.1853516259498,-172.0079939372563,00V,QOP,Y62,2022-11-01,90024.0,110996.0,0.8110562542794335,920,5929.108100000001,110996.0,729,4737.78654,90024.0,1.0
70,1217.163615715608,1143.9393827379313,1107.002800719034,1052.1171140977403,982.0547069576205,927.8895395924337,843.7642021334314,758.1198607766701,528.4812478208587,00V,QOP,Y62,2021-03-01,108735.0,115021.0,0.945349110162492,990,5004.107749999998,115021.0,927,4803.39481,108735.0,1.0
71,1212.595717802984,1144.7516642242153,1098.7206160718524,1032.75059940356,947.6852193372861,911.0591088917545,797.7037160780101,742.4675888747151,435.3936181832232,00V,QOP,Y62,2020-03-01,112093.0,119499.0,0.938024585979799,1030,5311.774850000002,119499.0,959,5066.753269999999,112093.0,1.0
72,1105.455880519904,1047.0260648789836,980.2426121186054,921.1281311144121,861.6794052001887,793.6887895612754,725.3601704355951,615.2722095123008,389.1323253511773,00V,QOP,Y62,2019-10-01,102831.0,109299.0,0.9408228803557215,952,5102.367039999999,109299.0,894,4874.37593,102831.0,1.0
73,1828.8851188572417,1715.9640543112487,1621.130741881957,1464.197855250618,1282.4616764979328,1144.7956790175076,1052.252269506253,872.4638903907344,437.2381732290214,00V,QOP,Y62,2018-07-01,105907.0,109106.0,0.9706798892819827,931,5073.403039999999,109106.0,898,4988.13245,105907.0,1.0
74,1162.979566253708,1107.1556042484394,1038.4784483230233,969.1111426134212,913.3810582244214,837.1643508510888,752.3946615381019,671.6835144785609,421.0266430004531,00V,QOP,Y62,2019-07-01,107826.0,112866.0,0.9553452766998033,923,5053.3303000000005,112866.0,875,4887.3295499999995,107826.0,1.0
75,655.0039345672485,619.8467913841532,590.66722830869,547.8722786486778,509.5854079496321,466.5360269008215,406.98830213358815,348.6919801443746,269.4217392880528,00V,QOP,Y62,2023-01-01,84710.0,129153.0,0.6558887521002222,1074,6560.04357,129153.0,713,4562.155790000001,84710.0,1.0
76,2013.1345854396072,1917.6693949846076,1777.397751966906,1611.2292439806447,1519.9805237169876,1338.788278359163,1227.878105557415,1052.6625373883408,581.659792143415,00V,QOP,Y62,2019-01-01,99010.0,103374.0,0.9577843558341556,892,4745.3193599999995,103374.0,849,4643.5184,99010.0,1.0
77,878.9030267074654,819.0155874903094,779.3809671447966,739.5132368753466,697.3302305905354,644.4114406426133,578.4583410977239,528.9308303052549,335.67780202639824,00V,QOP,Y62,2020-02-01,99812.0,105274.0,0.9481163440165663,880,4471.83448,105274.0,831,4290.470539999999,99812.0,1.0
78,1311.9550907226285,1225.1377602533548,1187.7021194795752,1116.0324069034323,1053.2344457881527,981.0749284577023,906.9401147462904,812.7714280114915,531.9475256897013,00V,QOP,Y62,2020-11-01,110527.0,118570.0,0.9321666526102724,1030,5219.28903,118570.0,957,4962.97658,110527.0,1.0
79,1538.4554772398387,1471.8182239890075,1360.6461152564389,1272.5923137822756,1188.911463074549,1084.310320666742,1002.2376079471328,835.4185323750685,473.6523047264418,00V,QOP,Y62,2019-06-01,95860.0,101642.0,0.9431140670195391,884,4538.94831,101642.0,838,4381.515699999999,95860.0,1.0
80,660.3137995948587,626.0926557107628,598.1788870950104,551.5031936865857,511.7182542724213,468.8582590686251,421.7258410850509,368.0763921242724,224.1383740635638,00V,QOP,Y62,2019-09-01,91636.0,98237.0,0.9328053584698229,883,4378.8698,98237.0,822,4135.05267,91636.0,1.0
81,1280.61871675447,1234.794789630785,1183.1952349316093,1132.5688892029707,1043.6642902652757,982.1390668234635,919.8512447902513,776.5662365582384,658.3494759079258,00V,QOP,Y62,2023-04-01,73404.0,99150.0,0.7403328290468987,850,4937.919609999999,99150.0,608,4027.9595299999996,73404.0,1.0
82,1500.8524701185625,1419.572307052862,1303.353170948335,1235.027320509509,1099.3217714789262,984.2558088580176,903.1680910199407,756.0491041474334,398.5701406404869,00V,QOP,Y62,2018-10-01,96148.0,99508.0,0.9662338706435664,857,4600.66755,99508.0,823,4504.64789,96148.0,1.0
83,804.5302127884042,764.859287445965,721.5471558728245,680.5600258360537,640.7777443756258,584.0601931719675,535.2106909494214,470.8493829066738,289.45678582117125,00V,QOP,Y62,2019-11-01,105954.0,110378.0,0.9599195491855261,917,4810.711499999999,110378.0,866,4654.097739999999,105954.0,1.0
84,1065.898347454854,1017.0519509082983,921.85175387049,858.7725217427437,742.661904059024,671.4906954340286,602.6002208962514,494.1350585524424,224.43644898844104,00V,QOP,Y62,2018-06-01,94322.0,96749.0,0.9749144694002005,866,4460.0688,96749.0,841,4380.049169999999,94322.0,1.0
85,689.9996858173254,644.0869299464653,619.2220988463155,584.2092971318502,548.417076408351,487.52024010925015,458.2485457079547,385.34855650082136,257.7796605108201,00V,QOP,Y62,2019-12-01,89381.0,95149.0,0.9393792893251637,812,4129.38111,95149.0,763,3925.9280000000003,89381.0,1.0
86,1046.5667048100145,993.0809828396241,952.7652390464791,913.2123335127208,843.6789427728736,797.9981976131357,733.8715358812506,601.0518233586217,421.24374900650673,00V,QOP,Y62,2021-06-01,110914.0,119664.0,0.9268785933948389,1027,5104.238059999999,119664.0,941,4815.12265,110914.0,1.0
87,1033.5728957346655,968.323955884026,939.9352834668744,886.852378227145,833.6988037315023,788.4280876431958,708.8999510521826,641.9767796790484,405.9647086276873,00V,QOP,Y62,2020-08-01,102165.0,107912.0,0.9467436429683446,975,4765.06796,107912.0,911,4571.834090000001,102165.0,1.0
88,1016.9146960590442,969.1764145222187,929.7931607083683,890.541557606779,827.6664367887333,780.5637782289364,717.9315954428121,633.5527994566492,408.8423528068115,00V,QOP,Y62,2021-04-01,95998.0,105092.0,0.9134662961976173,959,4611.72342,105092.0,874,4310.240829999999,95998.0,1.0
