name,is.nbreak,is.tfirst,is.tfirst.pknown,is.tfirst.pknown.offs,is.tfirst.offs,is.tfirst.big,is.slope.ma,is.slope.ma.prop,is.slope.ma.prop.lev,is.intlev.initlev,is.intlev.finallev,is.intlev.levd,is.intlev.levdprop
00L,2,14.0,14.0,14.0,14.0,14.0,-6.70968418954886,-0.0125252986643923,0.513391936901029,592.888095493134,436.05623958085897,156.831855912276,0.264521850083414
00N,0,,,,,,,,,,,,
00P,1,37.0,37.0,37.0,37.0,37.0,-2.50179671533295,-0.00413047574509843,0.52,608.19394205762,545.649024174297,62.544917883323706,0.102837127367175
00Q,2,5.0,5.0,5.0,5.0,5.0,3.42124069120818,0.007112617279745609,0.518506467095888,477.58885118464,556.767976036145,-79.17912485150501,-0.165789307382499
00R,1,3.0,3.0,3.0,3.0,3.0,2.9277784766155697,0.00456505992868809,0.508474576271186,638.417247076414,811.156177196733,-172.738930120319,-0.270573721044293
00T,0,,,,,,,,,,,,
00V,0,,,,,,,,,,,,
00X,1,2.0,2.0,2.0,2.0,2.0,1.68905662096827,0.00413863779463428,0.516666666666667,406.42991990752097,507.773317165618,-101.343397258096,-0.249350237997133
00Y,0,,,,,,,,,,,,
01A,0,,,,,,,,,,,,
01D,0,,,,,,,,,,,,
01E,0,,,,,,,,,,,,
01F,0,,,,,,,,,,,,
01G,0,,,,,,,,,,,,
01H,1,3.0,3.0,3.0,3.0,3.0,0.879045101225486,0.00203228766054792,0.508474576271186,431.66065795857,483.524318930874,-51.8636609723036,-0.120149149606498
01J,1,3.0,3.0,3.0,3.0,3.0,2.47910218391574,0.0031794956958552897,0.508474576271187,777.23643168123,923.503460532259,-146.26702885102898,-0.188188590870143
01K,1,3.0,3.0,3.0,3.0,3.0,0.8721801585066609,0.00194810786967525,0.508474576271186,446.834115823991,498.292745175884,-51.458629351892995,-0.11516271369969198
01T,1,3.0,3.0,3.0,3.0,3.0,3.0954939217538797,0.0047060826500112795,0.508474576271186,654.668967938359,837.3031093218381,-182.634141383479,-0.27897174041809103
01V,1,3.0,3.0,3.0,3.0,3.0,1.14256229633408,0.00210358278826006,0.508474576271186,542.008058021835,609.419233505546,-67.4111754837104,-0.12437301343773499
01W,0,,,,,,,,,,,,
01X,1,3.0,3.0,3.0,3.0,3.0,2.44370018127462,0.0033279759324398,0.508474576271186,731.846520326147,876.024831021349,-144.17831069520201,-0.197006211945845
01Y,0,,,,,,,,,,,,
02A,0,,,,,,,,,,,,
02E,1,3.0,3.0,3.0,3.0,3.0,0.9542545034128299,0.00200494138163573,0.508474576271186,474.997068639163,531.2980843405201,-56.301015701357,-0.11852918558561999
02G,1,3.0,3.0,3.0,3.0,3.0,1.5316556521996798,0.00268587433755648,0.508474576271186,568.731677513689,659.09936099347,-90.3676834797812,-0.158893353496397
02H,0,,,,,,,,,,,,
02M,1,3.0,3.0,3.0,3.0,3.0,1.8530845832036498,0.0032082358211216397,0.508474576271187,575.749275880371,685.081266289387,-109.331990409016,-0.189895141842493
02P,1,3.0,3.0,3.0,3.0,3.0,2.44504814680973,0.004125305855538729,0.508474576271187,590.2499500984591,734.507790760233,-144.257840661774,-0.24440127548966398
02Q,1,3.0,3.0,3.0,3.0,3.0,2.0656220935103704,0.00337768694491754,0.508474576271186,609.483679898064,731.3553834151759,-121.87170351711201,-0.19995892841215196
02T,0,,,,,,,,,,,,
02X,0,,,,,,,,,,,,
02Y,0,,,,,,,,,,,,
03F,0,,,,,,,,,,,,
03H,1,2.0,2.0,2.0,2.0,2.0,1.4159153991124298,0.0037594338251762203,0.516666666666667,375.214041385953,460.168965332699,-84.95492394674599,-0.226417230104029
03K,1,3.0,3.0,3.0,3.0,3.0,2.07841597500171,0.00462371012833245,0.508474576271186,447.43418695958,570.060729484681,-122.62654252510099,-0.274066099772967
03L,1,3.0,3.0,3.0,3.0,3.0,0.9613318279955471,0.0020275757333719103,0.508474576271186,473.16735898880995,529.885936840548,-56.7185778517373,-0.11987001380008301
03N,0,,,,,,,,,,,,
03Q,0,,,,,,,,,,,,
03R,0,,,,,,,,,,,,
03W,1,3.0,3.0,3.0,3.0,3.0,0.9600613046490679,0.0031230778539809,0.508474576271186,306.448639194221,363.09225616851603,-56.64361697429499,-0.184838859533637
04C,0,,,,,,,,,,,,
04V,1,22.0,22.0,22.0,22.0,22.0,1.19963665509878,0.0032743111394859,0.525,365.178695761758,413.164161965709,-47.985466203951304,-0.131402698900204
04Y,1,3.0,3.0,3.0,3.0,3.0,2.7300012678533703,0.00592175783356977,0.508474576271186,458.28197263916803,619.352047442517,-161.070074803349,-0.351465002814257
05D,1,3.0,3.0,3.0,3.0,3.0,1.20930313949583,0.0035692568248227204,0.508474576271187,337.601603121331,408.950488351584,-71.3488852302538,-0.21134048111913603
05G,1,3.0,3.0,3.0,3.0,3.0,1.2472592272278302,0.0029230093796578,0.508474576271186,425.45654675708704,499.044841163529,-73.5882944064422,-0.172963126240145
05Q,1,3.0,3.0,3.0,3.0,3.0,1.20104472649453,0.00257325078324825,0.508474576271186,465.54115324086797,536.402792104045,-70.86163886317709,-0.152213479667422
05V,2,3.0,3.0,3.0,3.0,3.0,3.25259058142416,0.00876844040435825,0.5293481100915121,367.690294519043,447.56906758428397,-79.878773065241,-0.217244714521841
05W,1,3.0,3.0,3.0,3.0,3.0,2.1656725028603603,0.00462752984302613,0.508474576271187,465.831850219574,593.606527888336,-127.774677668761,-0.27429356238422403
06H,1,3.0,3.0,3.0,3.0,3.0,0.5930530643322779,0.00189534493828433,0.508474576271187,312.306753378874,347.296884174478,-34.9901307956044,-0.11203770144911399
