month,ratio_quantity.00L,ratio_quantity.00N,ratio_quantity.00P,ratio_quantity.00R,ratio_quantity.00T,ratio_quantity.00V,ratio_quantity.00X,ratio_quantity.00Y,ratio_quantity.01A,ratio_quantity.01D,ratio_quantity.01E,ratio_quantity.01F,ratio_quantity.01G,ratio_quantity.01H,ratio_quantity.01J
1554076800,4.90864034577901,17.55732264968088,12.49664483921618,0.0,8.16704624560125,4.154391065362241,5.9671651770042935,19.47709918817531,0.0,3.03154852295646,3.793340273463251,1.0512505092264284,0.701149851765018,10.496021284575143,3.1201232164849353
1556668800,9.802652829784956,16.204315480901343,23.8633244634045,0.0,4.796321809351382,4.825159261956785,8.070471834636486,17.443636405824005,0.0,0.8259280473813667,1.9792497212138467,3.499205432783623,0.9958092645979191,13.451694987647347,4.7880233849330445
1559347200,9.719003149139711,12.389749247235644,16.38892751440245,0.0,6.449571252687246,2.660464484189579,8.06798573763506,14.531400643538923,0.0,0.0,0.6599045238524365,1.750037215889829,1.0664628561402756,9.715230859505805,3.1163328354359012
1561939200,14.134916736866517,9.041616628613713,21.023403176368333,0.0,8.961882265612802,1.7584832891169497,7.51123518601355,12.179179304330379,0.0,0.0,1.3200037465439318,1.7493133224922455,0.3322368214117209,8.102946986723651,0.0
1564617600,0.6107390292482213,16.44852679474216,26.168611334907133,0.0,4.67320245488559,4.855008816975099,8.730963107694956,10.181061210642177,0.0,0.0,0.6601494132230227,1.7463929022936608,0.6974483512011223,16.3349937096111,0.0
1567296000,4.091774870929008,15.82848207292114,23.054592748957724,0.0,4.638424198491726,2.3381902967909394,4.882820792595419,12.149640582680624,0.0,1.174569312713762,1.3193761745667154,3.488544082611211,0.0,14.942274980457071,0.0
1569888000,6.96257733057947,18.158278019826994,16.150597484829834,0.0,2.7319025863576374,2.337412860911445,6.277413793103448,11.323935589982206,0.0,0.0,0.6545434813315126,0.0,0.0,8.271271998675482,0.0
1572566400,11.616773443877246,21.44635817861585,15.616898985458828,0.0,0.0,0.22487488446593015,2.792349216587385,12.484044393629675,0.0,0.0,2.2266568311453994,1.7458513140787164,0.0,15.636938692290238,3.1031569610121204
1575158400,6.713322249626993,7.39353002423141,13.185656442796128,0.4478826127755016,6.368351264026689,2.74393842774477,9.072858723678555,10.371159493904692,0.0,0.0,1.5725570156487763,1.7446386736348891,0.0,17.170749397649452,0.0
1577836800,12.611275226843675,16.860959656197345,19.79691718697265,0.0,5.246238899937928,2.5634969215366676,8.375943928245341,14.29919813388922,0.0,0.0,1.1366219178467996,3.4891073747419776,0.0,18.539660269773137,0.0
1580515200,3.913091121047297,23.15801980760133,16.624199453561527,0.0,0.41143859926610155,2.1159528173680062,2.7940623338685335,9.835411602411627,0.0,0.0,0.9169541341098589,1.7452233790392755,0.0,11.896876854144702,0.0
1583020800,5.15696512523088,25.188998404962895,16.672750095842378,0.0,0.0,2.1102182118709187,2.788109740709519,13.008064549565802,0.11946225524614913,0.0,2.435095314390347,0.0,0.0,21.302069439933323,3.0936380372484305
1585699200,11.468166491299561,23.235471585068208,15.182955994079572,0.7433999507809236,8.081296776396492,1.8858994508387144,2.790041879869206,12.26275654332736,0.0,0.0,0.9132769166121952,3.4831816308022097,1.3744204741000876,24.87811470788315,0.0
1588291200,7.026439632438151,16.046092404072045,15.517117402891861,0.0,7.136293025992758,4.8903211383882175,2.7910983615363953,12.27001716233961,0.0,0.0,0.9132662781575703,1.7431850718047992,1.3759691830556033,19.151920797240315,0.0
1590969600,8.966034976820023,20.558590292783403,16.59996390171405,0.0,3.6283663939560737,2.1069214931951747,2.789141382403334,17.18595919527209,0.0,0.0,0.9127876461578692,3.4854845319043535,0.8161696153062158,22.41084860697067,0.0
1593561600,11.009410167698311,16.869631173687562,16.583040199943678,0.0,4.751659225014072,3.0066185792138524,3.53417711329584,14.710716309823674,0.0,0.0,0.9128250392288725,0.9741551175905928,3.266189049659339,17.989769083138647,0.0
1596240000,8.813952188016327,18.130007580399614,15.790066458046596,0.0,7.174835399337997,2.1069656627698667,2.7873731149580627,17.22988937118273,0.0,0.0,1.8270915084560575,0.6960116783949695,0.9770261003232269,18.90943173424949,0.0
1598918400,8.963694296319451,19.344341357088705,19.78163319395168,0.0,5.511896029396882,1.8788942453854507,0.0,15.463036370689883,0.0,0.0,1.8243120221079066,0.0,1.4622361136919027,23.817724231567272,0.0
1601510400,11.044912218440796,18.9273595849946,15.410097639613387,0.0,6.745523133360744,2.7747781555132747,3.0316009845612637,18.218028704386274,0.0,0.0,1.817320950094898,0.0,1.427416752908928,16.110063385613184,0.0
1604188800,6.970452488276287,19.37525263756397,13.640827739153393,0.0,6.3442715023416305,4.719289307022455,0.2494442775930495,17.25832732452554,0.0,0.0,3.3315582136938997,0.0,3.449636111023838,16.6991702449146,0.0
1606780800,12.09156935058639,15.334351962400746,18.13208265574071,0.0,7.159136042771287,6.143119638302803,2.787092253336121,26.44176088917896,0.0,0.0,0.9071803287808405,0.0,0.7162265558805991,18.529932840235784,0.0
1609459200,20.311193451163916,17.330029059667073,16.627972101078168,0.0,10.852732627511882,5.92524940835547,2.7888328812941543,10.571832602364426,0.0,0.0,1.8146086138765223,0.0,0.22750421637937326,15.614872098792654,0.0
1612137600,4.885188677246433,16.186202225325243,14.276595326836377,0.0,15.969124672872995,10.294870371264425,0.0,17.19463678492511,0.0,0.0,2.418848275351454,0.0,0.0,15.264915984529027,0.0
1614556800,7.367791902584204,17.40303516496011,15.636682733240914,0.0,23.970622097279005,2.555266988886316,0.0,18.227055107660913,0.0,0.0,3.6204286143534037,0.0,0.0,14.192473524522155,0.0
1617235200,4.243250340518192,19.385326689933294,14.913382604291952,0.0,29.49048370468224,1.8816507343021238,0.0,14.720794342926556,0.0,0.0,1.8083618832322206,0.0,0.0,29.335183867249945,0.0
1619827200,20.220071803102623,17.31959361182771,16.986549295527034,0.0,30.741113390431888,2.1055515909703764,0.0,18.22870041149741,0.0,0.0,3.610525530710054,0.0,0.0,27.065343288417285,0.0
1622505600,4.457345232279739,14.70692778110519,14.05567658401623,0.0,23.909488483963177,5.230953775853777,0.0,18.753025368292704,0.0,0.0,3.6016258914785677,0.0,0.0,19.30885195747357,0.0
1625097600,7.030684031437264,16.370103382452076,24.020228072640418,0.0,6.91487967817726,2.5507161914651206,0.0,28.767033284927713,0.0,0.0,0.21396711697656062,0.0,0.0,14.890778458459435,0.0
1627776000,15.279599179284762,13.077974091762544,16.366931080511446,0.0,3.8659375324107983,1.8832265859575799,0.0,12.79639869241016,0.0,0.0,3.601485071342111,0.0,0.0,23.775935457516333,0.0
1630454400,9.838913404144046,13.183366904752905,13.815019407278866,0.0,3.836111876437602,1.8767542874152598,0.0,22.912270769748563,0.0,0.0,4.353334630777826,0.0,0.0,10.372399020584183,0.0
1633046400,7.975905815826163,9.8829558754055,15.508871849425446,0.0,10.748514952470316,17.54887701510307,0.0,22.076137223184617,0.0,0.0,1.7923334689195303,0.0,0.47088526161593675,22.324328308228097,0.0
1635724800,6.4062881032068875,17.95987534582396,19.353844584361678,0.0,5.580037578772698,13.235025234699517,0.0,19.956649606690466,0.0,0.0,1.7872950502442775,0.0,1.1266302492776996,17.496670055984627,0.0
1638316800,5.934350528838357,17.96995709236169,11.444529640505836,0.0,10.751829155526014,11.893510093618493,0.0,20.509956532865814,1.0645190733277574,0.0,0.8919731165705463,0.0,2.1546572505779107,24.031108555573798,3.2918966908322096
1640995200,2.4019382975529195,11.578719071531632,19.851972045832234,0.0,0.0,11.91546371779871,0.0,14.743337377760989,1.0658763617578386,0.0,0.6556936079049015,0.0,0.0,11.500427638777449,3.2982608951638532
1643673600,5.545181667832261,11.584023381646162,13.867279033583326,0.0,10.359853526961867,6.899426104962443,0.0,19.305889511358906,0.0,0.0,0.0,0.0,0.0,20.610283886846343,0.0
1646092800,6.330508684118927,15.698436585043355,14.444834987419625,0.0,9.704867673409904,3.763553786731584,0.0,20.171036650212507,0.0,0.0,0.0,0.0,0.0,13.999462298946959,3.2890474148816837
1648771200,4.7738238046954224,6.256095059404259,15.105977365178374,0.0,5.162988811118951,1.8782456971873132,0.0,16.617739952592547,0.0,0.0,0.0,0.0,0.0,15.582154594420524,1.645993819290628
1651363200,3.8682643594756354,8.26795736641582,17.318712380819584,0.0,10.320378415820581,1.8800258358371766,0.0,20.518732170130754,0.0,0.0,0.0,0.0,0.0,18.464345736217545,1.6453323543233087
1654041600,10.92633659033689,11.209660587065425,11.267719284790465,0.0,0.0,1.8751820989424972,0.0,18.06001229956095,0.0,0.0,0.0,0.34637489818585704,0.0,22.339761458428118,0.0
1656633600,2.67068757336911,12.7965397878151,13.000001603519376,0.0,10.294064311825482,0.0,0.0,19.283239490761,0.7068955105764696,0.0,0.0,0.0,0.0,14.018606825406925,0.0
1659312000,2.346804435242587,14.023214899064563,15.284713954185277,0.0,6.502057754882384,3.7477221877239075,0.0,18.15049311015012,1.058903315487553,0.0,0.0,0.0,0.0,14.718326789352432,0.0
1661990400,5.6487676604647685,13.194893637089633,12.84544082823752,0.0,10.270554875282038,0.0,0.0,13.61115950568102,0.0,0.0,0.0,0.0,1.7136248318845324,17.20983972266551,0.0
1664582400,8.647418019929187,13.99847166621628,13.186597186233756,0.0,6.341509136872964,3.1198116081832263,0.0,21.963753278744605,0.0,0.0,0.0,0.0,0.8540352467600474,13.405284132105562,0.0
1667260800,0.5487339383807024,11.538236229079759,11.44136422802043,0.0,5.526724491693529,1.2509017078705365,0.0,19.70581485854877,0.0,0.0,0.0,0.0,2.5540086608580053,17.61857639612065,2.353633602111127
1669852800,3.128935608332513,14.422151253007653,13.624001225490208,0.0,7.3847397519796445,1.2503299825696617,0.0,17.414453591508156,0.0,0.0,0.0,0.0,1.697922601232895,12.942046142288651,4.598511078789018
1672531200,8.636536335019175,19.41556950013197,12.869377179371098,0.0,3.4089261522751535,3.0378289545899255,0.0,17.44311508478175,0.0,0.0,0.0,0.0,1.6991329008978606,18.62162516849053,0.0
