month,ratio_quantity.00L,ratio_quantity.00N,ratio_quantity.00P,ratio_quantity.00Q,ratio_quantity.00R,ratio_quantity.00T,ratio_quantity.00V,ratio_quantity.00X,ratio_quantity.00Y,ratio_quantity.01A,ratio_quantity.01D,ratio_quantity.01E,ratio_quantity.01F,ratio_quantity.01G,ratio_quantity.01H,ratio_quantity.01J
1514764800,1.408464230745552,0.754681218532917,0.35271416857582255,1.1240458343115982,1.4156216831151434,0.5439412285165174,2.348569007941771,2.7637708051199166,2.363327083112216,1.9217514059090153,3.185889977230742,2.588832150305164,0.7742353713256617,1.5989609295067608,0.496604465630943,3.5133240002915302
1517443200,1.340413008760512,1.6121774517108958,0.7381501121474922,0.7614066201970949,1.6751580704602034,0.7494759065990111,1.9292985426174003,2.38794091980103,2.238933963930373,1.7021391095040952,3.0487002768656235,1.238912807568565,0.5850415442719261,1.2385863724243382,0.5555203724686855,3.473166074950691
1519862400,1.4519876487015149,1.0454289280460551,0.706344199249153,1.3411983894122155,1.4878260769128597,0.7214624834857393,2.4608571736806493,2.4564175336430467,2.3414234748483778,1.8056943821874112,3.3789589705093848,2.279395215448223,0.5252451339312953,1.0105819127589406,0.5677853816411994,3.6965516279464654
1522540800,1.206659234405322,0.885180629355054,0.5846449197785636,0.7070867383676409,1.0913097883490999,0.6275752468874232,1.457359868988782,2.225792173666536,2.2156221223437402,1.8078253877202497,2.9349727806592654,1.8625010387960472,1.1404347362163314,1.4021012284002923,0.584895861308934,2.9775227517843943
1525132800,1.62360167030779,1.0786163017821124,0.4907096635637737,1.1148467455925435,1.2894016477620205,0.9157663563485905,2.729111661071772,2.8506281630140493,2.368214583504598,1.6299581707074622,2.974581805722118,1.5032076040172169,0.18699369786275347,1.4309862742944988,0.6179620066509953,3.947845098893651
1527811200,1.2955829816770164,0.4509439396733155,0.6799737362784375,1.0733655639792585,1.1017950255756694,0.730605246155834,2.562295409377049,2.384503709994392,2.0202956343461693,1.7426077090985135,3.1659220660368885,1.9479164972859226,0.7496450810884789,1.448753003478,0.4037150347763061,3.4017393197542214
1530403200,1.245547773886944,1.324603943096405,0.5564800633747027,0.8528245219026986,1.339919270263106,0.6767172584278367,2.00246122183603,2.0508758068287465,2.437081471752837,1.706289116978767,3.137553766542319,2.0452248388885703,0.3212892759173562,1.1059834525906487,0.4956709510934075,3.873469442026882
1533081600,0.9839930943123136,0.49772132614781084,0.3965865513212169,1.2351742755604154,1.2309290728274704,0.785743025872128,2.1308255693581777,2.4196140017379957,1.755153623324198,1.8647060281384427,2.786857913354411,1.9804089233549598,1.068168654949458,1.1985826725639797,0.4825687960347359,3.6332445957611217
1535760000,0.5093099211285903,0.7241090500637778,0.570403358861336,0.806380626735242,1.3476923032670418,0.7850565618509394,2.0470251834515714,1.7272574711895308,1.6942240263285138,1.3491405936361118,3.187425183127159,1.7362446122234434,0.6586052292535053,1.0293893218819037,0.48759399051782526,3.0881106888647603
1538352000,0.7530205338809035,0.2462977036285207,0.45440269363112457,1.6121323918197472,1.1308556426521588,0.4932593973703782,2.1330263857001497,2.8415016898214702,2.285954791296486,1.8640899624396265,2.679574851600752,1.7345821760140019,0.3355557322910986,1.6238967178735475,0.5674491426530491,3.1688317692228862
1541030400,0.6171194975878576,0.26813871043435794,0.733513517319561,0.971591342876619,1.1767733906615543,0.9111894722283864,1.8489224486613454,1.839123356904256,2.224595522411297,1.424973456767613,2.742639044387778,1.7412705455374617,1.1112302368548583,1.2006215644055225,0.48474377794806944,3.0730577268183388
1543622400,0.8006974464239212,0.4142971671208567,0.32081079369324045,1.142042258317159,1.1932400953831128,0.641317236417826,2.528105694263856,1.8900363114109966,1.8672977312309507,1.7446909321886075,3.2471721574647776,2.0932629790787836,0.4468526731654153,1.4368429408538523,0.47352922356589355,3.8486462811111486
1546300800,0.3676494025124489,0.3802730771425492,0.7844402890555737,1.3211931850406653,1.367767518027983,0.8396431779682765,1.5888418586755884,1.9050362405200434,2.0084212406701205,1.788117219606526,2.827999515518288,1.5533617604905228,0.5078802526570595,1.4259188145862691,0.6034933255413387,2.9382990618211138
1548979200,0.626824295781115,0.1860633538640915,0.2695589120888022,1.3393056798740075,0.9578502332207435,0.5766147635524798,2.1681632772266632,2.394643828873418,2.112824392836223,1.3704909132041323,2.9931536946481936,1.5975867168466251,0.5077851187191486,1.0965205662739004,0.4370031152839583,3.1114496234626983
1551398400,0.3771719192623728,0.3622622502122484,0.4115850897914782,1.0323568594826171,1.069330627522346,0.7131824698390351,1.9510922595739928,2.1251763784207265,2.037808446402896,1.5490211807260854,2.072374118415417,1.926988107144719,0.8268286363876697,1.1336820681436384,0.44532768411958046,3.457972892985274
1554076800,0.4896279755532036,0.4651829221963327,0.49809312576132025,1.5249786627929978,1.160830223773494,0.8366068340828388,2.1347614951327025,2.4535812923608664,1.6872024761233724,1.873628877277545,3.43240818263478,1.4113894171713677,0.35762881542616587,1.2223007431465966,0.42503599687678695,2.3060068486978453
1556668800,0.5088990203120939,0.23068062528887007,0.29116519890463416,1.1739397089397092,1.1637274219090679,0.5036203631858431,1.4811642631706718,2.0420171497688884,1.7926498830171895,1.5099223842963092,1.9563036861111462,1.9229924312525208,0.21583956405077026,1.6568656149837946,0.5725999274819012,2.899824793070954
1559347200,0.49640368855588557,0.44249038485868264,0.3946978916288056,1.2714443986657715,0.768017152914333,0.5529712488597149,1.6872438177979472,1.7810445941645139,1.6545964748282034,1.5008292345407712,3.0308878694346957,1.8568698242252346,0.7582277250845646,1.152759677598387,0.42527300991394784,3.3026415558394975
1561939200,0.33810887692439145,0.4275504860447906,0.3910587307899396,1.2833481795528094,1.1390553658201157,0.7847851975036078,1.6745924736762972,1.7311595194852092,1.1177704845916976,1.4159165851360662,2.2986452503938475,1.7787757812018339,0.506232496160448,1.4936930786497575,0.3997687692666688,3.295623610620106
1564617600,0.5787558296654864,0.3561042719919111,0.5658519123126124,1.1755628695309424,1.2073685054246703,0.7233727951844028,1.7704249103769016,2.0218137191577314,1.6470028490687514,1.7438793250559776,2.2819877428014275,1.8607649235123989,0.48282109746553475,1.404721665899119,0.506485237531222,2.7236918019830436
1567296000,0.4913337132825786,0.5232230841145108,0.390502612275054,1.3417585805340995,1.419328763439322,0.49117774979970225,1.7878646935484646,1.9085088714142127,1.269706887451408,1.214155147476626,2.351725490361461,1.0221847415478653,0.2656337509488414,1.5306621904952074,0.2659615272604649,2.9136193096847522
1569888000,0.37036190162855737,0.14441245185325507,0.4663051622548591,1.4568240587127073,1.1117757586854036,0.7755291779929099,1.82222338391539,2.21820911084358,1.9221815898743542,1.5284164633280395,2.8553370732056838,2.2810095578887895,0.43836233136672814,1.4502263990202866,0.4833159898944064,2.557344217020158
1572566400,0.39799629015948046,0.3261939813265829,0.4317744096495701,0.9854433537671444,1.0035107929313736,0.5476168420116954,1.970463055712827,2.628835066784918,1.3351356022897436,1.5006165990158158,2.4191469848875946,1.917552646663597,0.40032444254052707,1.2849617269263995,0.47228153226350417,2.8110101486760133
1575158400,0.462685575956883,0.22335705992225754,0.6806483047123546,1.4473199759724693,0.9014385599523947,0.5383187319464398,1.6333019004857656,1.7022093360550061,1.077836050055412,1.627645707241974,1.6136812560227907,2.008667881497623,0.6375381450111128,1.4818545081967212,0.37613953074899903,2.8518567366735956
1577836800,0.3804605687838742,0.31566125846412085,0.398349294071324,1.3393161578321633,1.3823765967061943,0.7435885978135569,1.705707853104339,2.3054546431065037,1.2385606870610677,1.7127242179910365,3.08871637134279,2.1754801188503623,0.43838926627885155,1.6902132367732852,0.5359181790312693,2.8989336183067573
1580515200,0.44475468815155483,0.22359173631919255,0.8312019185124498,0.9470642484722764,1.0294696900325078,0.38119865873718856,1.5545977433972848,1.440813057463364,1.0876309085110223,1.3829515869909983,1.9137586653110266,1.555335742810193,0.33368875453809,1.4380069619628797,0.46484498737342783,2.836200422142193
1583020800,0.4527293363721842,0.2561325078648568,0.445335377970674,1.6673149061085462,1.1050462054325003,0.68894858779205,1.8788469810399748,2.753177315170292,1.2473784368977505,1.8993404988053255,3.147997750989186,2.278021403113775,0.9330073474283999,1.5098198299566103,0.3979117154991205,2.8146013011927606
1585699200,0.2547699751242268,0.44874401649838247,0.3596897401551828,1.0711335875938772,0.8297816046563539,0.5975474877644705,1.9097968054945107,1.8390464275934642,1.0135281206711968,1.684628195436523,1.2731108417463228,1.241120832944253,0.43764478822356645,1.3495342932396837,0.525812276691324,2.6154792979029966
1588291200,0.33264000292005447,0.25671963018162536,0.5780666387362299,1.1722081428699471,0.9121215487328653,0.6336239591506161,1.562507963207324,1.9773669621273167,1.0486853724650036,1.547234723050659,2.3219145400991876,1.8771249859912587,0.22855362475427307,1.3238091487364139,0.5494001073208125,2.392932258237533
1590969600,0.26221530000121684,0.3385237625889281,0.5779511669431271,1.2147371546040655,0.9592090919500744,0.619385167327879,1.6588969223631305,1.8172815455761273,1.41331502893503,1.6343190501411518,1.638518628862043,1.4920098341365016,0.6224600351240598,1.5762514321461452,0.5622938979058555,2.7244677591458872
1593561600,0.41790258539966657,0.16381990108203373,0.41150971557307786,1.0038713017585883,1.1003189419345976,0.48159576015532624,1.552081223669462,2.526405411497016,0.9619301775511458,1.7478009478185774,2.4885797893748314,1.8938602144511696,0.5317741330693546,1.2088321626747214,0.5233917676851287,2.9138951136844238
1596240000,0.19929873529983483,0.2236632912831721,0.5121977971691969,0.8702449812671255,0.8416008214914988,0.8031679897316248,1.5720091939370233,1.4853671407426474,0.9336043483271237,1.1078296861355121,1.2745563263680761,1.2091853048569798,0.4810226081748764,1.526516657951351,0.6109894848463489,2.34700225085747
1598918400,0.2929889920452579,0.3313469800353804,0.6296899110210059,1.2665221863801288,1.6815658116725283,0.5383769100384537,1.9280664977681266,2.2668294971396103,1.4877534213952917,1.8144953516017148,2.071855505980435,1.8794248023078866,0.5100811257411603,1.4016926518176749,0.44567823440531323,2.6778580658992515
1601510400,0.2540609739081904,0.22335713337924853,0.7228571026307082,1.057348781305903,1.075060678987293,0.6500348186331871,1.3510420509749763,1.4088656095324408,0.810795053139206,1.2316836569703875,2.1835629873447404,1.6580516169848536,0.33819603005495114,1.639233189751623,0.8118671783287409,2.400699765534806
1604188800,0.3102929184842081,0.11192456882936382,0.3639784915955295,1.2731873802728801,1.0804589954191848,0.6004852118532856,1.7905203606804272,1.9519871286066708,1.1308605457456484,1.0618283393497174,1.9772049939083363,1.4827422611504881,0.48066752908802685,1.2467211592502985,0.5521992662676191,2.2271446764700635
1606780800,0.23928749356041104,0.5027677652067896,0.36387181707463034,1.2451684445685562,1.0821507878427512,0.9094913326213212,1.7996513447716205,1.8301878092848447,0.8721686215038488,1.3568313731323378,2.744944850787487,1.4568171029085886,0.37578854961261743,1.5120793308205394,0.7114023547298438,2.614422299145909
1609459200,0.25763702727672005,0.10816949366688773,0.2707535102447405,0.9421591504835414,1.1174032640695117,0.6070259222081226,1.6572783385655634,1.6717826781445309,0.9026200918603444,1.1345604929348228,2.2601190665251303,1.4198189575699178,0.7224845374686266,1.6629287579676528,0.566228721416714,1.9764150595567294
1612137600,0.199675705780331,0.46153940443169555,0.5303493786360612,1.1824876670178435,0.728777443798073,0.8410648003459892,1.380978950417612,1.459637329563103,0.5492703090473849,0.9653443224193751,1.7958195147203715,1.2742369344106026,0.19740731616274731,1.275591343332303,0.7405520185455692,2.47297626546548
1614556800,0.22393564895470394,0.35327557781834484,0.19812960448081504,1.1376972588006486,1.4834305555555556,0.8337123908324495,1.5431487323454507,2.0596172499812635,1.0395914101393802,1.2966547428053825,2.3242100497018297,1.725674748642089,0.7571845884152026,1.7529218519263168,0.5439624582469698,2.076494717400212
1617235200,0.19923440034066917,0.3491250402327504,0.3666429279821063,1.2377239462662624,0.7227428702063211,0.8090281451681552,1.950996270670316,1.2889266424958026,0.37809849683695884,1.1175396224871674,2.047369895566257,1.658906784157229,0.45723706575219925,1.1881908931759246,0.6299870686097381,2.556888421052632
1619827200,0.2001397143563968,0.3499200216975837,0.1982811703358334,0.9402700551575971,0.909272377186868,0.7148380946979008,1.4481947975653913,1.6573763624706133,0.8544953218032323,1.2620513802603994,1.6270449905419033,1.2258465349041707,0.38859467631900385,1.7281629245013415,0.7444761508910368,1.9519825513213853
1622505600,0.282271504646801,0.33861368723008545,0.39135119932782797,1.5041925602237163,1.2531249428702007,0.795778859351979,1.9668033670033678,1.9379765165713543,0.48015406559866264,1.2206591422121897,2.2840881563338953,1.929756221968973,0.6901927386154681,1.2563594535019276,0.776356094701295,2.5032022727945322
1625097600,0.22986256737631378,0.45975908927682696,0.3753963258280937,0.8084982677445145,1.073984075123378,0.7702482866210186,1.3375152030843638,1.5742824743588375,0.7647598940951534,1.0261624569241075,2.282623802895901,1.593133615388851,0.3745217753079449,1.7242531297647292,0.7675494545055164,1.4409617009709201
1627776000,0.09197895262535612,0.5133291329057298,0.4305417310664606,1.4815418516855428,0.7176197003706815,0.6562442760567097,1.7288829478033192,1.6537681259899628,0.8325179908438086,1.2994189369936584,1.9229001984077576,0.9786146517257819,0.34447910942118315,1.4775356748579138,0.40905225709686865,2.4443131658719044
1630454400,0.2848692586514706,0.2937851303175742,0.27059988689332487,0.8270706108455687,1.2312742322182901,0.9485612210635977,1.6397360334927311,1.4146855607446742,0.6492367915796557,0.9159691520887346,2.4513966867132804,1.6073770251582118,0.34351861461592065,1.7143559230484393,0.5855638797779262,1.9461302752077039
1633046400,0.22497232705158401,0.497285754779377,0.3462686734847927,1.2542452172180152,1.1385953144801289,0.7244621723998331,1.2467680099086904,1.8833834514358774,0.5585751488522032,1.2151852255973934,2.146918231957203,1.3371994442489366,0.7393395674611107,1.2631803330700637,0.5488413134277468,1.8404779253547434
1635724800,0.1429823401813451,0.46056901039204934,0.40824734967466886,1.3177451484918408,1.0324410009745308,0.6195741490666474,1.4841802684338157,1.431091254833864,0.6721470725386619,0.786191743226311,1.7340268906727647,1.9134103275098235,0.3811920662184974,1.1748501310219706,0.7779797128009668,2.328525964728274
1638316800,0.2871431317080788,0.49827254226181833,0.31845187552282583,1.013545855730307,0.970411110351273,0.7778615289614983,1.9642065940815443,1.544359104077025,0.7292378355047802,1.3815509340227614,2.336796998142455,1.4178367013305482,0.6797030992209407,1.8997547512553488,0.3282305338030653,2.9508991113126553
1640995200,0.23533919831857067,0.20166375785222385,0.3389524359310766,1.7442173874600737,1.0450799169250906,0.7072048983477001,1.2417647651199815,1.4157724927726052,0.6838059208894689,1.0096462848258014,1.7738757620218633,1.525695695786564,0.4479046921580377,1.1450439414825622,0.6560736255987553,1.418901769838559
1643673600,0.37769437182400195,0.53670729479645,0.38874327371899087,0.9479384056370384,1.106134647484302,0.49937061339691646,1.6083887991487202,1.780875036581797,0.5821605387903912,1.0737926339127526,1.832542833315443,1.6288005669750607,0.08704280759873702,1.2553481190622766,0.3159802497645164,2.200301090815054
1646092800,0.13678207482625765,0.43902599814883625,0.2562962328767123,0.9206177376104876,1.1591512871152276,0.746682219171485,1.4979996741359811,1.6021630699783878,0.7290261678324343,1.2009255090995536,1.8062069434933625,1.8799512009976689,0.8662859594487637,1.4720373652487917,0.6210800201736636,1.9241304922384783
1648771200,0.22870227931338605,0.3869767734705056,0.23236849266321977,1.1063183783306862,1.114390870428126,0.9410898232381575,1.480080383004189,2.0993654881760713,0.4794591587082612,1.0848433970559248,2.017409165451144,1.5827498137991738,0.38745448495156415,1.0587373913043485,0.37948200175592617,2.308595768681664
1651363200,0.17838963383187215,0.5513784439056644,0.6791813634065991,1.0032300587463763,1.0346498028015776,0.7321508670989161,1.6332781371404508,1.9132153546006923,0.6765612395306053,1.0295926234684851,1.8909076237762354,2.1195330247832485,0.19653711528642157,1.3579946635454696,0.6857271689359065,1.8480343045112786
1654041600,0.28181998561323585,0.6377058001661506,0.36627934865593176,1.1877771960762706,1.107029054057881,0.9141367188960772,1.2208485361329433,1.4250871745880107,0.856121068805191,1.092177038442518,2.3405488311624207,1.5062497804162853,0.7120278415401703,1.21127509960685,0.42464679831346497,1.6746530298225217
1656633600,0.061872828873290035,0.4521064322480777,0.4765305418152536,1.0940574842386366,1.2531932340066483,0.7551004813889908,1.6466187879106542,1.814591379036106,0.69387714323774,1.2881560675139936,1.8148266523100698,1.6633753291472557,0.17423976240029035,1.286314046212705,0.494766965782049,1.9569562843775492
1659312000,0.2224744189664665,0.576275359674893,0.2925798133680857,1.1254279093321,1.3690889276373146,0.7174927363109793,1.4515861953666105,1.4751014267020561,0.7946838427980816,0.8963823764939335,2.212265089719326,1.6431394051208217,0.806488766749876,1.1147194834484548,0.4891059822177281,1.9812333376396114
1661990400,0.1415060898154375,0.6925633367079373,0.33205993787522103,1.0907651378567345,1.3801233897077132,0.6488992932752373,1.8341278989261378,1.966236136600432,0.6847041270541189,0.9166858647565828,1.448731537650683,1.2321895119231743,0.5350827137821748,1.0622611120223056,0.400201532956139,2.131716446391141
