,cost_savings_10,cost_savings_20,cost_savings_30,cost_savings_40,cost_savings_50,cost_savings_60,cost_savings_70,cost_savings_80,cost_savings_90,pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,percentile
0,-87.50130692672462,-161.15204088559912,-235.15657115920794,-332.64485980132247,-450.1439872545376,-518.6800600461162,-608.7966370075957,-698.7781864233632,-978.0616454983175,07G,QH8,Y61,2023-03-01,93.8673,186.036,0.5045652454363672,0.0
1,-165.67726100782505,-220.3757460087603,-315.712987019198,-381.4125810556834,-434.5616773861674,-561.7093973200674,-606.4122218919767,-711.5043577348179,-844.9928425767231,07G,QH8,Y61,2023-05-01,33.931079999999994,186.04699999999997,0.18237907625492483,0.0
2,-875.6052449065667,-1289.5495538342068,-1688.1985783223347,-2356.175142097915,-2908.5550746961676,-3253.1692719045127,-3663.497091872282,-4587.515409476184,-5805.419985454852,78H,QPM,Y60,2022-11-01,365.0694999999999,819.5570000000002,0.4454473575358392,0.0
3,-1188.4347044897586,-1796.9904984372129,-2666.113002650327,-3276.029630645042,-3746.044507619379,-4648.609110802323,-5619.983957523477,-6502.762134865991,-8914.170753780214,78H,QPM,Y60,2019-03-01,626.5905300000003,786.9279999999998,0.7962488690197839,0.0
4,-2050.6457915004294,-2933.1248499286385,-3462.711241513529,-4334.492150415347,-5095.32561000097,-5748.716716515134,-7150.082055074356,-8361.779260494233,-10121.92668999631,78H,QPM,Y60,2018-06-01,559.09401,777.145,0.7194204556421261,0.0
5,-833.0396506101952,-1501.0412315558476,-1911.1057246949956,-2304.9961225726506,-3023.405462828674,-3408.1767421874165,-4019.5730793263006,-4703.904363979208,-5780.639379049958,78H,QPM,Y60,2022-01-01,421.28988,809.7559999999999,0.52026768557442,0.0
6,-895.0087051046298,-1325.645321666876,-1697.5403752038146,-2205.1435942691196,-2819.9195848806125,-3052.6995976020726,-3592.3697651577536,-4472.050319564109,-5747.424269914062,78H,QPM,Y60,2021-05-01,438.39860000000004,802.4299999999997,0.5463387460588465,0.0
7,-864.1079166107744,-1353.85375726253,-1976.1981826521155,-2402.677494382374,-2903.504669327594,-3466.775469229584,-3865.1445032178763,-4909.178828511067,-6243.925081181924,78H,QPM,Y60,2021-03-01,486.57805999999994,799.8439999999999,0.6083412015342992,0.0
8,-922.7396796287596,-1406.7348956904182,-2004.3394574425627,-2571.3869294082074,-3054.2296032249596,-3506.4467257880515,-3961.0859309407283,-5102.828380795665,-6530.371094501033,78H,QPM,Y60,2020-12-01,492.77699,798.5230000000001,0.617110577904456,0.0
9,-960.8227643113865,-1360.3606304575233,-1765.0045352215539,-2628.7936810583737,-3076.168531778139,-3463.72967895761,-4147.571451970016,-4926.966861277872,-6052.133572279204,78H,QPM,Y60,2022-09-01,369.2154300000001,817.8550000000004,0.4514436299833099,0.0
10,-1126.817923906287,-1424.9793580996227,-2143.3384862733546,-2729.22464658958,-3244.72978638443,-3744.835237388056,-4385.378039601183,-5464.656510441859,-6910.930274864431,78H,QPM,Y60,2019-12-01,398.0802100000001,794.5010000000002,0.5010443158661851,0.0
11,-510.5517998355162,-803.5965163826384,-1105.0902443424488,-1348.87964887634,-1988.405923895105,-2188.6795893527683,-2433.9475913774017,-2931.6071016200553,-3878.2551117248004,78H,QPM,Y60,2023-02-01,288.65348,822.959,0.35075074213903734,0.0
12,-788.4229360860886,-1351.0778169984615,-1661.3454116700423,-2294.800408701824,-2767.425862764546,-3227.61679888472,-3945.8148998446563,-4575.290680191844,-5591.260279136047,78H,QPM,Y60,2022-07-01,420.76802000000004,815.609,0.5158942826771161,0.0
13,-781.5158118084755,-1262.4664755259134,-1645.235817822137,-2053.9148638316206,-2653.688098448815,-3046.391748209377,-3428.096788407308,-3983.4786200509607,-5386.899497529235,78H,QPM,Y60,2022-12-01,338.14185,821.0969999999999,0.4118171787255343,0.0
14,-1061.8484921717602,-1527.3676038989065,-2187.6932884871176,-2495.862070027395,-3180.25982097918,-4133.528438128107,-4572.1898233333195,-5489.259559335274,-7115.997508835735,78H,QPM,Y60,2019-07-01,493.56899999999996,790.2440000000003,0.6245779784471629,0.0
15,-827.0908702403558,-1319.9195635454369,-1585.9079347937502,-2270.996006788953,-2758.534869272661,-3243.9689852647457,-3590.4351238500353,-4311.256070834625,-5620.808896887419,78H,QPM,Y60,2022-02-01,407.69384999999994,810.925,0.5027516108148102,0.0
16,-784.2726737092064,-1288.745162935772,-1485.342891203373,-1788.68385959137,-2737.3759352874617,-3067.2880974310183,-3459.9629486518297,-4176.980342715115,-5379.445374971703,78H,QPM,Y60,2022-08-01,439.27000000000004,816.5999999999998,0.5379255449424445,0.0
17,-828.907380506894,-1297.1233079428928,-1833.8040260596956,-2240.365415682568,-2753.1328372942917,-3025.2562274106103,-3476.7480667983746,-4652.381677781769,-5584.47971227629,78H,QPM,Y60,2020-08-01,385.83997999999997,796.7060000000004,0.4842940557746519,0.0
18,-1593.602375517836,-2279.4396238195905,-2745.6106420078804,-3457.831433090819,-4075.8089285313335,-4764.877695851139,-6054.8073031560525,-7131.678817620698,-9437.332940252492,78H,QPM,Y60,2018-09-01,693.4121600000001,781.043,0.8878027970291009,0.0
19,-946.5295037942076,-1277.7751044958338,-1839.4425110222703,-2450.09164344103,-3026.9514817980667,-3424.282061827106,-3845.8845290756403,-5158.90932609443,-5937.684810171501,78H,QPM,Y60,2020-10-01,431.54834,797.7589999999999,0.5409507633257664,0.0
20,-941.8468346419246,-1428.2646094413658,-1870.1994848124032,-2268.815735243501,-2977.920003986487,-3431.4680948472,-4061.150871511176,-4757.093334816145,-6270.565134579777,78H,QPM,Y60,2021-09-01,473.55101,806.9480000000002,0.5868420393879158,0.0
21,-851.6332845598263,-1418.4770653323815,-2000.9737228404947,-2523.2842660437855,-2963.2036324880232,-3249.3247801038274,-3891.3604699352927,-4548.387786603218,-5974.251443430096,78H,QPM,Y60,2021-01-01,358.2827999999999,799.0869999999999,0.44836519678082604,0.0
22,-811.2699015906192,-1323.6608121652919,-1956.2384700206612,-2331.578693516315,-2932.791259574016,-3430.5393892981515,-3957.480379776938,-5191.499105605179,-6347.986784083112,78H,QPM,Y60,2019-11-01,532.03683,793.4259999999996,0.6705563341760924,0.0
