month,ratio_quantity.97R,ratio_quantity.99A,ratio_quantity.99C,ratio_quantity.99E,ratio_quantity.99F,ratio_quantity.99G,ratio_quantity.A3A8R,ratio_quantity.B2M3M,ratio_quantity.D2P2L,ratio_quantity.D4U1Y,ratio_quantity.D9Y0V,ratio_quantity.M1J4Y,ratio_quantity.M2L0M,ratio_quantity.W2U3Z,ratio_quantity.X2C4Y
1514764800,0.2375635307036724,0.15882263539186384,0.06743973146170278,0.07508199009141023,0.16213117886289816,0.09744452281482285,0.10009813198752322,0.12464806086122195,0.2190389023704164,0.132512515221215,0.11487188006146434,0.06533103610767509,0.1588805614309643,0.10073330861801957,0.19665551839464884
1517443200,0.23743301149013774,0.14440499792521555,0.09912339851652056,0.08421460203760618,0.07961033515047902,0.1580723648065301,0.09721140166655376,0.12009525769558699,0.22874945957149034,0.13826605433775857,0.11965636221388594,0.05173313215784785,0.14800352358037838,0.08879552149471287,0.21251034978363093
1519862400,0.25265759228023377,0.15692627460569752,0.09533597315841973,0.11859020359625203,0.16565332743754146,0.10131485336354773,0.10786170289075389,0.1089832832077537,0.23392917034147795,0.14170924334290352,0.10947313612548407,0.06509563334536268,0.14342679989397136,0.10558709810365116,0.21572539038316021
1522540800,0.24311135209740228,0.1362778197325752,0.08509057129586624,0.0775013187972569,0.08102384121989592,0.12664380350842566,0.10023335061856434,0.1276321920695853,0.21695698870596922,0.14609469850263052,0.12517653574560392,0.05394640503734075,0.1588240841152341,0.09285325873762637,0.24665318989524873
1525132800,0.24918722324589754,0.15426178708715776,0.08680918358702099,0.09047869542346133,0.1445598687807545,0.13639612046962737,0.09728219641710918,0.12213016544726846,0.22326434202127876,0.13916510231771462,0.11474085447501384,0.06358903055941781,0.13197934986100868,0.09514754691289733,0.19411147323648015
1527811200,0.22321349355783165,0.13168168168168168,0.09202491827545796,0.07006807246280405,0.13419449458483754,0.12514133236850436,0.09891063724256648,0.11959132083421108,0.21178919557254658,0.14969976777106483,0.1125470120221407,0.05938358210042469,0.15365431895446363,0.09840731990929037,0.21025195482189402
1530403200,0.23985749736802528,0.15130457988627266,0.06912200116217937,0.0917181256810752,0.09903214656066367,0.12008168144237474,0.10249733824882122,0.11556089552702584,0.22841451232822824,0.12081431585638237,0.10889623311082954,0.051432399530337194,0.13611463729829257,0.09924319923447607,0.2033647745260927
1533081600,0.2450630162041668,0.1421383000617411,0.06457769022408273,0.09444367024347515,0.10907849440951378,0.13126863959623766,0.09676446980557377,0.11069214611404272,0.22115384615384615,0.13139587747364448,0.10303986117952217,0.05964971655808444,0.15804225959465287,0.08562359391448862,0.24100318471337578
1535760000,0.21865128696325584,0.16999647097662876,0.0883054892601432,0.08835625525140406,0.11144366197183099,0.13264422405363877,0.07814095627124328,0.12455743160306593,0.2173174804675768,0.1423774036249885,0.11901357957631722,0.053954687787806224,0.13450127817256502,0.09521889069045836,0.20529810884942976
1538352000,0.23389920863243227,0.14075138778747026,0.04537184443939049,0.07246501244955783,0.12178761697076766,0.12240124119823367,0.11061721909611026,0.11166798911242128,0.21876524165466238,0.12926677039654702,0.10911218930881852,0.049961135382883486,0.13963207950768422,0.08955323599397667,0.2140533083450466
1541030400,0.23912116867516564,0.15776526652737322,0.09448648648648648,0.08962873284907183,0.10577115280276421,0.10762968572510413,0.08812704350382752,0.11543921003908661,0.22862601928502774,0.14626697960182325,0.1011279506957634,0.05791621056821574,0.14838774440367178,0.0846241454930624,0.21736904293028753
1543622400,0.21733005851332804,0.15220011439777742,0.07951377272220364,0.054819038897791834,0.127791771620487,0.13598651518136642,0.0982419673673751,0.09991511816982503,0.22366897254562862,0.14320443096664243,0.10974984899293912,0.05360281786895293,0.14259511581595222,0.09252618470616807,0.20864257945246445
1546300800,0.21725617070776837,0.14371882968591587,0.08393782383419689,0.0867587327376117,0.12401619069035305,0.12664423371061487,0.09240373023681184,0.10903308327859786,0.22592457384670403,0.11571057990485606,0.10445971362571058,0.05018875422213392,0.14100149796704473,0.08275870479907312,0.2087191067620123
1548979200,0.24252247843904826,0.16260025422108235,0.05103793196950981,0.10578752699206807,0.1296462783271848,0.10394591272280271,0.10272238413230221,0.11239435053380784,0.21079563259718626,0.11461177241454625,0.10339821810373215,0.053820570209383564,0.12684106139022874,0.07628794537218579,0.2233352320880281
1551398400,0.20328590371756652,0.14365474573713596,0.07606806961414347,0.07143891889654602,0.11392789164436844,0.13316798196166854,0.09409421544856252,0.10491772186646836,0.22203307952428056,0.12484557808298816,0.10584799428295254,0.055099481408670305,0.13857393213825722,0.08351853486876128,0.20159536845414297
1554076800,0.23060796645702306,0.1589810973275532,0.0664509776339851,0.09800723917107514,0.12243164321741438,0.0961359518095891,0.08648204043564153,0.11162459650740822,0.21144070249927627,0.1141795951733575,0.10708205652025876,0.04445855827246745,0.11535977551611251,0.08911108841987857,0.19315034345224905
