month,ratio_quantity.11M,ratio_quantity.11N,ratio_quantity.11X,ratio_quantity.12F,ratio_quantity.13T,ratio_quantity.14L,ratio_quantity.14Y,ratio_quantity.15A,ratio_quantity.15C,ratio_quantity.15E,ratio_quantity.15F,ratio_quantity.15M,ratio_quantity.15N,ratio_quantity.16C,ratio_quantity.18C
1514764800,0.36920533311840503,1.0642283816797349,1.263007659595243,0.30676275089707056,0.1926737789916957,0.9524129767755526,0.8854965410987774,0.9036755719426718,1.044677686295858,0.9280844890266133,0.41949527524647934,0.2288893577095396,1.178391708059358,0.18157958408646382,0.11240537641608477
1517443200,0.2791967596642611,0.8943675288832392,1.2608191686901866,0.6071440048321973,0.26504777845404753,0.6215654351322581,0.5255292966895553,0.29512238643429234,0.707053165976081,0.8668248049685882,0.4440363241084696,0.2065935099762907,1.198388050802467,0.32698926187895727,0.06684268005989584
1519862400,0.4887840847706063,1.0358478966203886,1.1971127035331337,0.46156343069320177,0.21113298403430855,0.8622107220589754,0.7426117088890881,0.2643332272174387,0.7875481080479951,1.0087344920891659,0.44015343216689157,0.1942094815225938,1.0892578893973233,0.22603735300701974,0.0790949422127646
1522540800,0.3604742336601811,0.9342267992795046,1.1646268625546885,0.5573660509800421,0.3077022525109242,0.6619818342905449,0.878963975564044,0.35761537923725684,0.9148669237354802,0.8695447789813675,0.42825125764044236,0.18945200843007046,1.1358525003879416,0.09816858555327064,0.05253887631490636
1525132800,0.24265302400909916,0.76135552838756,1.0450695665329413,0.2503456950924678,0.15104886604449075,0.9146670699253703,0.5669783362729386,0.1922943836749702,0.794595911557104,0.9303273291595926,0.4152474766992497,0.18972848876274165,1.0191539176028488,0.3284642265693365,0.03377070444266288
1527811200,0.15225738018774698,1.0145467073547962,0.8858212884414215,0.6499045775998145,0.2600574178888031,0.6275189753542351,0.5613808308979344,0.21391343723363615,0.7076221868786489,0.7653556451244069,0.45207645943414215,0.09093071017451795,1.0351884367277633,0.18186479884341195,0.062329137744055206
1530403200,0.2426789042634606,0.8221820196578031,0.7606552440002362,0.36400279304709565,0.07147326394709176,0.7537596047358182,0.8854099559455655,0.21954022545559984,0.642084210859529,0.8595674707359708,0.4426245491882544,0.037805758916698684,0.9052098923741793,0.09458672732915188,0.0233080366074788
1533081600,0.14804192032056707,0.9542228083570484,1.1149597190734692,0.5228961190502345,0.07634492696715953,0.6179427419618645,0.4907038775313989,0.21412911916718597,0.7451942778499524,0.7023141591104372,0.34487096410757145,0.021149117319796493,1.1254682386428014,0.24808904786625027,0.023256203270455432
1535760000,0.23852216195422196,0.8448873103630072,0.7357856082546994,0.5177381245458185,0.08890308394407669,0.6555167534939754,0.6138341546727394,0.17639132686960834,0.46731874827411096,0.5204879451150246,0.266729003539084,0.05540461575328578,0.9775319398179945,0.0772844554266817,0.056287639151372845
1538352000,0.1602644263241272,1.032062995450636,0.7332936297422687,0.41392001210768736,0.07439711006256466,0.630330596736439,0.553679115833311,0.13269994667601662,0.6530436784101887,0.849088818888268,0.3542705416092392,0.030373996439357166,1.0995131453201485,0.16462998097073417,0.04574468966764278
1541030400,0.1814841218703976,0.6884809796093389,0.8866299894994262,0.4952345129460641,0.09307427087291105,0.7464133447795553,0.6615387966443457,0.09354828014013197,0.561475759425907,0.6267984366754614,0.34167725695870527,0.05219092156014398,0.9214998904869673,0.1687689347922768,0.05407916942920863
1543622400,0.106786500209324,0.681028722476093,0.5394545297670407,0.21112373254043845,0.1036908013369448,0.7771561860098966,0.4358013384368793,0.17915419745699054,0.5252305789776148,0.6261986470825037,0.3387424705742051,0.058080491340645475,1.02363408878516,0.10845740480910705,0.027828860075594115
1546300800,0.15145045912049918,0.8232181629491999,0.9105265137399421,0.5823256110697319,0.050355155223801844,0.7735105118473407,0.734942058272012,0.15456558308706528,0.5542075493692857,0.6096107052602872,0.26781144868307183,0.031505026932293186,0.9739426345706539,0.07388779330525046,0.045766807816567855
1548979200,0.09166180325057874,0.8717960346300916,0.5463115070609003,0.1966533558410889,0.017319343192848117,0.5665496988526628,0.6035018345028402,0.25385198727186487,0.4953122336818851,0.4402626356131106,0.24611087869402587,0.060228229188489864,0.9446094773938623,0.11875459133077311,0.03934054125895872
1551398400,0.1821469407242367,0.7802075239284801,0.6919565179931487,0.35909286674042457,0.16340992885899466,0.6777323968339823,0.7437368810811195,0.16639158479057345,0.5357700849527023,0.47069278584525986,0.3041691746814503,0.03607752654285664,0.8098410270678613,0.12071198847409369,0.03425232719350366
1554076800,0.09718319397098618,0.8198178496328724,0.5572080080749067,0.183484431528379,0.01733383570547178,0.718615009541898,0.7234490931264527,0.2264873383268736,0.5490390120832848,0.5607854197596274,0.23806893209560054,0.026785900176894965,0.871258677769469,0.0774446693485059,0.03821005316723377
1556668800,0.09140757098177198,0.6297360121400654,0.6609192206790654,0.5102194022770398,0.04092275762225582,0.6437079626090871,0.6388991667344266,0.13112783114279752,0.4284780183909525,0.43942056156832293,0.21806328760836996,0.041977985984575326,0.8522629211575996,0.13542083854596862,0.05080507424037907
1559347200,0.02898951588788468,0.7268137604286101,0.5605543664899127,0.21246077053951987,0.09431065141758047,0.5794771501966499,0.4287929259303083,0.22294624673800892,0.5033079549487363,0.41776524745602894,0.2015900906934781,0.014642726794206595,0.8388555656004774,0.1430710892149391,0.027794315678814588
1561939200,0.08287364014440081,0.7776442290321416,0.42534673650157345,0.4891172541271331,0.058421105309375214,0.6825691279407946,0.5286022914700514,0.3507599187881361,0.3295943722969034,0.4656388058378131,0.21869001539488953,0.035558263921903796,0.9209160725366505,0.05253139357898837,0.02777675245608309
1564617600,0.028917188137875558,0.6013513713314108,0.5719865132488607,0.18231826699070802,0.007865780030272626,0.5361305266481281,0.7245785105629895,0.20211845783971363,0.5007199650085338,0.4395330046205685,0.21321265479265555,0.02321335796181609,0.9984340398454765,0.08451013551761617,0.03806426837309674
1567296000,0.08260543999318441,0.7112320855394562,0.6326619497637835,0.41076976989705843,0.16167970641646487,0.5615473997384778,0.6029522378289346,0.09735788714999222,0.46823130537277247,0.3782094539166487,0.22754180315487862,0.015171749457751259,0.9554386008815126,0.10213578252616157,0.027691919847442566
1569888000,0.08246581167376633,0.5940386754440237,0.5156924337706336,0.5221366239956944,0.01726141873285993,0.65259269072182,0.4746999804581936,0.18732241335694413,0.40081791524901883,0.39014782170000156,0.21855496474771827,0.02318024627723645,0.8200623057984073,0.10167488506494617,0.02769127866855845
1572566400,0.0288424000485717,0.4432355308494825,0.4647460106497001,0.22434665602034629,0.050020447833725834,0.5030996325434165,0.6496765033436963,0.288257229242577,0.4293720817139467,0.3933079474026724,0.24756812474188822,0.02319098787335079,0.8111443017222221,0.10239744816406599,0.027695686223649943
1575158400,0.028843334547441278,0.6240110097019576,0.5465714305305329,0.2902393350424468,0.10985367257182785,0.6134879268607749,0.6139639609538898,0.12617149558001078,0.3918529301776363,0.35296448734434244,0.1306262008334328,0.022749242505209055,0.8532543264856625,0.06517249858329717,0.027688491507022114
1577836800,0.015527604664210227,0.5808568196442997,0.44689000971727394,0.5134907970380183,0.0,0.5215884315110758,0.5081271402755024,0.0664413221651806,0.5108749815352798,0.36908405724950083,0.22222162039012136,0.031219356064134236,0.9458372307039997,0.05344315285634365,0.027690721186978223
1580515200,0.07304991172436781,0.5354754161152094,0.39622481703807244,0.41533786061032496,0.01725518421318637,0.590157395146772,0.45416378478012825,0.12972751553197467,0.3378540423615458,0.2166011868460274,0.18815162138279456,0.023219276663908633,0.7851048614249467,0.06521424103051472,0.02771094273619484
1583020800,0.0805899902922767,0.5219888730312018,0.5623783111561809,0.2696509850869803,0.11486565315652403,0.45788404819964157,0.664497380949875,0.059765895673009474,0.3568891875861751,0.3775164763977297,0.2653668182694977,0.02316260086157397,0.7798932151433342,0.06503097912665813,0.10692696311678478
1585699200,0.06511386198547217,0.8031010811826399,0.41901099635053374,0.42983493834566017,0.03288556925145254,0.6169673453456392,0.4325128030702823,0.1158021489906937,0.40447235571719253,0.2679859251235704,0.17918819550196546,0.022728844030334285,0.8958715600008017,0.08642505411026362,0.027654478978509818
1588291200,0.08062632402221104,0.42701124746995966,0.42769865683759073,0.22798391129020326,0.0,0.5701750662499201,0.30810076071303916,0.10528572841993537,0.29514987247047186,0.26387761874083115,0.20188879697735254,0.015603640278664318,0.5914244431326374,0.03651470824944018,0.03161635357189557
1590969600,0.0077553538954008685,0.542373964828506,0.38153260957058927,0.43031243434232846,0.11536397114083868,0.46680076654005065,0.6114996808294224,0.0904942424122512,0.3388628093824583,0.27953183490336436,0.1479590252501639,0.022732700450458682,0.805013225634867,0.07921677873296584,0.02763692384301765
1593561600,0.02100983611518848,0.5407473304749163,0.4440857731775214,0.21938355455241962,0.0,0.5716596263236912,0.6673929803596556,0.15315904828858448,0.3396227098499453,0.24461191254778117,0.22301130043397782,0.015591299187437239,0.6813353057404903,0.07512200080185666,0.021261815474411833
1596240000,0.021023782617706634,0.5999924445278257,0.483397401557149,0.4302316937951836,0.06616567294038772,0.4338263926648146,0.2890517570497397,0.07048603424234147,0.2174260999122055,0.2439995895606428,0.1370371498411639,0.01559994852812335,0.7692845944292207,0.0695911284859433,0.02127706848199915
1598918400,0.07271520826215905,0.4471609799147796,0.4502484093863308,0.3588012428970973,0.08262042265732791,0.5377023712305227,0.5906608428389148,0.15421252003302416,0.22591790163075012,0.3123373580906786,0.15240650758101143,0.022697102551892622,0.5906289896186724,0.057780173082729265,0.021238163126178714
1601510400,0.0,0.6310681593554741,0.3856028276623905,0.14325284569671526,0.0677142464007962,0.6078268798684079,0.37547654137525577,0.09179484643424252,0.18170767661060253,0.23852131971868343,0.10549690986722139,0.023116360397516293,0.7885957617618227,0.0694751056304261,0.03215485500619048
1604188800,0.007739128072714429,0.4282735011637734,0.44245792942736195,0.4305010219202633,0.0172826521327192,0.5507293438237558,0.5313336777040396,0.12909958841819583,0.26563796179201526,0.26172986066159326,0.16212281867077385,0.01513986380399293,0.7417735720879306,0.06372048887234497,0.0322073831939609
