month,code,numerator,denominator
2022-01-01,00L,45.73789,333.0500000000001
2021-09-01,00L,59.10559000000001,332.718
2021-08-01,00L,58.60362000000001,332.393
2025-09-01,00L,169.77693,343.58199999999994
2025-03-01,00L,65.88705,341.83599999999996
2022-04-01,00L,55.31003,333.346
2022-05-01,00L,48.47856,333.5079999999999
2021-03-01,00L,60.698190000000004,330.62399999999997
2021-11-01,00L,58.3388,332.846
2024-07-01,00L,57.01009,339.93399999999997
2021-05-01,00L,63.042320000000004,331.462
2023-07-01,00L,45.347080000000005,336.464
2025-05-01,00L,100.12418000000001,342.139
2020-12-01,00L,52.95981,329.99
2023-09-01,00L,47.772589999999994,337.1740000000001
2021-04-01,00L,60.75517000000001,331.113
2021-01-01,00L,70.68419,330.13500000000005
2024-09-01,00L,46.59533999999999,340.83700000000005
2025-07-01,00L,105.84322,342.70500000000004
2025-11-01,00L,164.13961,343.9239999999999
2022-12-01,00L,35.05334,335.12100000000015
2025-10-01,00L,113.0059,343.72900000000004
2025-01-01,00L,44.25159,341.537
2023-03-01,00L,47.886449999999996,335.546
2024-03-01,00L,58.99543,338.5319999999999
2025-02-01,00L,27.53443,341.7460000000001
2024-05-01,00L,52.73017,339.429
2025-06-01,00L,105.36900000000001,342.463
2022-03-01,00L,58.71409,333.25199999999995
2023-12-01,00L,48.02998000000001,337.824
2022-06-01,00L,48.4784,333.64
2023-02-01,00L,54.63415,335.36299999999994
2025-04-01,00L,117.55967,341.899
2021-06-01,00L,50.53302,331.626
2021-02-01,00L,58.25796,330.379
2023-11-01,00L,45.478829999999995,337.59799999999996
2022-07-01,00L,32.49963,333.928
2022-10-01,00L,51.42736,334.685
2024-12-01,00L,28.379420000000003,341.42299999999994
2025-08-01,00L,127.23327,343.1919999999999
2023-04-01,00L,64.68302,335.876
2025-12-01,00L,131.32019,344.043
2023-08-01,00L,47.84756,336.762
2022-11-01,00L,44.773199999999996,334.96000000000004
2021-12-01,00L,69.70929,332.994
2022-02-01,00L,51.02311,333.16300000000007
2021-10-01,00L,63.047979999999995,332.816
2022-09-01,00L,38.72172,334.575
2021-07-01,00L,80.80518000000001,332.0900000000001
