,pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,percentile
0,00N,QHM,Y63,2019-03-01,22386.200002195998,2253,9.936173991209941,0.0
1,00N,QHM,Y63,2020-06-01,20880.933336138998,2190,9.534672756227852,0.0
2,00N,QHM,Y63,2020-04-01,20559.820003170997,2218,9.269531110536969,0.0
3,00N,QHM,Y63,2022-09-01,17556.390002157998,1989,8.82674208253293,0.0
4,00N,QHM,Y63,2020-02-01,20036.420002322997,2146,9.336635602200838,0.0
5,00N,QHM,Y63,2021-05-01,17562.400002312,1914,9.175757576965516,0.0
6,00N,QHM,Y63,2021-06-01,18764.233336005997,2023,9.275449004451803,0.0
7,00N,QHM,Y63,2019-06-01,20854.833335769003,2127,9.804811159270805,0.0
8,00N,QHM,Y63,2019-11-01,21268.325002636,2256,9.427449025991136,0.0
9,00N,QHM,Y63,2022-07-01,17303.666668919,1986,8.712823096132427,0.0
10,00N,QHM,Y63,2020-11-01,19619.666669406997,2131,9.206788676399341,0.0
11,00N,QHM,Y63,2019-01-01,23783.066668937005,2427,9.799368219586734,0.0
12,00N,QHM,Y63,2020-12-01,20346.266669171004,2188,9.299024985909965,0.0
13,00N,QHM,Y63,2020-08-01,19764.766669283,2090,9.456826157551674,0.0
14,00N,QHM,Y63,2022-11-01,18782.766669081997,2113,8.889146554227164,0.0
15,00N,QHM,Y63,2018-08-01,24138.400001875,2401,10.053477718398584,0.0
16,00N,QHM,Y63,2019-08-01,22845.300002664004,2352,9.713137756234696,0.0
17,00N,QHM,Y63,2020-07-01,20820.166669717004,2228,9.344778577072264,0.0
18,00N,QHM,Y63,2023-01-01,16372.466669100002,1867,8.769398323031602,0.0
19,00N,QHM,Y63,2020-10-01,20593.633336120994,2218,9.284776075798465,0.0
20,00N,QHM,Y63,2021-03-01,21054.123335996996,2329,9.039984257620008,0.0
21,00N,QHM,Y63,2018-07-01,24948.433335460006,2417,10.322065922821682,0.0
22,00N,QHM,Y63,2021-11-01,18292.300002868,2044,8.949266146217221,0.0
23,00N,QHM,Y63,2022-04-01,17767.166669173,1962,9.055640504165646,0.0
24,00N,QHM,Y63,2021-07-01,19131.166669296,2056,9.305042154326848,0.0
25,00N,QHM,Y63,2022-02-01,17217.556669086,1905,9.038087490333858,0.0
26,00N,QHM,Y63,2022-03-01,19597.433335921,2196,8.924149970820128,0.0
27,00N,QHM,Y63,2021-01-01,19362.16666913,2121,9.128791451735031,0.0
28,00N,QHM,Y63,2023-05-01,15960.53333587,1779,8.971632004423833,0.0
29,00N,QHM,Y63,2021-08-01,17580.600002453004,1920,9.156562501277607,0.0
30,00N,QHM,Y63,2019-05-01,23039.433335750004,2337,9.858550849700473,0.0
31,00N,QHM,Y63,2019-10-01,22514.066669378997,2340,9.621396012555127,0.0
32,00N,QHM,Y63,2018-11-01,23916.266668966,2361,10.129719046576026,0.0
33,00N,QHM,Y63,2023-02-01,14601.866669142999,1638,8.914448515960316,0.0
34,00N,QHM,Y63,2020-05-01,20003.00000264,2113,9.466635117198297,0.0
35,00N,QHM,Y63,2022-08-01,17292.923335567004,1959,8.827423856848904,0.0
36,00N,QHM,Y63,2022-10-01,16371.466669172001,1864,8.782975680886267,0.0
37,00N,QHM,Y63,2021-02-01,17589.933336178,1951,9.015855118492055,0.0
38,00N,QHM,Y63,2023-03-01,16936.333336104002,1851,9.14982892280065,0.0
39,00N,QHM,Y63,2021-04-01,18402.566669009,1986,9.266146359017624,0.0
40,00N,QHM,Y63,2019-02-01,21413.766669020995,2142,9.997089948189073,0.0
41,00N,QHM,Y63,2019-09-01,20755.800002793003,2172,9.556077349352211,0.0
42,00N,QHM,Y63,2022-06-01,18160.900002492002,2052,8.850341131818714,0.0
43,00N,QHM,Y63,2021-12-01,19462.790002753005,2160,9.010550927200466,0.0
44,00N,QHM,Y63,2022-01-01,17266.680002783003,1963,8.796067245431994,0.0
45,00N,QHM,Y63,2022-05-01,18415.266669257,2075,8.8748273104853,0.0
46,00N,QHM,Y63,2022-12-01,17519.233335655998,1933,9.063235041725813,0.0
47,00N,QHM,Y63,2020-09-01,19637.900002525996,2159,9.095831404597497,0.0
48,00N,QHM,Y63,2021-10-01,17964.800002701002,1990,9.027537689799498,0.0
49,00N,QHM,Y63,2020-03-01,22093.520002845005,2235,9.885243849147653,0.0
50,00N,QHM,Y63,2019-07-01,21629.200002505,2256,9.587411348628104,0.0
51,00N,QHM,Y63,2019-04-01,22158.366668877996,2284,9.701561588825742,0.0
52,00N,QHM,Y63,2023-04-01,15813.700002138,1755,9.010655271873505,0.0
53,13T,QHM,Y63,2020-01-01,102890.64666715203,10757,9.564994577219673,0.0
54,13T,QHM,Y63,2018-12-01,109120.23666750101,10676,10.221078743677502,0.0
