month,ratio_quantity.02Y,ratio_quantity.03F,ratio_quantity.03H,ratio_quantity.03K,ratio_quantity.03L,ratio_quantity.03N,ratio_quantity.03Q,ratio_quantity.03R,ratio_quantity.03W,ratio_quantity.04C,ratio_quantity.04V,ratio_quantity.04Y,ratio_quantity.05D,ratio_quantity.05G,ratio_quantity.05Q
1483228800,23.31610207116983,21.04357054214761,20.155923331611568,22.21124961022891,21.169669581022788,20.441356109879287,22.943871092928813,21.016605796400754,19.155257198971572,18.09974783545801,19.505532157242865,22.77819848701113,20.027194819855886,22.666626624595978,22.194166541777186
1485907200,23.304400592988845,21.069656925622024,20.23169554869186,22.12895097311708,21.134303923570215,20.7372856586989,22.933855001255022,20.915035797327615,19.364054133701316,17.964188873096447,19.659185105601473,22.880774424698796,20.62396298015178,22.55611711631945,21.932565174022244
1488326400,23.153868803116147,20.974778847774108,19.875836413914715,22.23255435871943,21.424053935808832,20.570288241855,23.06746587931809,21.143897219201357,19.0451127267752,18.197558341100898,19.37579103933997,22.762229737476563,20.033456172617512,22.593161041603857,22.28695372191672
1491004800,23.322852951864085,21.19062573529411,20.072332388270635,22.26514879205238,21.210715375269977,20.851579059582182,22.948569126528565,21.164878689568656,19.210699380923266,18.22034023465967,19.55531206079571,22.813098626647136,20.78108174911661,22.6569300465437,21.962202828616068
1493596800,23.19269065267335,21.129225983760893,20.04805151534838,22.17097488029466,21.024477273190623,20.877251700822185,23.018647889972957,21.35847155016009,19.00327826443942,18.124686430846825,19.484493885872347,22.99660105927553,20.367174215789465,22.309352330365364,22.23583923742652
1496275200,23.34077356299007,21.01069499214366,20.316736414940465,22.1961121343794,20.91800982607639,20.700621710874522,23.10415277867342,21.20089244462308,19.149821445189534,18.230268371409487,19.533605992643302,22.875416311360443,20.26149736708861,22.350855825991186,22.4074269726248
1498867200,23.100657017162725,21.093534902453616,20.100772845367622,22.090620460078398,21.00488468432283,20.59722804429196,22.785691793327157,21.04661219501135,19.157667801469536,18.313941977136928,19.507279198727815,23.51373153689121,20.329607024471635,22.532378360899774,22.288202725930777
1501545600,23.094224845456417,20.886696735506337,20.222297875586854,21.847356141519253,21.089333959110192,20.56810697182645,22.378717832110834,21.41068389945274,19.35212366385577,18.286346783179315,19.63341100839421,22.909213861613548,20.352211040214474,22.438201249999995,22.089636976590835
1504224000,22.911026767687435,20.907601732228326,19.9842542957173,22.0076983804302,20.788004070521122,20.477200539424366,22.280018945027376,21.116485995412845,19.218573503755056,18.228449212410503,19.205488504730567,22.0383612338755,19.959245319148938,21.879782882039695,21.875411090938037
1506816000,22.711028185336264,20.79429767213116,20.08714733034571,21.93935084462152,20.53567079341685,20.04270679926449,21.89695177859516,21.246694078840797,19.168832992424242,18.075833588311696,19.54245321736545,22.37235369674889,19.733069615082485,21.43068509770471,21.6806091251367
1509494400,22.920033472803347,20.781867671451355,19.992256432432427,21.661877974860335,20.53125427267194,20.0174840014653,22.215603975022503,20.936263414018285,19.11244110939475,18.158825367420036,19.16773140864576,22.07183138805563,20.3205989956776,21.78085152401815,21.744646532207632
1512086400,22.801344683174108,20.92317877383263,19.902437119117877,21.917405870714987,20.6328486714032,20.264531553205543,22.177760379935968,21.092598614484142,19.229076084377947,18.35294245005654,19.369798846637643,22.579309842890808,20.087929685387415,21.869568923365573,21.743752501894228
1514764800,22.879708757521062,20.99729080938753,20.0861006102117,21.810631402524542,20.718778002380947,20.31196059565137,21.891330656696283,21.477534946431646,19.363266204419887,18.257236665061974,19.646534312088775,22.598947831419622,20.279980923040046,21.684712571471565,21.83206235785954
1517443200,22.924440372818903,21.094293706410248,20.294160823089257,22.22029113417832,20.897787053127107,20.164821920377957,22.378165305966345,21.469955482748343,19.38212903404714,18.358380165814573,19.553733158577458,22.298031976813327,20.474060365887205,21.758164722778886,21.70417026548673
1519862400,23.02526233650794,21.45100585987262,20.309416377738675,22.392176589222963,20.794019190158252,20.436397954690083,22.11607209347952,21.669884676066395,19.489126462324393,18.740760764675592,19.517340432774375,22.698967083802017,20.274889581719588,22.135273676685145,22.14213228809635
1522540800,23.266022871650826,21.595091067184374,20.613770783221362,22.255644073311366,20.833709353548386,20.65054852648781,22.319627101567033,21.81332285608992,19.501356298112647,18.638997357329853,19.852176184806662,23.064888968299712,20.703026981080342,22.150944022074338,21.99720786998396
1525132800,23.046120967272728,21.73506738213694,20.641376770136908,22.110933339164234,20.940130802766465,20.444382393355983,22.205873092573757,21.734362306617776,19.56723623005411,18.71653527643446,19.586936148440515,22.35193003521127,20.865511428195685,21.668712259439697,21.676042593628598
1527811200,22.911239903276133,21.962428785088697,20.674950852299478,22.32585642443601,20.99691294914832,20.532535551757498,22.333674899523754,21.803123587106263,19.323549973504388,18.704120928455083,19.596528965143758,22.250352898398532,20.819068015992006,22.23562096212121,21.78412619833436
1530403200,23.056714143446335,21.805763752844793,20.654091452107895,22.559963719666086,21.011587006905202,20.314952174276538,22.39229393136455,22.118496360036,19.481085387229232,18.881382268411592,19.824684293064426,23.050043246893576,20.595320421052623,22.227468369799684,21.73287622194514
1533081600,23.28556758724127,22.20354324838561,20.981753448551768,22.851192299115723,21.287416842837274,20.27436296351116,22.54490958298681,22.261206671591207,19.848214137931034,19.0760984616385,20.155859026253914,22.590408855153203,21.37645642151767,22.352686346493805,21.752158585651074
1535760000,23.13374098537095,22.00816496453901,20.623369218427314,22.602261051212945,20.64830067424749,19.688578754053125,22.149270208562022,22.009287839071714,19.712360827809693,18.990227116032116,20.05556305940908,22.175649189691814,20.727134774774772,22.23955258319606,21.310407263640823
1538352000,22.04157736501715,21.56251748062439,20.146956033159345,21.772111309523805,18.723022856969994,18.40387641397654,19.88144410034032,21.088316452390853,18.822350458963285,18.21267448275863,18.874197290280257,20.057504610002592,19.42570770211742,20.723073404621786,19.80682762237762
1541030400,22.119561011665525,21.381770984106254,19.892492869511443,21.882369322799097,18.720368696030857,18.77902128010455,19.97315329079616,21.32518612273731,19.04201762214533,18.278062990962386,19.05656477956008,20.58556348606645,19.750996210399034,20.776722238023954,19.74817281521739
1543622400,22.153402421874986,21.695839820018943,20.175485540153684,22.018410241646215,18.866621317197765,18.99389690808143,20.26110069010701,21.448603496347232,19.068507075271654,18.44478451056382,19.28294384903486,20.891184197819307,19.392582834740658,20.77616591979076,19.55513475648675
1546300800,22.003267110038614,21.548390155190138,20.04099419330855,21.681128980537533,18.183167568707805,18.732967989199693,19.59773156080858,21.351683752379373,19.03686300038515,18.430241566546133,19.26469273082287,20.05272147347247,19.8242734838403,20.383943040589344,19.324104953284888
1548979200,22.02533756745537,22.059983059596433,20.380272458483137,21.660316376299775,18.29617938381487,18.44879166162126,19.280701752325022,21.10176009536399,19.36181265817158,18.765207351975842,19.527537829552422,20.142714974576272,19.390690638181322,20.72072435914013,19.862038767211015
1551398400,22.299553128169432,22.454433069349328,20.465915518216082,21.85404014524729,18.376979943328816,18.61054051378919,19.518345751359927,21.190470335381917,19.297117726854893,18.996033492982015,19.79897129258802,20.13534310841547,19.873112182792955,21.02968663142219,19.65217222869405
1554076800,22.557909027398647,22.616681615636654,20.717530955566176,22.042387488214217,18.3037091186129,18.789511452997097,19.558789171647135,21.513153324307247,19.56515542686318,19.312702414324217,20.079942947750222,20.038522094483888,19.856551191106405,21.014523563432835,19.612017114801212
1556668800,22.59410428832468,22.75551565985526,20.81056812119412,22.064656808066758,18.440231914095587,18.803101508124893,19.58394499383062,21.49211269547839,19.97260591163821,19.52487645075008,20.42910568281536,20.32784486971485,20.009430775286262,21.05367646859083,19.88863735979929
1559347200,22.656933883185488,23.07526208505099,20.614891847615983,22.21786509069857,18.459871375508598,18.916029881710646,19.656888101582968,21.412793708538224,19.603868635678044,19.631488867715767,20.33665945807574,20.307125876046022,19.80411414596273,21.007283601903012,19.98850804072044
1561939200,22.429884072798814,22.962435578661847,20.994817401703802,22.22968523416472,18.52258676790451,18.86915872117687,19.426977558942863,21.531069030503033,19.46909647426321,19.91491621148379,20.520385279237217,20.40465360297894,19.96813711777102,21.16336658892989,19.984071009132418
1564617600,22.549227969610804,23.117538492950896,21.08774773992971,22.19692489627256,18.802105244221796,19.085600561758753,19.731294538642686,21.594933066258257,19.99496678676904,20.37736419385232,20.89417041313855,20.80578341023793,20.184004745925208,21.49187960800552,20.132403474778698
1567296000,22.42249233167204,23.013053808918546,21.13837089394425,22.093345992653816,18.614512913151362,18.923996632244336,19.578300787374655,21.363190476149175,19.94664571391077,20.292060291518414,20.81523931975441,20.728836180203047,20.04302776237624,20.92105301704218,20.08722811764705
1569888000,22.570791138697867,23.187174994027473,21.036936080104105,22.299883419387932,18.50686363953488,18.751670883715683,19.614242911115742,21.51984329906017,20.138717009685223,20.54609334778838,20.620958808369256,20.589030648325362,20.066965407203487,21.0972747946527,20.187595441761356
1572566400,22.468653845158904,23.160123608704414,21.35934302389285,22.132231414762742,18.57703932006429,18.992137106982938,19.898385791531677,21.447068446449265,20.35597468820719,20.721371526533424,20.696277581399702,20.665548708672745,20.13030830713422,21.07696670127354,20.045768346906698
1575158400,22.376489504117437,23.66071529013738,21.104383137198624,22.467395346938776,18.683397085392482,19.03946950689655,20.005456743390354,21.561147283012634,20.13229455484028,20.89308154417558,20.94512287584651,20.640339528049868,20.193567288562914,21.191068459852012,20.06377816238121
1577836800,22.732182650850493,23.813519912366118,21.39804126762654,22.14976076614253,18.965570312981633,19.08450757714884,20.13346056519425,21.672962676495818,20.39062724808977,21.32812128245476,21.06893658305264,21.045944159085618,20.343671490285708,21.24859128009631,20.39366412295081
1580515200,22.761183785065192,24.015991513366064,21.654861573612223,22.93969434190902,18.79919843595096,19.235003582624273,20.316875169900054,21.95360495432987,20.662828661458335,21.57383579299886,21.588241272129242,21.145967212867546,20.716071244802496,21.44217334603658,20.378232861756114
1583020800,21.519458623470523,23.006070882911132,20.466502293968688,21.617088913436152,18.42259714208096,18.362571748174567,18.87376287248884,20.66966410142934,19.11824029084411,20.287235130747632,19.90060392364189,20.519383343887423,19.466891613011963,20.454197411764703,19.248751587063182
1585699200,22.25356194724657,23.796860562006053,21.217637775387264,22.405697192393735,18.546778899033296,19.089315409800637,19.923728479549496,21.64895372214137,20.224259418578747,21.179290544381285,20.994555288826536,20.622314404813064,19.83764477247986,21.084622574062696,19.848926784410843
1588291200,22.621181610900003,23.91547109074245,21.812408483992467,22.554418533687947,18.99498264224665,19.30467530295886,20.33510951162532,21.706721755428763,20.82265125847777,21.888124341324467,21.51923072589481,21.183655387081988,20.80863295764537,21.42207120965555,20.341008240819814
1590969600,23.205899569922053,24.359043184628067,22.067869406817838,23.134404905760086,19.106336940324244,19.728613262517218,20.664203578382008,22.165192065347973,20.565675664960114,21.745544054023636,21.521246004514673,21.54018218283582,20.70648426615422,21.494427423019026,20.772611610438293
1593561600,23.47923207142197,24.553340674964588,22.24320448725637,23.3397191268122,19.428918346711395,19.845558373807208,21.155199204472158,22.407544701021276,21.04130393217894,22.12485736638349,21.829798564317525,21.670072815340284,20.89412981421273,21.636158281249994,20.85788024648857
1596240000,23.445471924987327,24.774060449324324,21.9175981150986,23.587438930250784,19.588965093049755,19.887695944006662,20.959754742390142,22.577252902671592,21.33173129873551,22.26854025666708,21.910817673637762,21.665417920816743,21.059968785288795,21.912221462769864,21.12411134070383
1598918400,23.014025206067807,24.29012260418765,22.017749768618952,22.984662072619866,19.299611956778467,19.65887600022604,20.53986284600187,22.01059145594167,20.939676009801683,21.832105645943326,21.531414089096895,21.44850137326349,20.39049605782469,21.502874789282,20.533321476740994
1601510400,23.05594467494522,24.470705348629323,22.007285815623202,22.989453199414445,19.209209115533447,19.502364700331118,20.512449732567358,22.14483389083589,20.943247018211157,22.17241741169978,21.581161897870924,21.41436100066123,20.54225191712105,21.594856669629255,20.69196399866844
1604188800,23.201953488817892,24.327382624655854,22.401076422115093,23.378586777777777,19.324383306461037,19.750243418219114,20.881651785338107,22.18656822796859,21.404547585802973,21.99984733280793,21.70035828811093,21.432213783165594,20.659263660978382,21.584286701811298,20.817865404725293
1606780800,23.270650872883586,24.668724700009694,22.556970535144888,23.43829081046382,19.511096515391586,19.911851999270915,20.98124999802897,22.454972624990738,21.283139189248736,22.25928102058047,21.970742456960156,21.836253833728193,21.12924810647046,21.905636739987287,20.815075611204335
1609459200,23.50646646626101,24.720353955369028,22.43148224549583,23.23713595238095,19.482927913728258,19.964872171275232,20.77998786958325,22.572648868849864,21.47591093646278,22.329069563652723,22.109361630220388,21.753633155329055,20.77483594480823,21.75927299446202,20.997121588915196
1612137600,23.88154856768735,24.774606911634102,22.854225439578535,23.68955805668766,19.692124228665893,20.159016453821263,21.003013816246238,22.737495813500466,21.613571242626314,22.611535981847176,22.22319874138419,22.033026094881393,21.190261445633244,22.18481607834758,21.230225132151745
1614556800,23.73776951564626,25.064838353057194,22.736544760761962,23.651048579470192,19.773438894354392,20.32428278709605,21.317602045454546,22.758585197328006,21.85852856218963,22.611383792193514,22.333955345448455,21.97260342009034,21.248706843899107,22.04905993748338,21.09268647172949
1617235200,23.90818085272045,25.089706816166615,22.88463821581502,23.839543198136006,19.83901109369391,20.455876323915128,21.6097534888618,22.64987739777533,21.835314134615384,22.607779682210335,22.368297915652178,21.843793232729713,21.4472626473384,22.181650818108537,21.13913168001123
1619827200,23.9743439224868,25.1486596583289,22.829842942263287,23.633402272966805,19.61469010253243,20.38617575729419,21.445734604818732,22.824676322450024,21.98718421983089,22.66322629517342,22.479034704614843,21.98316995218742,21.301281336937823,22.063684707481055,21.261001764617237
1622505600,24.079785472321422,25.193786275984955,22.839340969852095,23.690178848365356,19.779042274405732,20.511801875676596,21.695684854420325,22.74007756937154,21.999078134668896,22.49683945452582,22.396921343308396,21.698853049597854,21.274613949483356,22.100194351034403,21.172859728890145
1625097600,24.200089494519432,25.618825301555432,22.88905135619753,23.60432465297333,19.83161929888876,20.47740619494014,21.29437257323071,22.893816456235474,21.839826061827956,22.756194078086452,22.62924450724995,21.913517473638905,21.178418317592797,22.260552794117647,21.334049254912657
1627776000,24.218567287269284,25.33904470613019,22.822503857638363,23.90478287504177,20.210723202083837,20.783189360290056,21.58659189072454,23.179756609172877,21.996747186710003,22.69906825405772,22.85130568168271,22.298425929245283,21.712994540423484,22.25649168444694,21.17751353239016
1630454400,24.069276673253714,25.41165994044665,22.796861910456062,23.459480191364072,19.962296846145158,20.40852169224715,21.343771267561984,22.77063376959073,21.827018563293915,22.461601476106562,22.59806853448275,21.74421281263429,21.15685152093729,22.113713315913238,21.30424536637642
1633046400,24.245809986885256,25.246250284701112,22.510757649384896,23.594447224654765,19.84775662394643,20.29256909233541,21.198700057148795,22.76239953747028,21.643154175547153,22.475529619792226,22.682521491471302,21.849467275461972,21.132078275398072,22.034596579117608,21.022729445257617
1635724800,24.225598387268374,25.3776362926781,22.66073070905639,23.584484252928906,19.756008441183006,20.30778080791694,21.319356637939674,22.66570382522549,21.95431009524841,22.426979120936004,22.57738197165154,22.033324189419798,21.101550731013347,22.12626731889662,21.004110185958762
1638316800,24.197466190631364,25.45688774496015,22.657152547488934,23.47037413582999,20.060278145289207,20.472575401669143,21.234632739283338,22.934768241143566,21.834117817182815,22.920031315499454,22.689752037735847,21.85212977847481,21.348042268890264,21.99569400971909,21.198040575878302
1640995200,24.435440348419537,25.92736578529616,22.827572895348847,23.895404779593857,20.04293105108831,20.61437999262828,21.456503079690968,23.216705517215683,22.3082796864925,22.81928814454777,22.87802650514193,22.14595453307807,21.6829015213027,22.074999564003715,21.432616435370388
