month,code,numerator,denominator
2019-05-01,00L,3,855
2021-07-01,00L,3,742
2022-02-01,00L,13,700
2020-10-01,00L,2,678
2020-09-01,00L,2,754
2019-09-01,00L,2,794
2019-04-01,00L,3,778
2022-08-01,00L,13,758
2020-02-01,00L,2,703
2020-12-01,00L,1,700
2021-05-01,00L,1,711
2020-11-01,00L,3,771
2019-06-01,00L,2,836
2020-05-01,00L,1,603
2019-07-01,00L,2,810
2021-02-01,00L,3,688
2021-11-01,00L,3,808
2022-03-01,00L,3,810
2018-04-01,00N,59,1807
2022-01-01,00N,2,441
2022-04-01,00N,3,470
2018-02-01,00N,72,1738
2018-09-01,00N,67,1886
2018-06-01,00N,82,1934
2018-08-01,00N,84,2072
2020-02-01,00N,3,409
2020-10-01,00N,0,435
2022-03-01,00N,1,484
2018-07-01,00N,96,2078
2018-03-01,00N,59,1819
2019-01-01,00N,13,665
2019-03-01,00N,13,614
2018-01-01,00N,76,1962
2018-06-01,00P,143,3304
2018-04-01,00P,124,3025
2018-09-01,00P,117,3238
2018-08-01,00P,156,3735
2018-03-01,00P,118,3032
2018-05-01,00P,138,3374
2018-10-01,00P,146,3469
2018-01-01,00P,146,3517
2018-07-01,00P,139,3411
2018-02-01,00P,103,2911
2021-05-01,00Q,3,748
2019-01-01,00Q,13,998
2021-01-01,00Q,13,821
2018-12-01,00R,13,1250
2022-03-01,00X,2,541
2022-05-01,00X,13,607
2019-12-01,00X,3,500
2021-02-01,00X,3,440
2023-01-01,00X,2,481
2018-05-01,00Y,111,3299
2019-02-01,00Y,101,2911
2019-08-01,00Y,131,3198
2021-03-01,00Y,175,2746
2021-05-01,00Y,144,2772
2018-11-01,00Y,133,3278
2021-11-01,00Y,188,3188
2018-12-01,00Y,130,2763
2019-12-01,00Y,171,2953
2019-11-01,00Y,158,3162
2018-04-01,00Y,85,2910
2021-02-01,00Y,155,2542
2020-02-01,00Y,169,2890
2019-03-01,00Y,122,3190
2021-04-01,00Y,145,2908
2022-05-01,00Y,165,2868
2019-01-01,00Y,168,3480
2020-01-01,00Y,182,3427
2021-01-01,00Y,189,2991
2019-07-01,00Y,137,3138
2021-08-01,00Y,153,2876
2021-12-01,00Y,171,3009
2022-10-01,00Y,183,2930
2020-09-01,00Y,159,3004
2020-05-01,00Y,126,2506
2022-12-01,00Y,188,2820
2018-07-01,00Y,117,2974
2020-08-01,00Y,161,2804
2020-12-01,00Y,189,2935
2020-06-01,00Y,169,2808
2021-10-01,00Y,189,3114
2018-02-01,00Y,91,2952
2019-09-01,00Y,141,2954
2023-01-01,00Y,137,3091
2019-06-01,00Y,124,2890
2022-06-01,00Y,166,3013
2022-08-01,00Y,164,3064
2019-04-01,00Y,116,2919
2022-07-01,00Y,145,2972
2022-11-01,00Y,182,2947
2021-07-01,00Y,148,3003
2022-03-01,00Y,151,3154
2020-10-01,00Y,149,2771
2021-09-01,00Y,185,3250
2022-04-01,00Y,152,2976
2018-03-01,00Y,80,2934
2018-08-01,00Y,112,3184
2018-09-01,00Y,131,3176
2019-10-01,00Y,166,3463
2020-04-01,00Y,169,2973
2022-01-01,00Y,170,2884
2020-11-01,00Y,178,3007
2019-05-01,00Y,138,3363
2020-07-01,00Y,177,3148
2022-02-01,00Y,157,2873
2018-06-01,00Y,122,3344
2020-03-01,00Y,180,3362
2022-09-01,00Y,194,2835
2018-01-01,00Y,85,3133
2018-10-01,00Y,151,3292
2021-06-01,00Y,178,2995
2020-03-01,01A,13,3041
2018-06-01,01A,13,3577
2019-02-01,01A,13,3288
2018-06-01,01F,13,832
2021-11-01,01F,13,620
2018-07-01,01F,13,924
2021-11-01,01G,84,1099
2022-12-01,01G,68,1049
2019-08-01,01G,71,1433
2020-03-01,01G,69,1399
2019-05-01,01G,68,1450
2018-10-01,01G,71,1509
2019-09-01,01G,62,1345
2021-01-01,01G,66,1119
2021-02-01,01G,65,1020
2019-07-01,01G,75,1461
2021-03-01,01G,59,1165
2018-08-01,01G,59,1447
2021-09-01,01G,62,1083
2020-01-01,01G,65,1396
2020-07-01,01G,67,1163
2020-09-01,01G,66,1144
2022-03-01,01H,227,4941
2022-07-01,01H,222,4856
2019-03-01,01H,194,5590
2020-02-01,01H,197,5374
2020-03-01,01H,183,5414
2021-02-01,01H,174,4034
2022-12-01,01H,168,4146
2018-09-01,01H,183,5501
2019-02-01,01H,178,5387
2019-07-01,01H,214,6234
2022-04-01,01H,208,4518
2021-06-01,01H,237,5319
2021-11-01,01H,170,4518
2020-04-01,01H,184,4850
2022-02-01,01H,150,3989
2018-10-01,01H,206,6683
2018-11-01,01H,187,6133
2021-08-01,01H,213,4917
2021-01-01,01H,170,4774
2022-09-01,01H,220,4351
2018-08-01,01H,200,6815
2019-06-01,01H,161,5528
2022-01-01,01H,204,4612
2021-05-01,01H,185,4303
2022-06-01,01H,197,4803
2020-11-01,01H,200,4595
2021-10-01,01H,199,4309
2023-01-01,01H,204,4480
2019-09-01,01H,222,5488
2018-05-01,01H,153,5844
2020-09-01,01H,244,5086
2020-06-01,01H,234,5317
2020-08-01,01H,162,4429
2020-12-01,01H,203,4641
2018-02-01,01H,119,5046
2018-12-01,01H,189,5283
2019-11-01,01H,187,5927
2021-04-01,01H,173,4395
2018-01-01,01H,137,5549
2020-05-01,01H,175,4864
2022-08-01,01H,200,4843
2021-03-01,01H,216,4741
2019-08-01,01H,243,6281
2021-12-01,01H,199,4510
2018-07-01,01H,178,6566
2019-01-01,01H,221,6190
2020-07-01,01H,210,5268
2021-07-01,01H,225,5227
2021-09-01,01H,187,4557
2022-11-01,01H,187,4829
2022-10-01,01H,174,3875
2018-04-01,01H,149,5864
2022-05-01,01H,172,4507
2019-05-01,01H,202,6310
