month,ratio_quantity.02Y,ratio_quantity.03F,ratio_quantity.03H,ratio_quantity.03K,ratio_quantity.03L,ratio_quantity.03N,ratio_quantity.03Q,ratio_quantity.03R,ratio_quantity.03W,ratio_quantity.04C,ratio_quantity.04V,ratio_quantity.04Y,ratio_quantity.05D,ratio_quantity.05G,ratio_quantity.05Q
1514764800,0.042698998418555616,0.05344494526722473,0.039307440336920914,0.04969325153374233,0.03209876543209877,0.0467998988110296,0.026545807704758822,0.03359683794466403,0.02914642609299098,0.024074074074074074,0.030394304490690034,0.050617283950617285,0.043080236941303175,0.044879518072289154,0.04119973632168754
1517443200,0.03922751961375981,0.04578488372093023,0.05543237250554324,0.03125,0.019543973941368076,0.04183976261127596,0.02282453637660485,0.028967696629213485,0.03125,0.02536997885835095,0.03187379265936896,0.06208530805687204,0.0490253987005316,0.03866666666666667,0.048598130841121495
1519862400,0.03987538940809969,0.04493628437290409,0.05124691696355166,0.03922829581993569,0.028169014084507043,0.044627629334849345,0.022000687521485048,0.03040819699223269,0.02491103202846975,0.022222222222222223,0.03498727735368957,0.055509868421052634,0.04040404040404041,0.041079460269865066,0.049019607843137254
1522540800,0.038750722961249276,0.035443037974683546,0.05323590814196242,0.03546099290780142,0.00909090909090909,0.044464075382803295,0.028513238289205704,0.03211629479377958,0.026599568655643422,0.01903553299492386,0.023070097604259095,0.062154696132596686,0.03761348897535668,0.03196641911527284,0.036707056307911615
1525132800,0.041391721655668866,0.04223433242506812,0.0429911412193851,0.04839809134287662,0.012903225806451613,0.0505166475315729,0.029333333333333333,0.037037037037037035,0.01913265306122449,0.02258469259723965,0.026233766233766234,0.05097706032285471,0.05338078291814947,0.034482758620689655,0.044826423997303674
1527811200,0.03186558516801854,0.04111405835543767,0.04565646594274432,0.038461538461538464,0.009216589861751152,0.043376012542461456,0.024320457796852647,0.02487080103359173,0.021683673469387755,0.016321406151914627,0.03190348525469169,0.047996826656088856,0.03968253968253968,0.033672172808132145,0.0386877127824203
1530403200,0.03848153926157046,0.03843560350640594,0.04757185332011893,0.039375,0.00819672131147541,0.038100208768267224,0.024382991376746953,0.022319649262654444,0.01662049861495845,0.01775147928994083,0.029933774834437085,0.04659902292371289,0.03082437275985663,0.034709754637941355,0.03910785212343416
1533081600,0.033084311632870865,0.041172800998128506,0.05166951011455033,0.06455142231947483,0.008310249307479225,0.03735632183908046,0.02437480215257993,0.026739801165581077,0.02157788267026298,0.020556227327690448,0.026781071242849713,0.04805843906189927,0.03863898500576701,0.03362068965517241,0.03992015968063872
1535760000,0.037703016241299306,0.04155124653739612,0.05463917525773196,0.050466264399341744,0.008771929824561403,0.04218362282878412,0.028312159709618874,0.028354632587859425,0.012647554806070826,0.023176550783912748,0.027120782087669507,0.04835847382431233,0.03885480572597137,0.03394433129667346,0.046276432730616
1538352000,0.038331454340473504,0.044002411091018684,0.05272542027508915,0.045940843297671494,0.013513513513513514,0.04195042222827568,0.02348993288590604,0.029435813573180702,0.012292118582791034,0.020195838433292534,0.023894862604540025,0.04775828460038986,0.039057239057239054,0.0362495643081213,0.04633431085043988
1541030400,0.04092852779474649,0.037109375,0.05613036730470771,0.046917621385706494,0.025,0.03227716908498667,0.02919463087248322,0.02821316614420063,0.013793103448275862,0.028785982478097622,0.021810250817884406,0.035021888680425266,0.02903443619176232,0.03260869565217391,0.040054775761725434
1543622400,0.03684210526315789,0.052060737527114966,0.0505907300817934,0.05490848585690516,0.015060240963855422,0.027492547201059953,0.030090684253915912,0.029640427599611274,0.02674230145867099,0.026490066225165563,0.02829581993569132,0.03789338471419396,0.03015075376884422,0.02787121576165305,0.04239212717638153
1546300800,0.034746760895170786,0.04864091559370529,0.05105853051058531,0.05912596401028278,0.0029154518950437317,0.03637976929902396,0.03058900097624471,0.029502421840598855,0.017842660178426603,0.027106658809664112,0.02502944640753828,0.03872157344806392,0.024932614555256066,0.04352078239608802,0.043353783231083846
1548979200,0.031207598371777476,0.04220045214770158,0.04799531752999708,0.06706586826347305,0.014792899408284023,0.030352480417754568,0.025855210819411296,0.025176233635448138,0.015070921985815602,0.03598099117447386,0.030600118835412953,0.04224376731301939,0.035541195476575124,0.03558282208588957,0.04148471615720524
1551398400,0.03917910447761194,0.04568527918781726,0.04472843450479233,0.05074424898511502,0.003105590062111801,0.03307276007215875,0.02534808996786862,0.03050695379093764,0.023519870235198703,0.03166783954961295,0.03153669724770642,0.034574468085106384,0.03787878787878788,0.037383177570093455,0.05809575040344271
1554076800,0.038978494623655914,0.03908045977011494,0.050380477564943585,0.03733121525019857,0.015432098765432098,0.025833878351863963,0.02419984387197502,0.02543640897755611,0.016143497757847534,0.022535211267605635,0.02326302729528536,0.03511852502194908,0.031476997578692496,0.03293010752688172,0.04745568896512293
1556668800,0.04054054054054054,0.035286284953395475,0.046706263498920084,0.04342653182629387,0.006024096385542169,0.029888983774551667,0.026203966005665724,0.026537997587454766,0.01335559265442404,0.027219701879455604,0.030561674008810574,0.035311795642374154,0.032936229852838124,0.033506643558636626,0.055226824457593686
