month,ratio_quantity.01K,ratio_quantity.01T,ratio_quantity.01V,ratio_quantity.01W,ratio_quantity.01X,ratio_quantity.01Y,ratio_quantity.02A,ratio_quantity.02E,ratio_quantity.02G,ratio_quantity.02H,ratio_quantity.02M,ratio_quantity.02P,ratio_quantity.02Q,ratio_quantity.02T,ratio_quantity.02X
1493596800,0.17929715515180492,0.10704761904761904,0.15410016510731975,0.1636700158646219,0.11246819338422392,0.16044444444444445,0.1502264720684449,0.13128096249115356,0.20361990950226244,0.16471314003701418,0.174512987012987,0.16511127063890882,0.17065390749601275,0.1710833982852689,0.13747616020343292
1496275200,0.17883297897472242,0.10469043151969981,0.153168044077135,0.15724946695095948,0.11014566828520317,0.15484296068526246,0.13708847736625515,0.13600935307872175,0.18694550063371357,0.15326583283700615,0.17379758040719975,0.1673125142466378,0.15935591338145474,0.15916398713826366,0.14564328405158855
1498867200,0.1863799283154122,0.10834951456310679,0.15538290788013318,0.15885558583106266,0.11307327358987876,0.1609528049866429,0.14798439531859559,0.13109180204004534,0.20114213197969544,0.1561920461570163,0.1759767516951889,0.16281264747522417,0.16587427363972532,0.17536704730831973,0.13870282633556608
1501545600,0.17917731815012783,0.10670949321912919,0.15733482642777155,0.15940543311122501,0.10652395514780835,0.15746466431095407,0.1389873417721519,0.12788567240747525,0.20376175548589343,0.15614406779661016,0.17963910584433074,0.16147308781869688,0.16634050880626222,0.14928909952606634,0.14025932953826692
1504224000,0.1763085399449036,0.10745365115399168,0.15219907407407407,0.15817409766454352,0.1034573766165215,0.16580310880829016,0.13717913331493237,0.1259259259259259,0.20643086816720257,0.1520542143159678,0.1681087762669963,0.1638594802694899,0.16925465838509315,0.1628757108042242,0.14255595199481025
1506816000,0.17774382480264833,0.10199386503067484,0.16883886255924171,0.15925122083559415,0.11213964559640306,0.17365135978600088,0.14137214137214138,0.12576687116564417,0.20258064516129032,0.14469586879800705,0.17247754886423666,0.16152019002375298,0.15367727771679474,0.16405638214565388,0.13985565356856455
1509494400,0.17552941176470588,0.10585585585585586,0.1544487968662563,0.1574973031283711,0.11084905660377359,0.1639936751750621,0.1373157486423584,0.1254681647940075,0.18746120422098075,0.15144435004248089,0.17545351473922902,0.1667450611476952,0.15116911364872213,0.15669515669515668,0.1348133848133848
1512086400,0.18622628250175685,0.10896708286038592,0.15758640890451084,0.16098226466575716,0.10949662688116243,0.16907986921999066,0.12916111850865514,0.1309433962264151,0.19112207151664612,0.1512372013651877,0.16778871051268773,0.1613053613053613,0.15981500513874614,0.16753507014028057,0.13886225631192073
1514764800,0.18350668647845467,0.10561708860759493,0.1614014933946008,0.15241140420996535,0.1141633064516129,0.16059564719358535,0.14476139696081045,0.13724007561436674,0.18474687705456935,0.14829310719721678,0.17477424992717738,0.17177626959981276,0.15057915057915058,0.15372102480683206,0.13589022979004795
1517443200,0.1743465373214767,0.10628019323671498,0.13871374527112232,0.1514041514041514,0.10969175229103027,0.16543937162493863,0.14018176810795924,0.1340899537620849,0.18878637331440737,0.15144561725562183,0.17302146747837233,0.16684100418410042,0.16458704693998813,0.15691489361702127,0.13531652457826954
1519862400,0.1757775683317625,0.09776638593921641,0.14905450500556172,0.15708812260536398,0.11046804227478611,0.163045863506693,0.13251115192862767,0.12761194029850748,0.18147684605757197,0.14773432650527624,0.17624633431085043,0.16877443090365601,0.15887353878852284,0.15640194489465153,0.130455946779166
1522540800,0.1904012588512982,0.0958631662688942,0.16103151862464182,0.14814814814814814,0.10702614379084967,0.16158031700969955,0.14193548387096774,0.13209044030146766,0.18201284796573874,0.15308151093439365,0.16543891958256599,0.17296368989205102,0.16166666666666665,0.1510533393097266,0.13812154696132597
1525132800,0.18466730954676952,0.09585016525890562,0.15904139433551198,0.15175851564663528,0.10980490245122561,0.16972271914132378,0.13293543136190994,0.13674884437596302,0.17501626545217958,0.15507459550325697,0.16947218259629102,0.16897255613517803,0.15885837372105546,0.151854714064915,0.13418789550543567
1527811200,0.18781094527363185,0.10308502633559068,0.16503737780333524,0.14502480303472426,0.1096236423339227,0.16535615171137835,0.13615152346966786,0.13013956997359488,0.17084745762711864,0.15841161400512382,0.17355614189387278,0.16884661117717004,0.1607435757244396,0.1607069461570078,0.13406992084432717
1530403200,0.18444444444444444,0.1024542267238021,0.16866096866096866,0.1549958483254913,0.11253854059609456,0.17402416356877323,0.13705308775731312,0.1262211801484955,0.17852161785216178,0.1587027027027027,0.17277023036030714,0.1697931697931698,0.15140086206896552,0.15656108597285068,0.13191418035534697
1533081600,0.18403990024937655,0.09373842163764357,0.15663956639566395,0.13284828887092429,0.11389578163771712,0.16615249008373734,0.147036181678214,0.13311086392287727,0.17774851876234365,0.15601185436071127,0.1570048309178744,0.1639892904953146,0.15496760259179265,0.1636940150614348,0.12907452907452907
1535760000,0.17749731471535982,0.0973630831643002,0.14765489287782282,0.1511150234741784,0.1120736329182458,0.16401734104046242,0.1433093525179856,0.12738589211618256,0.1716678297278437,0.16712018140589568,0.1634697967363298,0.16155419222903886,0.15563298490127758,0.15002124946876327,0.13423295454545456
