name,is.nbreak,is.tfirst,is.tfirst.pknown,is.tfirst.pknown.offs,is.tfirst.offs,is.tfirst.big,is.slope.ma,is.slope.ma.prop,is.slope.ma.prop.lev,is.intlev.initlev,is.intlev.finallev,is.intlev.levd,is.intlev.levdprop
00L,2,13,13,13,13,13,-0.00329034799157419,-0.0193217554815091,0.516488625596839,0.17358274169891902,0.10350602342561399,0.0700767182733048,0.40370786627425
00N,6,15,15,15,15,15,-0.00361876717204778,-0.0224729291136478,0.507490370493149,0.184387608753488,0.0916883656310882,0.0926992431223998,0.5027411752290339
00P,3,21,21,21,21,26,-0.0036277943243573797,-0.0274795786566525,0.518458699938989,0.133495300832077,0.0845144268039434,0.0489808740281339,0.366910847968698
00Q,2,30,30,30,30,30,-0.00476343293382924,-0.0292199227492917,0.535990664000591,0.167783471511608,0.11446053228417401,0.0533229392274338,0.317808057891715
00R,6,12,12,19,19,19,-0.0069632488936155895,-0.0405027773713164,0.508385090104582,0.16995281687612898,0.115165616943235,0.0547871999328945,0.322367118944703
00T,1,14,14,14,14,14,-0.000984120568964836,-0.00527944263799134,0.5208333333333329,0.18739026918075502,0.140152481870443,0.0472377873103121,0.252082392094474
00V,4,7,7,7,7,40,-0.00172032164542844,-0.00954594981976495,0.50045727858524,0.181324463540941,0.105699474518068,0.075624989022873,0.41706997250151895
00X,4,7,7,7,7,36,-0.00109181915987266,-0.00927043734718918,0.509049357927399,0.11900649455761399,0.0632411788478203,0.0557653157097936,0.46859052455155104
00Y,4,14,14,14,14,32,-0.00242120097289365,-0.0142605277407185,0.593567429995931,0.170905582627586,0.14643118409554198,0.0244743985320446,0.143204207585049
01A,1,20,20,20,20,20,-0.0010112437725843801,-0.0083619632131951,0.523809523809524,0.121945018150908,0.0794727797023642,0.0424722384485439,0.348290066232834
01D,2,15,15,15,15,15,-0.00375750212859025,-0.0195658803692231,0.50986271099084,0.19760042952249804,0.109164808381549,0.0884356211409489,0.447547717151495
01E,2,17,17,17,17,17,-0.00197709950894509,-0.0169808880057435,0.524366458727561,0.118407966273767,0.0618511592153194,0.0565568070584481,0.477643598131605
01F,1,12,12,12,12,12,-0.000766999591800162,-0.00681704998169506,0.52,0.113278950341712,0.0749289707517039,0.0383499795900081,0.338544623465554
01G,6,11,11,11,11,11,-0.0013272142559706901,-0.00965195338866588,0.501444735383914,0.140458374467537,0.0928163215717542,0.0476420528957831,0.33918983525467306
01H,1,10,10,10,10,10,-0.00109134163644107,-0.00570703051793804,0.5192307692307689,0.192318921900962,0.135569156806027,0.0567497650949356,0.29508154753571103
01J,1,47,47,47,47,47,-0.00154234078061067,-0.0151360254517707,0.5333333333333329,0.103441005362351,0.0803058936531908,0.023135111709159998,0.223655132006097
01K,6,13,13,20,20,20,-0.00221946726208328,-0.012236652572536,0.527485018606656,0.18091181039416,0.12621248550471098,0.0546993248894491,0.302353532200432
01T,1,9,9,9,9,9,-0.000416323591829584,-0.004018442237001971,0.5094339622641509,0.10401955272277498,0.0819544023558071,0.0220651503669679,0.21212502639551103
01V,1,15,15,15,15,15,-0.0012082228711983,-0.0077088993888875705,0.51063829787234,0.15793913999017903,0.10115266504385902,0.0567864749463199,0.35954656299794396
01W,1,8,8,8,8,8,-0.000824346386288231,-0.00525335559890941,0.5185185185185189,0.15774240966366598,0.11322770480410099,0.0445147048595644,0.282198712156595
01X,2,33,33,33,33,33,-0.0074184659768952,-0.0724294248032096,0.630894284578392,0.10984183875738,0.08632453591209299,0.0235173028452865,0.21410150368323602
01Y,5,16,16,16,16,24,-0.00165005646366038,-0.0100541686854025,0.510289270559762,0.16451698926955302,0.12248056940900098,0.042036419860552,0.255514157213742
02A,4,16,16,16,16,42,-0.0018023293078617603,-0.0133247528899994,0.5176029629316621,0.139382126060025,0.104561434585357,0.0348206914746684,0.249821784607252
02E,1,17,17,17,17,17,-0.00119740775261363,-0.009279176298029641,0.5111111111111111,0.130239869513782,0.0763565206461687,0.0538833488676134,0.413723916253705
02G,2,6,6,6,6,6,-0.00177743899737223,-0.009020104573886559,0.506655199057084,0.199674474629469,0.143543551644997,0.0561309229844722,0.28111216062359995
02H,2,25,25,25,25,25,-0.0016757167203830699,-0.0117860124998004,0.5134451816858729,0.15390262339528601,0.11473855805422802,0.0391640653410578,0.254473019868338
02M,4,12,12,12,12,15,-0.0012997536581367199,-0.00756835337462325,0.504591051733051,0.173651850932801,0.124710595593889,0.0489412553389127,0.281835494847974
02P,5,14,14,14,14,32,-0.00182019183832976,-0.010994097562178002,0.523581723085859,0.166411731365055,0.12469464863110401,0.0417170827339506,0.250685948591188
02Q,2,17,17,17,17,17,-0.00265851427231863,-0.016929965149786997,0.516446730066155,0.159688623241685,0.10306389257147901,0.0566247306702065,0.354594645008031
02T,1,27,27,27,27,27,-0.00118197165443465,-0.0076334399439693295,0.5142857142857139,0.156023257249201,0.114654249343988,0.0413690079052127,0.26514641877485
02X,1,6,6,6,6,6,-0.0007993900561721269,-0.00573777831209281,0.5178571428571429,0.140119874866007,0.09535403172036801,0.0447658431456391,0.319482465913187
02Y,1,22,22,22,22,22,-0.000774008573704817,-0.00507926288228428,0.525,0.153160012535903,0.12219966958771002,0.0309603429481927,0.202143773923596
03F,3,16,16,19,19,19,-0.00206363303466092,-0.014119823665833,0.512319345065867,0.14221283153235,0.10193262242965401,0.0402802091026957,0.28323892203449297
03H,4,8,8,42,42,42,-0.00414812851807335,-0.0222436186961143,0.50044575321623,0.187066591274643,0.153911121444681,0.0331554698299621,0.17723886239678502
03K,1,3,3,3,3,3,-0.000771610067519787,-0.00363305342807435,0.508474576271186,0.21315771525308702,0.16763272126942003,0.0455249939836674,0.21357422568361897
03L,2,20,20,20,20,20,-0.0010442452415413,-0.00886798149085259,0.50782948571509,0.11879880332428598,0.0961796014463571,0.0226192018779287,0.190399240101644
03N,2,3,3,3,3,3,-0.000841645064642427,-0.008776629698063221,0.511388258655553,0.0967378026555405,0.0621759094983578,0.0345618931571828,0.35727391162945005
03Q,2,23,23,23,23,23,-0.00211606257982627,-0.0165045906113551,0.512574387416969,0.131548342277713,0.0820087016298892,0.0495396406478242,0.376588862999432
03R,2,24,24,24,24,24,-0.00216960519527963,-0.011470076869280001,0.5020662228526179,0.19254891869749396,0.136371334437032,0.0561775842604626,0.29175746423546994
03W,5,12,12,12,12,17,-0.00123297177098521,-0.00965202611788266,0.547156734030087,0.129238715873934,0.0886772268207569,0.0405614890531775,0.313849366104373
04C,1,13,13,13,13,13,-0.000710167624468302,-0.005823712278267479,0.510204081632653,0.12265431433625801,0.0878561007373113,0.0347982135989468,0.283709658215096
04V,6,5,5,5,5,5,-0.00164681010562194,-0.0109546638110613,0.509057715752144,0.153239502958862,0.098244222602078,0.0549952803567836,0.35888448666886896
04Y,1,2,2,2,2,2,-0.000357392171923016,-0.00290365195200477,0.516666666666667,0.123441073629083,0.10199754331370199,0.021443530315381,0.17371471006331898
05D,1,31,31,31,31,31,-0.00071404192150375,-0.0058819164472692295,0.516129032258065,0.12211017665158,0.0999748770849642,0.0221352995666162,0.18127317618887198
05G,1,4,4,4,4,4,-0.0007191424959075099,-0.00537393497021907,0.517241379310345,0.134539611089742,0.0928293463271066,0.0417102647626356,0.310022189188681
05Q,1,18,18,18,18,18,-0.000700797987661184,-0.00521753546201832,0.5227272727272729,0.13501670111141098,0.104181589654319,0.0308351114570921,0.22837997968597895
05V,1,4,4,4,4,4,-0.000410955481260549,-0.00300912124273056,0.517241379310345,0.13698088673721698,0.113145468824105,0.0238354179131118,0.174005428646681
05W,5,16,16,19,19,32,-0.00111412525682235,-0.011620727657336,0.5106973543806179,0.0955979158467942,0.0716005762876156,0.0239973395591786,0.251023668733917
