month,code,numerator,denominator
2021-11-01,00L,267,16003
2021-09-01,00L,278,16572
2022-07-01,00L,246,15293
2021-07-01,00L,283,16536
2021-12-01,00L,297,17196
2021-03-01,00L,292,17112
2022-03-01,00L,273,17004
2022-06-01,06L,222,13051
2022-08-01,06L,202,13122
2023-01-01,06L,192,13423
2020-12-01,06L,239,13746
2023-12-01,06L,141,13202
2023-04-01,06L,143,12095
2021-04-01,06L,213,12979
2023-10-01,06L,145,13295
2021-08-01,06L,197,12595
2021-05-01,06L,205,12747
2020-06-01,06L,235,13193
2023-03-01,06L,184,13762
2020-03-01,06L,237,14797
2020-08-01,06L,232,12664
2020-09-01,06L,219,13049
2022-10-01,06L,163,13014
2023-02-01,06L,149,11918
2023-09-01,06L,149,12818
2021-10-01,06L,218,12656
2023-08-01,06L,128,13157
2020-10-01,06L,233,13532
2023-11-01,06L,143,12844
2021-02-01,06L,195,11999
2023-05-01,06L,152,13231
2023-07-01,06L,148,12832
2024-01-01,06L,174,13435
2022-05-01,06L,213,13157
2022-11-01,06L,182,13231
2022-12-01,06L,169,13324
2023-06-01,06L,181,13410
2022-04-01,06L,207,12950
2022-09-01,06L,180,13060
2020-02-01,06L,196,11810
2024-02-01,06L,121,12254
2020-11-01,06L,220,13033
2021-06-01,06L,198,13179
2019-06-01,13T,620,35991
2022-01-01,13T,549,33104
2019-12-01,13T,646,36644
2019-02-01,13T,660,34501
2019-04-01,13T,650,36806
2019-07-01,13T,623,35848
2019-10-01,13T,668,37881
2019-09-01,13T,644,36068
2020-01-01,13T,671,37367
2019-05-01,13T,688,38413
2020-05-01,13T,632,35254
2019-11-01,13T,648,35243
2019-03-01,13T,701,37201
2019-08-01,13T,659,38793
2021-01-01,13T,607,34097
2020-07-01,13T,632,37159
2022-02-01,13T,511,30610
2020-04-01,13T,710,39084
2022-08-01,01A,1249,20010
2019-09-01,01A,1638,20793
2022-09-01,01A,1100,20021
2020-06-01,01A,1636,21180
2023-05-01,01A,1212,19809
2022-10-01,01A,1021,19662
2022-11-01,01A,1164,20114
2021-06-01,01A,1433,20491
2021-08-01,01A,1342,19297
2021-12-01,01A,1457,20921
2020-07-01,01A,1597,21361
2022-12-01,01A,1122,20264
2020-12-01,01A,1572,21359
2019-11-01,01A,1553,20385
2020-04-01,01A,1630,21258
2022-07-01,01A,1336,19607
2021-07-01,01A,1461,20524
2019-05-01,01A,1704,21941
2023-02-01,01A,1083,18042
2021-03-01,01A,1525,21232
2021-02-01,01A,1368,18432
2020-01-01,01A,1628,21249
2021-01-01,01A,1375,19500
2019-03-01,01A,1642,21287
2020-09-01,01A,1528,20965
2020-11-01,01A,1406,19860
2019-04-01,01A,1571,21190
2019-12-01,01A,1604,20398
2020-02-01,01A,1476,18700
2021-04-01,01A,1421,20006
2020-05-01,01A,1497,20295
2019-06-01,01A,1609,20540
2019-10-01,01A,1607,21014
2020-08-01,01A,1448,19502
2021-05-01,01A,1352,19037
2021-09-01,01A,1413,20319
2020-10-01,01A,1514,20582
2021-10-01,01A,1405,19651
2023-09-01,01J,687,11190
2023-07-01,01J,691,11156
2019-07-01,01J,917,11599
2023-12-01,01J,715,11904
2023-06-01,01J,713,11549
2024-01-01,01J,706,11650
2019-02-01,01J,839,10951
2024-02-01,01J,699,11041
2022-01-01,01J,785,11337
2019-08-01,01J,919,11792
2023-01-01,01J,731,11589
2023-03-01,01J,706,12054
2022-03-01,01J,838,12186
2022-05-01,01J,785,11701
2023-10-01,01J,740,11483
2022-06-01,01J,786,11419
2023-11-01,01J,689,11234
2022-04-01,01J,777,11320
2021-11-01,01J,809,11362
2020-03-01,01J,965,12902
2023-08-01,01J,716,11657
2023-04-01,01J,602,10439
2022-02-01,01J,738,10636
2022-10-01,00N,178,9090
2023-09-01,00T,323,17082
2020-09-01,00T,438,17775
2021-01-01,00T,412,17472
2024-02-01,00T,309,16727
2022-09-01,00T,349,17906
2022-11-01,00T,356,17778
2023-10-01,00T,350,17685
2019-03-01,03R,526,21458
2019-07-01,03R,486,20518
2023-12-01,03R,407,20714
