month,ratio_quantity.97R,ratio_quantity.99A,ratio_quantity.99C,ratio_quantity.99E,ratio_quantity.99F,ratio_quantity.99G,ratio_quantity.A3A8R,ratio_quantity.B2M3M,ratio_quantity.D2P2L,ratio_quantity.D4U1Y,ratio_quantity.D9Y0V,ratio_quantity.M1J4Y,ratio_quantity.M2L0M,ratio_quantity.W2U3Z,ratio_quantity.X2C4Y
1514764800,0.05447932618683002,0.06300166590943511,0.031499370012599746,0.04820299971700783,0.042450886110729495,0.050337078651685394,0.04536971491086943,0.04280974862830165,0.0651416491589785,0.050137794323840836,0.05709874273950445,0.049152288072018005,0.07126224682571064,0.05016275483981497,0.04207561662541606
1517443200,0.054651808206310576,0.06219800555155752,0.029397180704115605,0.04461121534292266,0.04108723135271808,0.04953937076308013,0.04500278138327461,0.04282904800058271,0.06500220296666177,0.05334193687153842,0.05752999755122031,0.049862530124571466,0.06831175177131689,0.04904806129556536,0.04190668202764977
1519862400,0.053080605311920936,0.06040393965839671,0.03099531540781621,0.04343320143207085,0.04011180992313068,0.04904889168369753,0.04391110804375582,0.04392075266871721,0.06403819244382254,0.05328900977133071,0.05683099544449957,0.04840342320787706,0.07033760288745103,0.05041302893913924,0.04046422695540042
1522540800,0.055419323197645906,0.06240713224368499,0.03022240414790558,0.04343474779823859,0.044795978710822,0.04805491990846682,0.045272226918718635,0.041858908465013986,0.0639266108061254,0.05237247302817639,0.05550517238729114,0.049136486660652144,0.07034405906115057,0.0494081999810624,0.04147048170952553
1525132800,0.05478748617475115,0.062466563866947794,0.03198362438431523,0.0444022770398482,0.03806129722024234,0.044468052815298226,0.043265050603415296,0.0431892949230906,0.06349010240781923,0.05391199879861841,0.05629638568756411,0.04637699599211146,0.07011318720804886,0.050715310212938104,0.040124150960370655
1527811200,0.055300467214435316,0.06149160889004082,0.030420022631964323,0.04282907662082515,0.041566985645933016,0.0472027972027972,0.04535822489973906,0.04352399429653351,0.06431868209898459,0.054121826350433604,0.05711993334464829,0.04704486418882083,0.07021543902098552,0.049837569271928145,0.042731887401938166
1530403200,0.05536764113715068,0.06081014487992378,0.03104094193203104,0.044110173798150215,0.03839205058717254,0.0463597259837502,0.04344321031888212,0.04222648752399232,0.06391104122205998,0.05244791132094837,0.056414408359048,0.047173196750725864,0.07068215454993945,0.05030455985882085,0.04192546583850932
1533081600,0.05837483202908861,0.06393217231897341,0.031807037307004175,0.04212733511246664,0.039982489420691665,0.04962429555416406,0.04397647437387154,0.04436275062585985,0.0637302377607115,0.0529068291444529,0.0574493408203125,0.047111681643132224,0.07014445501064168,0.05070406432804253,0.04265895431334448
1535760000,0.055442263573795565,0.06039714172860785,0.030072540319740826,0.04254641909814324,0.0390991554582421,0.050564555719194895,0.043392541273584904,0.044466717187767374,0.06294761200369074,0.05075053609721229,0.056067064957292044,0.04692179700499168,0.0677917483386719,0.04971557241052382,0.04031117397454031
1538352000,0.05384229418348836,0.06121007863906275,0.03029497741163965,0.04512652747041278,0.03502060035314891,0.05389889969701802,0.043177541575547984,0.04376348150948431,0.06248913494069349,0.05221167440921026,0.0554353179993134,0.04708984742889433,0.06697840124693832,0.04956368716097313,0.04274296816355367
1541030400,0.05411255411255411,0.06452568194531276,0.02861630924737058,0.0434094729556017,0.03670679149947986,0.04805047726905032,0.04327153375321565,0.043673298624023804,0.06385314471526639,0.05363984674329502,0.05524988187956288,0.0462107803700724,0.06818078788703023,0.05032537960954447,0.04072072072072072
1543622400,0.0550279215750214,0.06350062354646263,0.0302,0.04152080902372618,0.038119252447345,0.04943888383378829,0.04404468781007681,0.04292561439781965,0.06435544358878932,0.05399211171516896,0.05505246734175666,0.04481015168038069,0.0709875152116104,0.05037500738203508,0.04007320163295951
1546300800,0.052947922021432246,0.06309230170063612,0.029686116974194866,0.04331743405042344,0.039641203703703706,0.04914268218003674,0.04363561868341983,0.04367635506677141,0.06354331341603922,0.052692793931731985,0.05579765488117166,0.04446582058522357,0.06575108837125802,0.049292661361626876,0.039859216893972725
1548979200,0.052318507503041775,0.06445396145610278,0.028695460231035246,0.0402973817476565,0.03644875438889818,0.04929078014184397,0.042324067117455545,0.0409786548530004,0.061720642325289315,0.04955307262569832,0.0537724807543313,0.04539143436932607,0.06554446596156711,0.050401156335756335,0.03861140630534892
1551398400,0.05148727257725154,0.0626206162241299,0.028796353842966645,0.04355858045697618,0.03561189074996227,0.04280656581911812,0.04220508922430955,0.04211128048780488,0.06204955435199795,0.05238173187100999,0.05386635178596399,0.046436644063289456,0.06594885598923284,0.05063466603299075,0.037597173144876324
1554076800,0.05390869822986364,0.06040314549637719,0.030194874723392107,0.03954744674345123,0.03545774109735595,0.05178629957391019,0.041845247206490126,0.04163687497020831,0.0617499423032541,0.05353507565337001,0.053740176270323584,0.043722694483015544,0.06414683759875113,0.04959062905317769,0.03988239199506805
1556668800,0.052712675371016135,0.06190996082460985,0.03133068173888773,0.04211022138483279,0.03852280955829109,0.04186258152586076,0.04127140569175804,0.04275092936802974,0.06195297059653935,0.05196729688298416,0.05565767666114208,0.04381525847159055,0.06594245185617453,0.050257382823083174,0.0367705482475501
1559347200,0.052987791818376526,0.06016042780748663,0.030293850348379277,0.03683651804670913,0.03830061152236885,0.05172707163518802,0.04163959487865469,0.04299301242236025,0.06118108703140679,0.051145779758843365,0.053366187365247134,0.04564386768097484,0.06484018264840183,0.051073218004494936,0.037640477008391814
1561939200,0.05197102425876011,0.06057945566286216,0.030389952709512367,0.03950315618000407,0.03477218225419664,0.04533762057877813,0.04208925856363474,0.04287660428766043,0.06059751554638686,0.05148019773850787,0.05454987440239851,0.043054565210009846,0.06092807424593968,0.051255795981452856,0.038336732801780085
1564617600,0.05198457335690181,0.061611374407582936,0.03034701147908695,0.03692674210839786,0.035271259901360034,0.04585679806918745,0.042309569395953,0.04330341928887879,0.06186537831641009,0.050355946398659965,0.05431451137569256,0.04484698689388273,0.0645822888655941,0.05135019113227989,0.03846688603605691
1567296000,0.05451045585790533,0.06058988863984061,0.027949616158604754,0.04192893401015228,0.03391442155309033,0.04601018675721562,0.040851368945412005,0.0430358431561222,0.061756096111267963,0.05243017876520647,0.0552838750020042,0.045342755204544664,0.06231068801384682,0.0513474593704999,0.03637478769579166
1569888000,0.05169777920823946,0.061555784930092894,0.029940543601359004,0.0391077920801808,0.03698887444010981,0.04878048780487805,0.04130633480981509,0.04189944134078212,0.06235810077136773,0.05116127984407991,0.055564810467810574,0.04364225920656454,0.06442602270679401,0.05066796684544125,0.03917977126518942
1572566400,0.053279379531276344,0.06093177810931778,0.02811214953271028,0.0425317476315259,0.03799165673420739,0.04761136216914138,0.04140348246584072,0.04364298724954463,0.06213943555443503,0.05034196658818253,0.053269597275595965,0.042579900929632895,0.06183753980702505,0.05353072832180037,0.038344206129441026
1575158400,0.05274854291584553,0.06198019801980198,0.029042904290429043,0.039461883408071746,0.03361599030890369,0.04711602951039571,0.04220863926055682,0.042919054941982386,0.06281373746890227,0.05041117494649093,0.054688852856445695,0.04453998280309544,0.06363847045191194,0.051058993697696044,0.03800385682705423
1577836800,0.05276445342085332,0.059118560704115974,0.027340226216084933,0.0419559902200489,0.03761493452215102,0.046564885496183206,0.04151808912860394,0.04263144502787352,0.06138424684879941,0.05245795251744092,0.05316284294265183,0.04210663964170126,0.062491447338411714,0.04935351624093346,0.039766959438584104
1580515200,0.053259286234522946,0.060512671766795985,0.02843488649940263,0.04176849588980227,0.038072289156626506,0.04919197300657077,0.04174749434206272,0.04346473029045643,0.06092160575040914,0.05104704097116844,0.055023682354126774,0.04312825556405493,0.06246547828270148,0.05114603798297315,0.03482714468629962
1583020800,0.04904876213679195,0.05526874318820627,0.026518113109199895,0.03793653607516398,0.03347962382445141,0.046296296296296294,0.04087744859964384,0.04120443740095087,0.05927927212046565,0.052866924402627045,0.05077997944341083,0.039080258786501135,0.0565314106005983,0.049308747826386376,0.0360098320360508
1585699200,0.05269217484744982,0.057094542659492695,0.02601037684325505,0.039402427637721754,0.03670922809053975,0.04293733879532696,0.04081949938675741,0.04382323690924028,0.0622759730179786,0.05127821050529259,0.053331989111805624,0.041482300884955754,0.06154998457945984,0.04987121579752884,0.03606397589827655
1588291200,0.05109793771395174,0.057141919390836286,0.025770185428529713,0.04122137404580153,0.03872919818456883,0.04506337036457518,0.04067237843328925,0.04332918437800897,0.06214646426350829,0.052282524593787995,0.05266490602171462,0.04122183679655138,0.06147925661723296,0.051644918213563686,0.03621644652748189
1590969600,0.051656486388091095,0.05686834588418593,0.028649085433041944,0.037029583417186554,0.036743838685586255,0.04541967162804972,0.04049758374216783,0.04249394399040094,0.05967364629228319,0.05021080873898045,0.052352209651490796,0.04066923227447655,0.061799799617451495,0.048885898925651844,0.03488208542360167
1593561600,0.051846311314069755,0.05645610344614242,0.024918743228602384,0.03745851114272167,0.03524167711380415,0.04590064925260456,0.03917477137465525,0.04129451856471479,0.06013831101518013,0.04623104847320094,0.05191926952513223,0.03985864824424565,0.05970019552465783,0.047688322040653645,0.035704362322867465
1596240000,0.05305323126223963,0.05618213660245184,0.02598752598752599,0.04003062452149185,0.04023398487658725,0.05097250167672703,0.03900658605713354,0.042528532916782144,0.05941433300814048,0.05036965799122438,0.051939601234670896,0.039824134297445586,0.0642361111111111,0.05046408939352978,0.033532815668430686
