month,ratio_quantity.26A,ratio_quantity.27D,ratio_quantity.36J,ratio_quantity.36L,ratio_quantity.42D,ratio_quantity.52R,ratio_quantity.70F,ratio_quantity.71E,ratio_quantity.72Q,ratio_quantity.78H,ratio_quantity.84H,ratio_quantity.91Q,ratio_quantity.92A,ratio_quantity.92G,ratio_quantity.93C
1514764800,0.24426813875750725,0.25831176210619355,0.2905487541860447,0.17951315918296717,0.2540640036167533,0.29851825588783537,0.1988879235447437,0.32279226638192915,0.30458796853291065,0.39308722334100044,0.24535007804989903,0.4888032938878914,0.3292326798649128,0.25152733013508727,0.2268822637695806
1517443200,0.2455983027492837,0.261962187451704,0.29441498633102764,0.19273612439901663,0.24068687118758295,0.2910341779249322,0.1853329138671041,0.31898896832665785,0.3230882628470013,0.3988969542070436,0.2195223845795119,0.4897110247607194,0.3277870895139274,0.2652803415934814,0.24238444051528163
1519862400,0.24488382758260568,0.26648078669202174,0.26987425803268394,0.1795744661471972,0.2566994250398926,0.2873581157775255,0.19433883294703558,0.3182403915495289,0.2951395936919624,0.396183087810582,0.2283617336950319,0.4956869837030561,0.3370270380347823,0.25694559443588144,0.22290571935013584
1522540800,0.22910995990283023,0.26512919896640824,0.2860678135042706,0.191280401339931,0.24541909703200027,0.3072459733399758,0.1937979500728537,0.31975614858201595,0.30525025505723374,0.4026031123328969,0.2507018427872157,0.4979699746589606,0.33447058262155843,0.2637676804722746,0.23879683114237102
1525132800,0.26014537912047025,0.28430619816937136,0.30477313453676624,0.18841702078837863,0.2508558151084624,0.3153098184716633,0.20134010481606504,0.3439417207804863,0.31021460014673513,0.40136063647048187,0.2458291280881127,0.49889005051294383,0.3257014643784947,0.2761294700863189,0.2314042267206056
1527811200,0.2654874398577712,0.3161926431551005,0.3114908768705697,0.1829560070255992,0.25692594237221233,0.32519744862801914,0.20073485198081414,0.3453957190597147,0.31953700393596457,0.40999289078467965,0.27071935875723746,0.49929161344725387,0.3390403257305858,0.29289357124502957,0.24553135090601125
1530403200,0.2677075150562975,0.28709936662529045,0.30856060115307377,0.18581100227125102,0.2539220584561579,0.32539071023347155,0.20974908520648197,0.34494404476418866,0.3125674758493605,0.4148478148066774,0.2717799311371503,0.4994169454076779,0.33583431785720586,0.2691270194160368,0.24272430393907346
1533081600,0.27840937604073046,0.27477363252981496,0.3162345450842241,0.19393887172961102,0.2715022852949504,0.33146492700766766,0.191769877506893,0.34914907643903,0.3205960365243046,0.42503520535379763,0.28934247046397954,0.5005058123793117,0.34752782773679364,0.29969649134227316,0.24183278974643987
1535760000,0.27959869950710253,0.2819282013009592,0.3246344322469689,0.19470878987314422,0.2697188529762322,0.32125951989878987,0.2166213075708126,0.3544491934964239,0.3248171297636366,0.42049622231372513,0.2786466823783663,0.4950605763066711,0.3319727140677,0.28934883861732535,0.23626619264053136
1538352000,0.2802398766348735,0.2698901968542883,0.30878842080841795,0.18657529914079385,0.26048432666709387,0.33796159051363023,0.1970768599753904,0.3497203722182257,0.31881778601324295,0.4135818273313969,0.2772089140286912,0.5056227838782004,0.3425007056791955,0.2986630545965989,0.24742289998296133
1541030400,0.284868329060825,0.27596608642491716,0.3154051773759866,0.18788031969686994,0.28117427084742846,0.320871937183747,0.20480887029058323,0.3510391159665976,0.3389855985461743,0.4231088640864415,0.2754797822011961,0.4936574958090167,0.32619616287607267,0.2917157313892316,0.25372572686286343
1543622400,0.281463809560526,0.2870111363276508,0.30871230027417984,0.19536028303056807,0.2667184404275616,0.3234365578868211,0.2027926186828975,0.35630662770906163,0.3214414891720199,0.41722582425786253,0.2796938168590368,0.5093615816473978,0.31915909630303185,0.28254388175023093,0.2532815117668126
1546300800,0.2785390009546769,0.2799660945446591,0.32162968374273276,0.1960920884068606,0.2807314655274152,0.33077340168580865,0.2010197846099258,0.34750980407754173,0.3249803409315701,0.43273801932388395,0.2692349244647712,0.49754604677726644,0.32846829321752946,0.2998924986612661,0.2437749568330027
1548979200,0.28517528768400124,0.26906252373739403,0.30730766302002693,0.19682248408617317,0.2650746661403855,0.32151170506185195,0.18650465095487426,0.3511112448262968,0.3284002919749818,0.43131417999675253,0.2867733973843724,0.5025134713670895,0.33576965327309577,0.29591591460350064,0.25456194544857047
1551398400,0.2875122924269329,0.28395851437031316,0.336829538671442,0.19192616033755275,0.2750288163144673,0.33571400334699364,0.202609688125814,0.36303414742310497,0.3337863391186172,0.4415922554039177,0.26767534186149095,0.5049051352959709,0.32902897701517947,0.3115210942584171,0.2595053762453936
1554076800,0.28741895238275267,0.28085136373246883,0.32607864043690943,0.19647732011504382,0.281621904997198,0.3299895940334664,0.20554128833571247,0.36316967065278954,0.33875766362475085,0.4293710959098158,0.27659371696903534,0.5066615600891275,0.3284964960411662,0.3028175484905692,0.2565109678660766
1556668800,0.29614053693299996,0.29018265095652107,0.3064189519801868,0.20439800518619403,0.26682554217689786,0.3290452572845629,0.1922484703594149,0.3575961618753369,0.3467012649422447,0.43013958473329195,0.2633932045971445,0.5098820052846732,0.33539252220526455,0.305853679229639,0.24342610830911646
1559347200,0.2968716212202222,0.28211525813877014,0.32376688784075464,0.19522501814136797,0.2880138376546587,0.3330917163907331,0.20179026512538192,0.36181551118659905,0.34120289797748066,0.442473916856064,0.26826868636241286,0.5021957912640307,0.33727726638112593,0.30223292797786244,0.257348695052043
1561939200,0.29436128138976125,0.2800315990903757,0.3003105965874713,0.20183041669936436,0.2813940006096213,0.3340547422024188,0.20168949673497766,0.3680478515960063,0.3402175617076783,0.4461532271404366,0.27190248632176744,0.5053752246906383,0.3341243951972477,0.30969414641343984,0.2638919502971367
1564617600,0.2848670037179888,0.2916905898706636,0.32541625317014006,0.19424801517148277,0.28135557094900626,0.34183084084939597,0.18724620102598089,0.36303916340798675,0.3474697212524044,0.4488782812354128,0.2781467964651797,0.4965938354527836,0.3291638191623602,0.2986850670485614,0.2676304877490168
1567296000,0.2953768517011232,0.2881772231874901,0.3223743931799345,0.2037581300813008,0.2945432341979597,0.3375036605603098,0.20271214398424106,0.376638106770075,0.34389439255424087,0.452575418258464,0.2716148996728172,0.5045486384042889,0.34860631341111037,0.30610852713178294,0.26528206567499296
1569888000,0.2902164775583004,0.2947923886218037,0.3304247791452324,0.1814586420697816,0.28075656459914505,0.3476509574477846,0.19308391550072812,0.36409629566713814,0.34980688699512097,0.45735274443268753,0.2640259729692344,0.5021614867485629,0.3299607136797317,0.30188893558536556,0.2542845416556116
1572566400,0.2943937641483535,0.30222702406585966,0.3063211609243008,0.1999239203489415,0.28530068427177113,0.35003362048185127,0.1966021734091436,0.3806148396531832,0.330876300343577,0.46413949703700863,0.2632621750756148,0.5058725950896358,0.32862844836211025,0.29787310112502385,0.2694798311926445
1575158400,0.2800941242457572,0.3000750775988615,0.3282051282051282,0.18839563120675523,0.2866038941199345,0.347222436243162,0.187934203454385,0.36490762094301504,0.3283979213066073,0.46915603081522367,0.267410415236646,0.4981846469621253,0.3310254991408503,0.3054544102058654,0.2589247712560852
1577836800,0.28841724215476716,0.28227203449685884,0.3294161698205593,0.19056057565135356,0.2713954774722476,0.3432581147847936,0.20304124556659195,0.3646622867343654,0.3311677528263497,0.46694144859463227,0.26669778596895044,0.5065287324826836,0.3487775995683,0.3051101149574891,0.2658839238247524
1580515200,0.2786134333798432,0.3070865525059619,0.3220991099588831,0.18294459908954788,0.2800974826472916,0.3493039787696759,0.19859022228425866,0.3659316861895856,0.3326494917014825,0.46451302776467235,0.2593907996866766,0.5014451931741543,0.32888001695085367,0.31248539893191907,0.26601942605246537
1583020800,0.2890152839387805,0.3012312585035162,0.33248310586988206,0.19828335319716023,0.28457458706339067,0.34873298085088894,0.2115608798804956,0.38133175524054513,0.3344780326543725,0.48490889007556526,0.2734891571570102,0.502002928354345,0.33670092555788994,0.3207656266974114,0.27708928363665025
1585699200,0.2847505118629267,0.29996948428440645,0.325430685713445,0.1852953869216617,0.2809725794408031,0.35077110484228197,0.18788447639261804,0.3781948433408545,0.3314446229333271,0.4691582907346405,0.2781156228053374,0.5031310965307325,0.33482422197638273,0.3090877248288061,0.26307400971898737
1588291200,0.2891996490345048,0.2956719657141962,0.3321214011358787,0.1989116051210065,0.28663856931313364,0.34848739111199256,0.20728311663155854,0.3765781593132362,0.32550662390011303,0.4711002535768684,0.264908343629441,0.5063796416759843,0.3375593424270562,0.31258059090654255,0.26835845950924925
1590969600,0.2963276330934922,0.3024136422935022,0.3156740009121935,0.19350579660349534,0.2914227206134642,0.35327312043700737,0.19590967250623462,0.38261412020247954,0.32026010882891653,0.4757274216898137,0.28606004385225164,0.5012560659276284,0.35417394249187756,0.32665470494417864,0.2609977266558089
1593561600,0.29729206500436134,0.30853455151910664,0.31637522228808534,0.20044055309775466,0.28915309735901956,0.36184125171903786,0.20290082395948705,0.38000261159923143,0.3325876805229795,0.47496658422148097,0.2697936871803915,0.5101544855230228,0.3358847702675528,0.30915172072439295,0.2697145325899116
1596240000,0.28451052169530267,0.3053774573141653,0.3409018253892139,0.18910019834315428,0.2856801152910081,0.35940255890703876,0.20676196943497407,0.3727715268699927,0.3325434268459111,0.485622030496904,0.27543304982856126,0.5017489239864888,0.34759274266907036,0.313833507500144,0.2810904903942919
1598918400,0.28589256238577176,0.3024549015281072,0.32048724994829064,0.2012462178517398,0.2855236259254944,0.36036405900346363,0.20219612667646067,0.3794418099004705,0.3295518179129251,0.4853363060276972,0.27869608485642855,0.5093216780846032,0.3461100386345245,0.31094594147306637,0.26658149482930676
1601510400,0.2857242220256351,0.3061567991624194,0.3415982888784552,0.19289779466220974,0.28469694404469653,0.35972916666666666,0.2081085442527299,0.371445952512547,0.3175486404603778,0.48002093672456575,0.2807394804417348,0.5145423166245612,0.33671757922211965,0.31224794595447525,0.2748104738104718
1604188800,0.29221565368279634,0.2992363667686592,0.33767971918126594,0.20691149739563444,0.29590078118708224,0.35853265330050416,0.20517508360551212,0.3723020277522086,0.30833201019086753,0.4765067402825075,0.2710166137266967,0.5086235827515184,0.3515574482117233,0.31133146211135815,0.27891361079102556
1606780800,0.28363193370796735,0.30073405745720855,0.3355633583345453,0.204275327689787,0.2906534130130367,0.366659128127018,0.20269495758775052,0.37541712821331963,0.3041640281823454,0.4962925991885689,0.2753329627401558,0.5073556884282081,0.34573319336474917,0.3133405610144371,0.2795209131588114
1609459200,0.2926324213693454,0.311785755946311,0.333561102196562,0.22046382004578483,0.29118152681442755,0.3609400852859666,0.20397080445630042,0.3718398903149636,0.30449441606350147,0.48979599996801254,0.26207393589961,0.5123471124037873,0.34399585374383285,0.3117467039900213,0.27806543897144625
1612137600,0.2859249904921646,0.30548535751449385,0.3419886464718345,0.21739305826730995,0.2919962721755628,0.35285935133870566,0.20419699226041907,0.38874741431173304,0.30396525094748533,0.47248396063143544,0.28010675354834236,0.5117627086809845,0.3494931746811647,0.3054620891071132,0.2765509287091588
1614556800,0.2871893025580365,0.30786257730582706,0.32782195326560026,0.21964185540215211,0.279830351542666,0.3595503414737998,0.2033643136953683,0.3709063438542185,0.2996763297648033,0.4791674026274782,0.2531155823081289,0.5170324810235946,0.34697594218762867,0.3096050219815052,0.27853487165937624
1617235200,0.2954903422801631,0.31893492870263135,0.32278415093216684,0.21697342877176792,0.2903730359132684,0.35568041165426606,0.2073751316312182,0.36618276808707956,0.2985693540049496,0.4665229867949466,0.2717457616234267,0.5149341612247083,0.3585221263498461,0.3046112687642795,0.27685576754428703
1619827200,0.2917561761546724,0.32065295069018696,0.3457197886773772,0.22739114457930446,0.275658639081946,0.35880900270362004,0.1988216723937459,0.38103549444429907,0.2944538545314706,0.46733169129720853,0.2664042328042328,0.5170592050326814,0.3495652217331712,0.31517448120078534,0.28012354982154836
1622505600,0.29067020838411944,0.3130601559138609,0.3273508812216545,0.22537530316074494,0.28081871233321554,0.3556746050100533,0.2043389871650939,0.36257144574011957,0.3029312470565824,0.4610285507713345,0.25902362710096677,0.5079773769216546,0.3491767225164221,0.3015486666488352,0.2810484876045795
1625097600,0.2939798039859359,0.3233405303659414,0.3168110736212455,0.2313001026701026,0.28663512771349015,0.3525055286562051,0.20081747029878264,0.36285189105681753,0.2991074278176131,0.47274591506732094,0.2729802836280626,0.526250995102739,0.35679748142412004,0.311376095420394,0.2970813978470725
1627776000,0.28815958293927896,0.3164209276460156,0.32657495102443623,0.22465020503704747,0.29571984435797666,0.35482729778277505,0.20418498576141372,0.36766834621065997,0.2963050433511758,0.4689284350912532,0.2757237863553714,0.5200543008762187,0.3671139080680619,0.3123270963082081,0.28090959468017734
1630454400,0.288849440213445,0.33087265014543016,0.3354045049826051,0.22798585444612143,0.29085285526089694,0.35805928251849795,0.20779677671763827,0.37089925311436883,0.30635250103518025,0.4711955078347308,0.2632457968156007,0.5118758300544888,0.3587703374446499,0.3078684322388675,0.29554793491488757
1633046400,0.28372505543237253,0.33677941668972144,0.3340517707439792,0.22925718308078435,0.30271998045523024,0.3628937526160161,0.2054047239058171,0.35937618949222955,0.28751274160778056,0.46653092591565587,0.28939869596715767,0.5291192581100034,0.3569897236905089,0.3157909107974811,0.2917769068069654
