,cost_savings_10,cost_savings_20,cost_savings_30,cost_savings_40,cost_savings_50,cost_savings_60,cost_savings_70,cost_savings_80,cost_savings_90,pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,percentile
0,-474.04779406942276,-617.6312839519867,-745.403576351358,-918.8716419062571,-1105.6312294824618,-1323.5105715867203,-1524.587416973571,-1820.9153169511867,-2241.926331914508,00N,QHM,Y63,2019-02-01,392.64457999999996,157.812,2.4880527463057303,0.0
1,-861.3309403277268,-1111.1911759389413,-1418.0744165433634,-1631.9087396405716,-2092.590366445638,-2277.3123759071327,-2832.9718991907057,-3189.9636018931883,-3914.396073617702,01W,QOP,Y62,2019-05-01,764.4571,314.3699999999999,2.43171135922639,0.0
2,-633.695963294738,-993.029397875337,-1185.871938021188,-1498.1052478318484,-1747.4115251353765,-1973.8721604770394,-2233.566230872523,-2683.5236937847717,-3072.098361419201,01W,QOP,Y62,2022-10-01,618.3680300000001,322.2950000000001,1.9186398485859226,0.0
3,-655.41495501492,-913.2022425664713,-1122.1337283043738,-1329.3631260887767,-1507.5982418917024,-1727.9935887460888,-1989.2171520552415,-2327.581565125758,-2686.3233820485902,01W,QOP,Y62,2023-04-01,519.7233200000001,323.88300000000004,1.6046637829092605,0.0
4,-645.0467075511751,-958.1982457597994,-1203.8089130069498,-1424.9405011332021,-1605.324440812202,-1835.7047240319237,-2132.549603607097,-2488.9991811726477,-3010.5172275726854,01W,QOP,Y62,2022-11-01,541.54375,322.50699999999995,1.6791689792779696,0.0
5,-606.491354462604,-867.4074350791138,-1135.934378560192,-1301.905192053039,-1574.220752579037,-1798.3790210102422,-1990.732822545566,-2350.943814109537,-2720.819520320847,01W,QOP,Y62,2023-03-01,572.51371,323.64200000000005,1.768972228573547,0.0
6,-549.6054783024273,-785.8909344011244,-1115.5170453481423,-1264.7114239212583,-1559.436548078144,-1783.8108087489904,-2049.411387316585,-2366.2229397111864,-2767.890904610011,01W,QOP,Y62,2023-05-01,602.6978499999999,324.1180000000001,1.8595013235920241,0.0
7,-593.9100043093681,-852.2628687184838,-978.8905339620744,-1107.8825388007117,-1253.829231883862,-1506.4217316418792,-1825.0080845127964,-2015.496878288272,-2459.218695623617,03R,QWO,Y63,2022-07-01,366.64074999999997,389.52700000000016,0.9412460496961695,0.0
8,-654.5373365847047,-914.6707471474979,-1133.9266115591113,-1257.8356122921311,-1536.5942752812734,-1773.6762723018478,-2019.5617961037901,-2294.9630609015967,-2757.1378380403394,03R,QWO,Y63,2022-01-01,376.01883,387.85599999999994,0.9694805030733057,0.0
9,-810.9141920121374,-1253.727544320657,-1561.1517198986319,-1811.2998555241281,-2213.0365438559174,-2503.7536200426657,-2742.2285435206823,-3333.146774011626,-3949.60957843098,03R,QWO,Y63,2022-12-01,769.2584599999998,391.13999999999993,1.966708748785601,0.0
10,-693.6963784226299,-1100.685702821439,-1431.2184267331986,-1758.532053041256,-2080.0601507190663,-2334.584607470384,-2640.9231118960147,-2919.5052813437683,-3637.5779550011407,03R,QWO,Y63,2023-01-01,846.4955299999998,391.34399999999994,2.1630471656649903,0.0
11,-1006.5501289813973,-1382.0681801658075,-1596.8122717105934,-2041.407378728823,-2438.058587232579,-2827.191919499532,-3279.9571342987965,-3676.4781759365687,-4475.294970683735,03R,QWO,Y63,2021-05-01,724.79291,385.51700000000005,1.8800543426100533,0.0
12,-662.6883289118208,-986.161826888634,-1294.2891176338776,-1623.5675231978976,-1808.8263829036919,-2065.4527283494244,-2433.454421463787,-2799.9378044331593,-3386.95976978796,03R,QWO,Y63,2022-09-01,721.07471,390.2300000000001,1.847819772954411,0.0
