name,is.nbreak,is.tfirst,is.tfirst.pknown,is.tfirst.pknown.offs,is.tfirst.offs,is.tfirst.big,is.slope.ma,is.slope.ma.prop,is.slope.ma.prop.lev,is.intlev.initlev,is.intlev.finallev,is.intlev.levd,is.intlev.levdprop
A81002,0,,,,,,,,,,,,
A81004,15,47.0,47.0,47.0,47.0,54.0,277.92900315742,1.05614869058378,2.86406491331105,174.490752658604,271.530802926219,-97.04005026761541,-0.5561329112808461
A81005,5,18.0,18.0,18.0,18.0,21.0,-34.4697036577806,-1.9926252301811298,1212794879287127.0,5.82244319652527e-14,2.27373675443232e-13,-1.69149243477979e-13,-2.90512483795333
A81006,4,13.0,13.0,13.0,13.0,13.0,3.18207062050053,111959156724631.0,27348801642658.0,0.0,5.6843418860808e-14,-5.6843418860808e-14,-inf
A81007,1,45.0,45.0,45.0,45.0,45.0,-14.744502586540001,-0.0779722266920937,0.529411764705882,203.84391928993801,12.1653856649175,191.67853362501998,0.940320095358773
A81011,3,2.0,2.0,2.0,2.0,2.0,-103.35677304114,-0.609631218217492,0.62592283410651,333.759510265901,3.5054680446128303,330.254042221289,0.9894970242441329
A81013,3,11.0,11.0,11.0,11.0,53.0,11.0515064769429,0.130282135118586,0.5348840320324171,84.77386220569029,185.953500826244,-101.179638620554,-1.1935239941653
A81014,5,28.0,28.0,28.0,28.0,33.0,-282.024449931957,-0.20967793371026397,6.519944484416209,9.08485682638755,3.83463999040578,5.250216835981781,0.577908594082868
A81016,4,5.0,5.0,5.0,5.0,7.0,-14.042060722211001,-0.599251366857396,18599946892959.8,4.657954557220221e-13,0.0,4.657954557220221e-13,1.0
A81017,0,,,,,,,,,,,,
A81018,1,4.0,4.0,4.0,4.0,4.0,-0.5789757086052459,-0.0223946365997596,0.517241379310345,26.432295811663398,0.37838892442733,26.0539068872361,0.98568459860152
A81019,7,3.0,3.0,4.0,4.0,10.0,-40.530726517903396,-1.01881436610767,43878405010357.0,4.657954557220221e-13,2.27373675443232e-13,2.3842178027878997e-13,0.511859395255834
