month,code,numerator,denominator
2022-12-01,26A,14906,30704
2020-10-01,26A,13301,23952
2022-11-01,26A,14680,29863
2020-07-01,26A,13242,23173
2020-02-01,26A,12036,20212
2018-12-01,26A,11406,16697
2018-09-01,26A,10757,14776
2020-08-01,26A,12382,21950
2019-10-01,26A,12340,20241
2021-01-01,26A,13031,23630
2021-02-01,26A,12130,22104
2019-11-01,26A,12151,20092
2018-05-01,26A,11045,13925
2020-12-01,26A,13836,24864
2021-05-01,26A,13044,23796
2019-02-01,26A,10699,16043
2019-07-01,26A,11620,18498
2018-11-01,26A,11188,16039
2021-06-01,26A,13952,25556
2022-10-01,26A,14283,28642
2022-03-01,26A,15243,28537
2018-10-01,26A,11498,16210
2019-05-01,26A,12019,18792
2022-02-01,26A,13384,25056
2020-09-01,26A,13158,23199
2019-08-01,26A,12743,20036
2021-09-01,26A,14258,26517
2022-01-01,26A,14499,27170
2022-08-01,26A,15108,29448
2023-01-01,26A,14382,29543
2021-10-01,26A,13859,25747
2021-11-01,26A,14323,26817
2020-05-01,26A,12555,21773
2019-12-01,26A,12952,21465
2022-05-01,26A,14978,28439
2018-06-01,26A,10745,13895
2020-01-01,26A,12949,21529
2022-04-01,26A,14463,26926
2022-06-01,26A,14726,28032
2018-04-01,26A,10544,13102
2019-04-01,26A,11679,17906
2020-04-01,26A,13184,22654
2021-03-01,26A,13754,25049
2019-01-01,26A,11479,17033
2019-06-01,26A,11552,18054
2019-09-01,26A,11975,19193
2018-01-01,26A,10595,12386
2018-03-01,26A,10896,13257
2021-07-01,26A,14344,26309
2021-12-01,26A,15138,28273
2018-02-01,26A,9616,11536
2021-08-01,26A,13782,25293
2022-07-01,26A,14632,27904
2021-04-01,26A,13509,24703
2018-08-01,26A,11311,15386
2020-03-01,26A,13360,22838
2022-09-01,26A,14732,29172
2019-03-01,26A,11540,17505
2018-07-01,26A,11002,14617
2020-06-01,26A,12690,22300
2020-11-01,26A,12870,23054
2022-12-01,00N,5522,5603
2022-11-01,00N,5826,5908
2023-01-01,00N,5448,5547
2022-09-01,00N,5417,5485
2022-10-01,00N,5141,5205
2022-07-01,00N,5382,5437
2019-05-01,02P,6638,6649
2019-01-01,02P,6132,6139
2019-04-01,02P,6281,6287
2019-06-01,02P,6094,6104
2018-01-01,02P,4680,4680
2018-05-01,02P,5162,5163
2019-11-01,02Q,2662,2669
2020-03-01,02Q,2961,2971
2019-07-01,02Q,2555,2560
2019-02-01,02Q,2245,2247
2019-08-01,02X,6360,6372
2019-10-01,02X,6409,6422
2022-05-01,02X,8095,8176
2018-07-01,02X,4930,4932
2020-05-01,02X,6735,6758
2020-07-01,02X,7382,7414
2020-01-01,02X,6612,6627
2022-06-01,02X,7772,7854
2020-12-01,02X,7833,7869
2022-08-01,02X,8433,8529
2019-09-01,02X,5934,5946
2020-09-01,02X,7076,7108
