month,ratio_quantity.05V,ratio_quantity.05W,ratio_quantity.06H,ratio_quantity.06K,ratio_quantity.06L,ratio_quantity.06N,ratio_quantity.06Q,ratio_quantity.06T,ratio_quantity.07G,ratio_quantity.07H,ratio_quantity.07K,ratio_quantity.09D,ratio_quantity.10Q,ratio_quantity.10R,ratio_quantity.11J
1514764800,0.9847996315062183,0.9777777777777777,0.9236990528892199,0.9778396706224267,0.9979612640163099,0.9822335025380711,0.9880907372400756,0.9811227024341779,0.9756340129288911,0.9653690596562184,0.9664385793418051,0.9976525821596244,0.9962514726357502,0.9852284438337341,0.9719391522670211
1517443200,0.9887237314197848,0.9747038104386807,0.9155924223741733,0.9733065057008718,0.9961229576294656,0.9786760398359695,0.9877526025719534,0.9827586206896551,0.9695740365111561,0.9639988922736085,0.9581856839121191,0.9986583184257602,0.9971557241052382,0.9749532710280374,0.9716880778986989
1519862400,0.9842174484875055,0.9746366486178398,0.9097147338496225,0.9778703152885188,0.9967816091954023,0.97998041562398,0.9833880978459292,0.9804939436841277,0.9755196304849885,0.9614178924523752,0.956177723676202,0.9985069055617768,0.9962145110410094,0.9780746831106544,0.9686524822695035
1522540800,0.9832869080779945,0.9729352678571429,0.9059880239520958,0.9763241396143519,0.9976657329598506,0.9812831331818673,0.9833363852774217,0.9793191218580973,0.9684408855393312,0.9585389930898321,0.956468797564688,0.9988523335883703,0.9961977186311787,0.9771287825475018,0.9690974729241877
1525132800,0.9832546157148991,0.9721354166666667,0.9002956939567548,0.9755985267034991,0.9965255157437568,0.9798333161847926,0.9822888283378747,0.9725435755051673,0.9686932849364791,0.9545666356011183,0.9593767390094602,0.9980006664445185,0.9952907256126862,0.9718260869565217,0.9656197230665315
1527811200,0.9802235597592434,0.9679935449166218,0.8966285873502369,0.9730696167169516,0.9956550076037367,0.9789937493595655,0.9791948579161028,0.9704824692837878,0.962363238512035,0.9528795811518325,0.9588681446907817,0.9972222222222222,0.9935691318327974,0.9732775273663876,0.9645380434782609
1530403200,0.9807370184254607,0.9721218378936499,0.8949343339587242,0.9746821569487067,0.9952341483630336,0.9809017523134476,0.9786847323198943,0.9701118963486455,0.9607843137254902,0.9546455306032585,0.9519978546527219,0.9974530404329831,0.9946456121245122,0.9715473145780051,0.9623921491141408
1533081600,0.9822345045400711,0.9681697612732095,0.8870650032829941,0.9697221070095396,0.9936950706916317,0.9824203574203574,0.9809178363034222,0.9675161019322319,0.9570433436532507,0.9524617996604414,0.9578680203045685,0.9963224026969046,0.9944570649704679,0.9635499207606973,0.9558136598914279
1535760000,0.9820907955018742,0.9691899070385126,0.8951733874525721,0.9691102406267488,0.9902951079421668,0.9793379934210527,0.9754003632161136,0.9673202614379085,0.9570200573065902,0.9479603087100331,0.955579058699101,0.9963708347080171,0.9948128936643201,0.9644430459408433,0.9514905509715198
1538352000,0.9781078967943706,0.9646788990825688,0.8886105675146772,0.9685478252214591,0.9880014326647565,0.9797147091515376,0.97535746881655,0.9648708692029991,0.9579150579150579,0.9437039984085936,0.9538056486357108,0.9965566714490675,0.9938629389703375,0.961092961092961,0.9506060052378342
1541030400,0.9756191950464397,0.960054782013239,0.890396906809753,0.9677579858692407,0.9844296710986704,0.9819897910045267,0.9725880551301684,0.964572377525602,0.9588839941262849,0.9472922695328648,0.9527170077628794,0.9976026370991908,0.9935886476320739,0.957288765088208,0.9473748924136235
1543622400,0.9777526395173454,0.9629970121811078,0.8836525470873401,0.9673340358271865,0.9822316986496091,0.9800591546608148,0.9730922551252847,0.96405542598436,0.9561989606533037,0.9454898157129001,0.9527027027027027,0.9953797285590529,0.9936730217648051,0.9586077140169332,0.9460380064539261
1546300800,0.9751851851851852,0.9620060790273556,0.8841890974892558,0.9672577164837227,0.9822168508287292,0.9789858382823207,0.9675959713910378,0.9633171754225075,0.951477562933236,0.9422510312315852,0.9550276752767528,0.9968069666182874,0.9936102236421726,0.9565602836879432,0.9441879492723979
1548979200,0.9687373122208689,0.9631797122653012,0.8797192642787997,0.9645181608230107,0.9817645975317738,0.9816993464052287,0.9634957463263728,0.9627887082976904,0.9530441703143653,0.9418677859391396,0.9522445081184336,0.9956869993838571,0.9934239368697939,0.950863213811421,0.9386088968886603
1551398400,0.9728926847382102,0.9592198581560284,0.8745742632903895,0.9641272902603665,0.9795477219820419,0.9772374074412652,0.9647564469914041,0.9607343875636558,0.9516069449575175,0.942215396429257,0.9556605896916498,0.9960034256351699,0.9914845758354756,0.9568661971830986,0.9364443670555459
1554076800,0.9732851985559566,0.9586129753914989,0.8719653395084783,0.965365121081284,0.9805699481865285,0.9666126709863211,0.9572661469933185,0.9567666710336696,0.949084249084249,0.9435563449773041,0.9502498370627851,0.9958217270194986,0.9925367145493941,0.9520405123622282,0.9303011038548229
1556668800,0.9690927218344965,0.9588587967748604,0.8732649366324683,0.9594653241906085,0.9783931832014607,0.9386748320149698,0.9568014705882353,0.9596407038267504,0.9539427773900907,0.9355185384202042,0.9542268041237113,0.992071611253197,0.9919808139099153,0.9538946162657503,0.9260996119016818
1559347200,0.969449378330373,0.9612152553329024,0.8729229880075133,0.9603540823053018,0.9799846035411856,0.89826435246996,0.9562818921528065,0.9569333333333333,0.9462686567164179,0.9422299248989023,0.9501618122977347,0.993421052631579,0.9912058310885755,0.9545178896300789,0.9247078939868909
1561939200,0.9673006339673006,0.9585320340037321,0.8697373905794081,0.9593193299654347,0.9784775386393182,0.8606989779096604,0.9541448460850683,0.954951646468356,0.9516295025728988,0.9356650960492933,0.9491249491249492,0.9919700214132763,0.9899486263122627,0.9510917030567686,0.9158009841443412
1564617600,0.9648959304131718,0.9620655412115193,0.8721321695760599,0.9565288179746011,0.976138233680746,0.8267672310037711,0.9456821026282853,0.9552567237163814,0.9478108581436077,0.9362272240085745,0.952433628318584,0.9935422147811528,0.9900813472242044,0.9509594882729211,0.9168100975329891
1567296000,0.9637096774193549,0.9612356147789218,0.8696421281807049,0.9575741801145237,0.9703072174040864,0.7967630447610217,0.9453650958052823,0.9569544662851456,0.945859872611465,0.933538572980804,0.9471756313861577,0.9928168291431503,0.988311783183578,0.9435110081112399,0.9187460012795905
1569888000,0.9540962703219636,0.9580037664783427,0.8683160912376916,0.9530824659727782,0.9691534175839108,0.770380644167052,0.9403277084861824,0.9582701946613824,0.9373493975903614,0.9302246426140232,0.9496669133974833,0.991866028708134,0.987596792982937,0.9408705173829729,0.9162722787231901
1572566400,0.9483094928478544,0.9582836710369488,0.869189607375411,0.948567169123737,0.9673827613308882,0.7576316000320488,0.9235316312413533,0.955877034358047,0.937820293816194,0.9300793784833643,0.9469387755102041,0.9927300075206819,0.9890655348536077,0.940809968847352,0.913517745302714
1575158400,0.9467473524962179,0.9572681470423586,0.8725748209804761,0.9431205562934605,0.9669453880324014,0.7340334500194476,0.9082833133253301,0.9542595769010863,0.9388440860215054,0.9250460097038649,0.9451197711834108,0.9896160347742091,0.9876007439553627,0.9454798331015299,0.9105585729234142
1577836800,0.9404074186682883,0.9530357142857143,0.8731579588357082,0.9419872765828536,0.9660716546398278,0.732615083251714,0.8895451860602481,0.9556368625657443,0.9304233672464719,0.9220583305397251,0.943208118212569,0.9907856450048497,0.9892568164819474,0.9377693965517241,0.9099483717235901
1580515200,0.9462686567164179,0.9576868829337094,0.8676015537560077,0.9409664563268018,0.9629930866205775,0.706438127090301,0.8718705867248684,0.9531442663378545,0.9292262559589293,0.9276002719238613,0.942332653439644,0.9886763965777554,0.9865199650247741,0.9329677026203534,0.9053872235078844
1583020800,0.9388088115311395,0.9568858008195261,0.8564825253664036,0.9377498149518875,0.9567789448267536,0.6920625284565184,0.8594557354460902,0.9516077682266794,0.9257939079714841,0.9264845982851699,0.9439547646765342,0.9918385853547949,0.9879138202837625,0.9382093316519546,0.9013656346459639
1585699200,0.9367511841738646,0.9556607080266386,0.8315194642109669,0.9299452581742861,0.9469786033388197,0.6922627310586688,0.8397543271915131,0.9493850005442473,0.9080976863753213,0.9231856738925542,0.9220820692958646,0.990561797752809,0.9845276872964169,0.933206106870229,0.8971911891085078
1588291200,0.9308966304968589,0.9562627954587753,0.8273388939063911,0.9300895289996107,0.9480956385918539,0.6778896496173983,0.831524303916942,0.9496132848043676,0.9067501739735561,0.9149625085207908,0.8936170212765957,0.9904122722914669,0.9823874755381604,0.9297998308429659,0.8939848895776831
1590969600,0.9334082607474009,0.9568950411775013,0.8340155331654072,0.9249477767830498,0.9476962858486131,0.6779896549061993,0.8275076853011499,0.9490803050695379,0.9005270092226614,0.9197460524173856,0.8786462530217567,0.9894859813084113,0.9835836767247109,0.9255176122613605,0.8904397705544933
1593561600,0.9362258233141663,0.9565735694822888,0.8309866089011422,0.9228990533998122,0.9474099988714592,0.6758062119185615,0.8223451327433628,0.9472317440531838,0.895309102205654,0.9211631663974151,0.8740027096191479,0.990170380078637,0.9825720397634328,0.9331785345717234,0.8904178939617083
