month,ratio_quantity.01K,ratio_quantity.01T,ratio_quantity.01V,ratio_quantity.01W,ratio_quantity.01X,ratio_quantity.01Y,ratio_quantity.02A,ratio_quantity.02E,ratio_quantity.02G,ratio_quantity.02H,ratio_quantity.02M,ratio_quantity.02P,ratio_quantity.02Q,ratio_quantity.02T,ratio_quantity.02X
1488326400,0.5127586206896552,0.5438095238095239,0.5990990990990991,0.600928903179707,0.6778319123020706,0.4039913700107875,0.5725806451612904,0.6437360178970917,0.6254980079681275,0.6522911051212938,0.5803508771929825,0.4973821989528796,0.6214622641509434,0.5636856368563685,0.5761245674740484
1491004800,0.519206416209371,0.5501583949313622,0.6327231121281465,0.5820446735395189,0.6880180859080633,0.44347240915208613,0.5605947955390335,0.6417803302225413,0.6398659966499163,0.6592522479886418,0.5351089588377724,0.5171583383503914,0.6452513966480447,0.5896757114493713,0.5717288491854966
1493596800,0.5133384146341463,0.5629709364908504,0.6296660117878192,0.573322619525914,0.6921975662133143,0.43387470997679817,0.5631399317406144,0.6514012303485988,0.6846846846846847,0.6627856834842605,0.5673556664290805,0.4950598023920957,0.6608040201005025,0.5813008130081301,0.567658349328215
1496275200,0.48512669849430773,0.5643835616438356,0.5955383123181377,0.5713764147499087,0.696870925684485,0.41396933560477,0.5647058823529412,0.6408137317228226,0.6550335570469799,0.6344743276283619,0.5622775800711743,0.4850361197110423,0.6341176470588236,0.5775910364145658,0.5743896821741133
1498867200,0.49076048329779676,0.5541629364368845,0.6158475426278837,0.5561299852289513,0.7053861129136924,0.3885653785071466,0.5265515035188739,0.6562137049941928,0.6422651933701657,0.6129411764705882,0.5550366911274183,0.48463476070528966,0.6304093567251462,0.570979570455736,0.5618486633439057
1501545600,0.4833106267029973,0.5260416666666666,0.6165217391304347,0.5591160220994476,0.6858895705521473,0.3736673773987207,0.5286236297198539,0.6344213649851632,0.6367041198501873,0.620024620434961,0.5696551724137932,0.46113989637305697,0.6357894736842106,0.5473159933591588,0.5526197939991043
1504224000,0.49351978171896316,0.5716652858326429,0.6210720887245841,0.5645038167938932,0.6987048398091343,0.38952879581151834,0.5373509102322661,0.6437462951985774,0.6248348745046235,0.6011396011396012,0.5376569037656904,0.4794061302681992,0.6206482593037215,0.5614136732329085,0.5410058903488899
1506816000,0.4878880928010918,0.5512489233419466,0.6446056210335449,0.5438657811953862,0.6532364597093792,0.3755893137768465,0.5450843513670739,0.6292906178489702,0.6269938650306749,0.6094965206713058,0.5643889618922471,0.42816500711237554,0.6746031746031746,0.5375264270613108,0.528169014084507
1509494400,0.4835007173601148,0.5259678942398489,0.6395759717314488,0.5611090842758117,0.6613351877607788,0.4031443009545199,0.5423623995052567,0.6369426751592356,0.6256476683937824,0.603988603988604,0.5516787360105333,0.43796394485683987,0.6842105263157895,0.5520523497917906,0.5487862922417897
1512086400,0.5109070034443168,0.5387596899224806,0.6593059936908517,0.5509278350515464,0.6912509038322487,0.4122373300370828,0.5664893617021277,0.674314850223072,0.6263399693721287,0.6234218545929473,0.5537024683122082,0.4705546026300743,0.6932989690721649,0.5694531741043369,0.5413533834586466
