,cost_savings_10,cost_savings_20,cost_savings_30,cost_savings_40,cost_savings_50,cost_savings_60,cost_savings_70,cost_savings_80,cost_savings_90,pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,percentile
0,4.06322,4.06322,4.06322,4.06322,4.06322,2.2131802127388918,-0.5717969137109247,-6.170431391152783,-16.45141164962047,00L,QHM,Y63,2019-04-01,4.06322,326.91400000000004,0.012429018029206457,0.6666666666666666
1,0.0,0.0,0.0,0.0,0.0,-1.5309320851769044,-4.264340839584887,-9.239425169996125,-25.34599213192603,00L,QHM,Y63,2019-02-01,0.0,326.6740000000001,0.0,0.0
2,0.0,0.0,0.0,0.0,-0.2702759237342287,-3.8008853332378996,-7.103890523701771,-12.025286520709736,-42.823426212345396,00L,QHM,Y63,2018-11-01,0.0,326.266,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,-0.9978113546869549,-4.712317769618444,-13.601299008308352,-36.30321295062263,00L,QHM,Y63,2019-12-01,0.0,328.41,0.0,0.0
4,0.0,0.0,0.0,0.0,-0.501106088833652,-3.8760734026840997,-6.46753484834947,-11.956939994896603,-30.919853421503724,00L,QHM,Y63,2018-10-01,0.0,326.29,0.0,0.0
5,0.0,0.0,0.0,-0.9918920434847593,-2.8257083898301856,-6.48684103340042,-9.228843183912288,-23.37163734105575,-33.572344862397166,00L,QHM,Y63,2018-05-01,0.0,325.449,0.0,0.0
6,0.0,0.0,0.0,0.0,-2.26528810074217,-5.334660469830841,-8.872821274090398,-17.34285464632298,-28.868462637533682,00L,QHM,Y63,2018-07-01,0.0,325.8369999999999,0.0,0.0
7,0.0,0.0,0.0,0.0,-0.752510423430342,-4.052276920961538,-8.331664626947166,-13.98859319273548,-36.36451693793368,00L,QHM,Y63,2018-08-01,0.0,326.10800000000006,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,-2.8439838246506977,-5.479027572519982,-10.957224887855388,-20.37707658117024,00L,QHM,Y63,2019-10-01,0.0,328.266,0.0,0.0
9,0.0,0.0,0.0,0.0,-0.44656403998768157,-3.0583172899342617,-5.854977210741867,-19.305646738656822,-32.46253212889398,00L,QHM,Y63,2019-01-01,0.0,326.53399999999993,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,-1.1785016953979337,-4.540476301132529,-11.515515351140465,-23.39503250093659,00L,QHM,Y63,2019-06-01,0.0,327.391,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,-1.6107578405171787,-7.708664949987664,-13.03825565447588,-34.019944277690065,00L,QHM,Y63,2019-09-01,0.0,328.114,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,-1.8105966077569071,-4.2110233341509655,-13.119856732088403,-36.8639577988074,00L,QHM,Y63,2019-07-01,0.0,327.6360000000001,0.0,0.0
