,pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,percentile
0,00Q,QE1,Y62,2020-02-01,480,7390,0.06495263870094722,0.22857142857142856
1,00Q,QE1,Y62,2022-11-01,544,10736,0.05067064083457526,0.06666666666666667
2,00Q,QE1,Y62,2019-06-01,488,6825,0.07150183150183151,0.2
3,00Q,QE1,Y62,2021-01-01,507,6486,0.07816836262719704,0.18095238095238095
4,00Q,QE1,Y62,2022-07-01,471,8148,0.05780559646539028,0.10476190476190476
5,00Q,QE1,Y62,2021-10-01,525,9469,0.05544408068433837,0.08571428571428572
6,00Q,QE1,Y62,2022-05-01,475,7897,0.06014942383183487,0.10476190476190476
7,00Q,QE1,Y62,2019-04-01,544,7452,0.07300053676865272,0.2857142857142857
8,00Q,QE1,Y62,2021-11-01,539,9202,0.058574222995001084,0.13333333333333333
9,00Q,QE1,Y62,2022-01-01,467,8001,0.05836770403699538,0.08571428571428572
10,00Q,QE1,Y62,2020-09-01,515,6897,0.07467014644048137,0.2
11,00Q,QE1,Y62,2020-01-01,570,8885,0.06415306696679797,0.22857142857142856
12,00Q,QE1,Y62,2020-04-01,561,6692,0.0838314405260012,0.2761904761904762
13,00Q,QE1,Y62,2022-04-01,502,7982,0.06289150588824856,0.17142857142857143
14,00Q,QE1,Y62,2020-06-01,565,5941,0.09510183470796162,0.3619047619047619
15,00Q,QE1,Y62,2022-06-01,489,7783,0.06282924322240781,0.1619047619047619
16,00Q,QE1,Y62,2020-05-01,540,5953,0.09071056610112549,0.29523809523809524
17,00Q,QE1,Y62,2018-10-01,626,8694,0.07200368069933287,0.21904761904761905
18,00Q,QE1,Y62,2020-08-01,476,5568,0.08548850574712644,0.26666666666666666
19,00Q,QE1,Y62,2019-12-01,489,9071,0.05390805864844008,0.13333333333333333
20,00Q,QE1,Y62,2020-11-01,565,6507,0.08682956815736899,0.29523809523809524
21,00Q,QE1,Y62,2021-06-01,528,7409,0.07126467809420975,0.19047619047619047
22,00Q,QE1,Y62,2021-08-01,506,6668,0.07588482303539291,0.21904761904761905
23,00Q,QE1,Y62,2018-08-01,595,7030,0.08463726884779517,0.2571428571428571
24,00Q,QE1,Y62,2018-12-01,594,8311,0.07147154373721573,0.29523809523809524
25,00Q,QE1,Y62,2020-03-01,537,8274,0.06490210297316897,0.23809523809523808
26,00Q,QE1,Y62,2020-12-01,592,6973,0.08489889574071419,0.2761904761904762
27,00Q,QE1,Y62,2022-12-01,516,14042,0.036746902150690784,0.0380952380952381
28,00Q,QE1,Y62,2022-02-01,451,7315,0.061654135338345864,0.10476190476190476
29,00Q,QE1,Y62,2023-02-01,416,8540,0.04871194379391101,0.0380952380952381
30,00Q,QE1,Y62,2021-04-01,477,6245,0.07638110488390712,0.18095238095238095
31,00Q,QE1,Y62,2018-05-01,543,7627,0.07119444080241248,0.17142857142857143
32,00Q,QE1,Y62,2023-03-01,492,9715,0.05064333504889346,0.047619047619047616
33,00Q,QE1,Y62,2023-04-01,432,7510,0.05752330226364847,0.09523809523809523
34,00Q,QE1,Y62,2019-07-01,536,7491,0.07155252970230944,0.22857142857142856
35,00Q,QE1,Y62,2019-01-01,582,9358,0.062192776234238085,0.2
36,00Q,QE1,Y62,2023-01-01,548,10826,0.05061888047293552,0.09523809523809523
37,00Q,QE1,Y62,2018-11-01,560,8742,0.06405856783344772,0.14285714285714285
38,00Q,QE1,Y62,2021-02-01,526,5643,0.09321283005493532,0.3333333333333333
39,00Q,QE1,Y62,2021-07-01,550,7367,0.07465725532781323,0.21904761904761905
40,00Q,QE1,Y62,2022-09-01,513,7513,0.06828164514840943,0.1619047619047619
41,00Q,QE1,Y62,2020-07-01,565,6472,0.08729913473423981,0.24761904761904763
42,00Q,QE1,Y62,2021-12-01,516,9118,0.0565913577538934,0.10476190476190476
43,00Q,QE1,Y62,2018-09-01,575,7558,0.07607832759989415,0.20952380952380953
44,00Q,QE1,Y62,2019-08-01,562,6923,0.08117867976310848,0.3142857142857143
45,00Q,QE1,Y62,2021-09-01,549,8141,0.0674364328706547,0.20952380952380953
46,00Q,QE1,Y62,2019-02-01,487,7674,0.0634610372686995,0.1619047619047619
47,00Q,QE1,Y62,2019-05-01,514,7301,0.07040131488837145,0.2
48,00Q,QE1,Y62,2021-03-01,594,6764,0.08781785925487877,0.3047619047619048
49,00Q,QE1,Y62,2019-10-01,561,8433,0.06652436855211669,0.22857142857142856
50,00Q,QE1,Y62,2022-03-01,513,8657,0.05925840360401987,0.12380952380952381
51,00Q,QE1,Y62,2018-06-01,530,7021,0.07548782224754308,0.20952380952380953
52,00Q,QE1,Y62,2022-10-01,498,8669,0.05744607221132772,0.11428571428571428
53,00Q,QE1,Y62,2019-09-01,527,7462,0.07062449745376574,0.22857142857142856
54,00Q,QE1,Y62,2019-11-01,507,8512,0.05956296992481203,0.2
55,00Q,QE1,Y62,2022-08-01,539,7458,0.07227138643067847,0.21904761904761905
56,00Q,QE1,Y62,2021-05-01,472,6483,0.07280579978405059,0.19047619047619047
57,00Q,QE1,Y62,2019-03-01,532,7743,0.06870721942399587,0.20952380952380953
58,00Q,QE1,Y62,2023-05-01,495,7932,0.062405446293494704,0.1619047619047619
