name,is.nbreak,is.tfirst,is.tfirst.pknown,is.tfirst.pknown.offs,is.tfirst.offs,is.tfirst.big,is.slope.ma,is.slope.ma.prop,is.slope.ma.prop.lev,is.intlev.initlev,is.intlev.finallev,is.intlev.levd,is.intlev.levdprop
A81001,0,,,,,,,,,,,,
A81002,0,,,,,,,,,,,,
A81004,1,16.0,16.0,16.0,16.0,16.0,2.1663559234867398,0.00321084979008138,0.5217391304347829,672.532264416466,772.184636896856,-99.6523724803899,-0.148174857554016
A81005,1,21.0,21.0,21.0,21.0,21.0,3.37815409681704,0.007710213762410209,0.51219512195122,434.761980653615,573.266298623114,-138.504317969499,-0.31857504596256
A81006,1,13.0,13.0,13.0,13.0,13.0,-2.23317269029148,-0.00266978703849279,0.510204081632653,838.694155567863,729.2686937435809,109.425461824282,0.13047123447544803
A81007,3,2.0,2.0,2.0,2.0,2.0,-7.204702322769589,-0.0108751931523043,0.511025685572563,669.694298771272,472.31511536337194,197.379183407899,0.294730272857396
A81009,0,,,,,,,,,,,,
A81011,0,,,,,,,,,,,,
A81012,2,3.0,3.0,3.0,3.0,3.0,16.6741768456647,0.0101197905796838,0.523329125386067,1631.00585312841,1758.45281556043,-127.446962432017,-0.0781401012066041
A81013,0,,,,,,,,,,,,
A81014,4,9.0,9.0,9.0,9.0,9.0,12.783792160338301,0.0343459971481129,0.54118693407076,359.42238095525704,548.396524350474,-188.97414339521802,-0.525771775516512
A81016,1,7.0,7.0,7.0,7.0,7.0,1.2795202049257601,0.00233946058929522,0.509090909090909,545.650062956476,616.023674227393,-70.37361127091691,-0.12897205745677698
A81017,1,3.0,3.0,3.0,3.0,3.0,1.5909634559586299,0.00408041747098739,0.508474576271187,388.31116476271103,482.17800866427,-93.86684390155891,-0.24173099416010604
A81018,1,3.0,3.0,3.0,3.0,3.0,3.07534419803802,0.00392904079247273,0.508474576271186,779.6460273717821,961.091335056025,-181.445307684243,-0.23272780379052602
A81019,0,,,,,,,,,,,,
