month,code,numerator,denominator
2022-12-01,03F,20132,37964
2023-01-01,03F,19850,37408
2022-11-01,03F,20448,38360
2023-06-01,03F,20325,38980
2023-05-01,03F,19992,37659
2022-10-01,03F,19764,36980
2023-02-01,03F,18672,35111
2023-04-01,03F,18989,36121
2023-07-01,03F,19943,38025
2023-09-01,03F,19757,37927
2023-08-01,03F,20176,38771
2023-10-01,03F,19961,38514
2023-11-01,03F,20007,38797
2019-08-01,04C,14891,28441
2020-03-01,04C,16288,30907
2019-04-01,04C,13962,26620
2019-11-01,04C,14657,27983
2020-04-01,04C,15394,29026
2020-12-01,04C,17877,33496
2021-04-01,04C,17375,32710
2021-09-01,04C,17747,33316
2020-06-01,04C,16240,30626
2022-07-01,04C,17368,32433
2019-07-01,04C,15044,28981
2021-06-01,04C,17629,33144
2018-11-01,04C,14467,27724
2019-01-01,04C,15048,28716
2022-05-01,04C,17257,32252
2020-11-01,04C,16240,30755
2022-01-01,04C,17541,32658
2022-08-01,04C,18297,34172
2022-09-01,04C,18286,34291
2019-06-01,04C,14159,26980
2021-01-01,04C,16643,31201
2020-08-01,04C,14749,28062
2021-11-01,04C,17779,33073
2021-12-01,04C,18300,34144
2019-10-01,04C,15520,29418
2019-12-01,04C,15002,28426
2020-05-01,04C,15158,28643
2022-04-01,04C,17409,32514
2021-08-01,04C,16717,31384
2020-07-01,04C,17234,32493
2021-05-01,04C,16149,30438
2021-02-01,04C,15602,29266
2022-02-01,04C,16515,30769
2022-06-01,04C,17858,33084
2019-02-01,04C,13551,25788
2020-02-01,04C,14410,27154
2018-12-01,04C,14012,26899
2021-07-01,04C,17574,32815
2020-01-01,04C,15679,29674
2020-10-01,04C,17140,32087
2023-03-01,04C,18941,35732
2020-09-01,04C,17000,32118
2019-03-01,04C,14435,27505
2021-10-01,04C,17004,31713
2022-03-01,04C,18538,34418
2021-03-01,04C,17698,33065
2019-09-01,04C,14902,28164
2019-05-01,04C,15645,29543
2022-09-01,00Q,18888,20796
2019-06-01,00Q,14916,16246
2022-06-01,00Q,18205,19978
2023-05-01,00Q,18944,20986
2021-04-01,00Q,17762,19449
2022-04-01,00Q,18290,20113
2020-03-01,00Q,17944,19576
2023-09-01,00Q,18836,20814
2018-12-01,00Q,15558,16881
2022-02-01,00Q,16711,18391
2020-05-01,00Q,17051,18654
2021-02-01,00Q,16619,18198
2021-08-01,00Q,17797,19510
2019-03-01,00Q,15476,16842
2019-07-01,00Q,16950,18404
2022-01-01,00Q,17813,19552
2019-11-01,00Q,15938,17407
2021-01-01,00Q,17465,19143
2023-07-01,00Q,18684,20663
2021-03-01,00Q,19183,20974
2021-05-01,00Q,17052,18723
2021-09-01,00Q,18569,20342
2019-08-01,00Q,16499,17962
2020-01-01,00Q,17279,18897
2021-10-01,00Q,17686,19395
2022-10-01,00Q,17595,19380
2021-12-01,00Q,18912,20734
2019-05-01,00Q,16777,18245
2023-03-01,00Q,19609,21668
2023-10-01,00Q,18998,21042
2018-11-01,00Q,16038,17435
2019-01-01,00Q,16300,17745
2019-09-01,00Q,15989,17368
2019-12-01,00Q,16990,18568
2020-04-01,00Q,16100,17562
2020-12-01,00Q,19303,21092
2021-06-01,00Q,18670,20415
2023-01-01,00Q,18868,20836
2020-02-01,00Q,15666,17089
2022-03-01,00Q,18925,20823
2023-08-01,00Q,19114,21167
2019-10-01,00Q,17028,18527
2020-10-01,00Q,17978,19656
2019-02-01,00Q,14421,15670
2022-11-01,00Q,19175,21118
2020-11-01,00Q,17083,18711
2022-12-01,00Q,18974,20950
2019-04-01,00Q,15980,17384
2022-05-01,00Q,18739,20600
2023-04-01,00Q,17662,19520
2020-07-01,00Q,18015,19697
2021-07-01,00Q,18127,19849
2021-11-01,00Q,17716,19453
2023-06-01,00Q,19240,21237
2020-06-01,00Q,17481,19106
2020-08-01,00Q,16164,17687
2020-09-01,00Q,18516,20230
2023-11-01,00Q,19780,21880
2022-08-01,00Y,27503,30338
2023-02-01,00Y,24679,27309
2022-07-01,00Y,26044,28678
2021-11-01,00P,33584,52018
2020-04-01,00P,32046,50224
2020-06-01,00P,33008,51844
2020-10-01,00P,33933,53106
2021-02-01,00P,31089,48737
2022-03-01,00P,35301,54494
2023-04-01,00P,32542,49690
2022-07-01,00P,33307,51374
2021-05-01,00P,32936,51201
2023-01-01,00P,34751,52876
2020-08-01,00P,31038,48822
2022-02-01,00P,31901,48981
2020-07-01,00P,34007,53781
2021-07-01,00P,34400,53385
2022-09-01,00P,34317,52649
2021-01-01,00P,33047,51660
2020-11-01,00P,32734,51421
2021-08-01,00P,32773,51000
2020-09-01,00P,33823,53349
2020-05-01,00P,30883,48823
2020-12-01,00P,35266,55246
2020-01-01,00P,33607,52625
2021-09-01,00P,34857,54269
2022-10-01,00P,33505,51257
2021-03-01,00P,35640,55755
2022-05-01,00P,35484,54680
2022-01-01,00P,33074,51293
2022-08-01,00P,34004,52456
2022-06-01,00P,32658,50554
2021-04-01,00P,32933,51547
2021-06-01,00P,34659,53997
2022-12-01,00P,34413,52727
2023-05-01,00P,34379,52915
2021-12-01,00P,35366,54694
2021-10-01,00P,32901,50930
2022-04-01,00P,33214,51066
2022-11-01,00P,34092,52210
2023-02-01,00P,30976,47495
2019-02-01,01H,22289,34159
2018-12-01,01H,24825,37575
2019-03-01,01H,23530,36397
2019-01-01,01H,24472,37397
2019-04-01,01H,23284,35752
2019-06-01,01H,22756,35171
2018-11-01,01H,24841,37539
2023-03-01,02Q,12968,19792
2019-07-01,02Y,23318,36078
2019-09-01,03R,23848,37037
2020-03-01,03R,26792,42096
2019-05-01,03R,24926,38434
2019-11-01,03R,24163,37885
2019-10-01,03R,25278,39198
2019-12-01,03R,24548,38456
2019-08-01,03R,25959,40246
2020-02-01,03R,23397,36694
2023-11-01,15M,78282,120628
2023-08-01,15M,78609,120660
2023-06-01,15M,78856,120691
2023-09-01,15M,77168,118176
2023-10-01,15M,77769,119435
2023-07-01,15M,76559,116930
2023-11-01,00L,39319,56431
2023-08-01,00L,39369,56287
2023-06-01,00N,18405,26320
2023-09-01,00N,18061,25928
2019-07-01,01W,22300,31241
2020-01-01,01W,24565,34384
2019-05-01,01W,23535,33027
2019-08-01,01W,23421,32939
2020-03-01,01W,24476,34306
2020-07-01,01W,25760,36117
2019-06-01,01W,21320,29898
2021-05-01,01W,23999,33649
2019-11-01,01W,22944,32135
2020-06-01,01W,24216,33953
2021-03-01,01W,25820,36119
2020-02-01,01W,22236,31117
2020-05-01,01W,22983,32263
2019-10-01,01W,23723,33203
2019-04-01,01W,21218,29697
2020-09-01,01W,24873,34941
2020-04-01,01W,24201,33920
2019-12-01,01W,23532,32991
2020-12-01,01W,26262,36717
2019-03-01,01W,21516,30236
2020-08-01,01X,17261,24241
2020-10-01,01X,18835,26373
2023-01-01,03L,27339,39230
2022-02-01,03L,24555,34606
2021-12-01,03L,27883,39235
2022-10-01,03L,26755,38298
2022-01-01,03L,26217,36968
2022-12-01,03L,27729,39650
2022-06-01,03L,26184,37444
2022-09-01,03L,26539,37814
2022-03-01,03L,27447,38949
2022-07-01,03L,25474,36336
2022-04-01,03L,25713,36504
2019-09-01,07G,10192,14218
2019-01-01,07G,10528,14779
2022-11-01,09D,17645,25225
2023-04-01,09D,17013,24262
2023-05-01,13T,53318,76122
2021-02-01,13T,48473,67536
2023-02-01,13T,48747,69574
2022-08-01,13T,53160,75533
2022-05-01,13T,51923,73813
2018-12-01,26A,79910,112677
2018-11-01,26A,79141,111514
2019-02-01,26A,73865,104447
2021-07-01,52R,80295,113054
2021-04-01,99C,22690,31823
2021-11-01,99C,22608,31760
2021-10-01,99C,21913,30922
2020-11-01,99C,22161,31161
2023-03-01,99C,24604,35098
2021-01-01,99C,22385,31316
2023-10-01,99C,23251,33300
2021-09-01,99C,23118,32447
2021-06-01,99C,23092,32366
2023-07-01,99C,23737,33925
2021-08-01,99C,22097,31049
2022-12-01,00X,15775,20882
2022-06-01,00X,14843,19593
2023-09-01,00X,15621,20676
2022-02-01,00X,13565,18037
2022-08-01,00X,15454,20479
2023-01-01,00X,15284,20231
2023-03-01,00X,16412,21741
2022-05-01,00X,15339,20304
2022-09-01,00X,15392,20342
2022-10-01,00X,15205,20129
2023-02-01,00X,14240,18849
2023-04-01,01J,16320,21612
2023-11-01,01J,17587,23334
2021-05-01,03K,19608,26020
2021-09-01,03K,20704,27558
2021-11-01,03K,20756,27559
2020-04-01,14Y,31253,41341
2019-08-01,14Y,30778,40386
2020-07-01,14Y,31846,42286
2020-08-01,14Y,30352,40335
2018-12-01,14Y,28173,36956
2021-07-01,14Y,33036,43963
2019-07-01,14Y,27599,36196
2019-06-01,14Y,27079,35544
2019-10-01,14Y,30624,40186
2019-01-01,14Y,28886,37849
2019-03-01,14Y,27934,36614
2020-09-01,14Y,32207,42824
2019-05-01,14Y,29305,38433
2022-04-01,14Y,31833,42246
2020-05-01,14Y,29251,38602
2019-04-01,14Y,28214,37127
2020-06-01,14Y,31391,41664
2019-12-01,14Y,31259,41256
2019-09-01,14Y,28691,37636
2020-01-01,14Y,31623,41749
2021-10-01,14Y,31358,41623
2020-03-01,14Y,33268,43955
2021-12-01,14Y,34160,45455
2020-11-01,14Y,31875,42415
2019-02-01,14Y,25865,33968
2020-12-01,14Y,35484,46927
2020-10-01,14Y,32292,42700
2020-02-01,14Y,29072,38299
2021-04-01,14Y,31579,42114
2022-03-01,D2P2L,87941,116548
2021-08-01,D2P2L,78350,104533
2023-08-01,D2P2L,88402,117765
2021-02-01,D2P2L,74900,99079
2023-10-01,D2P2L,88786,117759
2023-05-01,D2P2L,88426,116975
2022-11-01,D2P2L,86850,115388
2018-11-01,D2P2L,69610,91600
2021-06-01,D2P2L,81351,108227
2023-07-01,D2P2L,87615,115749
2019-11-01,D2P2L,71988,94690
2022-01-01,D2P2L,82809,109620
2021-01-01,D2P2L,78406,104094
2021-03-01,D2P2L,82548,109708
2023-06-01,D2P2L,88647,117473
2022-07-01,D2P2L,83388,110565
2023-01-01,00T,27422,33555
2022-03-01,01F,14587,17805
2021-09-01,01F,13784,16798
2022-02-01,01F,12086,14756
2022-06-01,01F,13570,16538
2019-08-01,01F,12874,15530
2023-08-01,01F,13997,17164
2022-09-01,01V,14225,17362
2023-02-01,02T,20231,24716
2019-03-01,03Q,27164,32727
2019-07-01,03Q,27642,33378
2019-05-01,03Q,27854,33612
2020-04-01,04Y,10888,13262
2020-03-01,04Y,11598,14100
2019-09-01,04Y,9882,11904
2019-04-01,07H,22022,26589
2023-05-01,07K,29381,36040
2022-05-01,07K,28641,34950
2022-10-01,07K,28391,34652
2020-08-01,07K,25310,30882
2020-01-01,07K,26126,31670
2023-06-01,07K,31012,37890
2022-12-01,07K,29435,35950
2020-02-01,07K,24125,29337
2023-09-01,07K,29897,36708
2019-10-01,11X,48104,58071
2022-07-01,27D,74842,91406
2023-11-01,27D,78209,96190
2021-06-01,42D,47153,57433
2021-08-01,42D,44951,54664
2021-12-01,42D,49056,59837
2021-10-01,42D,44689,54566
2021-07-01,42D,46984,57249
2018-11-01,70F,60356,72852
2020-11-01,70F,67599,82452
