month,code,numerator,denominator
2021-02-01,00L,50,290
2020-06-01,00L,45,270
2020-09-01,00L,54,282
2020-03-01,00L,45,289
2021-03-01,00L,67,349
2021-05-01,00L,59,326
2020-02-01,00L,26,221
2019-12-01,00L,17,221
2020-10-01,00L,52,280
2020-08-01,00L,44,250
2022-05-01,00L,116,428
2021-04-01,00L,62,312
2021-06-01,00L,70,326
2019-11-01,00L,12,204
2021-10-01,00L,73,333
2019-10-01,00L,2,214
2021-09-01,00L,81,354
2020-04-01,00L,41,275
2020-01-01,00L,22,229
2020-07-01,00L,57,269
2021-12-01,00L,82,403
2020-05-01,00L,41,277
2021-11-01,00L,88,359
2022-02-01,00L,75,335
2020-11-01,00L,58,295
2020-12-01,00L,61,321
2021-01-01,00L,57,314
2021-08-01,00L,63,331
2022-04-01,00L,82,347
2021-07-01,00L,72,360
2022-03-01,00L,81,398
2022-01-01,00L,78,395
2021-05-01,00N,62,1459
2021-08-01,00N,60,1407
2021-10-01,00N,49,1346
2020-12-01,00N,70,1639
2022-01-01,00N,118,1266
2020-06-01,00N,57,1728
2021-12-01,00N,142,1516
2021-09-01,00N,75,1488
2022-04-01,00N,131,1323
2019-11-01,00N,1,1692
2020-05-01,00N,49,1618
2022-05-01,00N,144,1335
2019-10-01,00N,2,1780
2020-02-01,00N,25,1539
2020-01-01,00N,11,1713
2021-11-01,00N,82,1391
2020-07-01,00N,65,1653
2021-01-01,00N,57,1500
2021-06-01,00N,67,1471
2020-09-01,00N,61,1600
2019-12-01,00N,5,1707
2020-11-01,00N,59,1558
2022-03-01,00N,137,1427
2021-04-01,00N,51,1464
2020-03-01,00N,61,1950
2022-02-01,00N,133,1267
2020-04-01,00N,68,1708
2020-10-01,00N,59,1609
2021-07-01,00N,73,1543
2020-08-01,00N,56,1588
2021-02-01,00N,53,1450
2021-03-01,00N,67,1657
2020-11-01,00P,24,328
2019-12-01,00P,2,286
2022-05-01,00P,104,558
2020-01-01,00P,7,316
2020-07-01,00P,26,335
2021-05-01,00P,38,383
2022-02-01,00P,83,436
2020-03-01,00P,16,363
2022-03-01,00P,106,534
2022-04-01,00P,108,479
2021-07-01,00P,35,394
2022-01-01,00P,85,474
2020-05-01,00P,14,296
2020-09-01,00P,18,327
2020-04-01,00P,15,317
2021-01-01,00P,26,349
2021-06-01,00P,46,433
2020-10-01,00P,19,314
2021-02-01,00P,28,323
2021-09-01,00P,61,444
2020-02-01,00P,9,293
2021-03-01,00P,28,368
2021-08-01,00P,51,384
2021-10-01,00P,58,414
2021-04-01,00P,36,361
2020-12-01,00P,25,362
2021-11-01,00P,73,467
2020-08-01,00P,15,269
2019-11-01,00P,1,263
2020-06-01,00P,15,303
2021-12-01,00P,90,502
2020-06-01,00Q,7,378
2021-07-01,00Q,23,413
2022-04-01,00Q,28,401
2020-03-01,00Q,7,410
2020-05-01,00Q,9,364
2019-10-01,00Q,1,365
2020-02-01,00Q,7,343
2021-11-01,00Q,27,415
2021-01-01,00Q,10,360
2021-04-01,00Q,18,383
2021-05-01,00Q,15,363
2021-12-01,00Q,20,419
2021-02-01,00Q,13,361
2021-03-01,00Q,15,420
2021-09-01,00Q,21,419
2022-03-01,00Q,27,451
2021-10-01,00Q,24,387
2022-02-01,00Q,28,368
2020-04-01,00Q,3,348
2020-09-01,00Q,8,403
2021-08-01,00Q,21,378
2021-06-01,00Q,16,422
2020-08-01,00Q,9,349
2022-01-01,00Q,26,419
2022-05-01,00Q,30,436
2020-11-01,00Q,12,361
2020-10-01,00Q,11,374
2020-07-01,00Q,8,400
2020-01-01,00Q,4,334
2019-11-01,00Q,1,316
2020-12-01,00Q,13,397
