,cost_savings_10,cost_savings_20,cost_savings_30,cost_savings_40,cost_savings_50,cost_savings_60,cost_savings_70,cost_savings_80,cost_savings_90,pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,percentile
0,418.1050900427498,382.7302891345291,364.1181011605838,344.66831937544896,324.510803089485,306.2512140451338,273.08798856296875,226.3037842209967,169.12500276469683,00L,QHM,Y63,2020-03-01,485.81749999999994,328.63300000000004,1.4782979798133478,1.0
1,312.84984875650514,291.04793186757075,270.21458274219077,253.7192196652585,227.30325695179303,210.62735120001673,183.89367556170458,165.70573033927903,120.8648083817994,00L,QHM,Y63,2021-07-01,357.46547000000004,332.0899999999999,1.07641142461381,0.9809523809523809
2,264.6241747199376,244.80780172058564,233.40579976103112,214.3050795197429,193.69260346897346,184.64676654089277,173.8910840656958,161.7140559839858,112.35554521932093,00L,QHM,Y63,2022-12-01,289.50636000000003,335.121,0.8638860590652333,0.9809523809523809
3,470.0315170934659,447.67672519254063,414.1152434957642,406.4194704456221,379.3722635636442,356.94160746894306,335.61831572501615,314.28386035529525,281.55517745764814,00L,QHM,Y63,2021-01-01,510.69106,330.1350000000001,1.5469158374604324,1.0
4,598.4512221663108,560.0368416828541,541.413114728721,513.6031320481126,484.6493171398157,453.80256125833944,441.2627991265349,387.3876784782045,305.6391422927719,00L,QHM,Y63,2018-09-01,694.2642499999997,326.3540000000001,2.127334887882482,1.0
5,266.1458370639271,254.91820028883296,223.5013319663179,211.50576676555644,189.930349752506,175.4873455426282,150.68946414872394,132.1372750149861,96.1106646339642,00L,QHM,Y63,2021-05-01,304.90160999999995,331.462,0.9198689744224072,0.9619047619047619
6,438.9366915284308,401.2314669092266,375.90508088631213,348.10251772339234,332.08861050884144,312.4275489460457,295.7782612199568,242.96293232467386,180.4222929732561,00L,QHM,Y63,2020-04-01,486.79244000000006,328.83399999999995,1.4803592085976516,1.0
7,321.2822327842606,297.0930935890969,281.16251188059846,262.6798646014489,244.19457401826764,233.25340564324875,213.61857579517218,186.74025033521445,164.06323424671263,00L,QHM,Y63,2022-08-01,345.82728999999995,334.23199999999986,1.0346923394528353,0.9904761904761905
8,445.82650097147507,424.2748756474412,405.1143643515826,386.84103193996265,368.2656201491326,344.961679933573,325.58515183442853,277.41875801913636,238.24146050535123,00L,QHM,Y63,2021-12-01,482.72411,332.99399999999997,1.4496480717370284,1.0
9,280.34371735092157,265.1920108391669,231.9867494044199,217.7581958864254,198.30644268155598,168.92100104507458,143.52698367677783,105.76867767452262,19.45557777713998,00L,QHM,Y63,2019-09-01,366.08118,328.11400000000003,1.1157133801056949,0.9523809523809523
10,325.66870164940013,302.0348262706331,283.69232195530765,267.5143839139592,256.19910825703676,231.85878653380226,214.7716876654763,195.7927624245572,172.57739417827617,00L,QHM,Y63,2022-11-01,341.8713,334.96000000000004,1.0206332099355147,1.0
11,404.5807944781867,362.32950099854486,341.47916212841915,309.1714086819105,282.58590289962166,262.5200998882069,221.32562257150022,173.4237358105516,113.42539529856185,00L,QHM,Y63,2019-05-01,493.94538,327.14500000000015,1.5098668174662604,0.9523809523809523
12,229.7091068301266,201.32103738510855,187.15947134016528,171.13172145768533,146.2485548508597,123.65628103310982,86.81967140948368,16.851510941363472,-28.025773660777134,00L,QHM,Y63,2019-06-01,320.88448,327.3910000000001,0.9801261488556494,0.8380952380952381
13,381.6561773391114,351.998516515515,323.9884303456323,297.5783561874355,275.4241339521467,250.88027566980037,230.97455549183704,191.9964640519306,146.89174428457733,00L,QHM,Y63,2019-11-01,446.3648400000001,328.3159999999999,1.3595585959867937,0.9904761904761905
14,443.7270751578609,419.3154413282846,383.51145803269674,361.2624176624567,340.52025734434653,313.7074344706483,280.0498438626919,234.72350542074645,181.6909579507502,00L,QHM,Y63,2019-10-01,518.29387,328.266,1.5788838015511808,0.9904761904761905
15,345.5032300483529,324.7967496933191,313.5219018142774,272.32104893833815,258.13072691835265,239.07013560235308,227.25649976067677,176.23033841772568,103.68234084826764,00L,QHM,Y63,2020-06-01,406.0816499999999,328.732,1.23529698964506,1.0
16,245.12996481624484,220.40117719290083,202.95601011620363,181.84646469485577,165.86657548800196,145.65704666656202,124.96826220777047,99.0226074704988,49.83808048521948,00L,QHM,Y63,2021-02-01,276.79221,330.3790000000001,0.8378020697441422,0.9428571428571428
17,115.3457815449178,99.4733465549028,84.0029013441382,68.8982508079304,55.387900111264486,44.93925636041982,29.81280031369529,14.238238633169232,-39.16180929703086,00L,QHM,Y63,2023-05-01,143.27194,336.00299999999993,0.42640077618354605,0.8380952380952381
18,308.3845949089645,297.0214237222055,270.02672232655266,258.99316098689474,244.1523701482404,220.92698012523562,207.92113480387567,178.40386429961492,131.3426006010189,00L,QHM,Y63,2022-05-01,337.35247,333.508,1.0115273696582991,1.0
19,409.9336479104998,387.3842801512436,370.04741671104034,349.38646833601814,326.1169327348058,304.63334475667114,288.9877187463191,270.2175572655988,191.38393478488615,00L,QHM,Y63,2019-12-01,475.75904,328.41000000000014,1.4486740355043994,0.9904761904761905
20,352.08081011318825,320.75960416420924,301.00431109686815,287.4446374954828,269.63484637968355,260.3881820456644,236.10344708592888,202.2080690309074,152.7134743264613,00L,QHM,Y63,2021-06-01,393.82145,331.6259999999999,1.1875469655575863,0.9904761904761905
21,577.2359237258559,555.4920570475813,511.7377513896779,489.5774322062216,455.9854549629603,438.0345951483823,409.4628919528561,363.50404096022174,334.21334349080087,00L,QHM,Y63,2018-08-01,687.96202,326.10799999999995,2.1096140542397004,1.0
22,271.8955409289092,253.21993667179981,243.2288194143805,229.96393059851772,204.43036941689343,183.90744684533442,166.09296322274457,157.2365814207728,135.8120633480337,00L,QHM,Y63,2022-10-01,297.81459,334.68499999999995,0.8898354870998104,0.9904761904761905
23,215.01315604958126,198.63600138951918,182.30759725264426,169.48417324258293,157.95641472791618,140.90488432378055,117.35862543978044,87.10356940602887,62.61578819656316,00L,QHM,Y63,2023-01-01,238.13366999999997,335.1449999999999,0.7105392292888153,0.9619047619047619
24,487.91854179928083,433.53976151243535,419.6919631026133,388.45087075168897,353.2526158106043,331.5577237848602,310.02069747548427,251.13049775023217,145.5916188648385,00L,QHM,Y63,2018-05-01,581.53715,325.44900000000007,1.7868764383974136,0.9714285714285714
