month,ratio_quantity.97R,ratio_quantity.99A,ratio_quantity.99C,ratio_quantity.99E,ratio_quantity.99F,ratio_quantity.99G,ratio_quantity.A3A8R,ratio_quantity.B2M3M,ratio_quantity.D2P2L,ratio_quantity.D4U1Y,ratio_quantity.D9Y0V,ratio_quantity.M1J4Y,ratio_quantity.M2L0M,ratio_quantity.W2U3Z,ratio_quantity.X2C4Y
1514764800,2.5041961962900396,8.197045001946307,0.4477380093019856,2.5309356552750595,2.185662271898551,2.714648476928144,3.647372926921006,3.756902727745808,4.2012082630624645,2.645228679955457,2.9542295757306554,2.39752975745804,3.222573775725029,4.948571797779523,5.014170975307187
1517443200,2.2858008144517425,7.312813590929854,0.45675448532904583,2.158392231224502,1.8598615916955015,2.4270813417457986,3.198662503108852,3.2575460089256953,3.7435638949839705,2.4090106706655057,2.7035105377131172,2.1268383523269874,2.9284970412290403,4.599945912134055,4.594014435745999
1519862400,2.425644796217004,8.226975919855509,0.41125185063332786,2.7200241141979515,2.1569782842562213,2.613379226822194,3.480924405403442,3.5176386324889792,3.9245530194376532,2.614070261917837,2.9650210454290997,2.3468699627460463,3.1688848188027214,4.873281915079647,5.079574726967203
1522540800,2.443679142766007,7.578031775574682,0.3655271358207455,2.6140837797715095,2.052434295096843,2.5404586643990323,3.5192106525867577,3.34857305240119,3.719869923120579,2.6285889366917314,2.9058616687878756,2.21394966835391,3.115584978285621,4.679858934330319,4.927478551108739
1525132800,2.4831187539389568,7.9557045570455704,0.4614189775686418,2.47191333256907,2.267647154102822,2.518383134271263,3.6370095556413347,3.6040333773144155,3.736217220241754,2.6551516573655585,3.0699623448026125,2.3780906508338684,3.261815018846042,4.82500392551726,5.16551802056265
1527811200,2.3717790682399342,7.560263718794934,0.41561810633429397,2.599281080384378,1.990463038881457,2.4438836498871033,3.603853827358764,3.3705921865007373,3.5589603732252533,2.5391311434494486,2.945899416487651,2.2332140372888367,3.013678236535517,4.669573123667235,4.900288504768121
1530403200,2.381303529868813,7.591065582228726,0.42893191390332597,2.53958715612738,2.2158603846216054,2.516310897112613,3.6418869166196455,3.516723269739003,3.4415294705593955,2.6635460523805277,3.0396859397462097,2.2799101080956086,3.110994995880141,4.890066315940628,4.927865351666287
1533081600,2.348829984574581,7.798895093977058,0.4330661998668891,2.776298911276348,1.9016322792652045,2.7073995189200066,3.703109890596787,3.579741552291516,3.4342368450065353,2.74781141015343,3.035945867087216,2.3116539721378104,3.143397961006609,4.94748963423814,4.944866542744222
1535760000,2.2210022855871663,6.996683804723799,0.4232178206557602,2.4907933426589404,2.202334797966744,2.528183682879903,3.5134478595495904,3.1507904008522263,3.238521811841645,2.4152748994270397,2.961791850599601,2.1608683694020243,2.8703549658944905,4.677823004713122,4.532570237926112
1538352000,2.4218678521261316,7.828058172559736,0.3366865493723526,2.643662167802977,2.137304304756982,2.647706470697477,3.9631488547795866,3.5285386251450706,3.364734375491459,2.765091575416954,3.188331350872497,2.363444084047147,3.223668534792594,5.013266840589447,5.012740057802948
