month,ratio_quantity.97R,ratio_quantity.99A,ratio_quantity.99C,ratio_quantity.99E,ratio_quantity.99F,ratio_quantity.99G,ratio_quantity.A3A8R,ratio_quantity.B2M3M,ratio_quantity.D2P2L,ratio_quantity.D4U1Y,ratio_quantity.D9Y0V,ratio_quantity.M1J4Y,ratio_quantity.M2L0M,ratio_quantity.W2U3Z,ratio_quantity.X2C4Y
1514764800,0.10161042944785276,0.056366585563665854,0.10824742268041238,0.1014799154334038,0.0423728813559322,0.12524850894632206,0.2440944881889764,0.20521172638436483,0.1537166225643493,0.17916137229987295,0.09615384615384616,0.09617612977983778,0.21871476888387825,0.20068906115417742,0.16178194607268465
1517443200,0.1115257048092869,0.05555555555555555,0.09672262190247802,0.10550458715596331,0.041254125412541254,0.12058212058212059,0.24261229314420804,0.1908342284282134,0.14224484328957943,0.18911439114391143,0.09136420525657071,0.08878807517822424,0.21437908496732025,0.20269295503726859,0.14446529080675422
1519862400,0.09591134887275506,0.04914860681114551,0.09730538922155689,0.10059171597633136,0.05154639175257732,0.12551440329218108,0.25873544093178036,0.20026007802340703,0.1611328125,0.18766404199475065,0.09315632867933166,0.08977978543195934,0.2046485260770975,0.20128148475475033,0.15038033937975423
1522540800,0.11194918618499404,0.05377668308702791,0.09717868338557993,0.10307017543859649,0.04354587869362364,0.107421875,0.24628995433789955,0.18028673835125447,0.13636363636363635,0.17379797088663432,0.0923149015932521,0.08116293155663235,0.21328458257160268,0.20868962329558585,0.15544041450777202
1525132800,0.09842972041363462,0.0643910007757952,0.10852713178294573,0.08436213991769548,0.03385049365303244,0.12144212523719165,0.26869220607661826,0.2029639175257732,0.15878787878787878,0.18578078713499788,0.09969788519637462,0.08648954211418881,0.2257323377369328,0.20993589743589744,0.14988558352402745
1527811200,0.11070707070707071,0.061174551386623165,0.11827956989247312,0.10538116591928251,0.04231974921630094,0.11382113821138211,0.2688083470620538,0.20629490249743415,0.1533879374534624,0.1917326297273527,0.10146989094357516,0.0835875533862111,0.21847246891651864,0.20905845604640785,0.1471652593486128
1530403200,0.0937746256895193,0.06370735717221537,0.11002994011976049,0.09615384615384616,0.033527696793002916,0.11003861003861004,0.27270187203129365,0.18523581681476417,0.13919227838455678,0.17445482866043613,0.09646675964667596,0.07706201083684527,0.22065727699530516,0.19375841939829366,0.13516676418958457
1533081600,0.10437842064112587,0.057177129148340666,0.12093726379440665,0.09933774834437085,0.052316890881913304,0.08870967741935484,0.26195711929631665,0.1957166392092257,0.13836627768516313,0.17588591184096802,0.0871998134763348,0.08381171067738231,0.2140391254315305,0.19311410284705363,0.1373283395755306
1535760000,0.09961685823754789,0.0664599025254763,0.11234177215189874,0.10311750599520383,0.03536977491961415,0.07855626326963906,0.28010625737898465,0.1934880239520958,0.1395038676980528,0.17951127819548873,0.09357439530906425,0.07973219720024345,0.2136279926335175,0.18526466380543632,0.1423927178153446
1538352000,0.10482594936708861,0.060508269463493344,0.11016291698991466,0.10042735042735043,0.040345821325648415,0.09375,0.2568565400843882,0.1921813403416557,0.14552510308028135,0.19635890767230169,0.08933582787652011,0.07606787595084845,0.2088167053364269,0.193158953722334,0.135632183908046
